Color	Gene	Number
green	Tcta	5
turquoise	Tcte1	1
blue	Tcte2	2
brown	Tcte3	3
turquoise	Tctex1d1	1
yellow	Tctex1d2	4
turquoise	Tctex1d4	1
black	Tctn2	7
turquoise	Tctn3	1
red	Tdg	6
turquoise	Tdh	1
yellow	Tdo2	4
blue	Tdp1	2
red	Tdp2	6
blue	Tdpoz1	2
blue	Tdrd1	2
yellow	Tdrd12	4
blue	Tdrd3	2
salmon	Tdrd5	13
magenta	Tdrd6	9
turquoise	Tdrd7	1
greenyellow	Tdrkh	11
brown	Tdrp	3
pink	Tead1	8
blue	Tead2	2
yellow	Tead3	4
red	Tead4	6
purple	Tec	10
brown	Tecpr1	3
brown	Tecpr2	3
magenta	Tecr	9
brown	Tecrl	3
brown	Tecta	3
yellow	Teddm1b	4
yellow	Teddm2	4
black	Teddm3	7
blue	Tef	2
pink	Tekt1	8
green	Tekt2	5
turquoise	Tekt3	1
black	Tekt5	7
turquoise	Telo2	1
red	Ten1	6
green	Tenc1	5
turquoise	Tenm1	1
green	Tenm2	5
blue	Tenm3	2
black	Tenm4	7
black	Tep1	7
pink	Tepp	8
black	Terf2	7
black	Terf2ip	7
red	Tert	6
brown	Tes	3
pink	Tesc	8
turquoise	Tescl	1
black	Tesk1	7
yellow	Tesk2	4
yellow	Tespa1	4
magenta	Tet1	9
tan	Tet2	12
black	Tet3	7
turquoise	Tex10	1
turquoise	Tex101	1
yellow	Tex11	4
turquoise	Tex12	1
cyan	Tex13	14
red	Tex13a	6
yellow	Tex14	4
turquoise	Tex15	1
yellow	Tex19	4
black	Tex2	7
green	Tex21	5
pink	Tex22	8
black	Tex24	7
brown	Tex26	3
pink	Tex264	8
black	Tex28	7
yellow	Tex29	4
black	Tex30	7
blue	Tex33	2
turquoise	Tex36	1
blue	Tex37	2
red	Tex40	6
blue	Tex43	2
greenyellow	Tex9	11
greenyellow	Tfam	11
turquoise	Tfap2b	1
brown	Tfap2d	3
blue	Tfap2e	2
black	Tfap4	7
yellow	Tfcp2l1	4
black	Tfdp1	7
black	Tfdp2	7
yellow	Tfe3	4
red	Tfeb	6
green	Tfec	5
yellow	Tff1	4
black	Tff3	7
blue	Tfg	2
brown	Tfip11	3
brown	Tfpi2	3
black	Tfpt	7
magenta	Tfr2	9
blue	Tfrc	2
blue	Tg	2
black	Tgds	7
turquoise	Tgfa	1
turquoise	Tgfb1	1
pink	Tgfb1i1	8
green	Tgfb2	5
blue	Tgfb3	2
yellow	Tgfbi	4
blue	Tgfbr1	2
blue	Tgfbr2	2
turquoise	Tgfbrap1	1
brown	Tgif1	3
turquoise	Tgif2	1
turquoise	Tgif2lx1	1
brown	Tgm1	3
blue	Tgm2	2
yellow	Tgm3	4
blue	Tgm4	2
brown	Tgm5	3
black	Tgm6	7
pink	Tgoln1	8
blue	Tgoln2	2
black	Tgs1	7
turquoise	Tgtp1	1
blue	Th	2
red	Tha1	6
turquoise	Thada	1
turquoise	Thap1	1
red	Thap11	6
brown	Thap3	3
green	Thap4	5
brown	Thap7	3
red	Thbd	6
green	Thbs1	5
red	Thbs2	6
brown	Thbs4	3
green	Theg	5
brown	Them4	3
green	Them5	5
red	Them6	6
purple	Them7	10
blue	Themis	2
yellow	Themis2	4
turquoise	Themis3	1
red	Thg1l	6
brown	Thnsl1	3
turquoise	Thnsl2	1
yellow	Thoc1	4
blue	Thoc2	2
magenta	Thoc5	9
turquoise	Thoc7	1
turquoise	Thra	1
turquoise	Thrap3	1
pink	Thrb	8
black	Thrsp	7
brown	Thsd4	3
turquoise	Thsd7a	1
green	Thsd7b	5
black	Thumpd2	7
green	Tia1	5
blue	Tiaf2	2
pink	Tial1	8
turquoise	Tiam1	1
tan	Tiam2	12
red	Ticam1	6
turquoise	Ticam2	1
red	Tie1	6
blue	Tifa	2
turquoise	Tigd3	1
yellow	Tigd4	4
blue	Tigd5	2
yellow	Timd2	4
brown	Timeless	3
brown	Timm10	3
red	Timm10b	6
pink	Timm13	8
turquoise	Timm17a	1
brown	Timm17b	3
blue	Timm21	2
brown	Timm23	3
red	Timm44	6
brown	Timm8a1	3
pink	Timm8b	8
greenyellow	Timm9	11
turquoise	Timmdc1	1
turquoise	Timp1	1
turquoise	Timp2	1
turquoise	Timp3	1
turquoise	Timp4	1
yellow	Tinag	4
turquoise	Tinagl1	1
brown	Tinf2	3
brown	Tiparp	3
blue	Tipin	2
yellow	Tiprl	4
blue	Tirap	2
turquoise	Tjap1	1
brown	Tjp1	3
turquoise	Tjp2	1
red	Tjp3	6
magenta	Tk2	9
turquoise	Tkt	1
yellow	Tktl1	4
turquoise	Tktl2	1
brown	Tlcd1	3
green	Tlcd2	5
red	Tldc1	6
pink	Tle2	8
blue	Tle4	2
brown	Tle6	3
turquoise	Tlk1	1
brown	Tlk2	3
purple	Tll1	10
brown	Tll2	3
red	Tln1	6
turquoise	Tln2	1
yellow	Tlr1	4
turquoise	Tlr11	1
brown	Tlr12	3
turquoise	Tlr13	1
black	Tlr2	7
blue	Tlr4	2
cyan	Tlr5	14
blue	Tlr6	2
green	Tlr8	5
brown	Tlr9	3
turquoise	Tlx1	1
yellow	Tlx3	4
green	Tm2d1	5
brown	Tm2d2	3
turquoise	Tm2d3	1
brown	Tm4sf1	3
turquoise	Tm4sf20	1
blue	Tm4sf5	2
turquoise	Tm6sf2	1
brown	Tm7sf2	3
turquoise	Tm7sf3	1
brown	Tm9sf1	3
turquoise	Tm9sf2	1
turquoise	Tm9sf3	1
red	Tm9sf4	6
blue	Tma16	2
yellow	Tma7	4
blue	Tmbim1	2
blue	Tmbim4	2
purple	Tmbim7	10
brown	Tmc1	3
turquoise	Tmc2	1
blue	Tmc3	2
yellow	Tmc4	4
green	Tmc5	5
yellow	Tmc6	4
turquoise	Tmc8	1
pink	Tmcc1	8
green	Tmcc2	5
blue	Tmcc3	2
purple	Tmco1	10
turquoise	Tmco3	1
brown	Tmco5	3
brown	Tmco5b	3
turquoise	Tmco6	1
greenyellow	Tmed1	11
turquoise	Tmed10	1
blue	Tmed11	2
blue	Tmed3	2
yellow	Tmed5	4
black	Tmed6	7
blue	Tmed7	2
brown	Tmed8	3
magenta	Tmed9	9
black	Tmeff1	7
green	Tmeff2	5
turquoise	Tmem101	1
blue	Tmem102	2
red	Tmem104	6
turquoise	Tmem106b	1
red	Tmem107	6
pink	Tmem108	8
turquoise	Tmem109	1
blue	Tmem11	2
turquoise	Tmem110	1
turquoise	Tmem114	1
green	Tmem115	5
brown	Tmem116	3
blue	Tmem117	2
green	Tmem119	5
purple	Tmem120a	10
red	Tmem121	6
blue	Tmem125	2
red	Tmem126a	6
brown	Tmem127	3
yellow	Tmem129	4
turquoise	Tmem130	1
brown	Tmem131	3
magenta	Tmem132a	9
turquoise	Tmem132c	1
turquoise	Tmem132d	1
brown	Tmem132e	3
yellow	Tmem134	4
green	Tmem135	5
blue	Tmem136	2
brown	Tmem139	3
magenta	Tmem145	9
green	Tmem147	5
red	Tmem14a	6
yellow	Tmem150a	4
magenta	Tmem150c	9
brown	Tmem150cos	3
red	Tmem151a	6
blue	Tmem151b	2
brown	Tmem154	3
turquoise	Tmem159	1
red	Tmem160	6
black	Tmem161a	7
green	Tmem161b	5
turquoise	Tmem163	1
purple	Tmem164	10
green	Tmem165	5
yellow	Tmem167	4
brown	Tmem167b	3
yellow	Tmem168	4
red	Tmem169	6
cyan	Tmem17	14
brown	Tmem170	3
turquoise	Tmem171	1
turquoise	Tmem173	1
red	Tmem174	6
turquoise	Tmem175	1
green	Tmem176a	5
turquoise	Tmem176b	1
pink	Tmem177	8
turquoise	Tmem178	1
tan	Tmem179	12
turquoise	Tmem179b	1
turquoise	Tmem18	1
green	Tmem181a	5
blue	Tmem183a	2
turquoise	Tmem184c	1
brown	Tmem189	3
red	Tmem19	6
tan	Tmem190	12
turquoise	Tmem191c	1
brown	Tmem192	3
blue	Tmem194	2
purple	Tmem194b	10
brown	Tmem196	3
brown	Tmem198	3
black	Tmem198b	7
brown	Tmem199	3
brown	Tmem2	3
turquoise	Tmem200a	1
brown	Tmem201	3
yellow	Tmem202	4
brown	Tmem203	3
black	Tmem204	7
turquoise	Tmem206	1
green	Tmem207	5
brown	Tmem208	3
brown	Tmem210	3
yellow	Tmem211	4
blue	Tmem212	2
red	Tmem213	6
red	Tmem214	6
yellow	Tmem216	4
brown	Tmem217	3
turquoise	Tmem220	1
turquoise	Tmem221	1
brown	Tmem222	3
turquoise	Tmem223	1
green	Tmem225	5
red	Tmem229a	6
blue	Tmem229b	2
black	Tmem230	7
yellow	Tmem231	4
green	Tmem234	5
yellow	Tmem236	4
yellow	Tmem237	4
brown	Tmem238	3
green	Tmem239	5
pink	Tmem240	8
yellow	Tmem241	4
turquoise	Tmem242	1
blue	Tmem245	2
magenta	Tmem246	9
yellow	Tmem247	4
brown	Tmem25	3
brown	Tmem251	3
green	Tmem252	5
turquoise	Tmem253	1
blue	Tmem256	2
turquoise	Tmem258	1
brown	Tmem26	3
red	Tmem260	6
black	Tmem261	7
red	Tmem263	6
blue	Tmem27	2
turquoise	Tmem29	1
pink	Tmem30a	8
black	Tmem30b	7
magenta	Tmem30c	9
turquoise	Tmem33	1
turquoise	Tmem35	1
turquoise	Tmem37	1
turquoise	Tmem38a	1
blue	Tmem38b	2
green	Tmem39a	5
magenta	Tmem40	9
blue	Tmem41a	2
brown	Tmem42	3
turquoise	Tmem43	1
turquoise	Tmem44	1
turquoise	Tmem45a	1
green	Tmem45a2	5
turquoise	Tmem45b	1
yellow	Tmem47	4
brown	Tmem5	3
brown	Tmem50a	3
green	Tmem50b	5
yellow	Tmem52	4
red	Tmem52b	6
blue	Tmem53	2
pink	Tmem54	8
turquoise	Tmem55a	1
green	Tmem55b	5
turquoise	Tmem57	1
tan	Tmem59	12
yellow	Tmem60	4
blue	Tmem61	2
green	Tmem62	5
greenyellow	Tmem63b	11
black	Tmem63c	7
brown	Tmem64	3
turquoise	Tmem65	1
red	Tmem67	6
turquoise	Tmem68	1
yellow	Tmem69	4
brown	Tmem70	3
purple	Tmem71	10
turquoise	Tmem72	1
brown	Tmem74	3
brown	Tmem74b	3
blue	Tmem8	2
turquoise	Tmem80	1
magenta	Tmem81	9
pink	Tmem82	8
blue	Tmem86a	2
red	Tmem86b	6
blue	Tmem87a	2
red	Tmem87b	6
green	Tmem88	5
blue	Tmem88b	2
green	Tmem89	5
yellow	Tmem8b	4
red	Tmem8c	6
turquoise	Tmem9	1
turquoise	Tmem91	1
green	Tmem95	5
blue	Tmem97	2
turquoise	Tmem98	1
yellow	Tmf1	4
brown	Tmie	3
green	Tmigd1	5
brown	Tmod1	3
brown	Tmod2	3
red	Tmod4	6
turquoise	Tmpo	1
turquoise	Tmprss11a	1
brown	Tmprss11b	3
yellow	Tmprss11e	4
turquoise	Tmprss11g	1
brown	Tmprss12	3
turquoise	Tmprss13	1
blue	Tmprss2	2
blue	Tmprss3	2
green	Tmprss4	5
brown	Tmprss5	3
turquoise	Tmprss6	1
turquoise	Tmprss7	1
pink	Tmsb10	8
green	Tmsb15l	5
pink	Tmsb4x	8
turquoise	Tmtc1	1
blue	Tmtc2	2
red	Tmtc3	6
black	Tmtc4	7
green	Tmub1	5
yellow	Tmub2	4
black	Tmx1	7
tan	Tmx2	12
red	Tmx3	6
greenyellow	Tmx4	11
blue	Tnc	2
turquoise	Tnf	1
red	Tnfaip2	6
red	Tnfaip3	6
red	Tnfaip8	6
blue	Tnfaip8l1	2
pink	Tnfaip8l2	8
brown	Tnfaip8l3	3
turquoise	Tnfrsf10b	1
yellow	Tnfrsf11a	4
blue	Tnfrsf11b	2
turquoise	Tnfrsf12a	1
brown	Tnfrsf13c	3
brown	Tnfrsf14	3
blue	Tnfrsf17	2
brown	Tnfrsf18	3
turquoise	Tnfrsf19	1
turquoise	Tnfrsf1a	1
turquoise	Tnfrsf1b	1
green	Tnfrsf21	5
blue	Tnfrsf22	2
green	Tnfrsf23	5
magenta	Tnfrsf25	9
turquoise	Tnfrsf26	1
turquoise	Tnfrsf8	1
brown	Tnfrsf9	3
blue	Tnfsf10	2
brown	Tnfsf11	3
pink	Tnfsf12	8
turquoise	Tnfsf13	1
turquoise	Tnfsf13b	1
green	Tnfsf14	5
green	Tnfsf15	5
turquoise	Tnfsf4	1
yellow	Tnfsf8	4
blue	Tnfsf9	2
turquoise	Tnik	1
brown	Tnip1	3
turquoise	Tnip2	1
yellow	Tnip3	4
red	Tnk2	6
brown	Tnks	3
brown	Tnks2	3
turquoise	Tnn	1
brown	Tnnc1	3
pink	Tnnc2	8
yellow	Tnni1	4
blue	Tnni2	2
blue	Tnni3	2
turquoise	Tnni3k	1
turquoise	Tnnt1	1
red	Tnnt2	6
magenta	Tnnt3	9
brown	Tnp1	3
red	Tnp2	6
pink	Tnpo2	8
turquoise	Tnr	1
pink	Tnrc18	8
turquoise	Tnrc6a	1
magenta	Tnrc6b	9
turquoise	Tnrc6c	1
turquoise	Tns1	1
red	Tns3	6
green	Tns4	5
red	Tnxb	6
pink	Tob1	8
yellow	Tob2	4
turquoise	Toe1	1
pink	Tollip	8
blue	Tom1	2
yellow	Tom1l1	4
turquoise	Tom1l2	1
blue	Tomm20	2
turquoise	Tomm22	1
brown	Tomm34	3
yellow	Tomm40	4
yellow	Tomm40l	4
brown	Tomm5	3
green	Tomm70a	5
black	Tonsl	7
magenta	Top1	9
magenta	Top1mt	9
turquoise	Top2a	1
green	Top2b	5
yellow	Top3a	4
yellow	Topbp1	4
red	Topors	6
yellow	Toporsl	4
turquoise	Tor1aip1	1
turquoise	Tor1aip2	1
blue	Tor1b	2
turquoise	Tor2a	1
turquoise	Tor3a	1
blue	Tox	2
black	Tox3	7
brown	Tox4	3
brown	Tpbg	3
brown	Tpbpa	3
turquoise	Tpbpb	1
black	Tpcn1	7
purple	Tpcn2	10
pink	Tpd52	8
turquoise	Tpd52l2	1
yellow	Tpgs1	4
turquoise	Tpgs2	1
red	Tph1	6
red	Tph2	6
brown	Tpi1	3
red	Tpk1	6
magenta	Tpm1	9
yellow	Tpm2	4
turquoise	Tpm3	1
turquoise	Tpm4	1
turquoise	Tpmt	1
blue	Tpo	2
green	Tpp1	5
greenyellow	Tppp	11
brown	Tppp2	3
tan	Tpr	12
greenyellow	Tpra1	11
blue	Tprg	2
black	Tprgl	7
blue	Tprkb	2
black	Tprn	7
blue	Tpsab1	2
magenta	Tpsb2	9
purple	Tpsg1	10
green	Tpst1	5
blue	Tpst2	2
pink	Tpt1	8
yellow	Tpx2	4
red	Tra2a	6
green	Tra2b	5
magenta	Trabd	9
pink	Traf1	8
blue	Traf2	2
turquoise	Traf3	1
turquoise	Traf3ip1	1
blue	Traf3ip2	2
turquoise	Traf3ip3	1
blue	Traf4	2
turquoise	Traf5	1
green	Traf6	5
blue	Traf7	2
pink	Traip	8
brown	Trak2	3
black	Tram1	7
yellow	Tram1l1	4
pink	Trank1	8
pink	Trap1	8
red	Trappc1	6
green	Trappc10	5
black	Trappc11	7
turquoise	Trappc12	1
brown	Trappc13	3
green	Trappc2l	5
turquoise	Trappc3	1
green	Trappc3l	5
turquoise	Trappc4	1
blue	Trappc5	2
turquoise	Trappc6a	1
green	Trappc6b	5
black	Trappc8	7
red	Trappc9	6
turquoise	Trat1	1
brown	Trav3-3	3
turquoise	Trcg1	1
blue	Trdmt1	2
yellow	Trdn	4
red	Trdv2-2	6
red	Treh	6
turquoise	Trem1	1
turquoise	Trem2	1
turquoise	Trem3	1
yellow	Treml2	4
black	Treml4	7
turquoise	Trerf1	1
green	Trex1	5
pink	Trex2	8
pink	Trf	8
blue	Trhde	2
turquoise	Trhr	1
black	Trhr2	7
blue	Triap1	2
blue	Trib3	2
brown	Tril	3
brown	Trim10	3
red	Trim11	6
cyan	Trim12a	14
green	Trim12c	5
blue	Trim13	2
green	Trim14	5
turquoise	Trim16	1
green	Trim17	5
tan	Trim2	12
yellow	Trim21	4
yellow	Trim23	4
yellow	Trim26	4
yellow	Trim29	4
blue	Trim30a	2
red	Trim30b	6
green	Trim30d	5
turquoise	Trim31	1
red	Trim32	6
turquoise	Trim33	1
yellow	Trim34a	4
turquoise	Trim34b	1
turquoise	Trim35	1
turquoise	Trim36	1
yellow	Trim37	4
yellow	Trim38	4
turquoise	Trim39	1
turquoise	Trim40	1
yellow	Trim41	4
blue	Trim42	2
pink	Trim44	8
green	Trim45	5
purple	Trim47	10
turquoise	Trim50	1
black	Trim52	7
red	Trim54	6
turquoise	Trim55	1
green	Trim56	5
red	Trim59	6
blue	Trim6	2
red	Trim60	6
blue	Trim61	2
brown	Trim65	3
brown	Trim66	3
yellow	Trim69	4
brown	Trim7	3
red	Trim72	6
yellow	Trim75	4
brown	Trim80	3
turquoise	Trim9	1
turquoise	Triml1	1
turquoise	Trio	1
black	Triobp	7
red	Trip11	6
green	Trip12	5
turquoise	Trip13	1
green	Trip4	5
turquoise	Trip6	1
turquoise	Triqk	1
brown	Trit1	3
turquoise	Trmt1	1
yellow	Trmt10a	4
black	Trmt10b	7
yellow	Trmt10c	4
black	Trmt112	7
black	Trmt12	7
red	Trmt13	6
blue	Trmt1l	2
red	Trmt2b	6
black	Trmt44	7
red	Trmt61a	6
green	Trmu	5
green	Trnau1ap	5
turquoise	Trnp1	1
yellow	Troap	4
turquoise	Trove2	1
turquoise	Trp53	1
turquoise	Trp53bp1	1
purple	Trp53bp2	10
tan	Trp53i11	12
turquoise	Trp53i13	1
turquoise	Trp53inp1	1
turquoise	Trp53inp2	1
green	Trp53rk	5
turquoise	Trp53tg5	1
blue	Trp63	2
red	Trp73	6
brown	Trpa1	3
green	Trpc1	5
black	Trpc2	7
blue	Trpc3	2
blue	Trpc4	2
turquoise	Trpc5	1
turquoise	Trpc6	1
tan	Trpc7	12
brown	Trpd52l3	3
black	Trpm1	7
green	Trpm2	5
black	Trpm3	7
pink	Trpm4	8
turquoise	Trpm6	1
black	Trpm8	7
blue	Trps1	2
green	Trpt1	5
black	Trpv1	7
turquoise	Trpv2	1
turquoise	Trpv4	1
green	Trpv6	5
turquoise	Trrap	1
brown	Trub1	3
brown	Trub2	3
blue	Tsacc	2
turquoise	Tsc1	1
turquoise	Tsc2	1
turquoise	Tsc22d1	1
red	Tsc22d2	6
blue	Tsc22d3	2
turquoise	Tsc22d4	1
green	Tsen15	5
blue	Tsen2	2
green	Tsen34	5
brown	Tsen54	3
brown	Tsfm	3
green	Tsg101	5
pink	Tsga10	8
blue	Tsga10ip	2
red	Tsga13	6
green	Tsga8	5
turquoise	Tshb	1
black	Tshr	7
pink	Tshz1	8
yellow	Tshz2	4
blue	Tshz3	2
brown	Tsks	3
brown	Tsku	3
brown	Tslp	3
green	Tsn	5
magenta	Tsnax	9
yellow	Tsnaxip1	4
green	Tspan10	5
pink	Tspan11	8
blue	Tspan12	2
pink	Tspan13	8
brown	Tspan14	3
turquoise	Tspan17	1
pink	Tspan18	8
brown	Tspan2	3
turquoise	Tspan31	1
red	Tspan32	6
blue	Tspan33	2
turquoise	Tspan4	1
brown	Tspan5	3
turquoise	Tspan6	1
magenta	Tspan7	9
purple	Tspan8	10
green	Tspan9	5
brown	Tspo	3
pink	Tspo2	8
magenta	Tspyl2	9
magenta	Tspyl4	9
turquoise	Tspyl5	1
greenyellow	Tsr1	11
turquoise	Tsr2	1
turquoise	Tsr3	1
green	Tssc1	5
turquoise	Tssc4	1
turquoise	Tssk1	1
brown	Tssk2	3
green	Tssk3	5
brown	Tssk4	3
turquoise	Tssk5	1
brown	Tst	3
brown	Tstd3	3
green	Tsx	5
blue	Ttbk1	2
red	Ttbk2	6
brown	Ttc1	3
blue	Ttc12	2
blue	Ttc13	2
pink	Ttc14	8
blue	Ttc16	2
pink	Ttc19	8
brown	Ttc21a	3
turquoise	Ttc21b	1
brown	Ttc22	3
brown	Ttc23	3
yellow	Ttc23l	4
black	Ttc24	7
turquoise	Ttc25	1
pink	Ttc26	8
turquoise	Ttc27	1
magenta	Ttc28	9
black	Ttc29	7
turquoise	Ttc30a1	1
blue	Ttc30b	2
green	Ttc33	5
red	Ttc34	6
yellow	Ttc36	4
yellow	Ttc37	4
red	Ttc38	6
turquoise	Ttc39a	1
turquoise	Ttc39b	1
yellow	Ttc39d	4
brown	Ttc4	3
pink	Ttc5	8
yellow	Ttc6	4
blue	Ttc7	2
green	Ttc7b	5
magenta	Ttc8	9
yellow	Ttc9	4
brown	Ttc9b	3
turquoise	Ttf1	1
purple	Ttf2	10
black	Tti1	7
purple	Tti2	10
blue	Ttk	2
pink	Ttll1	8
blue	Ttll10	2
brown	Ttll11	3
blue	Ttll3	2
turquoise	Ttll4	1
green	Ttll5	5
green	Ttll6	5
greenyellow	Ttll7	11
yellow	Ttll8	4
red	Ttll9	6
red	Ttn	6
turquoise	Ttpa	1
brown	Ttpal	3
turquoise	Ttyh1	1
pink	Ttyh2	8
turquoise	Ttyh3	1
magenta	Tub	9
turquoise	Tuba1a	1
turquoise	Tuba1b	1
turquoise	Tuba3a	1
red	Tuba3b	6
pink	Tuba4a	8
yellow	Tubal3	4
brown	Tubb1	3
turquoise	Tubb2a	1
magenta	Tubb2b	9
pink	Tubb3	8
green	Tubb6	5
pink	Tubd1	8
purple	Tube1	10
turquoise	Tubg1	1
pink	Tubgcp2	8
red	Tubgcp3	6
green	Tubgcp4	5
pink	Tubgcp5	8
red	Tubgcp6	6
brown	Tufm	3
brown	Tuft1	3
black	Tug1	7
