Color	Gene	Number
turquoise	Cbs	1
turquoise	Cbwd1	1
black	Cbx1	7
red	Cbx2	6
red	Cbx3	6
brown	Cbx4	3
purple	Cbx5	10
magenta	Cbx6	9
brown	Cbx7	3
darkturquoise	Cbx8	23
black	Cby1	7
violet	Cby3	32
pink	Cc2d1a	8
magenta	Cc2d1b	9
red	Cc2d2a	6
black	Ccar1	7
turquoise	Ccar2	1
yellow	Ccbe1	4
turquoise	Ccbl1	1
yellow	Ccbl2	4
brown	Ccdc101	3
brown	Ccdc102a	3
yellow	Ccdc103	4
turquoise	Ccdc105	1
red	Ccdc106	6
midnightblue	Ccdc108	15
blue	Ccdc109b	2
brown	Ccdc110	3
brown	Ccdc113	3
yellow	Ccdc114	4
lightgreen	Ccdc115	18
green	Ccdc116	5
magenta	Ccdc117	9
magenta	Ccdc12	9
brown	Ccdc120	3
turquoise	Ccdc121	1
green	Ccdc122	5
turquoise	Ccdc124	1
turquoise	Ccdc125	1
brown	Ccdc126	3
lightcyan	Ccdc127	16
greenyellow	Ccdc129	11
turquoise	Ccdc13	1
brown	Ccdc130	3
yellow	Ccdc132	4
greenyellow	Ccdc134	11
brown	Ccdc136	3
red	Ccdc137	6
cyan	Ccdc138	14
green	Ccdc14	5
darkgrey	Ccdc144b	24
turquoise	Ccdc146	1
turquoise	Ccdc148	1
brown	Ccdc15	3
turquoise	Ccdc150	1
skyblue	Ccdc151	28
blue	Ccdc154	2
lightcyan	Ccdc155	16
yellow	Ccdc157	4
green	Ccdc158	5
magenta	Ccdc159	9
purple	Ccdc162	10
blue	Ccdc163	2
brown	Ccdc166	3
pink	Ccdc169	8
greenyellow	Ccdc17	11
purple	Ccdc171	10
turquoise	Ccdc172	1
cyan	Ccdc173	14
cyan	Ccdc174	14
turquoise	Ccdc175	1
lightcyan	Ccdc176	16
midnightblue	Ccdc177	15
blue	Ccdc178	2
royalblue	Ccdc18	20
lightgreen	Ccdc181	18
turquoise	Ccdc183	1
blue	Ccdc184	2
salmon	Ccdc185	13
magenta	Ccdc186	9
lightcyan	Ccdc22	16
darkred	Ccdc23	21
brown	Ccdc25	3
darkmagenta	Ccdc27	34
yellow	Ccdc28a	4
salmon	Ccdc28b	13
yellow	Ccdc3	4
brown	Ccdc30	3
purple	Ccdc32	10
greenyellow	Ccdc33	11
brown	Ccdc34	3
darkgrey	Ccdc36	24
turquoise	Ccdc37	1
green	Ccdc38	5
darkgrey	Ccdc39	24
turquoise	Ccdc40	1
green	Ccdc42	5
pink	Ccdc43	8
red	Ccdc47	6
red	Ccdc50	6
turquoise	Ccdc51	1
blue	Ccdc53	2
darkgrey	Ccdc54	24
blue	Ccdc55	2
turquoise	Ccdc57	1
blue	Ccdc58	2
black	Ccdc59	7
black	Ccdc6	7
blue	Ccdc60	2
turquoise	Ccdc61	1
darkolivegreen	Ccdc63	33
blue	Ccdc64	2
tan	Ccdc64b	12
yellow	Ccdc65	4
turquoise	Ccdc66	1
black	Ccdc67	7
greenyellow	Ccdc68	11
pink	Ccdc69	8
turquoise	Ccdc7	1
lightgreen	Ccdc70	18
saddlebrown	Ccdc71	29
green	Ccdc71l	5
purple	Ccdc73	10
brown	Ccdc74a	3
red	Ccdc77	6
steelblue	Ccdc78	30
yellow	Ccdc79	4
green	Ccdc8	5
brown	Ccdc80	3
darkgreen	Ccdc81	22
darkgreen	Ccdc82	22
turquoise	Ccdc83	1
brown	Ccdc84	3
midnightblue	Ccdc85a	15
black	Ccdc85b	7
yellow	Ccdc86	4
blue	Ccdc87	2
purple	Ccdc88a	10
orange	Ccdc88b	25
royalblue	Ccdc88c	20
cyan	Ccdc89	14
pink	Ccdc9	8
blue	Ccdc90b	2
yellow	Ccdc91	4
purple	Ccdc92	10
lightgreen	Ccdc93	18
purple	Ccdc94	10
turquoise	Ccdc96	1
turquoise	Ccdc97	1
magenta	Ccer1	9
lightgreen	Cchcr1	18
yellow	Ccin	4
purple	Cck	10
plum1	Cckar	38
lightgreen	Cckbr	18
darkgrey	Ccl1	24
turquoise	Ccl11	1
purple	Ccl12	10
green	Ccl17	5
lightgreen	Ccl19	18
red	Ccl2	6
red	Ccl20	6
red	Ccl21a	6
orange	Ccl22	25
blue	Ccl24	2
salmon	Ccl25	13
brown	Ccl27a	3
magenta	Ccl28	9
yellow	Ccl3	4
greenyellow	Ccl4	11
green	Ccl5	5
pink	Ccl6	8
midnightblue	Ccl7	15
brown	Ccl8	3
white	Ccl9	27
blue	Ccm2	2
greenyellow	Ccm2l	11
turquoise	Ccna1	1
green	Ccna2	5
violet	Ccnb1	32
orange	Ccnb2	25
brown	Ccnb3	3
pink	Ccnc	8
grey60	Ccnd1	17
brown	Ccnd2	3
midnightblue	Ccnd3	15
turquoise	Ccndbp1	1
pink	Ccne1	8
midnightblue	Ccne2	15
tan	Ccnf	12
brown	Ccng1	3
pink	Ccng2	8
red	Ccnh	6
grey60	Ccni	17
magenta	Ccnj	9
lightgreen	Ccnjl	18
purple	Ccnk	10
blue	Ccnl1	2
darkturquoise	Ccnl2	23
red	Ccno	6
pink	Ccnt1	8
black	Ccnt2	7
turquoise	Ccny	1
yellow	Ccnyl1	4
turquoise	Ccp110	1
tan	Ccpg1	12
yellow	Ccpg1os	4
grey60	Ccr1	17
green	Ccr10	5
blue	Ccr2	2
turquoise	Ccr3	1
turquoise	Ccr4	1
purple	Ccr5	10
purple	Ccr6	10
darkgrey	Ccr7	24
green	Ccr8	5
purple	Ccr9	10
orange	Ccrl2	25
magenta	Ccrn4l	9
midnightblue	Ccs	15
purple	Ccsap	10
black	Ccser1	7
black	Ccser2	7
darkgreen	Cct2	22
magenta	Cct3	9
purple	Cct4	10
magenta	Cct5	9
brown	Cct6a	3
yellow	Cct6b	4
pink	Cct7	8
red	Cct8	6
yellow	Cct8l1	4
red	Ccz1	6
darkgrey	Cd109	24
blue	Cd14	2
turquoise	Cd151	1
tan	Cd160	12
green	Cd163	5
brown	Cd164	3
brown	Cd164l2	3
midnightblue	Cd177	15
brown	Cd180	3
green	Cd19	5
red	Cd1d1	6
greenyellow	Cd1d2	11
turquoise	Cd2	1
lightcyan	Cd200	16
darkred	Cd200r1	21
darkturquoise	Cd200r2	23
yellow	Cd200r3	4
green	Cd207	5
greenyellow	Cd209a	11
tan	Cd209b	12
lightyellow	Cd209c	19
greenyellow	Cd209d	11
purple	Cd209e	10
yellow	Cd22	4
turquoise	Cd226	1
darkolivegreen	Cd247	33
red	Cd248	6
brown	Cd24a	3
yellow	Cd27	4
lightgreen	Cd274	18
purple	Cd276	10
turquoise	Cd28	1
black	Cd2ap	7
pink	Cd2bp2	8
brown	Cd300a	3
turquoise	Cd300e	1
greenyellow	Cd300lb	11
blue	Cd300ld	2
turquoise	Cd300lf	1
tan	Cd300lg	12
darkolivegreen	Cd302	33
darkred	Cd320	21
brown	Cd33	3
red	Cd34	6
blue	Cd36	2
cyan	Cd37	14
tan	Cd38	12
brown	Cd3d	3
pink	Cd3e	8
turquoise	Cd3eap	1
brown	Cd3g	3
pink	Cd4	8
green	Cd40	5
blue	Cd40lg	2
midnightblue	Cd44	15
yellow	Cd46	4
black	Cd47	7
blue	Cd48	2
red	Cd5	6
greenyellow	Cd52	11
yellow	Cd53	4
midnightblue	Cd59a	15
midnightblue	Cd5l	15
skyblue	Cd6	28
green	Cd63	5
skyblue	Cd68	28
green	Cd69	5
turquoise	Cd7	1
yellow	Cd70	4
turquoise	Cd72	1
turquoise	Cd74	1
red	Cd79a	6
brown	Cd79b	3
brown	Cd80	3
pink	Cd81	8
turquoise	Cd82	1
turquoise	Cd83	1
turquoise	Cd84	1
turquoise	Cd86	1
brown	Cd8a	3
red	Cd8b1	6
green	Cd9	5
turquoise	Cd93	1
midnightblue	Cd96	15
orange	Cd97	25
magenta	Cd99	9
red	Cd99l2	6
greenyellow	Cda	11
magenta	Cdadc1	9
blue	Cdan1	2
pink	Cdc123	8
yellow	Cdc14a	4
cyan	Cdc14b	14
grey60	Cdc16	17
turquoise	Cdc20	1
darkgreen	Cdc23	22
pink	Cdc25a	8
darkorange	Cdc25b	26
blue	Cdc25c	2
red	Cdc26	6
turquoise	Cdc27	1
tan	Cdc34	12
purple	Cdc37	10
magenta	Cdc37l1	9
blue	Cdc40	2
black	Cdc42	7
magenta	Cdc42bpa	9
blue	Cdc42bpb	2
midnightblue	Cdc42bpg	15
tan	Cdc42ep1	12
red	Cdc42ep2	6
blue	Cdc42ep3	2
turquoise	Cdc42ep4	1
skyblue3	Cdc42ep5	37
turquoise	Cdc42se1	1
turquoise	Cdc42se2	1
turquoise	Cdc45	1
blue	Cdc5l	2
green	Cdc6	5
darkgreen	Cdc7	22
black	Cdc73	7
greenyellow	Cdca2	11
turquoise	Cdca3	1
salmon	Cdca4	13
yellow	Cdca5	4
saddlebrown	Cdca7l	29
pink	Cdca8	8
darkgreen	Cdcp1	22
green	Cdcp2	5
greenyellow	Cdh1	11
blue	Cdh10	2
lightyellow	Cdh11	19
red	Cdh12	6
greenyellow	Cdh13	11
brown	Cdh15	3
blue	Cdh16	2
yellow	Cdh17	4
royalblue	Cdh18	20
tan	Cdh19	12
magenta	Cdh2	9
brown	Cdh20	3
white	Cdh22	27
greenyellow	Cdh23	11
lightcyan	Cdh24	16
yellow	Cdh26	4
yellow	Cdh3	4
magenta	Cdh4	9
black	Cdh5	7
turquoise	Cdh6	1
turquoise	Cdh7	1
darkorange	Cdh8	26
turquoise	Cdh9	1
midnightblue	Cdhr1	15
turquoise	Cdhr2	1
brown	Cdhr3	3
tan	Cdhr4	12
greenyellow	Cdhr5	11
pink	Cdip1	8
magenta	Cdipt	9
darkred	Cdk1	21
grey60	Cdk10	17
pink	Cdk11b	8
blue	Cdk12	2
lightyellow	Cdk13	19
magenta	Cdk14	9
blue	Cdk15	2
black	Cdk16	7
black	Cdk17	7
paleturquoise	Cdk18	31
turquoise	Cdk19	1
turquoise	Cdk2	1
red	Cdk20	6
lightcyan	Cdk2ap1	16
purple	Cdk2ap2	10
purple	Cdk3-ps	10
turquoise	Cdk4	1
black	Cdk5	7
lightcyan	Cdk5r1	16
black	Cdk5r2	7
pink	Cdk5rap1	8
green	Cdk5rap2	5
pink	Cdk5rap3	8
turquoise	Cdk6	1
blue	Cdk7	2
pink	Cdk8	8
black	Cdk9	7
paleturquoise	Cdkal1	31
turquoise	Cdkl1	1
blue	Cdkl2	2
blue	Cdkl3	2
violet	Cdkl4	32
grey60	Cdkl5	17
magenta	Cdkn1a	9
blue	Cdkn1b	2
blue	Cdkn1c	2
cyan	Cdkn2a	14
lightgreen	Cdkn2aip	18
magenta	Cdkn2aipnl	9
brown	Cdkn2b	3
brown	Cdkn2c	3
tan	Cdkn2d	12
sienna3	Cdkn3	35
blue	Cdnf	2
lightcyan	Cdo1	16
greenyellow	Cdon	11
brown	Cdpf1	3
greenyellow	Cdr2	11
blue	Cdr2l	2
white	Cdrt4	27
black	Cds1	7
black	Cds2	7
midnightblue	Cdt1	15
pink	Cdv3	8
pink	Cdx1	8
brown	Cdx2	3
greenyellow	Cdx4	11
lightgreen	Cdyl	18
yellow	Cdyl2	4
green	Ceacam1	5
brown	Ceacam10	3
green	Ceacam11	5
green	Ceacam14	5
turquoise	Ceacam15	1
pink	Ceacam16	8
turquoise	Ceacam18	1
turquoise	Ceacam19	1
green	Ceacam2	5
brown	Ceacam20	3
yellow	Ceacam3	4
yellow	Ceacam5	4
salmon	Ceacam9	13
blue	Cebpa	2
magenta	Cebpd	9
cyan	Cebpe	14
salmon	Cebpg	13
magenta	Cebpz	9
brown	Cecr2	3
magenta	Cecr5	9
pink	Cecr6	8
turquoise	Cel	1
red	Cela1	6
yellow	Cela2a	4
cyan	Cela3b	14
turquoise	Celf1	1
purple	Celf2	10
black	Celf3	7
blue	Celf4	2
blue	Celf5	2
yellowgreen	Celf6	36
turquoise	Celsr1	1
red	Celsr2	6
red	Celsr3	6
brown	Cemip	3
turquoise	Cend1	1
violet	Cenpa	32
brown	Cenpb	3
turquoise	Cenpc1	1
turquoise	Cenpe	1
red	Cenpf	6
blue	Cenph	2
green	Cenpi	5
red	Cenpj	6
green	Cenpk	5
greenyellow	Cenpl	11
darkred	Cenpm	21
orange	Cenpn	25
violet	Cenpo	32
turquoise	Cenpp	1
midnightblue	Cenpq	15
tan	Cenpt	12
brown	Cenpu	3
darkgreen	Cenpw	22
blue	Cep104	2
tan	Cep112	12
red	Cep120	6
greenyellow	Cep128	11
magenta	Cep131	9
blue	Cep135	2
greenyellow	Cep152	11
turquoise	Cep162	1
yellow	Cep164	4
blue	Cep170	2
turquoise	Cep170b	1
lightyellow	Cep19	19
blue	Cep192	2
darkturquoise	Cep250	23
turquoise	Cep290	1
brown	Cep295	3
turquoise	Cep350	1
purple	Cep41	10
yellow	Cep44	4
turquoise	Cep55	1
yellow	Cep57	4
blue	Cep57l1	2
red	Cep63	6
pink	Cep68	8
turquoise	Cep70	1
yellow	Cep72	4
blue	Cep76	2
yellow	Cep78	4
grey60	Cep83	17
brown	Cep83os	3
greenyellow	Cep85	11
greenyellow	Cep89	11
green	Cep95	5
blue	Cep97	2
blue	Cept1	2
purple	Cer1	10
turquoise	Cercam	1
magenta	Cerk	9
plum1	Cers1	38
red	Cers2	6
turquoise	Cers3	1
royalblue	Cers4	20
blue	Cers5	2
blue	Cers6	2
turquoise	Ces1c	1
cyan	Ces1g	14
blue	Ces2a	2
turquoise	Ces2b	1
yellow	Ces2c	4
green	Ces2e	5
green	Ces2f	5
turquoise	Ces2g	1
green	Ces3a	5
pink	Ces3b	8
blue	Ces4a	2
green	Ces5a	5
greenyellow	Cetn1	11
brown	Cetn2	3
turquoise	Cetn3	1
turquoise	Cetn4	1
turquoise	Cfap126	1
black	Cfap20	7
cyan	Cfap221	14
purple	Cfap36	10
blue	Cfap43	2
turquoise	Cfap44	1
brown	Cfap45	3
green	Cfap46	5
blue	Cfap52	2
blue	Cfap53	2
pink	Cfap54	8
turquoise	Cfap57	1
blue	Cfap58	2
darkgreen	Cfap61	22
green	Cfap69	5
yellow	Cfap70	4
turquoise	Cfap97	1
red	Cfb	6
blue	Cfc1	2
turquoise	Cfd	1
black	Cfdp1	7
darkred	Cfh	21
green	Cfi	5
blue	Cfl1	2
turquoise	Cfl2	1
midnightblue	Cflar	15
magenta	Cfp	9
green	Cftr	5
pink	Cga	8
blue	Cggbp1	2
pink	Cgn	8
cyan	Cgnl1	14
cyan	Cgref1	14
turquoise	Cgrrf1	1
turquoise	Ch25h	1
blue	Chac1	2
turquoise	Chac2	1
darkred	Chad	21
greenyellow	Chaf1a	11
turquoise	Chaf1b	1
blue	Champ1	2
lightcyan	Chat	16
darkorange	Chchd1	26
turquoise	Chchd10	1
grey60	Chchd2	17
turquoise	Chchd3	1
green	Chchd4	5
brown	Chchd5	3
purple	Chchd6	10
blue	Chchd7	2
black	Chd1	7
blue	Chd1l	2
black	Chd2	7
brown	Chd3	3
blue	Chd3os	2
red	Chd4	6
magenta	Chd5	9
magenta	Chd6	9
turquoise	Chd7	1
purple	Chd8	10
blue	Chd9	2
turquoise	Chdh	1
yellow	Chek1	4
pink	Chek2	8
magenta	Cherp	9
blue	Chfr	2
purple	Chga	10
darkturquoise	Chgb	23
violet	Chia1	32
brown	Chic2	3
grey60	Chid1	17
darkgreen	Chil1	22
green	Chil3	5
yellow	Chil4	4
pink	Chil5	8
turquoise	Chil6	1
blue	Chit1	2
magenta	Chka	9
turquoise	Chl1	1
blue	Chm	2
yellow	Chml	4
brown	Chmp1a	3
blue	Chmp1b	2
lightyellow	Chmp2a	19
salmon	Chmp2b	13
magenta	Chmp3	9
turquoise	Chmp4c	1
magenta	Chmp5	9
yellow	Chmp6	4
black	Chmp7	7
black	Chn1	7
turquoise	Chn2	1
turquoise	Chodl	1
pink	Chordc1	8
magenta	Chp1	9
red	Chp2	6
tan	Chpf	12
pink	Chpf2	8
red	Chpt1	6
greenyellow	Chrac1	11
lightyellow	Chrd	19
blue	Chrdl1	2
green	Chrdl2	5
grey60	Chrm1	17
red	Chrm2	6
purple	Chrm3	10
turquoise	Chrm4	1
cyan	Chrm5	14
red	Chrna1	6
yellow	Chrna10	4
pink	Chrna2	8
salmon	Chrna3	13
turquoise	Chrna4	1
brown	Chrna5	3
greenyellow	Chrna6	11
red	Chrna7	6
yellow	Chrna9	4
blue	Chrnb1	2
black	Chrnb2	7
brown	Chrnb3	3
blue	Chrnd	2
green	Chrne	5
turquoise	Chrng	1
grey60	Chst1	17
blue	Chst10	2
magenta	Chst11	9
grey60	Chst12	17
green	Chst14	5
grey60	Chst15	17
turquoise	Chst2	1
turquoise	Chst3	1
brown	Chst4	3
greenyellow	Chst5	11
steelblue	Chst7	30
brown	Chst8	3
green	Chst9	5
blue	Chsy1	2
darkgreen	Chsy3	22
tan	Chtf18	12
red	Chtf8	6
red	Chtop	6
magenta	Chuk	9
pink	Churc1	8
turquoise	Ciao1	1
blue	Ciapin1	2
darkred	Cib1	21
magenta	Cib2	9
green	Cib3	5
brown	Cib4	3
brown	Cic	3
yellow	Cidea	4
midnightblue	Cideb	15
turquoise	Cidec	1
turquoise	Ciita	1
green	Cilp	5
purple	Cinp	10
turquoise	Cipc	1
black	Cir1	7
pink	Cirbp	8
turquoise	Cirh1a	1
magenta	Cisd1	9
red	Cisd2	6
turquoise	Cisd3	1
yellow	Cish	4
pink	Cit	8
turquoise	Cited1	1
red	Cited2	6
purple	Ciz1	10
darkgrey	Ckap2	24
royalblue	Ckap2l	20
pink	Ckap4	8
greenyellow	Ckap5	11
pink	Ckb	8
darkgrey	Cklf	24
turquoise	Ckm	1
red	Ckmt1	6
yellow	Ckmt2	4
pink	Cks1b	8
grey60	Clasp1	17
plum1	Clasp2	38
brown	Clasrp	3
tan	Clca1	12
turquoise	Clca2	1
red	Clca3a1	6
lightgreen	Clca3a2	18
cyan	Clca3b	14
salmon	Clca4a	13
midnightblue	Clcc1	15
brown	Clcf1	3
purple	Clcn1	10
yellow	Clcn2	4
magenta	Clcn3	9
cyan	Clcn4-2	14
blue	Clcn5	2
lightcyan	Clcn6	16
grey60	Clcn7	17
paleturquoise	Clcnka	31
yellow	Clcnkb	4
blue	Cldn1	2
red	Cldn10	6
royalblue	Cldn11	20
darkmagenta	Cldn12	34
greenyellow	Cldn13	11
royalblue	Cldn14	20
turquoise	Cldn15	1
darkgreen	Cldn16	22
greenyellow	Cldn17	11
greenyellow	Cldn18	11
turquoise	Cldn19	1
brown	Cldn2	3
darkred	Cldn21-ps	21
tan	Cldn22	12
cyan	Cldn23	14
blue	Cldn4	2
black	Cldn5	7
skyblue3	Cldn6	37
turquoise	Cldn7	1
turquoise	Cldn8	1
blue	Cldn9	2
magenta	Cldnd1	9
turquoise	Cldnd2	1
green	Clec10a	5
skyblue	Clec11a	28
cyan	Clec12a	14
green	Clec12b	5
green	Clec14a	5
turquoise	Clec16a	1
blue	Clec18a	2
turquoise	Clec1a	1
skyblue	Clec1b	28
yellow	Clec2e	4
yellow	Clec2f	4
brown	Clec2g	3
white	Clec2h	27
turquoise	Clec3a	1
turquoise	Clec3b	1
salmon	Clec4a1	13
brown	Clec4a2	3
tan	Clec4a3	12
green	Clec4d	5
turquoise	Clec4e	1
skyblue	Clec4f	28
yellow	Clec4g	4
brown	Clec4n	3
brown	Clec5a	3
blue	Clec7a	2
green	Clec9a	5
brown	Clgn	3
yellow	Clhc1	4
turquoise	Clic1	1
turquoise	Clic3	1
red	Clic4	6
red	Clic5	6
yellow	Clic6	4
darkturquoise	Clint1	23
black	Clip1	7
pink	Clip2	8
darkturquoise	Clip3	23
red	Clip4	6
purple	Clk1	10
magenta	Clk2	9
black	Clk3	7
brown	Clk4	3
pink	Clmn	8
pink	Clmp	8
purple	Cln3	10
turquoise	Cln5	1
brown	Cln6	3
salmon	Cln8	13
brown	Clnk	3
midnightblue	Clnkos	15
brown	Clns1a	3
royalblue	Clock	20
brown	Clp1	3
yellow	Clpb	4
lightyellow	Clpp	19
purple	Clps	10
tan	Clpsl2	12
black	Clptm1	7
darkorange	Clptm1l	26
pink	Clpx	8
brown	Clrn1	3
darkorange	Clrn3	26
red	Clspn	6
purple	Clstn1	10
turquoise	Clstn2	1
red	Clstn3	6
purple	Clta	10
white	Cltb	27
magenta	Cltc	9
magenta	Clu	9
blue	Cluap1	2
lightyellow	Cluh	19
blue	Clvs1	2
tan	Clvs2	12
turquoise	Clybl	1
red	Cma1	6
skyblue3	Cmah	37
plum1	Cmas	38
red	Cmbl	6
turquoise	Cmc1	1
darkred	Cmc2	21
turquoise	Cmip	1
green	Cmklr1	5
yellow	Cml1	4
turquoise	Cml2	1
green	Cml3	5
orange	Cmpk1	25
red	Cmpk2	6
yellow	Cmss1	4
greenyellow	Cmtm1	11
blue	Cmtm2a	2
yellow	Cmtm2b	4
magenta	Cmtm3	9
brown	Cmtm4	3
turquoise	Cmtm5	1
turquoise	Cmtm7	1
midnightblue	Cmtm8	15
red	Cmtr1	6
blue	Cmya5	2
cyan	Cnbd2	14
pink	Cnbp	8
yellow	Cndp1	4
magenta	Cndp2	9
darkgrey	Cnep1r1	24
lightgreen	Cnfn	18
turquoise	Cnga1	1
saddlebrown	Cnga2	29
cyan	Cnga4	14
lightgreen	Cngb1	18
darkred	Cngb3	21
black	Cnih1	7
turquoise	Cnih2	1
blue	Cnih3	2
brown	Cnih4	3
greenyellow	Cnksr1	11
pink	Cnksr2	8
magenta	Cnksr3	9
