Color	Gene	Number
black	Rnf41	7
blue	Rnf43	2
turquoise	Rnf44	1
magenta	Rnf5	9
turquoise	Rnf6	1
blue	Rnf7	2
blue	Rnf8	2
turquoise	Rnft1	1
turquoise	Rnft2	1
turquoise	Rngtt	1
green	Rnh1	5
turquoise	Rnmt	1
red	Rnmtl1	6
turquoise	Rnpep	1
yellow	Rnpepl1	4
blue	Rnps1	2
turquoise	Robo1	1
pink	Robo2	8
pink	Robo3	8
blue	Robo4	2
blue	Rock1	2
pink	Rock2	8
pink	Rogdi	8
turquoise	Rom1	1
brown	Romo1	3
turquoise	Ropn1	1
blue	Ropn1l	2
blue	Ror1	2
red	Ror2	6
brown	Rora	3
turquoise	Rorb	1
brown	Rorc	3
blue	Ros1	2
black	Rp1	7
magenta	Rp1l1	9
turquoise	Rp2h	1
magenta	Rp9	9
yellow	Rpa1	4
green	Rpa2	5
turquoise	Rpa3	1
green	Rpain	5
tan	Rpap1	12
yellow	Rpap2	4
turquoise	Rpap3	1
turquoise	Rpe	1
brown	Rpe65	3
tan	Rpf1	12
yellow	Rpf2	4
midnightblue	Rpgr	15
green	Rpgrip1	5
blue	Rpgrip1l	2
turquoise	Rph3a	1
tan	Rpia	12
blue	Rpl10	2
purple	Rpl12	10
green	Rpl12-ps1	5
yellow	Rpl13	4
red	Rpl13a	6
tan	Rpl14	12
cyan	Rpl15	14
pink	Rpl17	8
blue	Rpl18a	2
turquoise	Rpl19	1
turquoise	Rpl21	1
blue	Rpl22	2
yellow	Rpl23	4
yellow	Rpl23a	4
turquoise	Rpl24	1
blue	Rpl26	2
brown	Rpl27	3
turquoise	Rpl27a	1
yellow	Rpl28	4
pink	Rpl30	8
cyan	Rpl31	14
turquoise	Rpl31-ps4	1
turquoise	Rpl32	1
yellow	Rpl34	4
yellow	Rpl35	4
pink	Rpl35a	8
yellow	Rpl36	4
blue	Rpl36a	2
green	Rpl37	5
turquoise	Rpl37a	1
brown	Rpl3l	3
turquoise	Rpl4	1
turquoise	Rpl41	1
yellow	Rpl5	4
pink	Rpl6	8
blue	Rpl7	2
turquoise	Rpl7a	1
red	Rpl7l1	6
turquoise	Rpl8	1
turquoise	Rplp0	1
blue	Rplp1	2
green	Rpn1	5
blue	Rpn2	2
brown	Rpp14	3
yellow	Rpp21	4
turquoise	Rpp25	1
tan	Rpp25l	12
turquoise	Rpp30	1
blue	Rpp38	2
blue	Rpp40	2
blue	Rpph1	2
brown	Rprd1a	3
magenta	Rprd1b	9
pink	Rprd2	8
turquoise	Rprm	1
brown	Rps10	3
pink	Rps11	8
yellow	Rps12	4
blue	Rps13	2
magenta	Rps14	9
blue	Rps15	2
brown	Rps15a	3
tan	Rps16	12
red	Rps17	6
turquoise	Rps18	1
blue	Rps19	2
turquoise	Rps19bp1	1
turquoise	Rps2	1
turquoise	Rps20	1
blue	Rps21	2
turquoise	Rps23	1
blue	Rps24	2
yellow	Rps25	4
pink	Rps27a	8
pink	Rps27l	8
blue	Rps28	2
yellow	Rps3	4
blue	Rps3a1	2
blue	Rps4l	2
turquoise	Rps4x	1
yellow	Rps5	4
turquoise	Rps6	1
turquoise	Rps6ka1	1
red	Rps6ka2	6
red	Rps6ka3	6
yellow	Rps6ka4	4
yellow	Rps6ka5	4
yellow	Rps6kb1	4
turquoise	Rps6kb2	1
turquoise	Rps6kc1	1
greenyellow	Rps6kl1	11
blue	Rps7	2
yellow	Rps8	4
salmon	Rps9	13
turquoise	Rpsa	1
turquoise	Rptn	1
turquoise	Rptor	1
black	Rpusd1	7
yellow	Rpusd2	4
turquoise	Rpusd3	1
turquoise	Rpusd4	1
blue	Rqcd1	2
black	Rrad	7
yellow	Rraga	4
red	Rragb	6
blue	Rragc	2
black	Rragd	7
turquoise	Rras	1
blue	Rras2	2
turquoise	Rrbp1	1
red	Rreb1	6
black	Rrh	7
red	Rrm1	6
turquoise	Rrm2	1
brown	Rrm2b	3
magenta	Rrn3	9
turquoise	Rrnad1	1
yellow	Rrp1	4
red	Rrp12	6
turquoise	Rrp15	1
black	Rrp1b	7
pink	Rrp36	8
turquoise	Rrp7a	1
turquoise	Rrp8	1
magenta	Rrp9	9
salmon	Rrs1	13
blue	Rs1	2
greenyellow	Rsad1	11
turquoise	Rsad2	1
red	Rsbn1	6
brown	Rsbn1l	3
black	Rsc1a1	7
turquoise	Rsf1	1
yellow	Rsg1	4
blue	Rsl1d1	2
yellow	Rsl24d1	4
turquoise	Rslcan18	1
blue	Rsph1	2
turquoise	Rsph10b2	1
yellow	Rsph14	4
turquoise	Rsph4a	1
turquoise	Rsph6a	1
green	Rsph9	5
red	Rspo1	6
green	Rspo3	5
brown	Rspo4	3
turquoise	Rspry1	1
pink	Rsrc1	8
blue	Rsrp1	2
black	Rsu1	7
black	Rtbdn	7
yellow	Rtca	4
pink	Rtcb	8
black	Rtel1	7
red	Rtf1	6
yellow	Rtfdc1	4
brown	Rtkn	3
brown	Rtkn2	3
brown	Rtl1	3
turquoise	Rtn1	1
blue	Rtn2	2
turquoise	Rtn3	1
yellow	Rtn4	4
brown	Rtn4ip1	3
yellow	Rtn4r	4
blue	Rtn4rl1	2
brown	Rtn4rl2	3
tan	Rtp1	12
tan	Rtp2	12
pink	Rtp4	8
brown	Rttn	3
turquoise	Rufy1	1
turquoise	Rufy2	1
turquoise	Rufy3	1
brown	Rundc1	3
brown	Rundc2a	3
pink	Rundc3a	8
blue	Rundc3b	2
brown	Runx1	3
brown	Runx1t1	3
yellow	Runx2	4
turquoise	Runx3	1
red	Rusc1	6
turquoise	Rusc2	1
magenta	Ruvbl1	9
magenta	Ruvbl2	9
blue	Rwdd1	2
tan	Rwdd2a	12
brown	Rwdd2b	3
blue	Rwdd3	2
turquoise	Rwdd4a	1
brown	Rxfp1	3
turquoise	Rxfp2	1
turquoise	Rxfp3	1
blue	Rxfp4	2
brown	Rxra	3
blue	Rxrb	2
greenyellow	Rxrg	11
green	Rybp	5
brown	Ryk	3
turquoise	Ryr1	1
turquoise	Ryr2	1
yellow	Ryr3	4
black	S1	7
blue	S100a1	2
turquoise	S100a10	1
green	S100a11	5
blue	S100a13	2
brown	S100a14	3
blue	S100a16	2
blue	S100a3	2
tan	S100a4	12
turquoise	S100a5	1
turquoise	S100a6	1
green	S100a7a	5
blue	S100a8	2
green	S100a9	5
red	S100b	6
brown	S100g	3
salmon	S100pbp	13
yellow	S1pr1	4
green	S1pr2	5
yellow	S1pr3	4
blue	S1pr4	2
blue	Saa2	2
brown	Saa4	3
green	Saal1	5
turquoise	Sacm1l	1
yellow	Sacs	4
turquoise	Sae1	1
brown	Safb	3
blue	Safb2	2
brown	Sag	3
tan	Sall1	12
turquoise	Sall2	1
brown	Sall3	3
green	Sall4	5
turquoise	Samd10	1
black	Samd11	7
blue	Samd12	2
blue	Samd14	2
pink	Samd15	8
blue	Samd3	2
brown	Samd4	3
brown	Samd4b	3
turquoise	Samd5	1
blue	Samd7	2
magenta	Samd8	9
purple	Samm50	10
pink	Samsn1	8
turquoise	Samt3	1
blue	Samt4	2
red	Sap130	6
turquoise	Sap18	1
blue	Sap30bp	2
turquoise	Sap30l	1
turquoise	Sapcd2	1
turquoise	Sar1a	1
turquoise	Sar1b	1
yellow	Saraf	4
black	Sarm1	7
red	Sarnp	6
blue	Sars	2
yellow	Sars2	4
greenyellow	Sart1	11
black	Sart3	7
blue	Sash1	2
turquoise	Sash3	1
blue	Sass6	2
turquoise	Sat1	1
turquoise	Sat2	1
blue	Satb1	2
brown	Satb2	3
turquoise	Satl1	1
blue	Sav1	2
turquoise	Saysd1	1
cyan	Sbds	14
turquoise	Sbf1	1
pink	Sbf2	8
greenyellow	Sbk1	11
blue	Sbno1	2
brown	Sbp	3
blue	Sbsn	2
black	Sbspon	7
red	Sc5d	6
brown	Scaf1	3
yellow	Scaf11	4
red	Scaf4	6
tan	Scai	12
blue	Scamp1	2
turquoise	Scamp2	1
turquoise	Scamp3	1
black	Scamp4	7
turquoise	Scamp5	1
pink	Scap	8
black	Scaper	7
tan	Scara3	12
blue	Scara5	2
pink	Scarb1	8
green	Scarf1	5
turquoise	Scarf2	1
turquoise	Sccpdh	1
turquoise	Scd1	1
blue	Scd2	2
red	Scd3	6
turquoise	Scd4	1
red	Scel	6
red	Scfd1	6
black	Scfd2	7
blue	Scg2	2
tan	Scg3	12
magenta	Scg5	9
blue	Scgb1a1	2
black	Scgb2b24	7
green	Scgb2b27	5
green	Scgb3a1	5
brown	Scgb3a2	3
red	Scgn	6
turquoise	Schip1	1
turquoise	Scimp	1
red	Scin	6
black	Sclt1	7
turquoise	Scly	1
turquoise	Scmh1	1
blue	Scml1	2
midnightblue	Scml2	15
brown	Scml4	3
blue	Scn10a	2
yellow	Scn11a	4
red	Scn1a	6
turquoise	Scn1b	1
yellow	Scn2a1	4
blue	Scn2b	2
blue	Scn3a	2
yellow	Scn3b	4
yellow	Scn4a	4
green	Scn4b	5
turquoise	Scn5a	1
red	Scn7a	6
turquoise	Scn8a	1
brown	Scn9a	3
blue	Scnn1a	2
yellow	Scnn1b	4
greenyellow	Scnn1g	11
blue	Sco1	2
pink	Scoc	8
blue	Scp2	2
green	Scp2d1	5
green	Scpep1	5
blue	Scrg1	2
brown	Scrib	3
turquoise	Scrn1	1
blue	Scrn2	2
red	Scrn3	6
brown	Scrt1	3
green	Scrt2	5
turquoise	Sct	1
yellow	Sctr	4
brown	Scube1	3
black	Scube2	7
blue	Scube3	2
brown	Scx	3
yellow	Scyl1	4
green	Scyl2	5
red	Scyl3	6
brown	Sdad1	3
brown	Sdc1	3
turquoise	Sdc2	1
turquoise	Sdc3	1
black	Sdc4	7
blue	Sdcbp	2
yellow	Sdcbp2	4
red	Sdccag3	6
greenyellow	Sdccag8	11
blue	Sde2	2
yellow	Sdf2	4
brown	Sdf2l1	3
red	Sdf4	6
red	Sdhaf2	6
blue	Sdhb	2
red	Sdhc	6
turquoise	Sdhd	1
turquoise	Sdk1	1
turquoise	Sdk2	1
turquoise	Sdpr	1
red	Sdr16c5	6
brown	Sdr16c6	3
yellow	Sdr39u1	4
blue	Sdr42e1	2
midnightblue	Sdr9c7	15
yellow	Sdsl	4
salmon	Sebox	13
magenta	Sec11a	9
blue	Sec11c	2
green	Sec13	5
magenta	Sec14l1	9
pink	Sec14l2	8
turquoise	Sec14l3	1
blue	Sec14l4	2
red	Sec16a	6
turquoise	Sec16b	1
red	Sec22a	6
red	Sec22b	6
blue	Sec22c	2
turquoise	Sec23a	1
turquoise	Sec23b	1
brown	Sec23ip	3
brown	Sec24a	3
turquoise	Sec24b	1
turquoise	Sec24c	1
red	Sec24d	6
turquoise	Sec31a	1
blue	Sec31b	2
black	Sec61a2	7
turquoise	Sec61b	1
pink	Sec61g	8
yellow	Secisbp2	4
brown	Secisbp2l	3
blue	Sectm1a	2
red	Sectm1b	6
brown	Seh1l	3
turquoise	Sel1l	1
purple	Sel1l2	10
turquoise	Sel1l3	1
blue	Sele	2
turquoise	Selenbp1	1
red	Selenbp2	6
green	Selk	5
blue	Sell	2
red	Selm	6
yellow	Selo	4
turquoise	Selp	1
turquoise	Selplg	1
yellow	Sema3a	4
brown	Sema3b	3
red	Sema3c	6
yellow	Sema3d	4
turquoise	Sema3e	1
turquoise	Sema3f	1
red	Sema3g	6
yellow	Sema4a	4
brown	Sema4b	3
black	Sema4c	7
brown	Sema4d	3
cyan	Sema4f	14
pink	Sema4g	8
yellow	Sema5a	4
green	Sema5b	5
blue	Sema6a	2
turquoise	Sema6b	1
blue	Sema6c	2
turquoise	Sema6d	1
purple	Sema7a	10
blue	Senp1	2
greenyellow	Senp3	11
green	Senp5	5
blue	Senp6	2
pink	Senp7	8
cyan	Senp8	14
turquoise	Sep15	1
brown	Sephs1	3
magenta	Sephs2	9
turquoise	Sepn1	1
greenyellow	Sepp1	11
blue	Sepsecs	2
blue	Sept1	2
brown	Sept10	3
turquoise	Sept12	1
yellow	Sept14	4
turquoise	Sept2	1
turquoise	Sept3	1
yellow	Sept5	4
turquoise	Sept6	1
yellow	Sept7	4
turquoise	Sept8	1
blue	Sept9	2
red	Sepw1	6
brown	Serac1	3
turquoise	Serbp1	1
turquoise	Serf1	1
brown	Serf2	3
turquoise	Sergef	1
turquoise	Serhl	1
turquoise	Serinc1	1
turquoise	Serinc2	1
greenyellow	Serinc3	11
red	Serinc4	6
turquoise	Serinc5	1
green	Serp1	5
green	Serp2	5
purple	Serpina10	10
red	Serpina11	6
turquoise	Serpina12	1
turquoise	Serpina1b	1
midnightblue	Serpina1d	15
turquoise	Serpina1e	1
brown	Serpina1f	3
salmon	Serpina3a	13
green	Serpina3b	5
blue	Serpina3c	2
turquoise	Serpina3f	1
turquoise	Serpina3k	1
turquoise	Serpina3n	1
green	Serpina5	5
blue	Serpina6	2
turquoise	Serpina7	1
brown	Serpina9	3
blue	Serpinb10	2
purple	Serpinb11	10
turquoise	Serpinb12	1
turquoise	Serpinb13	1
black	Serpinb1a	7
turquoise	Serpinb1b	1
purple	Serpinb1c	10
green	Serpinb2	5
blue	Serpinb3a	2
green	Serpinb3b	5
turquoise	Serpinb5	1
turquoise	Serpinb6a	1
green	Serpinb6b	5
turquoise	Serpinb6c	1
brown	Serpinb7	3
yellow	Serpinb8	4
green	Serpinb9	5
purple	Serpinb9b	10
green	Serpinb9c	5
blue	Serpinb9e	2
tan	Serpinb9g	12
tan	Serpinc1	12
blue	Serpind1	2
tan	Serpine1	12
turquoise	Serpine2	1
green	Serpinf1	5
green	Serpinf2	5
yellow	Serping1	4
turquoise	Serpinh1	1
red	Serpini1	6
turquoise	Serpini2	1
turquoise	Sertad1	1
blue	Sertad2	2
yellow	Sertad3	4
green	Sertad4	5
yellow	Sertm1	4
yellow	Sesn1	4
black	Sesn2	7
turquoise	Sesn3	1
pink	Sestd1	8
blue	Set	2
blue	Setbp1	2
pink	Setd1a	8
brown	Setd1b	3
turquoise	Setd2	1
greenyellow	Setd3	11
brown	Setd4	3
black	Setd5	7
blue	Setd8	2
turquoise	Setdb1	1
turquoise	Setdb2	1
yellow	Setmar	4
turquoise	Setx	1
blue	Sez6	2
blue	Sez6l	2
pink	Sez6l2	8
blue	Sf1	2
turquoise	Sf3a2	1
red	Sf3a3	6
turquoise	Sf3b1	1
greenyellow	Sf3b2	11
blue	Sf3b3	2
magenta	Sf3b4	9
turquoise	Sf3b5	1
yellow	Sf3b6	4
greenyellow	Sfi1	11
yellow	Sfmbt1	4
turquoise	Sfmbt2	1
red	Sfn	6
yellow	Sfpq	4
black	Sfr1	7
greenyellow	Sfrp1	11
yellow	Sfrp2	4
turquoise	Sfrp4	1
greenyellow	Sfrp5	11
blue	Sfswap	2
turquoise	Sft2d1	1
green	Sft2d2	5
green	Sfta2	5
yellow	Sftpa1	4
turquoise	Sftpc	1
turquoise	Sftpd	1
brown	Sfxn1	3
red	Sfxn2	6
cyan	Sfxn3	14
turquoise	Sfxn4	1
yellow	Sfxn5	4
brown	Sgca	3
turquoise	Sgcb	1
brown	Sgcd	3
turquoise	Sgcg	1
red	Sgcz	6
blue	Sgip1	2
red	Sgk1	6
yellow	Sgk2	4
black	Sgk3	7
turquoise	Sgms1	1
blue	Sgms2	2
black	Sgol1	7
green	Sgol2a	5
yellow	Sgpl1	4
black	Sgpp1	7
turquoise	Sgpp2	1
turquoise	Sgsh	1
magenta	Sgsm1	9
blue	Sgsm2	2
red	Sgsm3	6
blue	Sgta	2
turquoise	Sgtb	1
turquoise	Sh2b1	1
brown	Sh2b2	3
red	Sh2d1a	6
green	Sh2d1b1	5
brown	Sh2d3c	3
black	Sh2d4a	7
blue	Sh2d4b	2
turquoise	Sh2d5	1
green	Sh2d6	5
yellow	Sh2d7	4
pink	Sh3bgr	8
magenta	Sh3bgrl	9
brown	Sh3bgrl2	3
turquoise	Sh3bgrl3	1
blue	Sh3bp1	2
turquoise	Sh3bp2	1
turquoise	Sh3bp4	1
brown	Sh3bp5	3
tan	Sh3bp5l	12
turquoise	Sh3d21	1
turquoise	Sh3gl1	1
brown	Sh3gl2	3
pink	Sh3gl3	8
yellow	Sh3glb2	4
turquoise	Sh3kbp1	1
turquoise	Sh3pxd2a	1
pink	Sh3pxd2b	8
turquoise	Sh3rf1	1
turquoise	Sh3rf2	1
brown	Sh3rf3	3
midnightblue	Sh3tc1	15
purple	Sh3tc2	10
blue	Sh3yl1	2
turquoise	Shank2	1
turquoise	Shank3	1
blue	Sharpin	2
blue	Shb	2
green	Shbg	5
brown	Shc1	3
turquoise	Shc2	1
blue	Shc3	2
brown	Shc4	3
black	Shcbp1	7
blue	Shcbp1l	2
green	Shd	5
turquoise	She	1
salmon	Shfm1	13
yellow	Shh	4
red	Shisa2	6
blue	Shisa3	2
turquoise	Shisa4	1
cyan	Shisa5	14
blue	Shisa6	2
turquoise	Shisa7	1
turquoise	Shkbp1	1
black	Shmt2	7
salmon	Shoc2	13
blue	Shox2	2
brown	Shpk	3
yellow	Shprh	4
green	Shq1	5
