Color	Gene	Number
brown	Crbn	3
purple	Crcp	10
turquoise	Crct1	1
black	Creb1	7
green	Creb3	5
grey60	Creb3l1	17
brown	Creb3l2	3
darkgreen	Creb3l3	22
lightyellow	Creb3l4	19
thistle3	Creb5	79
darkmagenta	Crebbp	34
coral1	Crebl2	60
darkturquoise	Crebrf	23
blue	Crebzf	2
coral1	Creg1	60
plum2	Creg2	49
steelblue	Creld1	30
darkolivegreen	Creld2	33
thistle2	Crem	50
skyblue3	Crh	37
turquoise	Crhbp	1
lightgreen	Crhr1	18
brown	Crhr2	3
darkgrey	Crim1	24
grey60	Crip1	17
orangered3	Crip2	68
blue	Crip3	2
lavenderblush3	Cript	57
grey60	Crisp1	17
blue	Crisp2	2
tan	Crisp3	12
yellow	Crisp4	4
brown	Crispld1	3
turquoise	Crispld2	1
blue	Crk	2
plum1	Crkl	38
darkgrey	Crlf1	24
plum3	Crlf2	78
yellow	Crlf3	4
turquoise	Crls1	1
lightgreen	Crmp1	18
purple	Crnde	10
lightsteelblue1	Crnkl1	41
darkred	Crocc	21
greenyellow	Crot	11
turquoise	Crp	1
steelblue	Crtac1	30
yellow	Crtam	4
brown	Crtap	3
turquoise	Crtc1	1
violet	Crtc2	32
darkred	Crtc3	21
lightyellow	Crx	19
yellow	Crxos	4
blue	Cry1	2
darkslateblue	Cry2	48
turquoise	Cryaa	1
thistle	Cryab	80
black	Cryba1	7
skyblue3	Cryba2	37
lightgreen	Cryba4	18
salmon	Crybb1	13
turquoise	Crybb2	1
coral1	Crybb3	60
turquoise	Crybg3	1
brown	Crygb	3
steelblue	Crygc	30
turquoise	Crygd	1
magenta	Cryge	9
skyblue3	Crygf	37
turquoise	Crygn	1
black	Crygs	7
purple	Cryl1	10
salmon	Crym	13
darkgreen	Cryz	22
lightpink3	Cryzl1	85
darkseagreen4	Cs	59
lightyellow	Csad	19
honeydew	Csdc2	87
orangered4	Csde1	39
blue	Cse1l	2
blue	Csf1	2
palevioletred3	Csf1r	53
turquoise	Csf2	1
red	Csf2ra	6
turquoise	Csf2rb2	1
tan	Csf3	12
honeydew1	Csf3r	58
blue	Csgalnact1	2
blue2	Csgalnact2	76
green	Csk	5
darkorange	Csl	26
lightcyan	Csmd1	16
antiquewhite2	Csmd3	90
lightcyan	Csn1s1	16
lightsteelblue1	Csn1s2a	41
blue	Csn1s2b	2
brown	Csn2	3
magenta	Csn3	9
blue	Csnk1a1	2
blue	Csnk1d	2
antiquewhite4	Csnk1e	61
plum2	Csnk1g1	49
pink	Csnk1g2	8
orange	Csnk1g3	25
darkseagreen4	Csnk2a1	59
blue	Csnk2a2	2
brown4	Csnk2b	46
turquoise	Csnka2ip	1
turquoise	Cspg4	1
purple	Cspg5	10
purple	Cspp1	10
turquoise	Csprs	1
bisque4	Csrnp1	47
brown	Csrnp2	3
greenyellow	Csrnp3	11
navajowhite2	Csrp1	54
magenta	Csrp2	9
lightpink3	Csrp2bp	85
magenta	Csrp3	9
salmon	Cst10	13
palevioletred3	Cst11	53
green	Cst12	5
blue	Cst13	2
orangered4	Cst3	39
magenta	Cst6	9
purple	Cst7	10
honeydew1	Cst8	58
turquoise	Cst9	1
brown	Cstad	3
green	Cstb	5
brown	Cstf1	3
darkturquoise	Cstf2	23
turquoise	Cstf2t	1
yellow	Cstf3	4
green	Cstl1	5
turquoise	Ctag2	1
turquoise	Ctage5	1
honeydew	Ctbp1	87
white	Ctbp2	27
salmon	Ctbs	13
turquoise	Ctc1	1
blue	Ctcf	2
lightcyan	Ctcflos	16
darkmagenta	Ctdnep1	34
blue	Ctdp1	2
salmon	Ctdsp1	13
purple	Ctdsp2	10
palevioletred3	Ctdspl	53
yellowgreen	Ctdspl2	36
turquoise	Ctf1	1
turquoise	Ctf2	1
purple	Ctgf	10
darkorange	Cth	26
turquoise	Cthrc1	1
yellow	Ctif	4
violet	Ctla2a	32
red	Ctla4	6
darkmagenta	Ctnna1	34
darkmagenta	Ctnna2	34
orangered3	Ctnna3	68
yellowgreen	Ctnnal1	36
lightpink4	Ctnnb1	56
blue	Ctnnbip1	2
darkmagenta	Ctnnbl1	34
green	Ctnnd1	5
yellowgreen	Ctnnd2	36
darkolivegreen	Ctns	33
midnightblue	Ctps	15
green	Ctps2	5
greenyellow	Ctr9	11
blue	Ctrb1	2
tan	Ctrc	12
darkolivegreen	Ctrl	33
blue	Cts3	2
turquoise	Cts7	1
grey60	Cts8	17
navajowhite1	Ctsa	83
cyan	Ctsb	14
turquoise	Ctsc	1
steelblue	Ctsd	30
turquoise	Ctse	1
yellow	Ctsf	4
blue	Ctsg	2
magenta	Ctsh	9
blue	Ctsj	2
brown	Ctsk	3
midnightblue	Ctsl	15
turquoise	Ctsll3	1
lightcyan	Ctso	16
turquoise	Ctsq	1
magenta	Ctsr	9
brown	Ctss	3
turquoise	Ctsw	1
yellow	Ctsz	4
navajowhite2	Cttn	54
darkred	Cttnbp2	21
darkmagenta	Cttnbp2nl	34
green	Ctu1	5
red	Ctxn1	6
tan	Ctxn2	12
purple	Cubn	10
steelblue	Cuedc1	30
cyan	Cuedc2	14
salmon4	Cul1	52
pink	Cul2	8
darkolivegreen4	Cul3	74
darkolivegreen	Cul4a	33
darkolivegreen	Cul4b	33
green	Cul5	5
royalblue	Cul7	20
lightyellow	Cul9	19
darkorange	Cuta	26
purple	Cutal	10
salmon2	Cutc	81
darkolivegreen	Cux1	33
skyblue	Cux2	28
lightyellow	Cuzd1	19
grey60	Cwc15	17
plum3	Cwc22	78
salmon2	Cwc25	81
yellow	Cwc27	4
magenta	Cwf19l1	9
yellowgreen	Cwf19l2	36
brown	Cwh43	3
midnightblue	Cx3cl1	15
antiquewhite2	Cxadr	90
violet	Cxcl1	32
brown	Cxcl10	3
yellow	Cxcl11	4
red	Cxcl12	6
royalblue	Cxcl13	20
midnightblue	Cxcl14	15
black	Cxcl15	7
red	Cxcl16	6
thistle2	Cxcl17	50
antiquewhite4	Cxcl2	61
turquoise	Cxcl3	1
lightyellow	Cxcl5	19
tan	Cxcl9	12
orangered3	Cxcr1	68
red	Cxcr2	6
blue	Cxcr3	2
purple	Cxcr4	10
tan	Cxcr5	12
greenyellow	Cxcr6	11
orangered4	Cxx1a	39
honeydew	Cxx1c	87
blue	Cxxc1	2
blue	Cxxc4	2
steelblue	Cxxc5	30
paleturquoise	Cyb561	31
turquoise	Cyb561a3	1
green	Cyb561d1	5
royalblue	Cyb561d2	20
red	Cyb5a	6
midnightblue	Cyb5b	15
orange	Cyb5d1	25
magenta	Cyb5d2	9
greenyellow	Cyb5r1	11
blue	Cyb5r2	2
purple	Cyb5r3	10
brown	Cyb5r4	3
turquoise	Cyb5rl	1
mediumorchid	Cyba	63
brown	Cybb	3
thistle2	Cybrd1	50
skyblue1	Cyc1	66
bisque4	Cycs	47
salmon2	Cyct	81
brown	Cyfip1	3
darkorange	Cyfip2	26
orangered3	Cygb	68
black	Cyhr1	7
yellow	Cylc1	4
purple	Cyld	10
yellow	Cyp11a1	4
yellow	Cyp17a1	4
yellow	Cyp19a1	4
purple	Cyp1a1	10
thistle2	Cyp1a2	50
royalblue	Cyp1b1	20
turquoise	Cyp20a1	1
magenta	Cyp21a1	9
red	Cyp24a1	6
royalblue	Cyp26a1	20
white	Cyp27a1	27
turquoise	Cyp27b1	1
darkolivegreen	Cyp2a12	33
turquoise	Cyp2a4	1
yellowgreen	Cyp2a5	36
lightpink3	Cyp2ab1	85
lightyellow	Cyp2b19	19
blue	Cyp2c37	2
darkslateblue	Cyp2c38	48
brown	Cyp2c44	3
pink	Cyp2c50	8
pink	Cyp2c55	8
grey60	Cyp2c66	17
orange	Cyp2c70	25
blue	Cyp2d10	2
grey60	Cyp2d13	17
blue	Cyp2d9	2
magenta	Cyp2e1	9
yellowgreen	Cyp2f2	36
blue	Cyp2g1	2
darkgrey	Cyp2j11	24
tan	Cyp2j5	12
yellowgreen	Cyp2j6	36
coral1	Cyp2j9	60
blue	Cyp2r1	2
blue	Cyp2s1	2
turquoise	Cyp2t4	1
green	Cyp2u1	5
floralwhite	Cyp39a1	44
grey60	Cyp3a11	17
turquoise	Cyp3a13	1
turquoise	Cyp3a25	1
lavenderblush2	Cyp46a1	86
turquoise	Cyp4a10	1
brown	Cyp4a12a	3
yellow	Cyp4a14	4
steelblue	Cyp4a28-ps	30
tan	Cyp4f14	12
thistle	Cyp4f15	80
lightcyan	Cyp4f16	16
blue	Cyp4f17	2
turquoise	Cyp4f18	1
yellow	Cyp4f39	4
turquoise	Cyp4f41-ps	1
royalblue	Cyp4v3	20
purple	Cyp51	10
grey60	Cyp7a1	17
grey60	Cyp7b1	17
blue	Cyp8b1	2
purple	Cypt1	10
turquoise	Cypt12	1
brown	Cypt3	3
turquoise	Cypt4	1
salmon	Cyr61	13
blue	Cys1	2
yellow	Cysltr1	4
turquoise	Cysltr2	1
black	Cysrt1	7
pink	Cystm1	8
steelblue	Cyth1	30
pink	Cyth2	8
mediumpurple3	Cyth3	40
turquoise	Cyth4	1
brown	Cytip	3
darkgrey	Cytl1	24
violet	Cyyr1	32
blue	D030018L15Rik	2
plum1	D030022P06Rik	38
salmon	D030024E09Rik	13
salmon	D030034H08	13
yellowgreen	D030040B21Rik	36
black	D030040J03Rik	7
lightsteelblue1	D030044L04Rik	41
black	D030056L22Rik	7
green	D030059C06Rik	5
honeydew1	D030063F01Rik	58
turquoise	D030072B18Rik	1
darkred	D10Bwg1379e	21
midnightblue	D10Jhu81e	15
turquoise	D10Wsu102e	1
thistle2	D11Ertd759e	50
blue	D11Wsu47e	2
turquoise	D130007C19Rik	1
yellow	D130009I18Rik	4
royalblue	D130012J16Rik	20
turquoise	D130023B06Rik	1
turquoise	D130032N22Rik	1
turquoise	D130037M23Rik	1
turquoise	D130040H23Rik	1
blue	D130043K22Rik	2
turquoise	D130047A11Rik	1
yellow	D130051D11Rik	4
yellow	D130051O21Rik	4
black	D130058B02Rik	7
turquoise	D130058E03	1
lightcyan	D130060J02Rik	16
brown	D130067C23Rik	3
orange	D130079A08Rik	25
turquoise	D130084M03Rik	1
blue	D15Ertd621e	2
turquoise	D16Ertd472e	1
white	D17H6S53E	27
yellowgreen	D17H6S56E-5	36
greenyellow	D17Wsu92e	11
floralwhite	D19Bwg1357e	44
grey60	D1Ertd622e	17
turquoise	D1Pas1	1
turquoise	D230025D16Rik	1
salmon2	D230035N22Rik	81
turquoise	D230038L04Rik	1
orange	D230039L06Rik	25
green	D230040P08Rik	5
purple	D2hgdh	10
mediumorchid	D2Wsu81e	63
turquoise	D330004B08Rik	1
skyblue3	D330010C22Rik	37
turquoise	D330025C20Rik	1
saddlebrown	D330041B21Rik	29
turquoise	D330045A20Rik	1
lightcyan	D330046F09Rik	16
tan	D3Ertd254e	12
green	D3Ertd751e	5
turquoise	D430013K02	1
blue	D430018E03Rik	2
turquoise	D430019H16Rik	1
darkslateblue	D430020J02Rik	48
salmon	D430024I10Rik	13
yellow	D430040D24Rik	4
pink	D430041D05Rik	8
blue	D430042O09Rik	2
blue	D530031E19Rik	2
turquoise	D530049N12Rik	1
yellow	D5Ertd577e	4
plum1	D5Ertd579e	38
red	D630003M21Rik	6
turquoise	D630004N19Rik	1
blue	D630005B22Rik	2
turquoise	D630010B17Rik	1
salmon	D630013G24Rik	13
violet	D630014O11Rik	32
turquoise	D630021H01Rik	1
turquoise	D630023F18Rik	1
black	D630028G08Rik	7
yellow	D630028M02Rik	4
greenyellow	D630030B08Rik	11
magenta	D630033O11Rik	9
yellow	D630036G22Rik	4
yellow	D630039A03Rik	4
blue	D630040G17Rik	2
lightyellow	D630044L22Rik	19
turquoise	D630045J12Rik	1
turquoise	D630045M09Rik	1
greenyellow	D6Bwg1452e	11
lightcoral	D6Ertd160e	71
lightgreen	D6Ertd474e	18
green	D6Wsu163e	5
yellow	D730001G18Rik	4
blue	D730002M21Rik	2
black	D730003I15Rik	7
turquoise	D730005E14Rik	1
tan	D730006F09Rik	12
turquoise	D730042O14Rik	1
lightcoral	D730045B01Rik	71
red	D730048I06Rik	6
violet	D7Ertd413e	32
palevioletred3	D7Ertd443e	53
turquoise	D830013H23Rik	1
greenyellow	D830013O20Rik	11
magenta	D830014E11Rik	9
blue	D830024N08Rik	2
turquoise	D830028D21Rik	1
blue	D830029A09Rik	2
salmon4	D830030K20Rik	52
blue	D830035M03Rik	2
turquoise	D830036C21Rik	1
turquoise	D830039M14Rik	1
turquoise	D830044D21Rik	1
tan	D830044I16Rik	12
green	D830046C22Rik	5
blue	D830047O19Rik	2
green	D830050J10Rik	5
floralwhite	D8Ertd738e	44
darkgrey	D8Ertd82e	24
greenyellow	D930007P13Rik	11
blue	D930015E06Rik	2
salmon	D930016D06Rik	13
red	D930017J03Rik	6
red	D930019A15Rik	6
brown	D930020B18Rik	3
blue	D930026C10Rik	2
saddlebrown	D930028M14Rik	29
mediumpurple3	D930029H24Rik	40
yellow	D930030D11Rik	4
tan	D930030O05Rik	12
turquoise	D930031A20Rik	1
blue	D930042J21Rik	2
blue	D930046H04Rik	2
lightgreen	D930048G16Rik	18
turquoise	D930048N14Rik	1
lightpink3	Daam1	85
green	Daam2	5
palevioletred3	Dab1	53
turquoise	Dab2	1
green	Dab2ip	5
white	Dach1	27
lightgreen	Dach2	18
turquoise	Dact1	1
turquoise	Dact2	1
green	Dad1	5
magenta	Daf2	9
greenyellow	Dag1	11
paleturquoise	Dagla	31
turquoise	Daglb	1
plum3	Dak	78
midnightblue	Dalrd3	15
turquoise	Dancr	1
blue	Dand5	2
green	Dao	5
turquoise	Dap	1
coral2	Dap3	62
turquoise	Dapk1	1
grey60	Dapk2	17
blue	Dapk3	2
lightyellow	Dapl1	19
royalblue	Dapp1	20
black	Dars	7
pink	Dars2	8
black	Daw1	7
blue	Daxx	2
turquoise	Dazap1	1
blue	Dazap2	2
brown	Dazl	3
turquoise	Dbf4	1
skyblue2	Dbh	64
turquoise	Dbhos	1
floralwhite	Dbi	44
yellow	Dbil5	4
skyblue2	Dbn1	64
yellow	Dbndd1	4
skyblue	Dbndd2	28
plum3	Dbnl	78
thistle2	Dbp	50
magenta	Dbpht1	9
brown4	Dbpht2	46
midnightblue	Dbr1	15
pink	Dbt	8
black	Dbx1	7
darkmagenta	Dbx2	34
orange	Dcaf10	25
orangered4	Dcaf11	39
royalblue	Dcaf12	20
lightyellow	Dcaf12l1	19
thistle1	Dcaf12l2	51
darkolivegreen	Dcaf13	33
palevioletred2	Dcaf15	82
magenta	Dcaf17	9
firebrick4	Dcaf4	73
blue	Dcaf5	2
turquoise	Dcaf6	1
purple	Dcaf7	10
darkorange	Dcaf8	26
lightyellow	Dcakd	19
royalblue	Dcbld1	20
blue	Dcbld2	2
salmon	Dcc	13
darkseagreen4	Dcdc2a	59
lightsteelblue1	Dcdc5	41
yellow	Dchs1	4
green	Dchs2	5
black	Dck	7
turquoise	Dclk1	1
lightsteelblue	Dclk2	70
sienna3	Dclk3	35
blue	Dclre1a	2
salmon	Dclre1b	13
pink	Dclre1c	8
lightgreen	Dcn	18
salmon	Dcp1b	13
mediumpurple2	Dcp2	69
red	Dcpp1	6
darkgrey	Dcps	24
black	Dcst1	7
blue	Dcstamp	2
palevioletred2	Dct	82
brown	Dctd	3
cyan	Dctn1	14
darkred	Dctn2	21
navajowhite1	Dctn3	83
darkorange2	Dctn4	45
pink	Dctn5	8
darkviolet	Dctn6	77
brown	Dctpp1	3
lavenderblush3	Dcun1d1	57
lightcyan	Dcun1d3	16
turquoise	Dcun1d4	1
darkgrey	Dcun1d5	24
salmon	Dcx	13
grey60	Dcxr	17
greenyellow	Dda1	11
darkmagenta	Ddah1	34
lavenderblush3	Ddah2	57
tan	Ddb2	12
salmon	Ddc	13
green	Ddhd1	5
blue	Ddhd2	2
green	Ddias	5
blue	Ddit3	2
white	Ddit4	27
turquoise	Ddit4l	1
turquoise	Ddn	1
blue	Ddo	2
skyblue	Ddost	28
ivory	Ddr1	43
tan	Ddr2	12
plum	Ddrgk1	67
navajowhite2	Ddt	54
darkorange	Ddx1	26
darkgrey	Ddx10	24
salmon	Ddx11	13
darkturquoise	Ddx17	23
darkolivegreen	Ddx18	33
blue	Ddx19a	2
turquoise	Ddx19b	1
turquoise	Ddx20	1
darkgrey	Ddx21	24
cyan	Ddx24	14
greenyellow	Ddx25	11
darkorange	Ddx26b	26
skyblue1	Ddx27	66
turquoise	Ddx28	1
blue	Ddx31	2
antiquewhite4	Ddx39	61
antiquewhite4	Ddx39b	61
yellow	Ddx3x	4
turquoise	Ddx3y	1
blue	Ddx4	2
turquoise	Ddx41	1
darkturquoise	Ddx42	23
skyblue2	Ddx46	64
mediumorchid	Ddx47	63
lightgreen	Ddx49	18
cyan	Ddx5	14
cyan	Ddx50	14
orange	Ddx51	25
turquoise	Ddx52	1
yellow	Ddx54	4
blue	Ddx55	2
blue	Ddx56	2
black	Ddx58	7
black	Ddx59	7
darkred	Ddx6	21
turquoise	Ddx60	1
salmon4	Deaf1	52
brown	Deb1	3
yellow	Decr1	4
lightgreen	Decr2	18
darkred	Dedd	21
brown	Dedd2	3
turquoise	Def6	1
plum1	Def8	38
brown	Defa-rs1	3
turquoise	Defb1	1
black	Defb12	7
magenta	Defb19	9
red	Defb20	6
blue	Defb21	2
turquoise	Defb22	1
turquoise	Defb29	1
turquoise	Defb36	1
pink	Defb4	8
black	Defb41	7
turquoise	Defb42	1
grey60	Defb45	17
brown	Defb48	3
yellow	Defb50	4
darkorange	Degs1	26
royalblue	Degs2	20
turquoise	Dek	1
blue	Dennd1a	2
darkolivegreen	Dennd1b	33
brown	Dennd1c	3
turquoise	Dennd2a	1
palevioletred2	Dennd2c	82
magenta	Dennd2d	9
blue	Dennd3	2
turquoise	Dennd4a	1
blue	Dennd4b	2
blue	Dennd4c	2
maroon	Dennd5a	55
thistle1	Dennd5b	51
brown	Dennd6a	3
darkorange	Dennd6b	26
turquoise	Denr	1
brown	Depdc1a	3
magenta	Depdc1b	9
lightcyan	Depdc5	16
grey60	Depdc7	17
green	Deptor	5
darkgreen	Dera	22
lightgreen	Derl1	18
turquoise	Derl2	1
turquoise	Derl3	1
darkolivegreen	Des	33
lightcyan	Desi1	16
steelblue	Desi2	30
royalblue	Det1	20
white	Dexi	27
white	Dffa	27
darkmagenta	Dffb	34
lightcoral	Dfna5	71
turquoise	Dfnb59	1
blue	Dgat1	2
magenta4	Dgat2	84
magenta4	Dgcr14	84
thistle	Dgcr2	80
mediumorchid	Dgcr6	63
lightpink4	Dgcr8	56
black	Dgka	7
skyblue	Dgkb	28
brown2	Dgkd	75
turquoise	Dgke	1
coral1	Dgkeos	60
sienna3	Dgkg	35
paleturquoise	Dgkh	31
blue	Dgki	2
greenyellow	Dgkk	11
navajowhite1	Dgkq	83
cyan	Dgkz	14
coral1	Dguok	60
turquoise	Dhcr24	1
bisque4	Dhcr7	47
honeydew	Dhdds	87
lightgreen	Dhdh	18
grey60	Dhfr	17
greenyellow	Dhh	11
yellow	Dhodh	4
yellow	Dhps	4
green	Dhrs1	5
green	Dhrs11	5
greenyellow	Dhrs13	11
black	Dhrs2	7
thistle3	Dhrs3	79
black	Dhrs4	7
yellow	Dhrs7	4
saddlebrown	Dhrs7b	29
orange	Dhrs7c	25
lightyellow	Dhrs9	19
saddlebrown	Dhrsx	29
lightcyan	Dhtkd1	16
lightgreen	Dhx15	18
turquoise	Dhx16	1
greenyellow	Dhx29	11
grey60	Dhx30	17
green	Dhx32	5
bisque4	Dhx33	47
coral2	Dhx34	62
green	Dhx35	5
plum2	Dhx36	49
darkorange2	Dhx37	45
blue	Dhx38	2
black	Dhx40	7
greenyellow	Dhx57	11
salmon	Dhx58	13
turquoise	Dhx8	1
plum2	Dhx9	49
greenyellow	Diablo	11
turquoise	Diap1	1
lightcyan	Diap2	16
tan	Diap3	12
lightsteelblue1	Dicer1	41
pink	Dido1	8
orange	Diexf	25
blue	Dimt1	2
turquoise	Dio1	1
green	Dio2	5
turquoise	Dio3	1
coral	Dip2a	89
blue	Dip2b	2
darkgrey	Dip2c	24
green	Diras1	5
pink	Diras2	8
cyan	Dirc2	14
blue	Dis3	2
white	Dis3l	27
darkseagreen4	Dis3l2	59
turquoise	Disc1	1
blue	Disp1	2
darkred	Disp2	21
darkgrey	Dixdc1	24
pink	Dkc1	8
purple	Dkk1	10
darkslateblue	Dkk2	48
salmon	Dkk3	13
yellow	Dkk4	4
royalblue	Dkkl1	20
darkseagreen4	Dlat	59
green	Dld	5
sienna3	Dlec1	35
darkviolet	Dleu7	77
cyan	Dlg1	14
darkgrey	Dlg2	24
maroon	Dlg3	55
greenyellow	Dlg4	11
blue	Dlg5	2
cyan	Dlgap1	14
blue	Dlgap2	2
pink	Dlgap3	8
darkred	Dlgap4	21
brown	Dlgap5	3
turquoise	Dlk1	1
turquoise	Dlk2	1
cyan	Dll1	14
purple	Dll3	10
turquoise	Dll4	1
plum3	Dlst	78
antiquewhite4	Dlx1	61
lightgreen	Dlx1as	18
red	Dlx2	6
darkseagreen3	Dlx3	88
red	Dlx4	6
green	Dlx5	5
magenta	Dlx6	9
orange	Dlx6os1	25
pink	Dmap1	8
tan	Dmbt1	12
yellow	Dmbx1	4
turquoise	Dmc1	1
blue	Dmd	2
blue	Dmgdh	2
black	Dmp1	7
turquoise	Dmrt1	1
turquoise	Dmrt2	1
turquoise	Dmrt3	1
turquoise	Dmrta1	1
purple	Dmrta2os	10
