Color	Gene	Number
lightcoral	Mmp17	71
brown4	Mmp19	46
pink	Mmp1a	8
lightsteelblue1	Mmp2	41
orange	Mmp20	25
cyan	Mmp21	14
green	Mmp23	5
brown	Mmp24	3
lightsteelblue1	Mmp25	41
turquoise	Mmp27	1
skyblue	Mmp28	28
turquoise	Mmp3	1
skyblue	Mmp7	28
brown	Mmp8	3
green	Mmp9	5
brown	Mmrn1	3
red	Mmrn2	6
black	Mms19	7
plum	Mms22l	67
navajowhite1	Mn1	83
salmon	Mnat1	13
thistle1	Mnd1	51
mediumpurple2	Mns1	69
brown	Mnt	3
blue2	Mnx1	76
honeydew1	Moap1	58
blue2	Mob1a	76
blue	Mob1b	2
magenta	Mob2	9
skyblue	Mob3a	28
midnightblue	Mob3b	15
grey60	Mob3c	17
violet	Mob4	32
grey60	Mobp	17
darkred	Mocos	21
darkred	Mocs1	21
navajowhite1	Mocs2	83
blue	Mocs3	2
grey60	Mog	17
pink	Mogat1	8
lightcyan	Mogat2	16
salmon4	Mogs	52
greenyellow	Mok	11
yellow	Mon1a	4
tan	Mon1b	12
plum2	Mon2	49
turquoise	Morc1	1
coral1	Morc2a	60
tan	Morc2b	12
darkseagreen4	Morc3	59
blue	Morc4	2
yellow	Morf4l1	4
palevioletred2	Morf4l2	82
orangered3	Morn1	68
midnightblue	Morn2	15
green	Morn3	5
darkslateblue	Morn4	48
magenta	Morn5	9
skyblue1	Mos	66
lightcyan	Mospd1	16
plum1	Mospd2	38
violet	Mospd3	32
blue	Mospd4	2
brown	Mov10	3
brown4	Mov10l1	46
mediumorchid	Moxd1	63
turquoise	Moxd2	1
skyblue3	Mpc1	37
darkslateblue	Mpc2	48
brown2	Mpdu1	75
lightcyan1	Mpdz	42
darkviolet	Mpeg1	77
darkturquoise	Mpg	23
darkturquoise	Mphosph10	23
blue	Mphosph6	2
saddlebrown	Mphosph8	29
turquoise	Mphosph9	1
darkolivegreen	Mpi	33
yellow	Mpl	4
skyblue	Mplkip	28
green	Mpnd	5
green	Mpo	5
green	Mpp1	5
darkorange2	Mpp2	45
tan	Mpp3	12
darkmagenta	Mpp4	34
green	Mpp5	5
orange	Mpp6	25
darkgrey	Mpp7	24
darkseagreen4	Mppe1	59
blue	Mpped1	2
coral1	Mpped2	60
darkorange	Mprip	26
darkgreen	Mpst	22
lightcyan1	Mptx1	42
black	Mpv17	7
mediumpurple3	Mpv17l	40
sienna3	Mpv17l2	35
darkgreen	Mpz	22
turquoise	Mpzl1	1
lightcyan	Mpzl2	16
green	Mpzl3	5
cyan	Mr1	14
lightcyan	Mrap	16
turquoise	Mrap2	1
orangered4	Mras	39
mediumpurple3	Mrc1	40
lightcyan	Mrc2	16
turquoise	Mre11a	1
salmon	Mreg	13
palevioletred2	Mrfap1	82
navajowhite2	Mrgbp	54
brown	Mrgpra2b	3
lightsteelblue1	Mrgprb1	41
red	Mrgprb2	6
salmon	Mrgprb3	13
darkred	Mrgprb4	21
blue	Mrgprb5	2
yellow	Mrgprb8	4
red	Mrgprd	6
pink	Mrgpre	8
blue	Mrgprf	2
green	Mrgprg	5
turquoise	Mrgprh	1
brown	Mrgprx1	3
darkviolet	Mri1	77
sienna4	Mrm1	95
orange	Mro	25
steelblue	Mroh1	30
grey60	Mroh3	17
blue	Mroh4	2
brown	Mroh5	3
yellow	Mroh6	4
black	Mroh7	7
pink	Mroh9	8
blue	Mrpl1	2
black	Mrpl10	7
lightpink4	Mrpl11	56
midnightblue	Mrpl12	15
tan	Mrpl13	12
pink	Mrpl14	8
pink	Mrpl15	8
brown4	Mrpl16	46
plum1	Mrpl17	38
saddlebrown	Mrpl18	29
turquoise	Mrpl19	1
yellow	Mrpl2	4
blue	Mrpl20	2
magenta	Mrpl21	9
turquoise	Mrpl22	1
yellow	Mrpl23	4
blue	Mrpl24	2
darkgrey	Mrpl27	24
pink4	Mrpl28	96
thistle	Mrpl3	80
steelblue	Mrpl30	30
plum2	Mrpl32	49
yellow	Mrpl33	4
greenyellow	Mrpl34	11
pink4	Mrpl35	96
black	Mrpl36	7
salmon2	Mrpl37	81
turquoise	Mrpl38	1
turquoise	Mrpl39	1
bisque4	Mrpl4	47
floralwhite	Mrpl40	44
purple	Mrpl41	10
thistle3	Mrpl42	79
mediumpurple2	Mrpl43	69
lightsteelblue	Mrpl44	70
firebrick4	Mrpl45	73
saddlebrown	Mrpl46	29
steelblue	Mrpl47	30
lightyellow	Mrpl48	19
antiquewhite2	Mrpl49	90
turquoise	Mrpl50	1
sienna3	Mrpl51	35
brown	Mrpl52	3
floralwhite	Mrpl53	44
brown	Mrpl54	3
darkturquoise	Mrpl55	23
magenta	Mrpl57	9
salmon4	Mrpl9	52
lightpink3	Mrps10	85
pink	Mrps11	8
thistle1	Mrps12	51
darkturquoise	Mrps14	23
yellow3	Mrps15	94
skyblue3	Mrps16	37
darkturquoise	Mrps17	23
greenyellow	Mrps18a	11
magenta	Mrps18b	9
lightcyan	Mrps18c	16
brown	Mrps2	3
black	Mrps21	7
indianred4	Mrps22	72
darkorange	Mrps23	26
turquoise	Mrps24	1
saddlebrown	Mrps25	29
lightpink4	Mrps26	56
turquoise	Mrps27	1
honeydew	Mrps28	87
darkolivegreen	Mrps31	33
lightcyan1	Mrps33	42
darkslateblue	Mrps34	48
black	Mrps35	7
salmon4	Mrps36	52
darkgrey	Mrps5	24
darkorange	Mrps6	26
cyan	Mrps7	14
orangered4	Mrps9	39
blue	Mrrf	2
antiquewhite4	Mrs2	61
mediumpurple2	Mrto4	69
saddlebrown	Mrvi1	29
magenta	Ms4a1	9
skyblue2	Ms4a10	64
honeydew	Ms4a13	87
yellow	Ms4a14	4
blue	Ms4a18	2
red	Ms4a2	6
grey60	Ms4a3	17
blue	Ms4a4b	2
turquoise	Ms4a4c	1
green	Ms4a4d	5
brown	Ms4a5	3
sienna3	Ms4a6b	35
lightsteelblue1	Ms4a6c	41
green	Ms4a6d	5
lightcyan	Ms4a7	16
red	Ms4a8a	6
green	Msantd1	5
maroon	Msantd2	55
paleturquoise	Msantd3	31
lightsteelblue	Msantd4	70
brown4	Msc	46
brown	Msgn1	3
mediumpurple2	Msh2	69
magenta	Msh3	9
salmon	Msh4	13
skyblue	Msh5	28
paleturquoise	Msh6	31
magenta	Msi1	9
sienna4	Msi2	95
sienna3	Msl1	35
darkviolet	Msl2	77
darkorange	Msl3	26
yellow	Msl3l2	4
plum1	Msln	38
turquoise	Mslnl	1
turquoise	Msmb	1
salmon4	Msmo1	52
lightyellow	Msn	19
mediumpurple3	Msr1	40
black	Msra	7
pink	Msrb1	8
brown	Msrb2	3
salmon	Msrb3	13
magenta	Mss51	9
greenyellow	Mst1	11
brown	Mst1r	3
lightpink4	Mstn	56
turquoise	Msto1	1
blue	Msx1	2
thistle2	Msx2	50
blue	Msx3	2
orangered4	Mt1	39
darkslateblue	Mt3	48
darkolivegreen	Mta1	33
tan	Mta2	12
cyan	Mta3	14
turquoise	Mtag2	1
skyblue1	Mtap	66
turquoise	Mtap7d3	1
violet	Mtbp	32
mediumpurple2	Mtch1	69
darkgrey	Mtch2	24
coral3	Mtcl1	91
