Color	Gene	Number
red	Rrp7a	6
black	Rrp8	7
turquoise	Rrp9	1
turquoise	Rrs1	1
brown	Rs1	3
green	Rsad1	5
pink	Rsad2	8
turquoise	Rsbn1	1
blue	Rsbn1l	2
turquoise	Rsc1a1	1
yellow	Rsf1	4
brown	Rsg1	3
turquoise	Rsl1d1	1
brown	Rsl24d1	3
tan	Rslcan18	12
turquoise	Rsph1	1
black	Rsph10b2	7
darkturquoise	Rsph14	23
brown	Rsph3a	3
red	Rsph4a	6
salmon	Rsph6a	13
turquoise	Rsph9	1
blue	Rspo1	2
purple	Rspo2	10
yellow	Rspo3	4
magenta	Rspo4	9
grey60	Rspry1	17
black	Rsrc1	7
green	Rsrc2	5
salmon	Rsrp1	13
brown	Rsu1	3
green	Rtbdn	5
royalblue	Rtca	20
red	Rtcb	6
turquoise	Rtel1	1
pink	Rtf1	8
brown	Rtfdc1	3
black	Rtkn	7
yellow	Rtkn2	4
pink	Rtl1	8
red	Rtn1	6
turquoise	Rtn2	1
red	Rtn3	6
brown	Rtn4	3
turquoise	Rtn4ip1	1
pink	Rtn4r	8
grey60	Rtn4rl1	17
brown	Rtn4rl2	3
turquoise	Rtp1	1
blue	Rtp2	2
brown	Rtp4	3
blue	Rttn	2
brown	Rufy1	3
salmon	Rufy2	13
red	Rufy3	6
blue	Rufy4	2
brown	Rundc1	3
turquoise	Rundc2a	1
tan	Rundc3a	12
turquoise	Rundc3b	1
purple	Runx1	10
yellow	Runx1t1	4
green	Runx2	5
salmon	Runx3	13
yellow	Rusc1	4
midnightblue	Rusc2	15
turquoise	Ruvbl1	1
brown	Ruvbl2	3
salmon	Rwdd1	13
turquoise	Rwdd2a	1
turquoise	Rwdd2b	1
turquoise	Rwdd3	1
brown	Rwdd4a	3
magenta	Rxfp1	9
lightyellow	Rxfp2	19
turquoise	Rxfp3	1
black	Rxfp4	7
brown	Rxra	3
turquoise	Rxrb	1
yellow	Rxrg	4
pink	Rybp	8
turquoise	Ryk	1
brown	Ryr1	3
blue	Ryr2	2
greenyellow	Ryr3	11
lightgreen	S1	18
yellow	S100a1	4
turquoise	S100a10	1
brown	S100a11	3
blue	S100a13	2
turquoise	S100a14	1
yellow	S100a16	4
turquoise	S100a3	1
turquoise	S100a4	1
black	S100a5	7
brown	S100a6	3
blue	S100a7a	2
turquoise	S100a8	1
lightyellow	S100a9	19
turquoise	S100b	1
turquoise	S100g	1
red	S100pbp	6
turquoise	S1pr1	1
magenta	S1pr2	9
brown	S1pr3	3
turquoise	S1pr4	1
turquoise	Saa2	1
brown	Saa4	3
tan	Saal1	12
black	Sacm1l	7
magenta	Sacs	9
darkgreen	Sae1	22
blue	Safb	2
turquoise	Safb2	1
blue	Sag	2
blue	Sall1	2
red	Sall2	6
turquoise	Sall3	1
turquoise	Sall4	1
turquoise	Samd10	1
brown	Samd11	3
yellow	Samd12	4
black	Samd14	7
cyan	Samd15	14
pink	Samd3	8
lightcyan	Samd4	16
cyan	Samd4b	14
salmon	Samd5	13
turquoise	Samd7	1
red	Samd8	6
turquoise	Samm50	1
magenta	Samsn1	9
turquoise	Samt3	1
brown	Samt4	3
blue	Sap130	2
turquoise	Sap18	1
blue	Sap30bp	2
black	Sap30l	7
turquoise	Sapcd2	1
greenyellow	Sar1a	11
red	Sar1b	6
brown	Saraf	3
brown	Sarm1	3
turquoise	Sarnp	1
green	Sars	5
turquoise	Sars2	1
turquoise	Sart1	1
turquoise	Sart3	1
blue	Sash1	2
turquoise	Sash3	1
turquoise	Sass6	1
tan	Sat1	12
turquoise	Sat2	1
green	Satb1	5
red	Satb2	6
turquoise	Satl1	1
black	Sav1	7
brown	Saysd1	3
red	Sbds	6
red	Sbf1	6
red	Sbf2	6
blue	Sbk1	2
greenyellow	Sbk3	11
blue	Sbno1	2
black	Sbno2	7
green	Sbp	5
lightgreen	Sbsn	18
yellow	Sbspon	4
brown	Sc5d	3
magenta	Scaf1	9
blue	Scaf11	2
green	Scaf4	5
turquoise	Scai	1
pink	Scamp1	8
turquoise	Scamp2	1
purple	Scamp3	10
turquoise	Scamp4	1
red	Scamp5	6
blue	Scand1	2
turquoise	Scap	1
turquoise	Scaper	1
green	Scara3	5
turquoise	Scara5	1
pink	Scarb1	8
red	Scarb2	6
lightcyan	Scarf1	16
turquoise	Scarf2	1
yellow	Sccpdh	4
blue	Scd1	2
blue	Scd2	2
brown	Scd3	3
turquoise	Scd4	1
brown	Scel	3
blue	Scfd1	2
brown	Scfd2	3
purple	Scg2	10
red	Scg3	6
red	Scg5	6
turquoise	Scgb1a1	1
turquoise	Scgb2b24	1
turquoise	Scgb2b27	1
turquoise	Scgb3a1	1
turquoise	Scgb3a2	1
green	Scgn	5
yellow	Schip1	4
brown	Scimp	3
lightcyan	Scin	16
brown	Sclt1	3
red	Scly	6
turquoise	Scmh1	1
turquoise	Scml1	1
turquoise	Scml2	1
turquoise	Scml4	1
cyan	Scn10a	14
green	Scn11a	5
midnightblue	Scn1a	15
red	Scn1b	6
black	Scn2a1	7
black	Scn2b	7
cyan	Scn3a	14
black	Scn3b	7
blue	Scn4a	2
red	Scn4b	6
salmon	Scn5a	13
yellow	Scn7a	4
turquoise	Scn8a	1
pink	Scn9a	8
brown	Scnm1	3
lightgreen	Scnn1a	18
tan	Scnn1b	12
yellow	Scnn1g	4
turquoise	Sco1	1
royalblue	Scoc	20
turquoise	Scp2	1
turquoise	Scp2d1	1
turquoise	Scpep1	1
green	Scrg1	5
turquoise	Scrib	1
brown	Scrn1	3
green	Scrn2	5
turquoise	Scrn3	1
magenta	Scrt1	9
turquoise	Scrt2	1
turquoise	Sct	1
brown	Sctr	3
turquoise	Scube1	1
yellow	Scube2	4
green	Scube3	5
brown	Scx	3
brown	Scyl1	3
turquoise	Scyl2	1
turquoise	Scyl3	1
green	Sdad1	5
turquoise	Sdc1	1
turquoise	Sdc2	1
blue	Sdc3	2
blue	Sdc4	2
red	Sdcbp	6
yellow	Sdcbp2	4
turquoise	Sdccag3	1
blue	Sdccag8	2
turquoise	Sde2	1
brown	Sdf2	3
turquoise	Sdf2l1	1
turquoise	Sdf4	1
yellow	Sdha	4
red	Sdhaf2	6
midnightblue	Sdhb	15
black	Sdhc	7
red	Sdhd	6
salmon	Sdk1	13
green	Sdk2	5
magenta	Sdpr	9
green	Sdr16c5	5
turquoise	Sdr16c6	1
yellow	Sdr39u1	4
purple	Sdr42e1	10
blue	Sdr9c7	2
blue	Sds	2
brown	Sdsl	3
brown	Sebox	3
black	Sec11a	7
turquoise	Sec11c	1
brown	Sec13	3
yellow	Sec14l1	4
royalblue	Sec14l2	20
brown	Sec14l3	3
brown	Sec14l4	3
turquoise	Sec16a	1
brown	Sec16b	3
turquoise	Sec22a	1
purple	Sec22b	10
cyan	Sec22c	14
tan	Sec23a	12
red	Sec23b	6
salmon	Sec23ip	13
green	Sec24a	5
yellow	Sec24b	4
turquoise	Sec24c	1
tan	Sec24d	12
green	Sec31a	5
turquoise	Sec31b	1
turquoise	Sec61a1	1
yellow	Sec61a2	4
turquoise	Sec61b	1
yellow	Sec61g	4
green	Sec63	5
cyan	Secisbp2	14
turquoise	Secisbp2l	1
turquoise	Sectm1a	1
grey60	Sectm1b	17
pink	Seh1l	8
brown	Sel1l	3
turquoise	Sel1l2	1
turquoise	Sel1l3	1
magenta	Sele	9
turquoise	Selenbp1	1
blue	Selenbp2	2
green	Selk	5
turquoise	Sell	1
magenta	Selm	9
tan	Selo	12
blue	Selp	2
purple	Selplg	10
red	Selt	6
pink	Sema3a	8
yellow	Sema3b	4
turquoise	Sema3c	1
turquoise	Sema3d	1
green	Sema3e	5
black	Sema3f	7
cyan	Sema3g	14
magenta	Sema4a	9
tan	Sema4b	12
turquoise	Sema4c	1
turquoise	Sema4d	1
brown	Sema4f	3
turquoise	Sema4g	1
turquoise	Sema5a	1
green	Sema5b	5
magenta	Sema6a	9
lightcyan	Sema6b	16
turquoise	Sema6c	1
green	Sema6d	5
magenta	Sema7a	9
turquoise	Senp1	1
green	Senp2	5
purple	Senp3	10
turquoise	Senp5	1
red	Senp6	6
green	Senp7	5
blue	Senp8	2
turquoise	Sep15	1
cyan	Sephs1	14
blue	Sephs2	2
blue	Sepn1	2
pink	Sepp1	8
turquoise	Sepsecs	1
turquoise	Sept1	1
brown	Sept10	3
pink	Sept12	8
green	Sept14	5
yellow	Sept2	4
brown	Sept3	3
green	Sept4	5
green	Sept5	5
yellow	Sept6	4
red	Sept7	6
black	Sept8	7
black	Sept9	7
magenta	Sepw1	9
magenta	Serac1	9
midnightblue	Serbp1	15
turquoise	Serf1	1
lightyellow	Serf2	19
purple	Sergef	10
brown	Serhl	3
brown	Serinc1	3
turquoise	Serinc2	1
blue	Serinc3	2
turquoise	Serinc4	1
turquoise	Serinc5	1
turquoise	Serp1	1
lightcyan	Serp2	16
grey60	Serpina10	17
turquoise	Serpina11	1
salmon	Serpina12	13
turquoise	Serpina1a	1
turquoise	Serpina1b	1
blue	Serpina1d	2
yellow	Serpina1e	4
turquoise	Serpina1f	1
green	Serpina3a	5
brown	Serpina3b	3
turquoise	Serpina3c	1
turquoise	Serpina3f	1
yellow	Serpina3k	4
tan	Serpina3n	12
brown	Serpina4-ps1	3
turquoise	Serpina5	1
brown	Serpina6	3
yellow	Serpina7	4
purple	Serpina9	10
green	Serpinb10	5
yellow	Serpinb11	4
purple	Serpinb12	10
turquoise	Serpinb13	1
black	Serpinb1a	7
turquoise	Serpinb1b	1
turquoise	Serpinb1c	1
yellow	Serpinb2	4
turquoise	Serpinb3a	1
blue	Serpinb3b	2
green	Serpinb5	5
green	Serpinb6a	5
greenyellow	Serpinb6b	11
greenyellow	Serpinb6c	11
brown	Serpinb7	3
green	Serpinb8	5
blue	Serpinb9	2
turquoise	Serpinb9b	1
turquoise	Serpinb9c	1
blue	Serpinb9d	2
yellow	Serpinb9e	4
turquoise	Serpinb9g	1
green	Serpinc1	5
blue	Serpind1	2
