Color	Gene	Number
yellow	2310005E17Rik	4
blue	2310007B03Rik	2
blue	2310007J06Rik	2
magenta	2310007L24Rik	9
turquoise	2310009B15Rik	1
turquoise	2310011J03Rik	1
blue	2310014F06Rik	2
yellow	2310014L17Rik	4
green	2310015B20Rik	5
yellow	2310015D24Rik	4
green	2310016D23Rik	5
turquoise	2310016G11Rik	1
pink	2310022A10Rik	8
brown	2310022B05Rik	3
red	2310030G06Rik	6
turquoise	2310033P09Rik	1
brown	2310035C23Rik	3
purple	2310036O22Rik	10
turquoise	2310039H08Rik	1
turquoise	2310039L15Rik	1
blue	2310040G07Rik	2
yellow	2310040G24Rik	4
brown	2310045N01Rik	3
blue	2310047D07Rik	2
salmon	2310047K21Rik	13
yellow	2310047M10Rik	4
blue	2310050C09Rik	2
yellow	2310057J18Rik	4
lightyellow	2310057M21Rik	19
blue	2310058D17Rik	2
turquoise	2310061I04Rik	1
turquoise	2310061N02Rik	1
yellow	2310065F04Rik	4
grey60	2310067B10Rik	17
turquoise	2310067E19Rik	1
blue	2310069G16Rik	2
black	2310079G19Rik	7
brown	2310081J21Rik	3
lightcyan	2410002F23Rik	16
turquoise	2410004B18Rik	1
blue	2410004P03Rik	2
blue	2410006H16Rik	2
turquoise	2410012M07Rik	1
turquoise	2410015M20Rik	1
red	2410016O06Rik	6
turquoise	2410018L13Rik	1
yellow	2410080I02Rik	4
blue	2410088K16Rik	2
turquoise	2410089E03Rik	1
blue	2410124H12Rik	2
turquoise	2410127L17Rik	1
midnightblue	2410131K14Rik	15
blue	2410137M14Rik	2
blue	2410141K09Rik	2
red	2500004C02Rik	6
salmon	2510002D24Rik	13
turquoise	2510003E04Rik	1
green	2510009E07Rik	5
brown	2510039O18Rik	3
blue	2600001M11Rik	2
salmon	2610001J05Rik	13
brown	2610002J02Rik	3
blue	2610002M06Rik	2
tan	2610005L07Rik	12
brown	2610008E11Rik	3
turquoise	2610015P09Rik	1
purple	2610020H08Rik	10
turquoise	2610021A01Rik	1
turquoise	2610027F03Rik	1
turquoise	2610028E06Rik	1
tan	2610028H24Rik	12
cyan	2610034B18Rik	14
yellow	2610044O15Rik8	4
turquoise	2610201A13Rik	1
yellow	2610206C17Rik	4
purple	2610301B20Rik	10
blue	2610303G11Rik	2
turquoise	2610305D13Rik	1
turquoise	2610316D01Rik	1
midnightblue	2610318N02Rik	15
brown	2610507B11Rik	3
turquoise	2610507I01Rik	1
brown	2610524H06Rik	3
yellow	2610528J11Rik	4
turquoise	2700029M09Rik	1
red	2700046A07Rik	6
magenta	2700046G09Rik	9
green	2700049A03Rik	5
turquoise	2700060E02Rik	1
brown	2700062C07Rik	3
turquoise	2700081O15Rik	1
turquoise	2700089E24Rik	1
lightgreen	2700097O09Rik	18
royalblue	2810004N23Rik	20
blue	2810006K23Rik	2
blue	2810007J24Rik	2
green	2810021J22Rik	5
turquoise	2810025M15Rik	1
turquoise	2810032G03Rik	1
blue	2810038L03Rik	2
blue	2810039B14Rik	2
black	2810040C05Rik	7
blue	2810043G22Rik	2
blue	2810043O03Rik	2
cyan	2810403A07Rik	14
red	2810403G07Rik	6
blue	2810407A14Rik	2
blue	2810408A11Rik	2
turquoise	2810416G20Rik	1
blue	2810417H13Rik	2
purple	2810428I15Rik	10
blue	2810433D01Rik	2
turquoise	2810459M11Rik	1
turquoise	2900005J15Rik	1
brown	2900011O08Rik	3
yellow	2900026A02Rik	4
green	2900041M22Rik	5
turquoise	2900052N01Rik	1
turquoise	2900060B14Rik	1
yellow	2900060N12Rik	4
blue	2900092C05Rik	2
turquoise	2900092D14Rik	1
greenyellow	2900093K20Rik	11
brown	2900097C17Rik	3
brown	3000002C10Rik	3
turquoise	3010003L21Rik	1
brown	3010026O09Rik	3
red	3010033K07Rik	6
blue	3010065I17Rik	2
blue	3010085J16Rik	2
blue	3100002H09Rik	2
turquoise	3110001I22Rik	1
blue	3110002H16Rik	2
brown	3110006O06Rik	3
blue	3110009E18Rik	2
turquoise	3110021A11Rik	1
turquoise	3110021N24Rik	1
blue	3110026E04Rik	2
yellow	3110033I20Rik	4
yellow	3110035E14Rik	4
turquoise	3110040M04Rik	1
yellow	3110040N11Rik	4
red	3110043O21Rik	6
green	3110052M02Rik	5
brown	3110057O12Rik	3
blue	3110062M04Rik	2
blue	3110070M22Rik	2
red	3110073H01Rik	6
blue	3110079O15Rik	2
yellow	3110082I17Rik	4
blue	3110082J24Rik	2
turquoise	3110099E03Rik	1
blue	3110099E13Rik	2
blue	3300002A11Rik	2
brown	3300002I08Rik	3
blue	3300002P13Rik	2
blue	3300005D01Rik	2
yellow	3425401B19Rik	4
turquoise	3426406K10Rik	1
midnightblue	3632451O06Rik	15
blue	3830403N18Rik	2
lightcyan	3830406C13Rik	16
blue	3830408C21Rik	2
yellow	3830417A13Rik	4
turquoise	3930402G23Rik	1
blue	4022404D01Rik	2
yellow	4430402I18Rik	4
blue	4631405J19Rik	2
red	4631423B10Rik	6
turquoise	4632404H12Rik	1
blue	4632408I12Rik	2
turquoise	4632415L05Rik	1
yellow	4632417D23Rik	4
turquoise	4632419I22Rik	1
yellow	4632428N05Rik	4
blue	4632433K11Rik	2
brown	4732414G09Rik	3
brown	4732419C18Rik	3
blue	4732440D04Rik	2
blue	4732456N10Rik	2
turquoise	4732465J04Rik	1
blue	4732479B03Rik	2
blue	4732490P12	2
magenta	4732491K20Rik	9
blue	4732494K09Rik	2
yellow	4733401D07Rik	4
blue	4832428G11Rik	2
red	4833403I15Rik	6
blue	4833408A19Rik	2
turquoise	4833408D11Rik	1
green	4833413E03Rik	5
yellow	4833414E09Rik	4
magenta	4833415N18Rik	9
greenyellow	4833420G11Rik	11
turquoise	4833420G17Rik	1
purple	4833423E24Rik	10
blue	4833427G06Rik	2
brown	4833432P19Rik	3
blue	4833439C01Rik	2
brown	4833439L19Rik	3
turquoise	4833444G19Rik	1
blue	4833447P13Rik	2
blue	4921501E09Rik	2
blue	4921504E06Rik	2
turquoise	4921507L20Rik	1
green	4921507P07Rik	5
red	4921508D12Rik	6
blue	4921508M14Rik	2
turquoise	4921509C19Rik	1
blue	4921511C20Rik	2
blue	4921511E18Rik	2
salmon	4921511H03Rik	13
turquoise	4921513H07Rik	1
brown	4921513I03Rik	3
blue	4921517D22Rik	2
blue	4921519B16Rik	2
turquoise	4921522P10Rik	1
green	4921524J17Rik	5
turquoise	4921524L21Rik	1
turquoise	4921525O09Rik	1
blue	4921530L21Rik	2
blue	4921531P07Rik	2
blue	4921534K20Rik	2
brown	4921536K21Rik	3
blue	4921539E11Rik	2
yellow	4922502B01Rik	4
blue	4922502D21Rik	2
yellow	4922505F16Rik	4
blue	4930402F06Rik	2
brown	4930402H24Rik	3
turquoise	4930402K13Rik	1
turquoise	4930404H11Rik	1
blue	4930407I10Rik	2
green	4930412C18Rik	5
yellow	4930412L05Rik	4
blue	4930412M03Rik	2
blue	4930412O13Rik	2
cyan	4930414F18Rik	14
turquoise	4930415O20Rik	1
green	4930417O22Rik	5
blue	4930419B13Rik	2
turquoise	4930420G21Rik	1
turquoise	4930426L09Rik	1
salmon	4930427A07Rik	13
brown	4930429B21Rik	3
blue	4930430A15Rik	2
blue	4930430F08Rik	2
turquoise	4930430O22Rik	1
red	4930431F10Rik	6
blue	4930431F12Rik	2
yellow	4930432E11Rik	4
turquoise	4930432F04Rik	1
turquoise	4930432K21Rik	1
blue	4930432M17Rik	2
turquoise	4930433I11Rik	1
blue	4930433N12Rik	2
blue	4930435E12Rik	2
blue	4930435H24Rik	2
blue	4930438A08Rik	2
blue	4930442G15Rik	2
turquoise	4930444P10Rik	1
blue	4930447A16Rik	2
blue	4930447C04Rik	2
turquoise	4930447F04Rik	1
blue	4930447K03Rik	2
turquoise	4930448F12Rik	1
blue	4930448I06Rik	2
brown	4930448K20Rik	3
yellow	4930448N21Rik	4
red	4930449A18Rik	6
blue	4930449E01Rik	2
turquoise	4930449I04Rik	1
greenyellow	4930449I24Rik	11
green	4930451E10Rik	5
grey60	4930451G09Rik	17
turquoise	4930451I11Rik	1
black	4930452B06Rik	7
blue	4930453L07Rik	2
black	4930453N24Rik	7
blue	4930455F16Rik	2
yellow	4930456L15Rik	4
brown	4930458A03Rik	3
yellow	4930459I23Rik	4
blue	4930463O16Rik	2
blue	4930465K10Rik	2
purple	4930466F19Rik	10
blue	4930466O16Rik	2
green	4930468A15Rik	5
turquoise	4930469G21Rik	1
brown	4930470H14Rik	3
blue	4930470P17Rik	2
yellow	4930471G03Rik	4
blue	4930474M22Rik	2
blue	4930474N05Rik	2
blue	4930483J18Rik	2
turquoise	4930486L24Rik	1
yellow	4930488N24Rik	4
lightcyan	4930502E18Rik	16
blue	4930503B20Rik	2
red	4930503L19Rik	6
blue	4930504O13Rik	2
yellow	4930505A04Rik	4
brown	4930506M07Rik	3
blue	4930509E16Rik	2
blue	4930509N14Rik	2
blue	4930510E17Rik	2
blue	4930512B01Rik	2
blue	4930513O06Rik	2
blue	4930515B02Rik	2
turquoise	4930515G01Rik	1
turquoise	4930515G13Rik	1
blue	4930517O19Rik	2
turquoise	4930518I15Rik	1
brown	4930519F16Rik	3
yellow	4930519G04Rik	4
turquoise	4930519H02Rik	1
turquoise	4930519L02Rik	1
green	4930519P11Rik	5
turquoise	4930522H14Rik	1
turquoise	4930522N08Rik	1
blue	4930523C07Rik	2
blue	4930524B15Rik	2
red	4930524N10Rik	6
blue	4930524O08Rik	2
blue	4930526I15Rik	2
turquoise	4930528H21Rik	1
blue	4930532C19Rik	2
blue	4930533I22Rik	2
blue	4930533L02Rik	2
green	4930535E06Rik	5
blue	4930538K18Rik	2
brown	4930539E08Rik	3
brown	4930539J05Rik	3
blue	4930540G01Rik	2
blue	4930541J03Rik	2
blue	4930541O19Rik	2
blue	4930542C12Rik	2
turquoise	4930544G11Rik	1
blue	4930544L04Rik	2
blue	4930544M13Rik	2
blue	4930545L08Rik	2
blue	4930546C10Rik	2
blue	4930546K05Rik	2
blue	4930547M16Rik	2
blue	4930548F15Rik	2
blue	4930548G14Rik	2
blue	4930548H24Rik	2
turquoise	4930549C01Rik	1
yellow	4930549D04Rik	4
blue	4930550C14Rik	2
turquoise	4930550G17Rik	1
blue	4930550L24Rik	2
yellow	4930552P12Rik	4
turquoise	4930553J12Rik	1
blue	4930555F03Rik	2
grey60	4930555G01Rik	17
blue	4930556L07Rik	2
green	4930557A04Rik	5
blue	4930557F10Rik	2
blue	4930558G23Rik	2
blue	4930560A13Rik	2
turquoise	4930562A09Rik	1
blue	4930562C15Rik	2
cyan	4930562F07Rik	14
turquoise	4930563D23Rik	1
blue	4930563E18Rik	2
blue	4930563E22Rik	2
blue	4930563I02Rik	2
blue	4930564B18Rik	2
green	4930564C03Rik	5
yellow	4930564D02Rik	4
yellow	4930565D16Rik	4
turquoise	4930566N20Rik	1
red	4930568D16Rik	6
yellow	4930568M16Rik	4
turquoise	4930569F06Rik	1
blue	4930570N19Rik	2
blue	4930571K11Rik	2
yellow	4930578C19Rik	4
blue	4930578G10Rik	2
blue	4930578I06Rik	2
turquoise	4930578I07Rik	1
blue	4930579C12Rik	2
blue	4930579E07Rik	2
blue	4930579F01Rik	2
red	4930579G24Rik	6
turquoise	4930579K19Rik	1
blue	4930583I09Rik	2
blue	4930583K01Rik	2
turquoise	4930584F24Rik	1
turquoise	4930588G17Rik	1
turquoise	4930588J15Rik	1
blue	4930588K23Rik	2
blue	4930589L23Rik	2
green	4930590J08Rik	5
blue	4930591A17Rik	2
blue	4930592A05Rik	2
blue	4930592C13Rik	2
blue	4930594M17Rik	2
turquoise	4930594M22Rik	1
yellow	4930595M18Rik	4
blue	4930596D02Rik	2
red	4930597A21Rik	6
yellow	4930597L12Rik	4
red	4930597O21Rik	6
yellow	4930599N23Rik	4
blue	4931400O07Rik	2
red	4931403F16Rik	6
blue	4931403M11Rik	2
turquoise	4931406B18Rik	1
yellow	4931406C07Rik	4
turquoise	4931406H21Rik	1
turquoise	4931406P16Rik	1
blue	4931408C20Rik	2
blue	4931409K22Rik	2
magenta	4931412M21	9
green	4931414P19Rik	5
blue	4931417E11Rik	2
turquoise	4931419H13Rik	1
brown	4931422A03Rik	3
blue	4931423N10Rik	2
turquoise	4931428F04Rik	1
blue	4931428L18Rik	2
blue	4931429I11Rik	2
turquoise	4931429L15Rik	1
green	4931429P17Rik	5
blue	4931431C16Rik	2
blue	4931431F19Rik	2
brown	4931432E15Rik	3
tan	4931440F15Rik	12
brown	4932407I05	3
lightyellow	4932411E22Rik	19
turquoise	4932411K12Rik	1
turquoise	4932411N23Rik	1
green	4932414N04Rik	5
green	4932416K20Rik	5
turquoise	4932418E24Rik	1
blue	4932422M17Rik	2
blue	4932429F07Rik	2
turquoise	4932429P05Rik	1
blue	4932430N15Rik	2
blue	4932431P20Rik	2
turquoise	4932435O22Rik	1
lightcyan	4932438A13Rik	16
blue	4932438H23Rik	2
blue	4932442L08Rik	2
salmon	4932443I19	13
blue	4932443I19Rik	2
blue	4933400A11Rik	2
turquoise	4933400C23Rik	1
turquoise	4933401B06Rik	1
blue	4933401J08Rik	2
turquoise	4933401L05Rik	1
turquoise	4933402D24Rik	1
yellow	4933402E13Rik	4
blue	4933402J07Rik	2
green	4933402J10Rik	5
green	4933402N03Rik	5
blue	4933402P03Rik	2
turquoise	4933403O08Rik	1
turquoise	4933404G15Rik	1
yellow	4933405L10Rik	4
green	4933405O20Rik	5
blue	4933406B17Rik	2
blue	4933406G16Rik	2
blue	4933406J08Rik	2
yellow	4933406M09Rik	4
turquoise	4933407E24Rik	1
red	4933407L21Rik	6
blue	4933408J17Rik	2
blue	4933409G03Rik	2
turquoise	4933409K07Rik	1
blue	4933411G11Rik	2
yellow	4933411K16Rik	4
green	4933411O13Rik	5
red	4933412E24Rik	6
yellow	4933413A10Rik	4
turquoise	4933413G19Rik	1
blue	4933413J09Rik	2
turquoise	4933414I15Rik	1
blue	4933415F23Rik	2
turquoise	4933416E14Rik	1
greenyellow	4933416I08Rik	11
yellow	4933417A18Rik	4
yellow	4933424G06Rik	4
blue	4933425L06Rik	2
turquoise	4933427D06Rik	1
turquoise	4933427D14Rik	1
green	4933427E11Rik	5
turquoise	4933427E13Rik	1
yellow	4933427G17Rik	4
blue	4933427G23Rik	2
turquoise	4933427I22Rik	1
lightyellow	4933428M09Rik	19
blue	4933430I17Rik	2
turquoise	4933430N04Rik	1
yellow	4933431E20Rik	4
blue	4933433C11Rik	2
turquoise	4933434C23Rik	1
darkred	4933434E20Rik	21
blue	4933434M16Rik	2
blue	4933435E02Rik	2
yellow	4933435G04Rik	4
blue	4933436I01Rik	2
blue	4933436N17Rik	2
blue	4933440M02Rik	2
yellow	5031410I06Rik	4
red	5031414D18Rik	6
blue	5031425E22Rik	2
blue	5031434C07Rik	2
blue	5031434O11Rik	2
blue	5031438A03Rik	2
brown	5031439G07Rik	3
green	5033417F24Rik	5
green	5033430I15Rik	5
blue	5230400M03Rik	2
green	5330403J18Rik	5
blue	5330403O16Rik	2
turquoise	5330416C01Rik	1
brown	5330417C22Rik	3
blue	5330421K23Rik	2
green	5330426L24Rik	5
blue	5330426P16Rik	2
turquoise	5330427O13Rik	1
brown	5330431K02Rik	3
blue	5330432E05Rik	2
turquoise	5330438D12Rik	1
green	5330438I03Rik	5
blue	5330439B14Rik	2
blue	5430401F13Rik	2
blue	5430402E10Rik	2
turquoise	5430411C19Rik	1
blue	5430414B19Rik	2
brown	5430416O09Rik	3
turquoise	5430417C01Rik	1
turquoise	5430419D17Rik	1
blue	5430427O19Rik	2
greenyellow	5430435G22Rik	11
turquoise	5430440L12Rik	1
blue	5530400C07Rik	2
blue	5530401A14Rik	2
red	5530601H04Rik	6
red	5730403I07Rik	6
blue	5730405G21Rik	2
brown	5730409E04Rik	3
turquoise	5730416O20Rik	1
blue	5730420D15Rik	2
brown	5730422E09Rik	3
lightgreen	5730437O09Rik	18
lightyellow	5730446D14Rik	19
turquoise	5730455P16Rik	1
turquoise	5730508B09Rik	1
blue	5730522E02Rik	2
turquoise	5730559C18Rik	1
turquoise	5730585A16Rik	1
brown	5730596B20Rik	3
brown	5830411J07Rik	3
brown	5830415F09Rik	3
yellow	5830416P10Rik	4
blue	5830419E12Rik	2
yellow	5830427D03Rik	4
lightyellow	5830428H23Rik	19
turquoise	5830428M24Rik	1
brown	5830454E08Rik	3
purple	5830469L07Rik	10
yellow	5830472F04Rik	4
darkred	5830477G23Rik	21
blue	5930403N24Rik	2
blue	5930412G12Rik	2
yellow	5930422O12Rik	4
brown	5930437A14Rik	3
blue	6030408B16Rik	2
midnightblue	6030419C18Rik	15
turquoise	6030445D17Rik	1
yellow	6030452D12Rik	4
midnightblue	6030458C11Rik	15
greenyellow	6030466F02Rik	11
blue	6030468B19Rik	2
red	6030470M02Rik	6
turquoise	6030498E09Rik	1
turquoise	6030499A19Rik	1
turquoise	6330403A02Rik	1
brown	6330403K07Rik	3
turquoise	6330405D24Rik	1
brown	6330408A02Rik	3
green	6330410L21Rik	5
magenta	6330416G13Rik	9
purple	6330419J24Rik	10
blue	6330437B10Rik	2
brown	6330444E15Rik	3
turquoise	6330513E13	1
turquoise	6330549D23Rik	1
turquoise	6330556J12Rik	1
black	6330563N19Rik	7
yellow	6330581N18Rik	4
blue	6430500J09Rik	2
lightyellow	6430502G17Rik	19
turquoise	6430503K07Rik	1
magenta	6430510M02Rik	9
blue	6430531B16Rik	2
brown	6430548M08Rik	3
blue	6430550D23Rik	2
blue	6430565L09Rik	2
blue	6430567L13Rik	2
blue	6430571L13Rik	2
yellow	6430573F11Rik	4
yellow	6430590A10Rik	4
blue	6430601O08Rik	2
blue	6430706K06Rik	2
greenyellow	6430709H04Rik	11
turquoise	6430710M23Rik	1
yellow	6530402F18Rik	4
turquoise	6530409C15Rik	1
turquoise	6530411M01Rik	1
turquoise	6720416L17Rik	1
blue	6720419K19Rik	2
turquoise	6720469N11Rik	1
blue	6720475J19Rik	2
blue	6820408C15Rik	2
blue	6820421L05Rik	2
yellow	6820433M10Rik	4
turquoise	7030419G21Rik	1
blue	7120411E18Rik	2
yellow	7120432I05Rik	4
blue	7120438E14Rik	2
blue	7120492P10Rik	2
yellow	7230401B09Rik	4
lightgreen	7420419J09Rik	18
blue	7420422B15Rik	2
turquoise	7420422E11Rik	1
blue	7420426K07Rik	2
blue	7420444D23Rik	2
blue	7420464K22Rik	2
brown	7420498E04Rik	3
blue	7530416G11Rik	2
green	7530422B04Rik	5
blue	8030411F24Rik	2
yellow	8030423F21Rik	4
yellow	8030423J24Rik	4
blue	8030447O22Rik	2
red	8030462N17Rik	6
blue	8030463A06Rik	2
yellow	8030474K03Rik	4
yellow	8030491B10Rik	4
tan	8030498B09Rik	12
green	8430408G22Rik	5
blue	8430408J09Rik	2
blue	8430417E04Rik	2
brown	8430419L09Rik	3
blue	8430423G03Rik	2
blue	8430431K14Rik	2
blue	8430432A02Rik	2
brown	9030203C11Rik	3
magenta	9030404E10Rik	9
blue	9030407P20Rik	2
blue	9030414G15Rik	2
blue	9030419F21Rik	2
blue	9030612E09Rik	2
turquoise	9030617O03Rik	1
lightcyan	9030624G23Rik	16
blue	9030624J02Rik	2
blue	9130004C02Rik	2
salmon	9130008F23Rik	13
blue	9130011E15Rik	2
yellow	9130015A21Rik	4
blue	9130017K11Rik	2
yellow	9130019O22Rik	4
yellow	9130019P16Rik	4
blue	9130022E12Rik	2
blue	9130023H24Rik	2
tan	9130024F11Rik	12
yellow	9130204K15Rik	4
blue	9130204L05Rik	2
magenta	9130221F21Rik	9
yellow	9130221H12Rik	4
blue	9130227L01Rik	2
turquoise	9130229H14Rik	1
green	9130230L23Rik	5
yellow	9130401M01Rik	4
blue	9130409J20Rik	2
yellow	9230002O09Rik	4
yellow	9230007O13Rik	4
yellow	9230014I20Rik	4
blue	9230019H11Rik	2
blue	9230020A06Rik	2
turquoise	9230101K24Rik	1
turquoise	9230104L09Rik	1
blue	9230106D20Rik	2
blue	9230108O11Rik	2
yellow	9230109A22Rik	4
blue	9230109C12Rik	2
blue	9230110C19Rik	2
blue	9230110F15Rik	2
blue	9230112D13Rik	2
brown	9230112E08Rik	3
turquoise	9230113P08Rik	1
blue	9230119M08Rik	2
yellow	9330003I22Rik	4
brown	9330102E08Rik	3
turquoise	9330104G04Rik	1
lightcyan	9330109E03Rik	16
blue	9330112K21Rik	2
turquoise	9330119M13Rik	1
green	9330120H11Rik	5
green	9330132A10Rik	5
blue	9330154K18Rik	2
yellow	9330155M09Rik	4
purple	9330158H04Rik	10
brown	9330159F19Rik	3
green	9330159H11Rik	5
royalblue	9330159M07Rik	20
blue	9330159N22Rik	2
blue	9330161L09Rik	2
darkred	9330169B04Rik	21
blue	9330169L03Rik	2
yellow	9330175E14Rik	4
blue	9330178D15Rik	2
blue	9330181H08Rik	2
blue	9330182L06Rik	2
turquoise	9330182O14Rik	1
yellow	9330185C12Rik	4
blue	9330188P03Rik	2
yellow	9330190M22Rik	4
yellow	9330199L01Rik	4
turquoise	9330209B10Rik	1
yellow	9430007A20Rik	4
turquoise	9430008C03Rik	1
cyan	9430015G10Rik	14
brown	9430016H08Rik	3
blue	9430018F04Rik	2
turquoise	9430020K01Rik	1
blue	9430024E24Rik	2
greenyellow	9430025C20Rik	11
blue	9430028L06Rik	2
green	9430029A11Rik	5
green	9430038I01Rik	5
yellow	9430041J12Rik	4
blue	9430053O09Rik	2
blue	9430062P05Rik	2
