Color	Gene	Number
turquoise	Sdf2l1	1
magenta	Sdf4	9
cyan	Sdha	14
blue	Sdhaf2	2
yellow	Sdhb	4
tan	Sdhc	12
greenyellow	Sdhd	11
turquoise	Sdk1	1
yellow	Sdk2	4
black	Sdpr	7
turquoise	Sdr16c5	1
blue	Sdr16c6	2
black	Sdr39u1	7
brown	Sdr42e1	3
red	Sdr9c7	6
brown	Sds	3
green	Sdsl	5
turquoise	Sebox	1
turquoise	Sec11a	1
green	Sec11c	5
turquoise	Sec13	1
turquoise	Sec14l1	1
yellow	Sec14l2	4
brown	Sec14l3	3
blue	Sec14l4	2
blue	Sec16a	2
turquoise	Sec16b	1
brown	Sec22a	3
yellow	Sec22b	4
greenyellow	Sec22c	11
magenta	Sec23a	9
green	Sec23b	5
yellow	Sec23ip	4
blue	Sec24a	2
turquoise	Sec24b	1
turquoise	Sec24c	1
turquoise	Sec24d	1
blue	Sec31a	2
turquoise	Sec31b	1
brown	Sec61a1	3
turquoise	Sec61a2	1
turquoise	Sec61b	1
turquoise	Sec61g	1
purple	Sec63	10
turquoise	Secisbp2	1
turquoise	Secisbp2l	1
brown	Sectm1a	3
yellow	Sectm1b	4
turquoise	Seh1l	1
turquoise	Sel1l	1
blue	Sel1l2	2
brown	Sel1l3	3
blue	Sele	2
brown	Selenbp1	3
blue	Selenbp2	2
brown	Selk	3
brown	Sell	3
turquoise	Selm	1
blue	Selo	2
turquoise	Selp	1
turquoise	Selplg	1
cyan	Selt	14
blue	Sema3a	2
red	Sema3b	6
turquoise	Sema3c	1
black	Sema3d	7
green	Sema3e	5
blue	Sema3f	2
brown	Sema3g	3
blue	Sema4a	2
blue	Sema4b	2
brown	Sema4c	3
yellow	Sema4d	4
turquoise	Sema4f	1
magenta	Sema4g	9
blue	Sema5a	2
turquoise	Sema5b	1
magenta	Sema6a	9
turquoise	Sema6b	1
turquoise	Sema6c	1
black	Sema6d	7
pink	Sema7a	8
brown	Senp1	3
yellow	Senp2	4
turquoise	Senp3	1
blue	Senp5	2
turquoise	Senp6	1
blue	Senp7	2
turquoise	Senp8	1
turquoise	Sep15	1
turquoise	Sephs1	1
blue	Sephs2	2
turquoise	Sepn1	1
black	Sepp1	7
blue	Sepsecs	2
blue	Sept1	2
green	Sept10	5
brown	Sept12	3
green	Sept14	5
turquoise	Sept2	1
midnightblue	Sept3	15
black	Sept4	7
yellow	Sept5	4
brown	Sept6	3
magenta	Sept7	9
brown	Sept8	3
turquoise	Sept9	1
yellow	Sepw1	4
yellow	Serac1	4
turquoise	Serbp1	1
blue	Serf1	2
blue	Serf2	2
tan	Sergef	12
green	Serhl	5
turquoise	Serinc1	1
turquoise	Serinc2	1
magenta	Serinc3	9
brown	Serinc4	3
black	Serinc5	7
brown	Serp1	3
brown	Serp2	3
brown	Serpina10	3
yellow	Serpina11	4
blue	Serpina12	2
brown	Serpina1a	3
red	Serpina1b	6
blue	Serpina1d	2
red	Serpina1e	6
turquoise	Serpina1f	1
blue	Serpina3a	2
brown	Serpina3b	3
black	Serpina3c	7
turquoise	Serpina3f	1
green	Serpina3k	5
turquoise	Serpina3n	1
blue	Serpina4-ps1	2
red	Serpina5	6
turquoise	Serpina6	1
brown	Serpina7	3
blue	Serpina9	2
red	Serpinb10	6
turquoise	Serpinb11	1
blue	Serpinb12	2
turquoise	Serpinb13	1
pink	Serpinb1a	8
blue	Serpinb1b	2
pink	Serpinb1c	8
brown	Serpinb2	3
red	Serpinb3a	6
brown	Serpinb3b	3
brown	Serpinb5	3
turquoise	Serpinb6a	1
blue	Serpinb6b	2
turquoise	Serpinb6c	1
brown	Serpinb7	3
turquoise	Serpinb8	1
blue	Serpinb9	2
brown	Serpinb9b	3
blue	Serpinb9c	2
black	Serpinb9d	7
red	Serpinb9e	6
turquoise	Serpinb9g	1
turquoise	Serpinc1	1
blue	Serpind1	2
turquoise	Serpine1	1
turquoise	Serpine2	1
blue	Serpinf1	2
turquoise	Serpinf2	1
red	Serping1	6
blue	Serpinh1	2
turquoise	Serpini1	1
blue	Serpini2	2
turquoise	Sertad1	1
turquoise	Sertad2	1
red	Sertad3	6
blue	Sertad4	2
brown	Sertm1	3
turquoise	Sesn1	1
brown	Sesn2	3
turquoise	Sesn3	1
turquoise	Sestd1	1
yellow	Set	4
brown	Setbp1	3
yellow	Setd1a	4
turquoise	Setd1b	1
turquoise	Setd2	1
turquoise	Setd3	1
turquoise	Setd4	1
magenta	Setd5	9
purple	Setd7	10
magenta	Setd8	9
yellow	Setdb1	4
turquoise	Setdb2	1
yellow	Setmar	4
turquoise	Setx	1
turquoise	Sez6	1
turquoise	Sez6l	1
yellow	Sez6l2	4
yellow	Sf1	4
magenta	Sf3a1	9
turquoise	Sf3a2	1
turquoise	Sf3a3	1
turquoise	Sf3b1	1
turquoise	Sf3b2	1
turquoise	Sf3b3	1
turquoise	Sf3b4	1
turquoise	Sf3b5	1
brown	Sf3b6	3
yellow	Sfi1	4
yellow	Sfmbt1	4
green	Sfmbt2	5
black	Sfn	7
turquoise	Sfpq	1
blue	Sfr1	2
blue	Sfrp1	2
black	Sfrp2	7
turquoise	Sfrp4	1
turquoise	Sfrp5	1
blue	Sfswap	2
turquoise	Sft2d1	1
blue	Sft2d2	2
brown	Sfta2	3
blue	Sftpa1	2
blue	Sftpc	2
turquoise	Sftpd	1
turquoise	Sfxn1	1
brown	Sfxn2	3
turquoise	Sfxn3	1
greenyellow	Sfxn4	11
blue	Sfxn5	2
turquoise	Sgca	1
turquoise	Sgcb	1
blue	Sgcd	2
brown	Sgce	3
blue	Sgcg	2
yellow	Sgcz	4
purple	Sgip1	10
blue	Sgk1	2
yellow	Sgk2	4
turquoise	Sgk3	1
greenyellow	Sgms1	11
turquoise	Sgms2	1
blue	Sgol1	2
greenyellow	Sgol2a	11
greenyellow	Sgpl1	11
red	Sgpp1	6
green	Sgpp2	5
turquoise	Sgsh	1
turquoise	Sgsm1	1
turquoise	Sgsm2	1
blue	Sgsm3	2
brown	Sgta	3
turquoise	Sgtb	1
turquoise	Sh2b1	1
black	Sh2b2	7
brown	Sh2d1a	3
black	Sh2d1b1	7
black	Sh2d2a	7
yellow	Sh2d3c	4
blue	Sh2d4a	2
brown	Sh2d4b	3
turquoise	Sh2d5	1
red	Sh2d6	6
blue	Sh2d7	2
yellow	Sh3bgr	4
turquoise	Sh3bgrl	1
pink	Sh3bgrl2	8
turquoise	Sh3bgrl3	1
blue	Sh3bp1	2
brown	Sh3bp2	3
greenyellow	Sh3bp4	11
black	Sh3bp5	7
blue	Sh3bp5l	2
turquoise	Sh3d19	1
red	Sh3d21	6
turquoise	Sh3gl1	1
turquoise	Sh3gl2	1
blue	Sh3gl3	2
turquoise	Sh3glb2	1
greenyellow	Sh3kbp1	11
turquoise	Sh3pxd2a	1
yellow	Sh3pxd2b	4
turquoise	Sh3rf1	1
turquoise	Sh3rf2	1
brown	Sh3rf3	3
brown	Sh3tc1	3
blue	Sh3tc2	2
brown	Sh3yl1	3
turquoise	Shank2	1
turquoise	Shank3	1
blue	Sharpin	2
turquoise	Shb	1
blue	Shbg	2
blue	Shc1	2
turquoise	Shc2	1
turquoise	Shc3	1
blue	Shc4	2
blue	Shcbp1	2
yellow	Shcbp1l	4
blue	Shd	2
green	She	5
blue	Shfm1	2
pink	Shh	8
brown	Shisa2	3
turquoise	Shisa3	1
turquoise	Shisa4	1
turquoise	Shisa5	1
turquoise	Shisa6	1
brown	Shisa7	3
magenta	Shisa9	9
blue	Shkbp1	2
brown	Shmt1	3
blue	Shmt2	2
turquoise	Shoc2	1
blue	Shox2	2
brown	Shpk	3
turquoise	Shprh	1
turquoise	Shq1	1
red	Shroom1	6
turquoise	Shroom2	1
turquoise	Shroom3	1
blue	Shroom4	2
green	Siae	5
turquoise	Siah1a	1
turquoise	Siah1b	1
blue	Siah2	2
blue	Siah3	2
tan	Sidt1	12
turquoise	Sidt2	1
blue	Sigirr	2
blue	Siglec1	2
greenyellow	Siglece	11
black	Siglecf	7
turquoise	Siglecg	1
turquoise	Siglech	1
blue	Sigmar1	2
turquoise	Sik1	1
blue	Sik2	2
magenta	Sik3	9
turquoise	Sike1	1
turquoise	Sil1	1
brown	Sim1	3
yellow	Sim2	4
turquoise	Simc1	1
brown	Sin3a	3
turquoise	Sin3b	1
blue	Sipa1	2
brown	Sipa1l1	3
green	Sipa1l2	5
blue	Sipa1l3	2
yellow	Sirpa	4
brown	Sirpb1a	3
turquoise	Sirt1	1
blue	Sirt2	2
blue	Sirt3	2
blue	Sirt4	2
pink	Sirt5	8
turquoise	Sirt6	1
turquoise	Sirt7	1
turquoise	Sis	1
brown	Sit1	3
turquoise	Siva1	1
yellow	Six1	4
turquoise	Six2	1
turquoise	Six3	1
brown	Six3os1	3
brown	Six4	3
yellow	Six5	4
brown	Six6	3
blue	Ska1	2
blue	Ska2	2
black	Ska3	7
blue	Skap1	2
turquoise	Skap2	1
tan	Ski	12
blue	Skida1	2
turquoise	Skil	1
blue	Skint10	2
brown	Skint11	3
red	Skint2	6
brown	Skint3	3
brown	Skint4	3
turquoise	Skint7	1
red	Skint9	6
blue	Skiv2l	2
midnightblue	Skiv2l2	15
turquoise	Skor1	1
purple	Skp1a	10
blue	Skp2	2
yellow	Sla	4
turquoise	Sla2	1
blue	Slain1	2
red	Slain2	6
turquoise	Slamf1	1
brown	Slamf6	3
pink	Slamf7	8
blue	Slamf8	2
red	Slamf9	6
pink	Slbp	8
brown	Slc10a1	3
blue	Slc10a2	2
blue	Slc10a3	2
yellow	Slc10a4	4
brown	Slc10a5	3
turquoise	Slc10a6	1
black	Slc10a7	7
turquoise	Slc11a1	1
green	Slc11a2	5
blue	Slc12a1	2
green	Slc12a2	5
magenta	Slc12a3	9
brown	Slc12a4	3
turquoise	Slc12a5	1
turquoise	Slc12a6	1
brown	Slc12a7	3
blue	Slc12a8	2
green	Slc12a9	5
blue	Slc13a1	2
brown	Slc13a2	3
blue	Slc13a3	2
turquoise	Slc13a4	1
turquoise	Slc13a5	1
green	Slc14a1	5
brown	Slc14a2	3
blue	Slc15a1	2
brown	Slc15a2	3
brown	Slc15a3	3
blue	Slc15a4	2
blue	Slc15a5	2
blue	Slc16a1	2
brown	Slc16a10	3
green	Slc16a11	5
turquoise	Slc16a12	1
turquoise	Slc16a13	1
blue	Slc16a14	2
brown	Slc16a2	3
blue	Slc16a3	2
blue	Slc16a4	2
blue	Slc16a5	2
pink	Slc16a6	8
brown	Slc16a7	3
brown	Slc16a8	3
turquoise	Slc16a9	1
brown	Slc17a2	3
blue	Slc17a3	2
blue	Slc17a4	2
blue	Slc17a5	2
pink	Slc17a6	8
brown	Slc17a7	3
blue	Slc17a8	2
turquoise	Slc17a9	1
red	Slc18a1	6
blue	Slc18a2	2
blue	Slc18a3	2
magenta	Slc19a1	9
green	Slc19a2	5
brown	Slc19a3	3
magenta	Slc1a1	9
yellow	Slc1a2	4
tan	Slc1a3	12
turquoise	Slc1a4	1
brown	Slc1a5	3
turquoise	Slc1a6	1
brown	Slc1a7	3
magenta	Slc20a1	9
turquoise	Slc20a2	1
turquoise	Slc22a1	1
red	Slc22a12	6
brown	Slc22a13	3
blue	Slc22a13b-ps	2
green	Slc22a14	5
turquoise	Slc22a15	1
brown	Slc22a16	3
yellow	Slc22a17	4
blue	Slc22a18	2
blue	Slc22a19	2
turquoise	Slc22a2	1
red	Slc22a20	6
yellow	Slc22a21	4
brown	Slc22a22	3
greenyellow	Slc22a23	11
turquoise	Slc22a26	1
blue	Slc22a3	2
blue	Slc22a30	2
blue	Slc22a4	2
blue	Slc22a5	2
yellow	Slc22a6	4
black	Slc22a8	7
brown	Slc23a1	3
purple	Slc23a2	10
blue	Slc23a3	2
turquoise	Slc24a1	1
turquoise	Slc24a2	1
yellow	Slc24a3	4
brown	Slc24a4	3
blue	Slc24a5	2
green	Slc25a1	5
blue	Slc25a10	2
blue	Slc25a11	2
cyan	Slc25a12	14
blue	Slc25a13	2
turquoise	Slc25a14	1
turquoise	Slc25a15	1
turquoise	Slc25a16	1
magenta	Slc25a17	9
turquoise	Slc25a18	1
turquoise	Slc25a19	1
turquoise	Slc25a2	1
red	Slc25a20	6
turquoise	Slc25a21	1
turquoise	Slc25a22	1
yellow	Slc25a23	4
red	Slc25a24	6
turquoise	Slc25a25	1
blue	Slc25a26	2
turquoise	Slc25a27	1
turquoise	Slc25a29	1
yellow	Slc25a3	4
blue	Slc25a30	2
blue	Slc25a31	2
brown	Slc25a32	3
pink	Slc25a33	8
turquoise	Slc25a34	1
brown	Slc25a35	3
turquoise	Slc25a36	1
blue	Slc25a37	2
brown	Slc25a38	3
blue	Slc25a39	2
turquoise	Slc25a4	1
turquoise	Slc25a40	1
blue	Slc25a41	2
turquoise	Slc25a42	1
yellow	Slc25a43	4
brown	Slc25a44	3
red	Slc25a45	6
blue	Slc25a46	2
brown	Slc25a47	3
turquoise	Slc25a48	1
green	Slc25a5	5
yellow	Slc25a51	4
blue	Slc25a53	2
blue	Slc25a54	2
blue	Slc26a1	2
turquoise	Slc26a10	1
brown	Slc26a11	3
brown	Slc26a2	3
blue	Slc26a3	2
brown	Slc26a4	3
turquoise	Slc26a5	1
green	Slc26a6	5
purple	Slc26a7	10
blue	Slc26a8	2
green	Slc26a9	5
turquoise	Slc27a1	1
blue	Slc27a2	2
turquoise	Slc27a3	1
magenta	Slc27a4	9
turquoise	Slc27a5	1
brown	Slc27a6	3
turquoise	Slc28a1	1
red	Slc28a2	6
blue	Slc28a3	2
blue	Slc29a1	2
blue	Slc29a2	2
salmon	Slc29a3	13
green	Slc29a4	5
salmon	Slc2a1	13
turquoise	Slc2a10	1
brown	Slc2a12	3
turquoise	Slc2a13	1
turquoise	Slc2a2	1
yellow	Slc2a3	4
brown	Slc2a4	3
pink	Slc2a5	8
salmon	Slc2a6	13
blue	Slc2a8	2
turquoise	Slc2a9	1
brown	Slc30a1	3
turquoise	Slc30a10	1
turquoise	Slc30a2	1
brown	Slc30a3	3
blue	Slc30a4	2
greenyellow	Slc30a5	11
turquoise	Slc30a6	1
blue	Slc30a7	2
blue	Slc30a8	2
magenta	Slc30a9	9
blue	Slc31a1	2
turquoise	Slc31a2	1
yellow	Slc32a1	4
blue	Slc33a1	2
pink	Slc34a1	8
blue	Slc34a2	2
brown	Slc34a3	3
purple	Slc35a1	10
pink	Slc35a2	8
pink	Slc35a3	8
yellow	Slc35a4	4
turquoise	Slc35a5	1
yellow	Slc35b1	4
magenta	Slc35b2	9
yellow	Slc35b3	4
turquoise	Slc35b4	1
turquoise	Slc35c1	1
magenta	Slc35c2	9
brown	Slc35d1	3
blue	Slc35d2	2
yellow	Slc35d3	4
yellow	Slc35e1	4
turquoise	Slc35e2	1
blue	Slc35e3	2
turquoise	Slc35e4	1
yellow	Slc35f1	4
blue	Slc35f2	2
purple	Slc35f3	10
blue	Slc35f4	2
turquoise	Slc35f5	1
black	Slc35f6	7
blue	Slc35g1	2
turquoise	Slc35g2	1
turquoise	Slc35g3	1
magenta	Slc36a1	9
brown	Slc36a2	3
blue	Slc36a3	2
pink	Slc36a4	8
blue	Slc37a1	2
brown	Slc37a2	3
turquoise	Slc37a3	1
turquoise	Slc37a4	1
pink	Slc38a1	8
blue	Slc38a10	2
red	Slc38a11	6
black	Slc38a2	7
blue	Slc38a3	2
black	Slc38a4	7
turquoise	Slc38a5	1
purple	Slc38a7	10
black	Slc38a9	7
turquoise	Slc39a1	1
brown	Slc39a10	3
turquoise	Slc39a11	1
red	Slc39a12	6
turquoise	Slc39a13	1
pink	Slc39a14	8
brown	Slc39a2	3
blue	Slc39a3	2
brown	Slc39a4	3
magenta	Slc39a5	9
turquoise	Slc39a6	1
yellow	Slc39a7	4
blue	Slc39a8	2
blue	Slc39a9	2
brown	Slc3a1	3
turquoise	Slc3a2	1
blue	Slc40a1	2
turquoise	Slc41a1	1
turquoise	Slc41a2	1
pink	Slc41a3	8
brown	Slc43a1	3
turquoise	Slc43a2	1
turquoise	Slc43a3	1
green	Slc44a1	5
turquoise	Slc44a2	1
brown	Slc44a3	3
red	Slc44a4	6
brown	Slc44a5	3
green	Slc45a1	5
blue	Slc45a2	2
pink	Slc45a3	8
blue	Slc45a4	2
turquoise	Slc46a1	1
brown	Slc46a2	3
brown	Slc46a3	3
brown	Slc47a1	3
turquoise	Slc47a2	1
greenyellow	Slc48a1	11
brown	Slc4a1	3
turquoise	Slc4a10	1
brown	Slc4a11	3
brown	Slc4a1ap	3
pink	Slc4a2	8
turquoise	Slc4a3	1
blue	Slc4a4	2
brown	Slc4a5	3
green	Slc4a7	5
black	Slc4a8	7
black	Slc4a9	7
turquoise	Slc50a1	1
red	Slc51a	6
blue	Slc51b	2
tan	Slc52a2	12
brown	Slc52a3	3
magenta	Slc5a1	9
red	Slc5a11	6
turquoise	Slc5a12	1
brown	Slc5a2	3
black	Slc5a3	7
brown	Slc5a4a	3
brown	Slc5a4b	3
brown	Slc5a5	3
blue	Slc5a6	2
brown	Slc5a7	3
turquoise	Slc5a8	1
blue	Slc5a9	2
turquoise	Slc6a1	1
black	Slc6a11	7
blue	Slc6a12	2
blue	Slc6a13	2
red	Slc6a14	6
turquoise	Slc6a15	1
turquoise	Slc6a16	1
turquoise	Slc6a17	1
blue	Slc6a18	2
brown	Slc6a19	3
blue	Slc6a19os	2
turquoise	Slc6a2	1
turquoise	Slc6a20a	1
brown	Slc6a20b	3
brown	Slc6a3	3
pink	Slc6a4	8
green	Slc6a5	5
blue	Slc6a6	2
yellow	Slc6a7	4
turquoise	Slc6a8	1
pink	Slc6a9	8
turquoise	Slc7a1	1
blue	Slc7a10	2
turquoise	Slc7a11	1
turquoise	Slc7a12	1
blue	Slc7a13	2
turquoise	Slc7a14	1
blue	Slc7a15	2
blue	Slc7a2	2
blue	Slc7a3	2
turquoise	Slc7a4	1
magenta	Slc7a5	9
blue	Slc7a6	2
green	Slc7a6os	5
blue	Slc7a7	2
turquoise	Slc7a8	1
yellow	Slc8a1	4
brown	Slc8a2	3
black	Slc8a3	7
brown	Slc8b1	3
blue	Slc9a1	2
turquoise	Slc9a2	1
brown	Slc9a3	3
turquoise	Slc9a3r1	1
magenta	Slc9a3r2	9
blue	Slc9a4	2
brown	Slc9a5	3
turquoise	Slc9a6	1
black	Slc9a7	7
pink	Slc9a8	8
turquoise	Slc9a9	1
brown	Slc9b1	3
turquoise	Slc9b2	1
brown	Slc9c1	3
blue	Slco1a1	2
green	Slco1a4	5
blue	Slco1a5	2
brown	Slco1a6	3
blue	Slco1b2	2
blue	Slco1c1	2
turquoise	Slco2a1	1
turquoise	Slco2b1	1
black	Slco3a1	7
purple	Slco4a1	10
turquoise	Slco4c1	1
green	Slco5a1	5
brown	Slco6b1	3
red	Slco6c1	6
blue	Slco6d1	2
blue	Slfn1	2
turquoise	Slfn2	1
turquoise	Slfn3	1
turquoise	Slfn4	1
turquoise	Slfn5	1
brown	Slfnl1	3
turquoise	Slirp	1
turquoise	Slit1	1
yellow	Slit2	4
brown	Slit3	3
turquoise	Slitrk1	1
turquoise	Slitrk2	1
turquoise	Slitrk3	1
turquoise	Slitrk4	1
yellow	Slitrk5	4
turquoise	Slitrk6	1
turquoise	Slk	1
blue	Slmap	2
cyan	Slmo1	14
blue	Slmo2	2
brown	Sln	3
turquoise	Slpi	1
yellow	Sltm	4
turquoise	Slu7	1
brown	Slurp1	3
blue	Slx1b	2
purple	Slx4	10
turquoise	Slx4ip	1
turquoise	Sly	1
yellow	Smad1	4
brown	Smad2	3
brown	Smad3	3
cyan	Smad4	14
turquoise	Smad5	1
turquoise	Smad6	1
turquoise	Smad7	1
turquoise	Smad9	1
brown	Smagp	3
tan	Smap1	12
turquoise	Smap2	1
brown	Smarca1	3
turquoise	Smarca2	1
turquoise	Smarca4	1
turquoise	Smarca5	1
turquoise	Smarcad1	1
turquoise	Smarcal1	1
turquoise	Smarcb1	1
turquoise	Smarcc1	1
turquoise	Smarcc2	1
turquoise	Smarcd1	1
blue	Smarcd2	2
blue	Smarcd3	2
turquoise	Smarce1	1
blue	Smc1a	2
brown	Smc1b	3
turquoise	Smc2	1
brown	Smc2os	3
turquoise	Smc3	1
brown	Smc4	3
blue	Smc5	2
blue	Smc6	2
turquoise	Smchd1	1
brown	Smco1	3
turquoise	Smco2	1
turquoise	Smco4	1
turquoise	Smcp	1
red	Smcr8	6
red	Smdt1	6
black	Smek1	7
brown	Smek2	3
turquoise	Smg1	1
blue	Smg5	2
black	Smg6	7
turquoise	Smg7	1
blue	Smg8	2
yellow	Smg9	4
turquoise	Smim1	1
brown	Smim11	3
magenta	Smim12	9
purple	Smim13	10
magenta	Smim14	9
green	Smim19	5
turquoise	Smim20	1
blue	Smim23	2
green	Smim24	5
green	Smim3	5
brown	Smim4	3
blue	Smim5	2
blue	Smim7	2
pink	Smim8	8
turquoise	Smn1	1
turquoise	Smndc1	1
brown	Smo	3
brown	Smoc1	3
turquoise	Smoc2	1
blue	Smok2a	2
turquoise	Smok4a	1
brown	Smox	3
turquoise	Smpd1	1
red	Smpd2	6
yellow	Smpd3	4
brown	Smpd4	3
blue	Smpdl3a	2
brown	Smpdl3b	3
blue	Smpx	2
brown	Smr2	3
yellow	Smr3a	4
pink	Sms	8
brown	Smtn	3
turquoise	Smtnl1	1
black	Smtnl2	7
purple	Smu1	10
green	Smug1	5
blue	Smurf1	2
turquoise	Smurf2	1
blue	Smyd1	2
turquoise	Smyd2	1
