Color	Gene	Number
darkturquoise	Slc30a4	23
floralwhite	Slc30a5	44
blue	Slc30a6	2
brown	Slc30a7	3
darkorange	Slc30a8	26
greenyellow	Slc30a9	11
purple	Slc31a1	10
black	Slc31a2	7
purple	Slc32a1	10
lightyellow	Slc33a1	19
turquoise	Slc34a1	1
purple	Slc34a2	10
purple	Slc34a3	10
black	Slc35a1	7
violet	Slc35a2	32
brown	Slc35a3	3
red	Slc35a4	6
skyblue	Slc35a5	28
blue	Slc35b1	2
blue	Slc35b2	2
yellow	Slc35b3	4
magenta	Slc35b4	9
darkmagenta	Slc35c1	34
blue	Slc35c2	2
green	Slc35d1	5
red	Slc35d2	6
darkseagreen4	Slc35d3	59
pink	Slc35e1	8
brown	Slc35e2	3
salmon	Slc35e3	13
red	Slc35e4	6
yellow	Slc35f1	4
red	Slc35f2	6
brown	Slc35f3	3
magenta	Slc35f4	9
magenta	Slc35f5	9
violet	Slc35f6	32
green	Slc35g1	5
purple	Slc35g2	10
green	Slc35g3	5
plum1	Slc36a1	38
greenyellow	Slc36a2	11
lightcyan1	Slc36a4	42
yellow	Slc37a1	4
pink	Slc37a2	8
yellow	Slc37a3	4
skyblue3	Slc37a4	37
salmon	Slc38a1	13
greenyellow	Slc38a10	11
green	Slc38a11	5
darkolivegreen	Slc38a2	33
skyblue	Slc38a3	28
yellow	Slc38a4	4
violet	Slc38a5	32
black	Slc38a6	7
yellow	Slc38a7	4
green	Slc38a8	5
brown	Slc38a9	3
pink	Slc39a1	8
ivory	Slc39a1-Ps	43
yellow	Slc39a10	4
violet	Slc39a11	32
greenyellow	Slc39a12	11
lightcyan	Slc39a13	16
cyan	Slc39a14	14
black	Slc39a2	7
darkturquoise	Slc39a3	23
red	Slc39a4	6
yellow	Slc39a5	4
greenyellow	Slc39a6	11
paleturquoise	Slc39a7	31
purple	Slc39a8	10
purple	Slc39a9	10
brown	Slc3a1	3
pink	Slc3a2	8
pink	Slc40a1	8
purple	Slc41a1	10
lightpink4	Slc41a2	56
salmon	Slc41a3	13
red	Slc43a1	6
lightyellow	Slc43a2	19
red	Slc43a3	6
purple	Slc44a1	10
purple	Slc44a2	10
darkorange2	Slc44a3	45
yellow	Slc44a4	4
yellow	Slc44a5	4
darkgrey	Slc45a1	24
green	Slc45a2	5
purple	Slc45a3	10
lightcyan1	Slc45a4	42
blue	Slc46a1	2
darkgreen	Slc46a2	22
lightsteelblue1	Slc46a3	41
salmon	Slc47a1	13
salmon	Slc47a2	13
violet	Slc48a1	32
darkolivegreen	Slc4a1	33
darkred	Slc4a10	21
yellow	Slc4a11	4
brown	Slc4a1ap	3
purple	Slc4a2	10
salmon4	Slc4a3	52
darkolivegreen	Slc4a4	33
purple	Slc4a5	10
brown	Slc4a7	3
saddlebrown	Slc4a8	29
purple	Slc4a9	10
blue	Slc50a1	2
turquoise	Slc51a	1
blue	Slc52a2	2
pink	Slc52a3	8
midnightblue	Slc5a1	15
yellow	Slc5a10	4
lightcyan	Slc5a11	16
brown	Slc5a12	3
green	Slc5a2	5
lightcyan	Slc5a3	16
turquoise	Slc5a4a	1
brown	Slc5a4b	3
brown4	Slc5a5	46
lightyellow	Slc5a6	19
greenyellow	Slc5a7	11
purple	Slc5a8	10
turquoise	Slc5a9	1
steelblue	Slc6a1	30
greenyellow	Slc6a11	11
darkolivegreen	Slc6a12	33
red	Slc6a13	6
cyan	Slc6a14	14
steelblue	Slc6a15	30
greenyellow	Slc6a16	11
darkred	Slc6a17	21
brown	Slc6a18	3
cyan	Slc6a19	14
lightcyan	Slc6a2	16
lavenderblush3	Slc6a20a	57
brown	Slc6a20b	3
greenyellow	Slc6a3	11
greenyellow	Slc6a4	11
lightcyan	Slc6a5	16
saddlebrown	Slc6a6	29
magenta	Slc6a7	9
honeydew1	Slc6a8	58
lightcyan	Slc6a9	16
plum1	Slc7a1	38
cyan	Slc7a10	14
yellow	Slc7a11	4
turquoise	Slc7a13	1
saddlebrown	Slc7a14	29
brown	Slc7a15	3
purple	Slc7a2	10
red	Slc7a3	6
yellow	Slc7a4	4
skyblue	Slc7a5	28
black	Slc7a6	7
blue	Slc7a6os	2
pink	Slc7a7	8
darkturquoise	Slc7a8	23
turquoise	Slc7a9	1
plum1	Slc8a1	38
darkturquoise	Slc8a2	23
darkslateblue	Slc8a3	48
purple	Slc8b1	10
cyan	Slc9a1	14
magenta	Slc9a2	9
orange	Slc9a3	25
red	Slc9a3r1	6
purple	Slc9a3r2	10
yellow	Slc9a4	4
green	Slc9a5	5
saddlebrown	Slc9a6	29
saddlebrown	Slc9a7	29
darkolivegreen	Slc9a8	33
darkgrey	Slc9a9	24
brown	Slc9b1	3
salmon4	Slc9b2	52
brown	Slco1a1	3
greenyellow	Slco1a4	11
darkorange2	Slco1a5	45
brown	Slco1a6	3
magenta	Slco1b2	9
mediumpurple3	Slco1c1	40
steelblue	Slco2a1	30
pink	Slco2b1	8
cyan	Slco3a1	14
midnightblue	Slco4a1	15
royalblue	Slco4c1	20
brown	Slco5a1	3
turquoise	Slco6b1	1
brown	Slco6c1	3
green	Slf1	5
pink	Slfn1	8
brown	Slfn10-Ps	3
turquoise	Slfn14	1
pink	Slfn2	8
green	Slfn3	5
darkolivegreen	Slfn4	33
honeydew1	Slfn5	58
pink	Slfn8	8
pink	Slfn9	8
turquoise	Slfnl1	1
blue	Slirp	2
mediumpurple3	Slit1	40
lightcyan1	Slit2	42
thistle2	Slit3	50
darkred	Slitrk1	21
darkred	Slitrk2	21
royalblue	Slitrk3	20
darkred	Slitrk4	21
magenta	Slitrk5	9
darkseagreen4	Slitrk6	59
green	Slk	5
thistle1	Slmap	51
black	Slmo1	7
blue	Slmo2	2
green	Sln	5
red	Slpi	6
black	Sltm	7
purple	Slu7	10
blue	Slurp1	2
turquoise	Slurp2	1
tan	Slx1b	12
darkred	Slx4	21
brown	Slx4ip	3
midnightblue	Smad1	15
yellow	Smad2	4
thistle1	Smad3	51
bisque4	Smad4	47
purple	Smad5	10
red	Smad6	6
purple	Smad7	10
lightcyan	Smad9	16
blue	Smagp	2
royalblue	Smap1	20
skyblue3	Smap2	37
salmon4	Smarca1	52
brown	Smarca2	3
orange	Smarca4	25
plum2	Smarca5	49
turquoise	Smarca5-Ps	1
green	Smarcad1	5
saddlebrown	Smarcal1	29
blue	Smarcb1	2
yellow	Smarcc1	4
bisque4	Smarcc2	47
yellow	Smarcd1	4
midnightblue	Smarcd2	15
blue	Smarcd3	2
red	Smarce1	6
turquoise	Smarce1-Ps1	1
midnightblue	Smc1a	15
brown	Smc1b	3
green	Smc2	5
orange	Smc3	25
darkolivegreen	Smc4	33
black	Smc5	7
tan	Smc6	12
tan	Smchd1	12
brown	Smco1	3
turquoise	Smco2	1
darkorange2	Smco3	45
blue	Smco4	2
green	Smcr8	5
blue	Smdt1	2
green	Smek1	5
tan	Smek2	12
brown	Smg1	3
green	Smg5	5
green	Smg6	5
green	Smg7	5
bisque4	Smg8	47
blue	Smg9	2
paleturquoise	Smim1	31
black	Smim10l1	7
skyblue3	Smim10l2a	37
blue	Smim11	2
blue	Smim12	2
royalblue	Smim13	20
yellowgreen	Smim14	36
red	Smim15	6
greenyellow	Smim17	11
blue	Smim18	2
blue	Smim19	2
blue	Smim20	2
salmon	Smim22	13
blue	Smim24	2
blue	Smim3	2
blue	Smim4	2
greenyellow	Smim5	11
tan	Smim6	12
grey60	Smim7	17
blue	Smim8	2
turquoise	Smim9	1
green	Smlr1	5
blue	Smn1	2
yellowgreen	Smndc1	36
purple	Smo	10
paleturquoise	Smoc1	31
magenta	Smoc2	9
turquoise	Smok2b	1
turquoise	Smok3a	1
turquoise	Smok3b	1
green	Smok4a	5
sienna3	Smox	35
blue	Smpd1	2
red	Smpd2	6
yellow	Smpd3	4
black	Smpd4	7
blue	Smpd5	2
violet	Smpdl3a	32
magenta	Smpdl3b	9
midnightblue	Smpx	15
turquoise	Smr3a	1
brown	Sms	3
turquoise	Smt3h2-Ps	1
yellow4	Smt3h2-Ps2	65
darkorange	Smtn	26
cyan	Smtnl2	14
blue	Smu1	2
royalblue	Smug1	20
lightpink4	Smurf1	56
green	Smurf2	5
darkorange	Smyd1	26
violet	Smyd2	32
lightyellow	Smyd3	19
yellow	Smyd4	4
magenta	Smyd5	9
red	Snai1	6
brown	Snai2	3
yellow	Snai3	4
black	Snap23	7
brown	Snap25	3
skyblue	Snap29	28
darkgrey	Snap47	24
plum1	Snap91	38
brown	Snapc1	3
blue	Snapc2	2
black	Snapc3	7
black	Snapc4	7
blue	Snapc5	2
sienna3	Snapin	35
magenta	Snca	9
lightyellow	Sncaip	19
magenta	Sncb	9
darkorange	Sncg	26
red	Snd1	6
orangered4	Sned1	39
blue	Snf8	2
navajowhite2	Snhg11	54
bisque4	Snip1	47
mediumpurple3	Snn	40
magenta	Snph	9
lightyellow	Snrk	19
orange	Snrnp200	25
blue	Snrnp25	2
blue	Snrnp27	2
blue	Snrnp35	2
maroon	Snrnp40	55
black	Snrnp48	7
black	Snrnp70	7
turquoise	Snrp1c-Ps2	1
blue	Snrpa	2
blue	Snrpa1	2
maroon	Snrpb	55
blue	Snrpb2	2
blue	Snrpc	2
blue	Snrpd1	2
blue	Snrpd2	2
blue	Snrpd3	2
blue	Snrpe	2
turquoise	Snrpert	1
blue	Snrpf	2
blue	Snrpg	2
skyblue3	Snrpn	37
pink	Snta1	8
brown	Sntb1	3
green	Sntb2	5
royalblue	Sntg1	20
magenta	Sntg2	9
green	Sntn	5
blue	Snupn	2
turquoise	Snurf	1
lightsteelblue1	Snw1	41
paleturquoise	Snx1	31
magenta	Snx10	9
salmon4	Snx11	52
brown	Snx12	3
brown	Snx13	3
saddlebrown	Snx14	29
grey60	Snx15	17
royalblue	Snx16	20
red	Snx17	6
purple	Snx18	10
purple	Snx19	10
red	Snx2	6
pink	Snx20	8
blue	Snx21	2
sienna3	Snx22	35
salmon	Snx24	13
brown	Snx25	3
darkslateblue	Snx27	48
brown	Snx29	3
blue	Snx3	2
orangered4	Snx30	39
magenta	Snx31	9
magenta	Snx32	9
purple	Snx33	10
pink	Snx4	8
red	Snx5	6
paleturquoise	Snx6	31
mediumpurple3	Snx7	40
sienna3	Snx8	35
purple	Snx9	10
darkorange	Soat1	26
green	Soat2	5
darkturquoise	Sobp	23
red	Socs1	6
darkred	Socs2	21
pink	Socs3	8
tan	Socs4	12
yellow	Socs5	4
brown	Socs6	3
lightgreen	Socs7	18
blue	Sod1	2
orangered4	Sod2	39
pink	Sod3	8
orange	Soga1	25
plum1	Soga3	38
turquoise	Sohlh1	1
turquoise	Sohlh2	1
black	Son	7
brown	Sorbs1	3
royalblue	Sorbs2	20
red	Sorbs3	6
lightpink4	Sorcs1	56
mediumpurple3	Sorcs2	40
thistle2	Sorcs3	50
paleturquoise	Sord	31
steelblue	Sorl1	30
royalblue	Sort1	20
saddlebrown	Sos1	29
plum2	Sos2	49
lightyellow	Sost	19
salmon	Sostdc1	13
yellow	Sowaha	4
green	Sowahb	5
darkorange2	Sowahc	45
greenyellow	Sowahd	11
green	Sox1	5
darkorange	Sox10	26
yellow	Sox11	4
salmon4	Sox12	52
purple	Sox13	10
purple	Sox14	10
red	Sox15	6
blue	Sox17	2
blue	Sox18	2
pink	Sox2	8
yellow	Sox21	4
red	Sox3	6
green	Sox30	5
magenta	Sox4	9
darkturquoise	Sox5	23
yellow	Sox6	4
yellow	Sox7	4
greenyellow	Sox8	11
red	Sox9	6
plum2	Sp1	49
pink	Sp100	8
pink	Sp110	8
red	Sp140	6
lavenderblush3	Sp2	57
bisque4	Sp3	47
lightgreen	Sp4	18
darkmagenta	Sp5	34
orange	Sp6	25
red	Sp7	6
mediumpurple3	Sp8	40
magenta	Sp9	9
blue	Spa17	2
blue	Spaca1	2
turquoise	Spaca4	1
cyan	Spaca5	14
black	Spaca6	7
ivory	Spaca7	43
blue	Spaca9	2
plum2	Spag1	49
lightyellow	Spag16	19
green	Spag17	5
blue	Spag4	2
plum2	Spag5	49
yellow	Spag6	4
magenta	Spag6l	9
blue	Spag7	2
lightyellow	Spag8	19
brown	Spag9	3
lightcyan	Sparc	16
darkslateblue	Sparcl1	48
brown	Spast	3
black	Spata1	7
darkorange	Spata13	26
royalblue	Spata16	20
lightyellow	Spata17	19
brown	Spata18	3
black	Spata19	7
lightgreen	Spata2	18
lightgreen	Spata20	18
yellow	Spata21	4
cyan	Spata22	14
blue	Spata24	2
black	Spata25	7
white	Spata2l	27
yellow	Spata3	4
turquoise	Spata31d1a	1
turquoise	Spata31d1b	1
black	Spata31d1d	7
darkred	Spata32	21
magenta	Spata33	9
royalblue	Spata4	20
turquoise	Spata45	1
darkmagenta	Spata5	34
purple	Spata6	10
yellow	Spata7	4
brown	Spata9	3
turquoise	Spatc1	1
brown	Spatc1l	3
blue	Spats1	2
white	Spats2	27
mediumpurple3	Spats2l	40
lightsteelblue1	Spc24	41
paleturquoise	Spc25	31
blue	Spcs1	2
red	Spcs2	6
turquoise	Spcs2-Ps	1
skyblue2	Spcs3	64
blue	Spdef	2
purple	Spdl1	10
skyblue2	Spdya	64
ivory	Spdye4a	43
palevioletred3	Spdye4b	53
skyblue1	Spdye4c	66
darkolivegreen	Specc1	33
orangered4	Specc1l	39
turquoise	Speer2	1
black	Speer4a	7
green	Speer4b	5
turquoise	Speer4c	1
turquoise	Speer4d	1
darkgreen	Speer4f1	22
turquoise	Speer4f2	1
bisque4	Spef1	47
darkslateblue	Spef2	48
darkturquoise	Speg	23
lightgreen	Spem1	18
green	Spen	5
ivory	Spesp1	43
brown	Spg11	3
purple	Spg20	10
blue	Spg21	2
blue	Spg7	2
lightsteelblue1	Sphk1	41
red	Sphk2	6
steelblue	Sphkap	30
pink	Spi1	8
red	Spib	6
brown	Spic	3
green	Spice1	5
red	Spidr	6
royalblue	Spin1	20
magenta	Spin2c	9
turquoise	Spin3-Ps	1
orange	Spin4	25
lightpink4	Spink10	56
greenyellow	Spink13	11
red	Spink2	6
turquoise	Spink4	1
turquoise	Spink5	1
yellow	Spink8	4
pink	Spint1	8
blue	Spint2	2
turquoise	Spint3	1
thistle1	Spire1	51
greenyellow	Spire2	11
greenyellow	Spn	11
blue	Spns1	2
lightcyan1	Spns2	42
brown	Spns3	3
green	Spo11	5
brown	Spocd1	3
green	Spock1	5
darkslateblue	Spock2	48
darkseagreen4	Spock3	59
cyan	Spon1	14
darkorange2	Spon2	45
tan	Spop	12
brown	Spopl	3
sienna3	Spp1	35
red	Spp2	6
lightcyan1	Sppl2a	42
lightyellow	Sppl2b	19
turquoise	Sppl2c	1
white	Sppl3	27
blue	Spr	2
black	Spr-Ps1	7
royalblue	Spred1	20
darkred	Spred2	21
royalblue	Spred3	20
yellow	Sprn	4
red	Sprr1a	6
blue	Sprr2a2	2
turquoise	Sprr2a3	1
turquoise	Sprr2b	1
turquoise	Sprr2g	1
brown	Sprtn	3
lightyellow	Spry1	19
magenta	Spry2	9
orange	Spry3	25
green	Spry4	5
violet	Spryd3	32
maroon	Spryd4	55
skyblue3	Spryd7	37
lightcyan	Spsb1	16
lightsteelblue1	Spsb2	41
darkmagenta	Spsb3	34
purple	Spsb4	10
red	Spta1	6
darkred	Sptan1	21
steelblue	Sptb	30
plum1	Sptbn1	38
darkturquoise	Sptbn2	23
steelblue	Sptbn4	30
yellow	Sptbn5	4
darkorange	Sptlc1	26
cyan	Sptlc2	14
darkseagreen4	Sptlc3	59
blue	Sptssa	2
salmon	Sptssb	13
orange	Spty2d1	25
brown	Spx	3
darkgrey	Sqle	24
pink	Sqrdl	8
violet	Sqstm1	32
blue	Sra1	2
green	Srbd1	5
yellow	Src	4
plum1	Srcap	38
thistle1	Srcin1	51
darkorange	Srd5a1	26
black	Srd5a2	7
skyblue3	Srd5a3	37
skyblue	Srebf1	28
magenta	Srebf2	9
black	Srek1	7
blue	Srek1ip1	2
yellow	Srf	4
tan	Srfbp1	12
lightyellow	Srgap1	19
tan	Srgap2	12
green	Srgap3	5
pink	Srgn	8
sienna3	Sri	35
lightgreen	Srl	18
blue	Srm	2
yellow	Srms	4
blue	Srp14	2
blue	Srp19	2
brown	Srp54a	3
black	Srp54b	7
red	Srp68	6
greenyellow	Srp72	11
blue	Srp9	2
brown	Srpk1	3
navajowhite2	Srpk2	54
salmon4	Srpk3	52
darkorange	Srpr	26
yellowgreen	Srprb	36
red	Srpx	6
red	Srpx2	6
yellow	Srr	4
grey60	Srrd	17
black	Srrm1	7
brown	Srrm2	3
green	Srrm3	5
bisque4	Srrm4	47
brown	Srrt	3
tan	Srsf1	12
tan	Srsf10	12
black	Srsf11	7
salmon4	Srsf12	52
black	Srsf2	7
tan	Srsf3	12
midnightblue	Srsf4	15
black	Srsf5	7
black	Srsf6	7
black	Srsf7	7
blue	Srsf9	2
paleturquoise	Srxn1	31
black	Sry	7
darkolivegreen	Ss18	33
darkred	Ss18l1	21
black	Ssb	7
black	Ssbp1	7
magenta	Ssbp2	9
darkmagenta	Ssbp3	34
brown4	Ssbp4	46
black	Ssc4d	7
cyan	Ssc5d	14
cyan	Ssfa2	14
orangered4	Ssh1	39
plum1	Ssh2	38
brown	Ssh3	3
blue	Ssmem1	2
blue	Ssna1	2
darkorange2	Sspn	45
brown	Sspo	3
darkolivegreen	Ssr1	33
blue	Ssr2	2
yellowgreen	Ssr3	36
blue	Ssr4	2
midnightblue	Ssrp1	15
grey60	Sssca1	17
brown4	Sst	46
royalblue	Sstr1	20
magenta	Sstr2	9
white	Sstr3	27
royalblue	Sstr4	20
greenyellow	Sstr5	11
magenta	Ssu2	9
blue	Ssu72	2
yellow	Ssx2ip	4
turquoise	Ssxb10	1
palevioletred3	Ssxb2	53
brown	Ssxb3	3
turquoise	Ssxb5	1
turquoise	Ssxb9	1
darkolivegreen	St13	33
pink	St14	8
midnightblue	St18	15
magenta	St3gal1	9
lightgreen	St3gal2	18
blue	St3gal3	2
red	St3gal4	6
antiquewhite4	St3gal5	61
yellowgreen	St3gal6	36
lightyellow	St5	19
red	St6gal1	6
royalblue	St6gal2	20
brown	St6galnac1	3
blue	St6galnac2	2
cyan	St6galnac3	14
midnightblue	St6galnac4	15
magenta	St6galnac5	9
mediumorchid	St6galnac6	63
black	St7	7
salmon	St7l	13
orangered4	St8sia1	39
plum	St8sia2	67
yellow	St8sia3	4
darkgrey	St8sia4	24
lightgreen	St8sia5	18
greenyellow	St8sia6	11
yellow	Stab1	4
brown	Stab2	3
lightyellow	Stac	19
magenta	Stac2	9
brown	Stac3	3
tan	Stag1	12
plum2	Stag2	49
black	Stag3	7
saddlebrown	Stam	29
plum1	Stam2	38
skyblue	Stambp	28
magenta	Stambpl1	9
green	Stap1	5
orange	Stap2	25
brown	Star	3
blue	Stard10	2
darkslateblue	Stard13	48
blue	Stard3	2
blue	Stard3nl	2
plum2	Stard4	49
darkolivegreen	Stard5	33
blue	Stard6	2
yellow	Stard7	4
yellow	Stard8	4
saddlebrown	Stard9	29
pink	Stat1	8
salmon	Stat2	13
skyblue	Stat3	28
yellow	Stat4	4
lightcyan	Stat5a	16
lightyellow	Stat5b	19
pink	Stat6	8
purple	Stau1	10
mediumpurple3	Stau2	40
grey60	Stbd1	17
magenta	Stc1	9
brown	Stc2	3
red	Steap1	6
salmon	Steap2	13
blue	Steap3	2
red	Steap4	6
darkorange	Stfa1	26
turquoise	Stfa2l1	1
yellow4	Stfa3	65
midnightblue	Stil	15
green	Stim1	5
white	Stim2	27
purple	Stip1	10
brown	Stk-Ps2	3
plum2	Stk10	49
maroon	Stk11	55
darkturquoise	Stk11ip	23
blue	Stk16	2
darkmagenta	Stk17b	34
yellow	Stk19	4
black	Stk19-Ps1	7
darkorange	Stk24	26
magenta	Stk25	9
magenta	Stk26	9
yellowgreen	Stk3	36
black	Stk31	7
lightcyan	Stk32a	16
greenyellow	Stk32b	11
magenta	Stk32c	9
red	Stk33	6
green	Stk35	5
darkslateblue	Stk36	48
black	Stk38	7
black	Stk38l	7
paleturquoise	Stk39	31
green	Stk4	5
salmon	Stk40	13
brown	Stkld1	3
grey60	Stmn1	17
lightyellow	Stmn2	19
blue	Stmn3	2
skyblue3	Stmn4	37
floralwhite	Stmnd1	44
skyblue	Stom	28
skyblue3	Stoml1	37
blue	Stoml2	2
lightyellow	Stoml3	19
lightyellow	Ston1	19
saddlebrown	Ston2	29
yellow	Stox1	4
brown	Stox2	3
yellow	Stpg1	4
cyan	Stpg2	14
turquoise	Stpg3	1
blue	Stra13	2
blue	Stra6	2
red	Stra6l	6
ivory	Stra8	43
green	Strada	5
magenta	Stradb	9
red	Strap	6
black	Strbp	7
brown	Strc	3
darkmagenta	Strip1	34
steelblue	Strip2	30
saddlebrown	Strn	29
orange	Strn3	25
white	Strn4	27
purple	Stt3a	10
pink	Stt3b	8
blue	Stub1	2
red	Stx11	6
blue	Stx12	2
black	Stx16	7
lightcyan1	Stx17	42
sienna3	Stx18	35
brown	Stx19	3
magenta	Stx1a	9
steelblue	Stx1b	30
darkgrey	Stx2	24
black	Stx3	7
red	Stx4a	6
black	Stx5a	7
brown4	Stx6	46
violet	Stx7	32
blue	Stx8	2
steelblue	Stxbp1	30
black	Stxbp2	7
darkorange	Stxbp3	26
thistle1	Stxbp4	51
plum1	Stxbp5	38
plum1	Stxbp5l	38
mediumpurple3	Stxbp6	40
brown	Styk1	3
turquoise	Styx	1
red	Styxl1	6
yellow	Sub1	4
darkorange	Sucla2	26
red	Suclg1	6
