Color	Gene	Number
yellow	Stx18	4
turquoise	Stx19	1
turquoise	Stx1a	1
salmon	Stx1b	13
turquoise	Stx2	1
turquoise	Stx3	1
pink	Stx4a	8
blue	Stx5a	2
yellow	Stx6	4
brown	Stx7	3
brown	Stx8	3
black	Stxbp1	7
yellow	Stxbp2	4
brown	Stxbp3a	3
turquoise	Stxbp4	1
royalblue	Stxbp5	20
brown	Stxbp5l	3
blue	Stxbp6	2
turquoise	Styk1	1
blue	Styxl1	2
black	Sub1	7
black	Sucla2	7
blue	Suclg1	2
green	Suclg2	5
yellow	Sucnr1	4
red	Suco	6
magenta	Suds3	9
lightcyan	Sufu	16
pink	Sugct	8
lightgreen	Sugp1	18
brown	Sugp2	3
brown	Sugt1	3
green	Sulf1	5
turquoise	Sulf2	1
brown	Sult1a1	3
blue	Sult1b1	2
yellow	Sult1c1	4
blue	Sult1c2	2
turquoise	Sult1d1	1
turquoise	Sult1e1	1
turquoise	Sult2a2	1
turquoise	Sult2b1	1
brown	Sult4a1	3
turquoise	Sult5a1	1
turquoise	Sult6b1	1
blue	Sumf1	2
yellow	Sumf2	4
brown	Sumo1	3
black	Sumo2	7
yellow	Sumo3	4
blue	Sun1	2
turquoise	Sun2	1
turquoise	Sun3	1
blue	Sun5	2
red	Suox	6
brown	Supt16	3
brown	Supt20	3
green	Supt3	5
tan	Supt4a	12
yellow	Supt5	4
black	Supt6	7
turquoise	Supt7l	1
yellow	Supv3l1	4
black	Surf1	7
pink	Surf2	8
yellow	Surf4	4
turquoise	Surf6	1
turquoise	Susd2	1
turquoise	Susd3	1
pink	Susd4	8
turquoise	Susd5	1
brown	Susd6	3
green	Suv39h1	5
turquoise	Suv39h2	1
turquoise	Suv420h1	1
blue	Suv420h2	2
turquoise	Suz12	1
brown	Sv2a	3
brown	Sv2b	3
magenta	Sv2c	9
turquoise	Sval1	1
turquoise	Sval2	1
red	Svep1	6
yellow	Svil	4
brown	Svip	3
brown	Svop	3
turquoise	Svopl	1
green	Svs1	5
turquoise	Svs2	1
turquoise	Svs3a	1
blue	Svs4	2
turquoise	Svs5	1
turquoise	Svs6	1
green	Swap70	5
brown	Swi5	3
turquoise	Swsap1	1
turquoise	Swt1	1
green	Syap1	5
black	Sybu	7
green	Syce1	5
turquoise	Syce2	1
turquoise	Syce3	1
turquoise	Sycn	1
turquoise	Sycp1	1
turquoise	Sycp2	1
turquoise	Sycp3	1
purple	Syde1	10
turquoise	Syde2	1
midnightblue	Syf2	15
yellow	Syk	4
brown	Sympk	3
brown	Syn1	3
turquoise	Syn2	1
red	Syn3	6
turquoise	Syna	1
turquoise	Synb	1
turquoise	Sync	1
blue	Syncrip	2
red	Syndig1	6
black	Syne1	7
green	Syne2	5
yellow	Syne3	4
yellow	Syne4	4
midnightblue	Syngap1	15
midnightblue	Syngr1	15
turquoise	Syngr2	1
brown	Syngr3	3
turquoise	Syngr4	1
brown	Synj1	3
blue	Synj2	2
yellow	Synj2bp	4
blue	Synpo	2
blue	Synpo2	2
yellow	Synpo2l	4
brown	Synpr	3
turquoise	Synrg	1
brown	Syp	3
brown	Sypl	3
red	Sypl2	6
turquoise	Sys1	1
brown	Syt1	3
yellow	Syt10	4
yellow	Syt11	4
yellow	Syt12	4
salmon	Syt13	13
yellow	Syt14	4
blue	Syt15	2
turquoise	Syt16	1
yellow	Syt17	4
turquoise	Syt2	1
black	Syt3	7
blue	Syt4	2
blue	Syt5	2
turquoise	Syt6	1
green	Syt7	5
turquoise	Syt8	1
turquoise	Syt9	1
green	Sytl1	5
magenta	Sytl2	9
turquoise	Sytl3	1
turquoise	Sytl4	1
brown	Sytl5	3
magenta	Syvn1	9
red	Szrd1	6
red	Szt2	6
greenyellow	T	11
darkred	Taar1	21
turquoise	Taar2	1
yellow	Taar3	4
turquoise	Taar4	1
yellow	Taar5	4
green	Taar6	5
blue	Taar9	2
green	Tab1	5
brown	Tab2	3
turquoise	Tab3	1
pink	Tac1	8
pink	Tac2	8
brown	Tacc1	3
lightcyan	Tacc2	16
turquoise	Tacc3	1
yellow	Taco1	4
blue	Tacr1	2
brown	Tacr2	3
brown	Tacr3	3
green	Tacstd2	5
turquoise	Tada1	1
turquoise	Tada2a	1
yellow	Tada2b	4
lightcyan	Tada3	16
brown	Taf1	3
brown	Taf11	3
yellow	Taf12	4
blue	Taf13	2
brown	Taf15	3
turquoise	Taf1a	1
green	Taf1b	5
blue	Taf1c	2
yellow	Taf1d	4
green	Taf2	5
midnightblue	Taf3	15
brown	Taf4a	3
green	Taf4b	5
greenyellow	Taf5	11
turquoise	Taf5l	1
brown	Taf6	3
yellow	Taf6l	4
yellow	Taf7	4
turquoise	Taf7l	1
brown	Taf8	3
black	Taf9	7
green	Taf9b	5
pink	Tagap	8
turquoise	Tagln	1
turquoise	Tagln2	1
turquoise	Tagln3	1
yellow	Tal1	4
greenyellow	Tal2	11
brown	Taldo1	3
turquoise	Tamm41	1
turquoise	Tanc1	1
brown	Tanc2	3
blue	Tango2	2
turquoise	Tango6	1
magenta	Tank	9
black	Taok1	7
turquoise	Taok2	1
brown	Taok3	3
pink	Tap1	8
green	Tap2	5
turquoise	Tapbp	1
pink	Tapbpl	8
green	Tapt1	5
black	Tarbp2	7
brown	Tardbp	3
tan	Tarm1	12
cyan	Tars	14
lightyellow	Tars2	19
turquoise	Tarsl2	1
turquoise	Tas1r1	1
turquoise	Tas1r2	1
turquoise	Tas1r3	1
green	Tas2r104	5
turquoise	Tas2r106	1
turquoise	Tas2r107	1
turquoise	Tas2r108	1
yellow	Tas2r109	4
turquoise	Tas2r110	1
green	Tas2r113	5
turquoise	Tas2r114	1
turquoise	Tas2r115	1
blue	Tas2r116	2
green	Tas2r118	5
green	Tas2r119	5
purple	Tas2r120	10
turquoise	Tas2r121	1
turquoise	Tas2r123	1
turquoise	Tas2r124	1
green	Tas2r125	5
blue	Tas2r126	2
turquoise	Tas2r129	1
turquoise	Tas2r130	1
green	Tas2r131	5
turquoise	Tas2r134	1
blue	Tas2r135	2
green	Tas2r136	5
green	Tas2r138	5
turquoise	Tas2r139	1
blue	Tas2r140	2
turquoise	Tas2r143	1
blue	Tas2r144	2
blue	Tasp1	2
yellow	Tat	4
pink	Tatdn1	8
black	Tatdn2	7
yellow	Tatdn3	4
turquoise	Tax1bp1	1
greenyellow	Tax1bp3	11
black	Taz	7
turquoise	Tbata	1
yellow	Tbc1d1	4
turquoise	Tbc1d10a	1
blue	Tbc1d10b	2
green	Tbc1d10c	5
turquoise	Tbc1d12	1
blue	Tbc1d13	2
magenta	Tbc1d14	9
magenta	Tbc1d15	9
turquoise	Tbc1d16	1
blue	Tbc1d17	2
greenyellow	Tbc1d19	11
midnightblue	Tbc1d2	15
turquoise	Tbc1d20	1
green	Tbc1d21	5
greenyellow	Tbc1d22a	11
brown	Tbc1d22b	3
turquoise	Tbc1d23	1
black	Tbc1d24	7
turquoise	Tbc1d25	1
yellow	Tbc1d2b	4
turquoise	Tbc1d30	1
yellow	Tbc1d31	4
green	Tbc1d32	5
green	Tbc1d4	5
yellow	Tbc1d5	4
green	Tbc1d7	5
brown	Tbc1d8	3
yellow	Tbc1d8b	4
turquoise	Tbc1d9	1
black	Tbc1d9b	7
turquoise	Tbca	1
brown	Tbcb	3
turquoise	Tbccd1	1
magenta	Tbcd	9
salmon	Tbce	13
green	Tbcel	5
yellow	Tbck	4
green	Tbk1	5
turquoise	Tbkbp1	1
magenta	Tbl1x	9
green	Tbl1xr1	5
blue	Tbl3	2
turquoise	Tbp	1
blue	Tbpl1	2
turquoise	Tbpl2	1
pink	Tbr1	8
brown	Tbrg1	3
yellow	Tbrg3	4
turquoise	Tbrg4	1
green	Tbx10	5
turquoise	Tbx15	1
green	Tbx18	5
blue	Tbx19	2
turquoise	Tbx2	1
turquoise	Tbx20	1
yellow	Tbx21	4
green	Tbx22	5
greenyellow	Tbx3	11
purple	Tbx3os2	10
turquoise	Tbx4	1
blue	Tbx6	2
purple	Tbxa2r	10
turquoise	Tbxas1	1
turquoise	TC1410835	1
brown	TC1410973	3
turquoise	TC1412975	1
turquoise	TC1413271	1
turquoise	TC1413613	1
yellow	TC1414896	4
turquoise	TC1419762	1
purple	TC1420744	10
green	TC1429758	5
yellow	TC1430172	4
blue	TC1431885	2
green	TC1439292	5
turquoise	TC1442825	1
turquoise	TC1445293	1
turquoise	TC1445412	1
turquoise	TC1447552	1
turquoise	TC1447992	1
turquoise	TC1451722	1
turquoise	TC1459816	1
blue	TC1460196	2
turquoise	TC1462499	1
blue	TC1469211	2
yellow	TC1480207	4
turquoise	TC1484629	1
turquoise	TC1496710	1
turquoise	TC1498347	1
turquoise	TC1504563	1
tan	TC1513744	12
brown	TC1516517	3
turquoise	TC1523473	1
turquoise	TC1533832	1
green	TC1541413	5
turquoise	TC1548724	1
yellow	TC1558560	4
turquoise	TC1560474	1
red	TC1560604	6
blue	TC1570131	2
turquoise	Tc2n	1
yellow	Tcaf1	4
turquoise	Tcaf2	1
green	Tcaim	5
turquoise	Tcam1	1
blue	Tcap	2
turquoise	Tcea1	1
black	Tcea2	7
turquoise	Tcea3	1
blue	Tceal1	2
blue	Tceal5	2
black	Tceal6	7
turquoise	Tceal7	1
green	Tceal8	5
turquoise	Tceanc	1
turquoise	Tceanc2	1
turquoise	Tceb1	1
grey60	Tceb2	17
blue	Tceb3	2
turquoise	Tcerg1	1
blue	Tcerg1l	2
green	Tcf12	5
turquoise	Tcf15	1
turquoise	Tcf19	1
black	Tcf20	7
brown	Tcf21	3
yellow	Tcf23	4
black	Tcf25	7
black	Tcf3	7
brown	Tcf4	3
turquoise	Tcf7	1
turquoise	Tcf7l1	1
yellow	Tcf7l2	4
turquoise	Tcfl5	1
turquoise	Tchhl1	1
turquoise	Tchp	1
blue	Tcirg1	2
blue	Tcl1	2
blue	Tcl1b1	2
turquoise	Tcn2	1
lightgreen	Tcof1	18
brown	Tcp1	3
turquoise	Tcp10a	1
turquoise	Tcp10b	1
turquoise	Tcp11l1	1
green	Tcp11l2	5
turquoise	Tcta	1
turquoise	Tcte1	1
yellow	Tcte2	4
greenyellow	Tcte3	11
green	Tctex1d1	5
turquoise	Tctex1d2	1
cyan	Tctex1d4	14
yellow	Tctn2	4
black	Tctn3	7
lightgreen	Tdg	18
blue	Tdgf1	2
blue	Tdh	2
turquoise	Tdo2	1
turquoise	Tdp1	1
turquoise	Tdp2	1
blue	Tdpoz1	2
green	Tdrd1	5
turquoise	Tdrd12	1
blue	Tdrd3	2
yellow	Tdrd5	4
turquoise	Tdrd6	1
black	Tdrd7	7
blue	Tdrd9	2
turquoise	Tdrkh	1
green	Tdrp	5
turquoise	Tead1	1
yellow	Tead2	4
tan	Tead3	12
blue	Tead4	2
turquoise	Tec	1
blue	Tecpr1	2
tan	Tecpr2	12
black	Tecr	7
turquoise	Tecrl	1
greenyellow	Tecta	11
green	Teddm1b	5
turquoise	Teddm2	1
yellow	Teddm3	4
turquoise	Tef	1
midnightblue	Tefm	15
turquoise	Tek	1
green	Tekt1	5
blue	Tekt2	2
turquoise	Tekt3	1
yellow	Tekt4	4
turquoise	Tekt5	1
yellow	Telo2	4
turquoise	Ten1	1
red	Tenc1	6
yellow	Tenm1	4
grey60	Tenm2	17
cyan	Tenm3	14
purple	Tenm4	10
blue	Tep1	2
green	Tepp	5
purple	Terf1	10
turquoise	Terf2	1
green	Terf2ip	5
greenyellow	Tert	11
turquoise	Tes	1
turquoise	Tesc	1
turquoise	Tescl	1
magenta	Tesk1	9
blue	Tesk2	2
green	Tespa1	5
midnightblue	Tet1	15
blue	Tet2	2
turquoise	Tet3	1
turquoise	Tex10	1
blue	Tex101	2
yellow	Tex11	4
turquoise	Tex12	1
blue	Tex13	2
yellow	Tex13a	4
green	Tex14	5
turquoise	Tex15	1
turquoise	Tex16	1
blue	Tex18	2
greenyellow	Tex19.1	11
yellow	Tex19.2	4
brown	Tex2	3
turquoise	Tex21	1
tan	Tex22	12
green	Tex24	5
purple	Tex26	10
turquoise	Tex261	1
yellow	Tex264	4
turquoise	Tex28	1
blue	Tex29	2
turquoise	Tex30	1
turquoise	Tex33	1
blue	Tex35	2
red	Tex36	6
turquoise	Tex37	1
turquoise	Tex38	1
turquoise	Tex40	1
midnightblue	Tex43	15
red	Tex9	6
brown	Tfam	3
green	Tfap2a	5
green	Tfap2b	5
turquoise	Tfap2c	1
red	Tfap2d	6
blue	Tfap2e	2
greenyellow	Tfap4	11
turquoise	Tfb1m	1
blue	Tfcp2	2
turquoise	Tfcp2l1	1
red	Tfdp1	6
yellow	Tfdp2	4
magenta	Tfe3	9
greenyellow	Tfeb	11
greenyellow	Tfec	11
turquoise	Tff1	1
yellow	Tff3	4
turquoise	Tfg	1
greenyellow	Tfip11	11
blue	Tfpi	2
red	Tfpi2	6
blue	Tfpt	2
brown	Tfr2	3
yellow	Tfrc	4
turquoise	Tg	1
turquoise	Tgds	1
red	Tgfa	6
blue	Tgfb1	2
turquoise	Tgfb1i1	1
turquoise	Tgfb2	1
blue	Tgfb3	2
yellow	Tgfbi	4
turquoise	Tgfbr1	1
blue	Tgfbr2	2
turquoise	Tgfbr3	1
turquoise	Tgfbrap1	1
turquoise	Tgif1	1
blue	Tgif2	2
green	Tgif2lx1	5
turquoise	Tgm1	1
turquoise	Tgm2	1
blue	Tgm3	2
turquoise	Tgm4	1
turquoise	Tgm5	1
turquoise	Tgm6	1
black	Tgoln1	7
blue	Tgoln2	2
tan	Tgs1	12
blue	Tgtp1	2
yellow	Th	4
turquoise	Tha1	1
turquoise	Thada	1
red	Thap1	6
turquoise	Thap11	1
greenyellow	Thap2	11
blue	Thap3	2
black	Thap4	7
greenyellow	Thap7	11
brown	Thbd	3
greenyellow	Thbs1	11
blue	Thbs2	2
blue	Thbs3	2
cyan	Thbs4	14
magenta	Theg	9
turquoise	Them4	1
blue	Them5	2
yellow	Them6	4
turquoise	Them7	1
turquoise	Themis	1
green	Themis2	5
yellow	Themis3	4
turquoise	Thg1l	1
greenyellow	Thnsl1	11
turquoise	Thnsl2	1
blue	Thoc1	2
pink	Thoc2	8
black	Thoc3	7
brown	Thoc5	3
blue	Thoc7	2
turquoise	Thop1	1
yellow	Thpo	4
yellow	Thra	4
black	Thrap3	7
yellow	Thrb	4
blue	Thrsp	2
green	Thsd1	5
greenyellow	Thsd4	11
yellow	Thsd7a	4
turquoise	Thsd7b	1
yellow	Thtpa	4
pink	Thumpd1	8
turquoise	Thumpd2	1
brown	Thy1	3
blue	Thyn1	2
pink	Tia1	8
turquoise	Tiaf2	1
royalblue	Tial1	20
blue	Tiam1	2
turquoise	Tiam2	1
turquoise	Ticam1	1
lightcyan	Ticam2	16
green	Tie1	5
turquoise	Tifa	1
midnightblue	Tifab	15
turquoise	Tigd2	1
turquoise	Tigd3	1
turquoise	Tigd4	1
purple	Tigd5	10
purple	Timd2	10
green	Timd4	5
lightgreen	Timeless	18
magenta	Timm10	9
blue	Timm10b	2
brown	Timm13	3
turquoise	Timm17a	1
turquoise	Timm17b	1
turquoise	Timm21	1
midnightblue	Timm22	15
purple	Timm23	10
royalblue	Timm44	20
blue	Timm50	2
blue	Timm8a1	2
blue	Timm8a2	2
black	Timm8b	7
brown	Timm9	3
green	Timmdc1	5
tan	Timp1	12
salmon	Timp2	13
brown	Timp3	3
blue	Timp4	2
blue	Tinag	2
turquoise	Tinagl1	1
brown	Tinf2	3
blue	Tiparp	2
blue	Tipin	2
turquoise	Tiprl	1
turquoise	Tirap	1
black	Tjap1	7
blue	Tjp1	2
yellow	Tjp2	4
green	Tjp3	5
pink	Tk1	8
lightcyan	Tk2	16
black	Tkt	7
turquoise	Tktl1	1
turquoise	Tktl2	1
turquoise	Tlcd1	1
turquoise	Tlcd2	1
green	Tldc1	5
turquoise	Tle1	1
red	Tle2	6
yellow	Tle3	4
pink	Tle4	8
greenyellow	Tle6	11
yellow	Tlk1	4
midnightblue	Tlk2	15
yellow	Tll1	4
turquoise	Tll2	1
lightcyan	Tln1	16
turquoise	Tln2	1
turquoise	Tlr1	1
turquoise	Tlr11	1
turquoise	Tlr12	1
yellow	Tlr13	4
yellow	Tlr2	4
turquoise	Tlr3	1
darkred	Tlr4	21
turquoise	Tlr5	1
blue	Tlr6	2
green	Tlr7	5
blue	Tlr8	2
green	Tlr9	5
yellow	Tlx1	4
tan	Tlx3	12
turquoise	Tm2d1	1
yellow	Tm2d2	4
cyan	Tm2d3	14
brown	Tm4sf1	3
tan	Tm4sf20	12
purple	Tm4sf4	10
turquoise	Tm4sf5	1
turquoise	Tm6sf1	1
turquoise	Tm6sf2	1
blue	Tm7sf2	2
brown	Tm7sf3	3
turquoise	Tm9sf1	1
blue	Tm9sf2	2
blue	Tm9sf3	2
blue	Tm9sf4	2
blue	Tma16	2
turquoise	Tma7	1
yellow	Tmbim1	4
turquoise	Tmbim4	1
blue	Tmbim6	2
turquoise	Tmbim7	1
yellow	Tmc1	4
turquoise	Tmc2	1
purple	Tmc3	10
salmon	Tmc4	13
blue	Tmc5	2
yellow	Tmc6	4
green	Tmc7	5
brown	Tmc8	3
green	Tmcc1	5
tan	Tmcc2	12
blue	Tmcc3	2
green	Tmco1	5
yellow	Tmco3	4
green	Tmco4	5
pink	Tmco5	8
turquoise	Tmco5b	1
lightcyan	Tmco6	16
brown	Tmed1	3
brown	Tmed10	3
green	Tmed11	5
turquoise	Tmed3	1
brown	Tmed4	3
turquoise	Tmed5	1
red	Tmed6	6
brown	Tmed7	3
greenyellow	Tmed8	11
brown	Tmed9	3
brown	Tmeff1	3
blue	Tmeff2	2
blue	Tmem100	2
blue	Tmem101	2
turquoise	Tmem102	1
magenta	Tmem104	9
turquoise	Tmem106a	1
brown	Tmem106b	3
turquoise	Tmem106c	1
turquoise	Tmem107	1
yellow	Tmem108	4
blue	Tmem109	2
turquoise	Tmem11	1
turquoise	Tmem110	1
turquoise	Tmem114	1
blue	Tmem115	2
turquoise	Tmem116	1
green	Tmem117	5
blue	Tmem119	2
blue	Tmem120a	2
turquoise	Tmem120b	1
greenyellow	Tmem121	11
blue	Tmem123	2
turquoise	Tmem125	1
brown	Tmem126a	3
turquoise	Tmem126b	1
brown	Tmem127	3
turquoise	Tmem128	1
turquoise	Tmem129	1
brown	Tmem130	3
brown	Tmem131	3
brown	Tmem132a	3
yellow	Tmem132c	4
pink	Tmem132d	8
turquoise	Tmem132e	1
pink	Tmem134	8
green	Tmem135	5
blue	Tmem136	2
yellow	Tmem138	4
turquoise	Tmem139	1
blue	Tmem140	2
blue	Tmem143	2
turquoise	Tmem144	1
brown	Tmem145	3
midnightblue	Tmem147	15
turquoise	Tmem14a	1
blue	Tmem14c	2
blue	Tmem150a	2
blue	Tmem150b	2
grey60	Tmem150c	17
pink	Tmem150cos	8
blue	Tmem151a	2
turquoise	Tmem151b	1
yellow	Tmem154	4
yellow	Tmem159	4
yellow	Tmem160	4
midnightblue	Tmem161a	15
blue	Tmem161b	2
yellow	Tmem163	4
pink	Tmem164	8
turquoise	Tmem165	1
turquoise	Tmem167	1
turquoise	Tmem167b	1
yellow	Tmem168	4
yellow	Tmem169	4
turquoise	Tmem17	1
yellow	Tmem170	4
blue	Tmem171	2
turquoise	Tmem173	1
blue	Tmem174	2
yellow	Tmem175	4
pink	Tmem176a	8
salmon	Tmem176b	13
turquoise	Tmem177	1
purple	Tmem178	10
brown	Tmem179	3
turquoise	Tmem179b	1
turquoise	Tmem18	1
pink	Tmem180	8
turquoise	Tmem181a	1
pink	Tmem183a	8
green	Tmem184a	5
turquoise	Tmem184b	1
magenta	Tmem184c	9
purple	Tmem185b	10
blue	Tmem186	2
turquoise	Tmem189	1
blue	Tmem19	2
green	Tmem190	5
yellow	Tmem191c	4
turquoise	Tmem192	1
turquoise	Tmem194	1
turquoise	Tmem194b	1
turquoise	Tmem196	1
lightgreen	Tmem198	18
turquoise	Tmem198b	1
green	Tmem199	5
blue	Tmem2	2
purple	Tmem200a	10
brown	Tmem201	3
turquoise	Tmem202	1
turquoise	Tmem203	1
yellow	Tmem204	4
turquoise	Tmem205	1
black	Tmem206	7
yellow	Tmem207	4
green	Tmem208	5
midnightblue	Tmem209	15
turquoise	Tmem210	1
red	Tmem211	6
green	Tmem212	5
turquoise	Tmem213	1
turquoise	Tmem214	1
turquoise	Tmem215	1
yellow	Tmem216	4
midnightblue	Tmem217	15
turquoise	Tmem218	1
green	Tmem219	5
turquoise	Tmem220	1
purple	Tmem221	10
brown	Tmem222	3
turquoise	Tmem223	1
turquoise	Tmem225	1
tan	Tmem229a	12
yellow	Tmem229b	4
greenyellow	Tmem230	11
yellow	Tmem231	4
green	Tmem232	5
turquoise	Tmem234	1
blue	Tmem236	2
yellow	Tmem237	4
turquoise	Tmem238	1
turquoise	Tmem239	1
yellow	Tmem240	4
turquoise	Tmem241	1
brown	Tmem242	3
yellow	Tmem243	4
turquoise	Tmem245	1
brown	Tmem246	3
purple	Tmem247	10
purple	Tmem248	10
yellow	Tmem25	4
turquoise	Tmem251	1
blue	Tmem252	2
pink	Tmem253	8
purple	Tmem254a	10
green	Tmem255b	5
turquoise	Tmem256	1
turquoise	Tmem258	1
blue	Tmem26	2
green	Tmem260	5
blue	Tmem261	2
yellow	Tmem263	4
turquoise	Tmem27	1
turquoise	Tmem29	1
brown	Tmem30a	3
green	Tmem30b	5
turquoise	Tmem30c	1
yellow	Tmem33	4
brown	Tmem35	3
turquoise	Tmem37	1
