Color	Gene	Number
black	Fancm	7
darkturquoise	Fank1	23
blue	Fap	2
darkgreen	Far1	22
plum1	Far2	38
magenta	Farp1	9
thistle3	Farp2	79
paleturquoise	Fars2	31
lightgreen	Farsa	18
tan	Farsb	12
green	Fas	5
chocolate4	Fasl	118
blue	Fasn	2
brown4	Fastk	46
honeydew1	Fastkd1	58
darkorange	Fastkd2	26
turquoise	Fastkd3	1
magenta	Fastkd5	9
yellow	Fat1	4
lightyellow	Fat3	19
orange	Fat4	25
mediumpurple3	Fate1	40
black	Fau	7
bisque4	Faxc	47
lightcyan1	Fbf1	42
lightcyan1	Fblim1	42
magenta	Fbll1	9
magenta	Fbln1	9
midnightblue	Fbln2	15
brown	Fbln5	3
skyblue4	Fbln7	93
saddlebrown	Fbn1	29
turquoise	Fbn2	1
tan4	Fbp1	109
magenta	Fbp2	9
violet	Fbrs	32
tan	Fbrsl1	12
blue	Fbxl12	2
brown	Fbxl12os	3
lightgreen	Fbxl13	18
brown2	Fbxl14	75
honeydew	Fbxl15	87
