Color	Gene	Number
turquoise	Sdhaf2	1
magenta	Sdhaf3	9
brown	Sdhaf4	3
turquoise	Sdhb	1
turquoise	Sdhc	1
turquoise	Sdhd	1
red	Sdk1	6
blue	Sdk2	2
brown	Sdpr	3
turquoise	Sdr39u1	1
red	Sdr42e1	6
green	Sdr9c7	5
turquoise	Sds	1
turquoise	Sdsl	1
brown	Sebox	3
greenyellow	Sec1	11
brown	Sec11a	3
pink	Sec11c	8
ivory	Sec13	43
green	Sec14l1	5
green	Sec14l2	5
midnightblue	Sec14l3	15
red	Sec14l4	6
yellow	Sec14l5	4
yellow	Sec16a	4
yellow	Sec16b	4
brown	Sec22a	3
magenta	Sec22b	9
blue	Sec22c	2
red	Sec23a	6
tan	Sec23b	12
yellow	Sec23ip	4
blue	Sec24a	2
lightgreen	Sec24b	18
yellow	Sec24c	4
greenyellow	Sec24d	11
royalblue	Sec31a	20
pink	Sec31b	8
brown	Sec61a1	3
lightgreen	Sec61a2	18
turquoise	Sec61b	1
brown	Sec61g	3
turquoise	Sec62	1
lightcyan	Sec63	16
skyblue3	Secisbp2	37
green	Secisbp2l	5
blue	Sectm1b	2
brown	Seh1l	3
lightgreen	Sel1l	18
brown	Sel1l2	3
blue	Sel1l3	2
brown	Sele	3
turquoise	Selenbp1	1
yellow	Selenbp2	4
turquoise	Selk	1
blue	Sell	2
turquoise	Selm	1
darkgreen	Selo	22
brown	Selp	3
white	Selplg	27
brown	Selt	3
yellow	Sema3a	4
turquoise	Sema3b	1
cyan	Sema3c	14
steelblue	Sema3d	30
green	Sema3e	5
saddlebrown	Sema3f	29
magenta	Sema3g	9
black	Sema4a	7
paleturquoise	Sema4b	31
royalblue	Sema4c	20
lightgreen	Sema4d	18
black	Sema4f	7
red	Sema4g	6
greenyellow	Sema5a	11
skyblue3	Sema5b	37
mediumpurple3	Sema6a	40
yellow	Sema6b	4
cyan	Sema6c	14
lightgreen	Sema6d	18
green	Sema7a	5
blue	Senp1	2
lightcyan	Senp2	16
green	Senp3	5
blue	Senp5	2
brown	Senp6	3
salmon	Senp7	13
turquoise	Senp8	1
brown	Sep15	3
lightcyan	Sephs1	16
brown	Sephs2	3
tan	Sepn1	12
turquoise	Sepp1	1
lightcyan	Sepsecs	16
turquoise	Sept1	1
turquoise	Sept10	1
blue	Sept11	2
blue	Sept12	2
tan	Sept14	12
turquoise	Sept2	1
greenyellow	Sept3	11
pink	Sept4	8
green	Sept5	5
red	Sept6	6
brown	Sept7	3
red	Sept8	6
red	Sept9	6
turquoise	Sepw1	1
blue	Serac1	2
lightyellow	Serbp1	19
brown	Serf1	3
turquoise	Serf2	1
red	Sergef	6
turquoise	Serhl	1
paleturquoise	Serinc1	31
sienna3	Serinc2	35
turquoise	Serinc3	1
cyan	Serinc4	14
pink	Serinc5	8
brown	Serp1	3
brown	Serp2	3
lightsteelblue1	Serpina10	41
blue	Serpina11	2
brown	Serpina12	3
darkorange	Serpina16	26
turquoise	Serpina1a	1
yellow	Serpina1b	4
blue	Serpina1c	2
brown	Serpina1d	3
blue	Serpina1e	2
pink	Serpina1f	8
yellow	Serpina3a	4
black	Serpina3c	7
purple	Serpina3e-Ps	10
violet	Serpina3f	32
purple	Serpina3g	10
blue	Serpina3h	2
blue	Serpina3i	2
cyan	Serpina3n	14
yellow	Serpina6	4
brown	Serpina7	3
green	Serpina9	5
blue	Serpinb1-Ps1	2
magenta	Serpinb10	9
purple	Serpinb11	10
pink	Serpinb12	8
midnightblue	Serpinb13	15
pink	Serpinb1a	8
turquoise	Serpinb1b	1
yellow	Serpinb1c	4
red	Serpinb2	6
blue	Serpinb3b	2
turquoise	Serpinb5	1
turquoise	Serpinb6a	1
brown	Serpinb6b	3
salmon	Serpinb6c	13
blue	Serpinb6e	2
salmon	Serpinb7	13
paleturquoise	Serpinb8	31
brown	Serpinb9	3
black	Serpinb9b	7
yellow	Serpinb9c	4
green	Serpinb9e	5
turquoise	Serpinc1	1
tan	Serpind1	12
turquoise	Serpine1	1
pink	Serpine2	8
grey60	Serpine3	17
white	Serpinf1	27
turquoise	Serpinf2	1
turquoise	Serping1	1
darkolivegreen	Serpinh1	33
sienna3	Serpini1	35
yellow	Serpini2	4
magenta	Sertad1	9
green	Sertad2	5
turquoise	Sertad3	1
green	Sertad4	5
yellowgreen	Sertm1	36
darkolivegreen	Sesn1	33
red	Sesn2	6
darkturquoise	Sesn3	23
skyblue	Sestd1	28
turquoise	Set	1
blue	Setbp1	2
yellow	Setd1a	4
yellow	Setd1b	4
salmon	Setd2	13
turquoise	Setd3	1
darkturquoise	Setd4	23
blue	Setd5	2
magenta	Setd6	9
yellow	Setd7	4
blue	Setdb1	2
green	Setdb2	5
grey60	Setmar	17
skyblue	Setx	28
green	Sez6	5
red	Sez6l	6
cyan	Sez6l2	14
mediumpurple3	Sf1	40
yellow	Sf3a1	4
white	Sf3a2	27
blue	Sf3a3	2
darkgrey	Sf3b1	24
tan	Sf3b2	12
yellow	Sf3b3	4
cyan	Sf3b4	14
magenta	Sf3b5	9
brown	Sf3b6	3
blue	Sfi1	2
greenyellow	Sfmbt1	11
red	Sfmbt2	6
turquoise	Sfn	1
blue	Sfpq	2
darkred	Sfr1	21
lightyellow	Sfrp1	19
cyan	Sfrp2	14
black	Sfrp4	7
darkred	Sfrp5	21
yellow	Sfswap	4
pink	Sft2d1	8
lightcyan	Sft2d2	16
lightsteelblue1	Sft2d3	41
turquoise	Sfta2	1
yellow	Sftpa1	4
yellow	Sftpb	4
magenta	Sftpc	9
turquoise	Sftpd	1
brown	Sfxn1	3
skyblue3	Sfxn2	37
green	Sfxn3	5
green	Sfxn4	5
pink	Sfxn5	8
turquoise	Sgca	1
grey60	Sgcb	17
blue	Sgcd	2
turquoise	Sgce	1
cyan	Sgcg	14
green	Sgcz	5
yellow	Sgf29	4
blue	Sgip1	2
darkolivegreen	Sgk1	33
pink	Sgk2	8
green	Sgk3	5
lightyellow	Sgms1	19
steelblue	Sgms2	30
yellow	Sgol1	4
brown	Sgol2a	3
blue	Sgol2b	2
turquoise	Sgpl1	1
brown	Sgpp1	3
saddlebrown	Sgpp2	29
cyan	Sgsh	14
red	Sgsm1	6
blue	Sgsm2	2
royalblue	Sgsm3	20
darkred	Sgta	21
green	Sgtb	5
saddlebrown	Sh2b1	29
black	Sh2b2	7
lightcyan	Sh2b3	16
turquoise	Sh2d1a	1
turquoise	Sh2d1b1	1
blue	Sh2d1b2	2
blue	Sh2d2a	2
black	Sh2d3c	7
yellow	Sh2d4a	4
blue	Sh2d4b	2
green	Sh2d5	5
darkmagenta	Sh2d6	34
cyan	Sh2d7	14
turquoise	Sh3bgr	1
brown	Sh3bgrl	3
green	Sh3bgrl2	5
magenta	Sh3bgrl3	9
darkred	Sh3bp1	21
pink	Sh3bp2	8
red	Sh3bp4	6
red	Sh3bp5	6
tan	Sh3bp5l	12
red	Sh3d19	6
turquoise	Sh3d21	1
turquoise	Sh3gl1	1
greenyellow	Sh3gl2	11
magenta	Sh3gl3	9
lightcyan	Sh3glb1	16
orange	Sh3glb2	25
green	Sh3kbp1	5
purple	Sh3pxd2a	10
mediumpurple3	Sh3pxd2b	40
red	Sh3rf1	6
green	Sh3rf2	5
lightcyan1	Sh3rf3	42
green	Sh3tc1	5
pink	Sh3tc2	8
sienna3	Sh3yl1	35
greenyellow	Shank1	11
greenyellow	Shank2	11
green	Shank3	5
royalblue	Sharpin	20
green	Shb	5
skyblue3	Shbg	37
brown	Shc1	3
blue	Shc2	2
blue	Shc3	2
brown	Shc4	3
blue	Shcbp1	2
blue	Shcbp1l	2
tan	Shd	12
green	She	5
grey60	Shf	17
magenta	Shfm1	9
pink	Shh	8
violet	Shisa2	32
blue	Shisa3	2
sienna3	Shisa4	35
sienna3	Shisa5	35
skyblue	Shisa6	28
blue	Shisa7	2
tan	Shisa8	12
green	Shisa9	5
darkmagenta	Shkbp1	34
lightyellow	Shmt1	19
orange	Shmt2	25
paleturquoise	Shoc2	31
turquoise	Shox2	1
magenta	Shpk	9
salmon	Shprh	13
yellow	Shq1	4
orange	Shroom1	25
lightcyan	Shroom2	16
black	Shroom3	7
purple	Shroom4	10
tan	Shtn1	12
green	Siae	5
brown	Siah1a	3
green	Siah1b	5
turquoise	Siah2	1
lightgreen	Siah3	18
red	Sidt1	6
lightgreen	Sidt2	18
magenta	Sigirr	9
blue	Siglec1	2
blue	Siglec15	2
turquoise	Siglece	1
black	Siglecf	7
turquoise	Siglecg	1
lightcyan	Siglech	16
cyan	Sigmar1	14
darkorange2	Sik1	45
blue	Sik2	2
yellow	Sik3	4
blue	Sike1	2
turquoise	Sil1	1
yellow	Sim1	4
yellow	Sim2	4
lightgreen	Simc1	18
darkturquoise	Sin3a	23
black	Sin3b	7
green	Sipa1	5
midnightblue	Sipa1l1	15
red	Sipa1l2	6
salmon	Sipa1l3	13
greenyellow	Sirpa	11
darkgreen	Sirpb1a	22
midnightblue	Sirpb1b	15
brown	Sirpb1c	3
brown	Sirt1	3
pink	Sirt2	8
turquoise	Sirt3	1
royalblue	Sirt4	20
turquoise	Sirt5	1
royalblue	Sirt6	20
orange	Sirt7	25
yellow	Sis	4
turquoise	Sit1	1
turquoise	Siva1	1
turquoise	Six1	1
blue	Six2	2
green	Six3	5
yellow	Six4	4
turquoise	Six5	1
blue	Six6	2
turquoise	Ska1	1
grey60	Ska2	17
yellow	Ska3	4
turquoise	Skap1	1
green	Skap2	5
green	Ski	5
lightsteelblue1	Skida1	41
green	Skil	5
darkorange	Skint1	26
midnightblue	Skint2	15
magenta	Skint3	9
blue	Skint4	2
yellow	Skint7	4
blue	Skint8	2
royalblue	Skiv2l	20
midnightblue	Skiv2l2	15
turquoise	Skor1	1
red	Skor2	6
brown	Skp1a	3
violet	Skp2	32
brown	Sla	3
brown	Sla2	3
pink	Slain1	8
brown	Slain2	3
yellow	Slamf1	4
blue	Slamf6	2
blue	Slamf7	2
pink	Slamf8	8
brown	Slamf9	3
cyan	Slbp	14
midnightblue	Slc10a1	15
blue	Slc10a2	2
brown	Slc10a3	3
white	Slc10a4	27
yellow	Slc10a5	4
turquoise	Slc10a6	1
turquoise	Slc10a7	1
turquoise	Slc11a1	1
yellow	Slc11a2	4
yellow	Slc12a1	4
pink	Slc12a2	8
skyblue3	Slc12a3	37
turquoise	Slc12a4	1
royalblue	Slc12a5	20
blue	Slc12a6	2
turquoise	Slc12a7	1
blue	Slc12a8	2
orange	Slc12a9	25
blue	Slc13a1	2
midnightblue	Slc13a2	15
pink	Slc13a3	8
turquoise	Slc13a4	1
red	Slc13a5	6
pink	Slc14a1	8
turquoise	Slc14a2	1
yellow	Slc15a1	4
lightyellow	Slc15a2	19
pink	Slc15a3	8
cyan	Slc15a4	14
turquoise	Slc15a5	1
pink	Slc16a1	8
blue	Slc16a10	2
black	Slc16a11	7
brown	Slc16a12	3
turquoise	Slc16a13	1
greenyellow	Slc16a14	11
orangered4	Slc16a2	39
magenta	Slc16a3	9
lightcyan	Slc16a4	16
blue	Slc16a5	2
midnightblue	Slc16a6	15
lightcyan1	Slc16a7	42
green	Slc16a8	5
turquoise	Slc16a9	1
green	Slc17a2	5
blue	Slc17a3	2
darkorange	Slc17a4	26
skyblue	Slc17a5	28
black	Slc17a6	7
greenyellow	Slc17a7	11
green	Slc17a8	5
magenta	Slc17a9	9
yellow	Slc18a1	4
floralwhite	Slc18a2	44
white	Slc18a3	27
greenyellow	Slc18b1	11
yellow	Slc19a1	4
tan	Slc19a2	12
green	Slc19a3	5
darkgrey	Slc1a1	24
lightcyan1	Slc1a2	42
steelblue	Slc1a3	30
black	Slc1a4	7
lightcyan	Slc1a5	16
black	Slc1a6	7
yellow	Slc1a7	4
royalblue	Slc20a1	20
mediumpurple3	Slc20a2	40
yellow	Slc22a1	4
darkred	Slc22a12	21
yellow	Slc22a13	4
yellow	Slc22a13b-Ps	4
darkgreen	Slc22a14	22
blue	Slc22a15	2
black	Slc22a17	7
turquoise	Slc22a18	1
blue	Slc22a19	2
brown	Slc22a2	3
cyan	Slc22a21	14
saddlebrown	Slc22a23	29
red	Slc22a26	6
yellow	Slc22a29	4
green	Slc22a3	5
midnightblue	Slc22a30	15
cyan	Slc22a4	14
cyan	Slc22a5	14
brown	Slc22a6	3
pink	Slc22a7	8
green	Slc22a8	5
magenta	Slc23a1	9
blue	Slc23a2	2
blue	Slc23a3	2
black	Slc24a1	7
green	Slc24a2	5
red	Slc24a3	6
darkturquoise	Slc24a4	23
brown	Slc24a5	3
pink	Slc25a1	8
tan	Slc25a10	12
turquoise	Slc25a11	1
mediumpurple3	Slc25a12	40
turquoise	Slc25a13	1
brown	Slc25a14	3
saddlebrown	Slc25a15	29
lightcyan	Slc25a16	16
brown	Slc25a17	3
tan	Slc25a18	12
turquoise	Slc25a19	1
turquoise	Slc25a2	1
green	Slc25a20	5
turquoise	Slc25a21	1
red	Slc25a22	6
purple	Slc25a23	10
steelblue	Slc25a24	30
pink	Slc25a25	8
grey60	Slc25a26	17
royalblue	Slc25a27	20
turquoise	Slc25a28	1
turquoise	Slc25a29	1
white	Slc25a3	27
yellow	Slc25a30	4
turquoise	Slc25a31	1
greenyellow	Slc25a32	11
magenta	Slc25a33	9
grey60	Slc25a34	17
green	Slc25a35	5
plum1	Slc25a36	38
skyblue3	Slc25a37	37
darkorange2	Slc25a38	45
darkred	Slc25a39	21
turquoise	Slc25a4	1
blue	Slc25a40	2
turquoise	Slc25a41	1
yellow	Slc25a42	4
blue	Slc25a43	2
darkgrey	Slc25a44	24
turquoise	Slc25a45	1
paleturquoise	Slc25a46	31
turquoise	Slc25a47	1
midnightblue	Slc25a48	15
magenta	Slc25a5	9
brown	Slc25a5-Ps	3
darkorange2	Slc25a51	45
darkgrey	Slc25a53	24
blue	Slc25a54	2
blue	Slc26a1	2
green	Slc26a10	5
black	Slc26a11	7
blue	Slc26a2	2
purple	Slc26a3	10
greenyellow	Slc26a4	11
midnightblue	Slc26a5	15
midnightblue	Slc26a6	15
blue	Slc26a7	2
greenyellow	Slc26a8	11
purple	Slc26a9	10
darkgreen	Slc27a1	22
darkgreen	Slc27a2	22
black	Slc27a3	7
cyan	Slc27a4	14
cyan	Slc27a5	14
turquoise	Slc27a6	1
midnightblue	Slc28a1	15
yellow	Slc28a2	4
red	Slc28a3	6
saddlebrown	Slc29a1	29
royalblue	Slc29a2	20
yellow	Slc29a3	4
tan	Slc29a4	12
turquoise	Slc2a1	1
yellow	Slc2a10	4
cyan	Slc2a12	14
purple	Slc2a13	10
green	Slc2a2	5
greenyellow	Slc2a3	11
turquoise	Slc2a4	1
darkmagenta	Slc2a4rg-Ps	34
orange	Slc2a5	25
yellow	Slc2a6	4
yellow	Slc2a7	4
yellow	Slc2a8	4
brown	Slc2a9	3
purple	Slc30a1	10
darkturquoise	Slc30a10	23
brown	Slc30a2	3
greenyellow	Slc30a3	11
lightcyan	Slc30a4	16
brown	Slc30a5	3
turquoise	Slc30a6	1
darkturquoise	Slc30a7	23
yellow	Slc30a8	4
turquoise	Slc30a9	1
brown	Slc31a1	3
darkorange2	Slc31a2	45
tan	Slc32a1	12
brown	Slc33a1	3
blue	Slc34a1	2
yellow	Slc34a2	4
darkgreen	Slc34a3	22
grey60	Slc35a1	17
cyan	Slc35a2	14
lightyellow	Slc35a3	19
grey60	Slc35a4	17
lightyellow	Slc35a5	19
turquoise	Slc35b1	1
turquoise	Slc35b2	1
lightsteelblue1	Slc35b3	41
darkturquoise	Slc35b4	23
green	Slc35c1	5
turquoise	Slc35c2	1
purple	Slc35d1	10
brown	Slc35d2	3
green	Slc35d3	5
yellow	Slc35e1	4
turquoise	Slc35e2	1
black	Slc35e3	7
white	Slc35e4	27
blue	Slc35f1	2
turquoise	Slc35f2	1
midnightblue	Slc35f3	15
salmon	Slc35f4	13
red	Slc35f5	6
tan	Slc35f6	12
green	Slc35g1	5
cyan	Slc35g2	14
yellow	Slc35g3	4
mediumpurple3	Slc36a1	40
blue	Slc36a2	2
salmon	Slc36a3	13
yellow	Slc36a4	4
blue	Slc37a1	2
brown	Slc37a2	3
greenyellow	Slc37a3	11
saddlebrown	Slc37a4	29
mediumpurple3	Slc38a1	40
saddlebrown	Slc38a10	29
steelblue	Slc38a11	30
darkolivegreen	Slc38a2	33
pink	Slc38a3	8
salmon	Slc38a4	13
brown	Slc38a5	3
cyan	Slc38a6	14
lightgreen	Slc38a7	18
green	Slc38a8	5
lightyellow	Slc38a9	19
turquoise	Slc39a1	1
yellow	Slc39a1-Ps	4
skyblue	Slc39a10	28
brown	Slc39a11	3
pink	Slc39a12	8
pink	Slc39a13	8
green	Slc39a14	5
brown4	Slc39a2	46
green	Slc39a3	5
turquoise	Slc39a4	1
midnightblue	Slc39a5	15
red	Slc39a6	6
pink	Slc39a7	8
green	Slc39a8	5
lightgreen	Slc39a9	18
green	Slc3a1	5
floralwhite	Slc3a2	44
lightsteelblue1	Slc40a1	41
green	Slc41a1	5
red	Slc41a2	6
cyan	Slc41a3	14
turquoise	Slc43a1	1
royalblue	Slc43a2	20
brown	Slc43a3	3
pink	Slc44a1	8
green	Slc44a2	5
blue	Slc44a3	2
yellow	Slc44a4	4
greenyellow	Slc44a5	11
darkgreen	Slc45a1	22
yellow	Slc45a2	4
pink	Slc45a3	8
red	Slc45a4	6
turquoise	Slc46a1	1
turquoise	Slc46a2	1
turquoise	Slc46a3	1
turquoise	Slc47a1	1
magenta	Slc47a2	9
turquoise	Slc48a1	1
green	Slc4a1	5
skyblue	Slc4a10	28
blue	Slc4a11	2
blue	Slc4a1ap	2
pink	Slc4a2	8
darkmagenta	Slc4a3	34
green	Slc4a4	5
turquoise	Slc4a5	1
orangered4	Slc4a7	39
lightgreen	Slc4a8	18
pink	Slc4a9	8
saddlebrown	Slc50a1	29
yellow	Slc51a	4
green	Slc51b	5
orange	Slc52a2	25
magenta	Slc52a3	9
red	Slc5a1	6
yellow	Slc5a10	4
tan	Slc5a11	12
blue	Slc5a12	2
tan	Slc5a2	12
black	Slc5a3	7
red	Slc5a4a	6
midnightblue	Slc5a4b	15
black	Slc5a5	7
tan	Slc5a6	12
turquoise	Slc5a7	1
pink	Slc5a8	8
brown	Slc5a9	3
cyan	Slc6a1	14
pink	Slc6a11	8
darkgreen	Slc6a12	22
darkgreen	Slc6a13	22
yellow	Slc6a14	4
steelblue	Slc6a15	30
tan	Slc6a16	12
greenyellow	Slc6a17	11
blue	Slc6a18	2
turquoise	Slc6a19	1
yellow	Slc6a2	4
brown	Slc6a20a	3
blue	Slc6a20b	2
black	Slc6a3	7
turquoise	Slc6a4	1
blue	Slc6a5	2
purple	Slc6a6	10
red	Slc6a7	6
turquoise	Slc6a8	1
pink	Slc6a9	8
greenyellow	Slc7a1	11
tan	Slc7a10	12
blue	Slc7a11	2
blue	Slc7a13	2
yellow	Slc7a14	4
yellow	Slc7a15	4
lightcyan	Slc7a2	16
red	Slc7a3	6
midnightblue	Slc7a4	15
turquoise	Slc7a5	1
orangered4	Slc7a6	39
lightyellow	Slc7a6os	19
brown	Slc7a7	3
skyblue	Slc7a8	28
blue	Slc7a9	2
blue	Slc8a1	2
midnightblue	Slc8a2	15
green	Slc8a3	5
tan	Slc8b1	12
saddlebrown	Slc9a1	29
darkgrey	Slc9a2	24
yellow	Slc9a3	4
brown	Slc9a3r1	3
turquoise	Slc9a3r2	1
red	Slc9a4	6
skyblue3	Slc9a5	37
plum1	Slc9a6	38
blue	Slc9a7	2
yellow	Slc9a8	4
black	Slc9a9	7
midnightblue	Slc9b1	15
yellow	Slc9b2	4
blue	Slco1a1	2
lightcyan	Slco1a4	16
brown	Slco1a5	3
yellow	Slco1a6	4
green	Slco1b2	5
green	Slco1c1	5
blue	Slco2a1	2
magenta	Slco2b1	9
black	Slco3a1	7
tan	Slco4a1	12
green	Slco4c1	5
darkturquoise	Slco5a1	23
midnightblue	Slco6b1	15
darkturquoise	Slco6c1	23
turquoise	Slco6d1	1
lightcyan	Slf1	16
blue	Slfn1	2
blue	Slfn10-Ps	2
midnightblue	Slfn14	15
grey60	Slfn2	17
blue	Slfn3	2
blue	Slfn4	2
darkgrey	Slfn5	24
green	Slfn8	5
blue	Slfn9	2
green	Slfnl1	5
turquoise	Slirp	1
red	Slit1	6
red	Slit2	6
darkturquoise	Slit3	23
red	Slitrk1	6
lightcyan	Slitrk2	16
lightcyan1	Slitrk3	42
skyblue	Slitrk4	28
orangered4	Slitrk5	39
lightcyan	Slitrk6	16
purple	Slk	10
green	Slmap	5
green	Slmo1	5
turquoise	Slmo2	1
turquoise	Sln	1
turquoise	Slpi	1
salmon	Sltm	13
pink	Slu7	8
midnightblue	Slurp1	15
pink	Slurp2	8
magenta	Slx1b	9
blue	Slx4	2
purple	Slx4ip	10
yellow	Sly	4
black	Smad1	7
skyblue	Smad2	28
darkgrey	Smad3	24
green	Smad4	5
brown	Smad5	3
brown	Smad6	3
pink	Smad7	8
tan	Smad9	12
turquoise	Smagp	1
sienna3	Smap1	35
tan	Smap2	12
darkgrey	Smarca1	24
lightgreen	Smarca2	18
royalblue	Smarca4	20
brown	Smarca5	3
blue	Smarca5-Ps	2
orangered4	Smarcad1	39
yellow	Smarcal1	4
saddlebrown	Smarcb1	29
blue	Smarcc1	2
lightgreen	Smarcc2	18
green	Smarcd1	5
darkolivegreen	Smarcd2	33
magenta	Smarcd3	9
turquoise	Smarce1	1
purple	Smarce1-Ps1	10
yellow	Smc1a	4
