Color	Gene	Number
brown	Cxcr3	3
blue	Cxcr4	2
blue	Cxcr5	2
brown	Cxcr6	3
lightgreen	Cxx1a	18
lightgreen	Cxx1b	18
blue	Cxx1c	2
turquoise	Cxxc1	1
brown	Cxxc4	3
brown	Cxxc5	3
green	Cyb561	5
turquoise	Cyb561a3	1
turquoise	Cyb561d1	1
midnightblue	Cyb561d2	15
cyan	Cyb5a	14
blue	Cyb5b	2
brown	Cyb5d1	3
blue	Cyb5d2	2
brown	Cyb5r1	3
brown	Cyb5r2	3
green	Cyb5r3	5
blue	Cyb5r4	2
turquoise	Cyb5rl	1
green	Cyba	5
brown	Cybb	3
blue	Cybrd1	2
lightyellow	Cyc1	19
blue	Cycs	2
brown	Cycs-Ps2	3
brown	Cyct	3
darkred	Cyfip1	21
yellow	Cyfip2	4
green	Cygb	5
green	Cyhr1	5
black	Cyld	7
turquoise	Cym	1
yellow	Cyp11a1	4
turquoise	Cyp11b1	1
turquoise	Cyp17a1	1
turquoise	Cyp19a1	1
brown	Cyp1a1	3
brown	Cyp1a2	3
brown	Cyp1b1	3
brown	Cyp20a1	3
turquoise	Cyp21a1	1
turquoise	Cyp21a2-Ps	1
turquoise	Cyp24a1	1
green	Cyp26a1	5
turquoise	Cyp26b1	1
turquoise	Cyp26c1	1
brown	Cyp27a1	3
yellow	Cyp27b1	4
turquoise	Cyp2a12	1
yellow	Cyp2a5	4
turquoise	Cyp2ab1	1
brown	Cyp2b10	3
blue	Cyp2b19	2
turquoise	Cyp2b23	1
turquoise	Cyp2c29	1
salmon	Cyp2c44	13
brown	Cyp2c55	3
turquoise	Cyp2c65	1
brown	Cyp2c70	3
