Color	Gene	Number
yellow	Qdpr	4
yellow	Qk	4
skyblue1	Qpct	66
lightgreen	Qpctl	18
turquoise	Qprt	1
turquoise	Qrfp	1
lightyellow	Qrfpr	19
darkred	Qrich1	21
tan	Qrich2	12
turquoise	Qrsl1	1
turquoise	Qser1	1
salmon	Qsox1	13
skyblue3	Qsox2	37
coral2	Qtrt1	62
darkturquoise	Qtrtd1	23
cyan	R3hcc1	14
maroon	R3hcc1l	55
darkmagenta	R3hdm1	34
lightsteelblue1	R3hdm2	41
royalblue	R3hdm4	20
turquoise	R3hdml	1
turquoise	R74862	1
yellow	Rab1	4
cyan	Rab10	14
lightcyan	Rab10os	16
turquoise	Rab11a	1
paleturquoise	Rab11b	31
red	Rab11fip1	6
lightcyan	Rab11fip2	16
yellow	Rab11fip3	4
purple	Rab11fip4	10
lightgreen	Rab11fip5	18
cyan	Rab12	14
yellow	Rab13	4
paleturquoise	Rab14	31
royalblue	Rab15	20
magenta	Rab17	9
orangered4	Rab18	39
darkolivegreen	Rab19	33
cyan	Rab20	14
mediumpurple3	Rab21	40
lightsteelblue1	Rab22a	41
turquoise	Rab23	1
darkmagenta	Rab24	34
turquoise	Rab25	1
darkred	Rab26	21
red	Rab27a	6
turquoise	Rab27b	1
plum2	Rab28	49
darkslateblue	Rab29	48
sienna3	Rab2a	35
turquoise	Rab2b	1
floralwhite	Rab30	44
blue	Rab31	2
turquoise	Rab32	1
turquoise	Rab33a	1
darkred	Rab33b	21
turquoise	Rab34	1
turquoise	Rab35	1
greenyellow	Rab36	11
turquoise	Rab37	1
cyan	Rab38	14
turquoise	Rab39	1
turquoise	Rab39b	1
brown	Rab3a	3
lightgreen	Rab3b	18
green	Rab3c	5
turquoise	Rab3d	1
yellow	Rab3gap1	4
orangered4	Rab3gap2	39
yellow	Rab3il1	4
black	Rab3ip	7
turquoise	Rab40b	1
darkgreen	Rab40c	22
coral2	Rab42	62
turquoise	Rab43	1
turquoise	Rab44	1
darkolivegreen	Rab4a	33
salmon	Rab4b	13
red	Rab5a	6
lightgreen	Rab5b	18
turquoise	Rab5c	1
mediumpurple3	Rab6a	40
darkslateblue	Rab6b	48
darkgrey	Rab7	24
turquoise	Rab8a	1
turquoise	Rab8b	1
lightgreen	Rab9	18
turquoise	Rab9b	1
lightgreen	Rabac1	18
lightyellow	Rabep1	19
palevioletred3	Rabep2	53
steelblue	Rabepk	30
steelblue	Rabgap1	30
blue	Rabgap1l	2
red	Rabgef1	6
turquoise	Rabggta	1
tan	Rabggtb	12
greenyellow	Rabif	11
white	Rabl2	27
darkolivegreen	Rabl3	33
yellow	Rabl6	4
green	Rac1	5
darkturquoise	Rac2	23
saddlebrown	Rac3	29
plum1	Rad1	38
antiquewhite4	Rad17	61
royalblue	Rad18	20
green	Rad21	5
darkturquoise	Rad23a	23
lightgreen	Rad23b	18
darkgreen	Rad50	22
yellow	Rad51	4
darkorange2	Rad51ap1	45
darkgreen	Rad51b	22
turquoise	Rad51c	1
turquoise	Rad51d	1
darkgreen	Rad52	22
red	Rad54l	6
brown	Rad54l2	3
steelblue	Rad9a	30
grey60	Rad9b	17
darkorange	Radil	26
plum2	Rae1	49
antiquewhite4	Raf1	61
green	Rag1	5
