name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-73863	RNA Polymerase I Transcription Termination	31	3	13.6	5.96	0.0013	0.021	15.6	2.97	52.3
R-HSA-380259	Loss of Nlp from mitotic centrosomes	69	4	8.18	5.05	0.0014	0.021	9.07	2.33	25.4
R-HSA-380284	Loss of proteins required for interphase microtubule organization from the centrosome	69	4	8.18	5.05	0.0014	0.021	9.07	2.33	25.4
R-HSA-8854518	AURKA Activation by TPX2	72	4	7.83	4.92	0.0017	0.021	8.66	2.23	24.3
R-HSA-1428517	The citric acid (TCA) cycle and respiratory electron transport	165	6	5.13	4.52	0.0011	0.021	5.68	1.98	13.3
R-HSA-380270	Recruitment of mitotic centrosome proteins and complexes	80	4	7.05	4.59	0.0024	0.022	7.75	2	21.6
R-HSA-380287	Centrosome maturation	80	4	7.05	4.59	0.0024	0.022	7.75	2	21.6
R-HSA-2565942	Regulation of PLK1 Activity at G2/M Transition	87	4	6.48	4.34	0.0033	0.026	7.09	1.83	19.7
R-HSA-380320	Recruitment of NuMA to mitotic centrosomes	93	4	6.07	4.15	0.0042	0.029	6.61	1.71	18.3
R-HSA-5620912	Anchoring of the basal body to the plasma membrane	97	4	5.82	4.03	0.0049	0.03	6.32	1.64	17.5
R-HSA-6799198	Complex I biogenesis	55	3	7.69	4.21	0.0069	0.039	8.39	1.64	26.9
R-HSA-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	118	4	4.78	3.49	0.0097	0.05	5.15	1.34	14.2
