name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
HP:0003128	Lactic acidosis	168	63	3.12	10.4	1.7e-18	4e-15	4.98	3.52	7.01
HP:0001941	Acidosis	277	82	2.46	9.37	1.3e-16	1.6e-13	3.58	2.66	4.77
HP:0002151	Increased serum lactate	131	51	3.24	9.65	7.1e-16	5.2e-13	5.16	3.5	7.56
HP:0004360	Abnormality of acid-base homeostasis	296	84	2.36	9.04	9e-16	5.2e-13	3.37	2.52	4.47
HP:0030085	Abnormal CSF lactate level	69	31	3.74	8.49	5.5e-12	2.1e-09	6.36	3.78	10.6
HP:0002490	Increased CSF lactate	69	31	3.74	8.49	5.5e-12	2.1e-09	6.36	3.78	10.6
HP:0012103	Abnormality of the mitochondrion	113	39	2.87	7.47	1.8e-10	6e-08	4.15	2.7	6.29
HP:0008316	Abnormal mitochondria in muscle tissue	27	17	5.24	8.17	4.5e-10	1.2e-07	12.9	5.54	31.8
HP:0002878	Respiratory failure	111	38	2.85	7.31	4.2e-10	1.2e-07	4.08	2.65	6.22
HP:0003546	Exercise intolerance	112	38	2.82	7.24	5.6e-10	1.3e-07	4.03	2.61	6.13
HP:0003287	Abnormality of mitochondrial metabolism	99	35	2.94	7.24	7.8e-10	1.6e-07	4.27	2.71	6.65
HP:0001639	Hypertrophic cardiomyopathy	279	68	2.03	6.61	1.6e-09	3.1e-07	2.62	1.92	3.54
HP:0004481	Progressive macrocephaly	31	17	4.56	7.36	9e-09	1.6e-06	9.2	4.24	20.3
HP:0002605	Hepatic necrosis	47	21	3.72	6.93	1.9e-08	3.1e-06	6.16	3.26	11.5
HP:0000712	Emotional lability	111	35	2.62	6.42	2.5e-08	3.8e-06	3.58	2.3	5.5
HP:0001895	Normochromic anemia	20	13	5.41	7.3	3.2e-08	4.2e-06	14	5.14	41.6
HP:0001897	Normocytic anemia	20	13	5.41	7.3	3.2e-08	4.2e-06	14	5.14	41.6
HP:0006965	Acute necrotizing encephalopathy	23	14	5.06	7.23	3.2e-08	4.2e-06	11.7	4.69	30.9
HP:0006846	Acute encephalopathy	27	15	4.62	6.98	5.5e-08	6.7e-06	9.43	4.09	22.2
HP:0008972	Decreased activity of mitochondrial respiratory chain	18	12	5.55	7.15	7.4e-08	8.2e-06	15	5.18	49
HP:0001508	Failure to thrive	574	109	1.58	5.61	7.1e-08	8.2e-06	1.96	1.53	2.51
HP:0001263	Global developmental delay	946	160	1.41	5.41	9.9e-08	1e-05	1.79	1.44	2.22
HP:0001404	Hepatocellular necrosis	43	19	3.68	6.52	1.1e-07	1.1e-05	6.01	3.08	11.6
HP:0011922	Abnormal activity of mitochondrial respiratory chain	19	12	5.25	6.87	1.8e-07	1.6e-05	12.9	4.64	38.8
HP:0005321	Mandibulofacial dysostosis	19	12	5.25	6.87	1.8e-07	1.6e-05	12.9	4.64	38.8
HP:0001638	Cardiomyopathy	394	81	1.71	5.53	1.8e-07	1.6e-05	2.11	1.59	2.77
HP:0001254	Lethargy	105	32	2.53	5.9	2.5e-07	2.1e-05	3.39	2.13	5.28
HP:0012133	Erythroid hypoplasia	17	11	5.38	6.69	4.2e-07	3.5e-05	13.7	4.63	45.5
HP:0007305	CNS demyelination	78	26	2.77	5.85	5e-07	4e-05	3.83	2.27	6.33
HP:0002171	Gliosis	120	34	2.36	5.59	7.1e-07	5.5e-05	3.06	1.96	4.67
HP:0010486	Abnormality of the hypothenar eminence	15	10	5.55	6.52	9.8e-07	6.3e-05	14.9	4.63	56
HP:0030270	Elevated red cell adenosine deaminase activity	15	10	5.55	6.52	9.8e-07	6.3e-05	14.9	4.63	56
HP:0010487	Small hypothenar eminence	15	10	5.55	6.52	9.8e-07	6.3e-05	14.9	4.63	56
HP:0008437	Bifid thoracic vertebrae	15	10	5.55	6.52	9.8e-07	6.3e-05	14.9	4.63	56
HP:0008447	Hypoplastic coccygeal vertebrae	15	10	5.55	6.52	9.8e-07	6.3e-05	14.9	4.63	56
HP:0008475	Hypoplastic sacral vertebrae	15	10	5.55	6.52	9.8e-07	6.3e-05	14.9	4.63	56
HP:0002181	Cerebral edema	36	16	3.7	6.01	1.1e-06	6.7e-05	6.04	2.9	12.4
HP:0011400	Abnormal CNS myelination	184	45	2.03	5.33	1.1e-06	6.9e-05	2.53	1.74	3.63
HP:0001637	Abnormality of the myocardium	418	82	1.63	5.09	1.2e-06	7.2e-05	1.97	1.49	2.59
HP:0030272	Abnormal erythrocyte enzyme activity	16	10	5.2	6.22	2.3e-06	0.00013	12.5	4.07	41.9
HP:0006368	Forearm reduction defects	16	10	5.2	6.22	2.3e-06	0.00013	12.5	4.07	41.9
HP:0002669	Osteosarcoma	23	12	4.34	5.94	3.1e-06	0.00016	8.18	3.28	20.6
HP:0012131	Abnormal number of erythroid precursors	23	12	4.34	5.94	3.1e-06	0.00016	8.18	3.28	20.6
