name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
path:hsa04921	Oxytocin signaling pathway	152	14	7.65	9.15	2.4e-09	2.5e-07	9.87	4.99	18.3
path:hsa04725	Cholinergic synapse	112	11	8.16	8.43	7.5e-08	3e-06	10.2	4.72	20.1
path:hsa04724	Glutamatergic synapse	114	11	8.01	8.34	9.1e-08	3e-06	9.99	4.63	19.7
path:hsa04730	Long-term depression	60	7	9.69	7.46	6.5e-06	0.00013	11.8	4.36	27.2
path:hsa04540	Gap junction	88	8	7.55	6.83	9.1e-06	0.00013	9	3.62	19.5
path:hsa04919	Thyroid hormone signaling pathway	116	9	6.44	6.53	9.1e-06	0.00013	7.64	3.27	15.9
path:hsa04015	Rap1 signaling pathway	210	12	4.75	6.09	6.6e-06	0.00013	5.67	2.75	10.8
path:hsa04720	Long-term potentiation	67	7	8.68	6.97	1.4e-05	0.00017	10.4	3.87	23.8
path:hsa04713	Circadian entrainment	96	8	6.92	6.45	1.7e-05	2e-04	8.17	3.3	17.7
path:hsa04916	Melanogenesis	101	8	6.58	6.24	2.5e-05	0.00026	7.72	3.12	16.7
path:hsa04925	Aldosterone synthesis and secretion	82	7	7.09	6.13	5.2e-05	0.00044	8.29	3.12	18.8
path:hsa04261	Adrenergic signaling in cardiomyocytes	144	9	5.19	5.61	5.1e-05	0.00044	6.03	2.6	12.4
path:hsa04911	Insulin secretion	85	7	6.84	5.98	6.5e-05	0.00051	7.97	3	18
path:hsa04727	GABAergic synapse	88	7	6.61	5.84	8.2e-05	0.00059	7.67	2.89	17.3
path:hsa05414	Dilated cardiomyopathy	89	7	6.53	5.8	8.8e-05	0.00059	7.57	2.85	17.1
path:hsa04970	Salivary secretion	90	7	6.46	5.76	9.4e-05	0.00059	7.48	2.82	16.9
path:hsa05032	Morphine addiction	91	7	6.39	5.71	1e-04	6e-04	7.39	2.79	16.7
path:hsa04972	Pancreatic secretion	96	7	6.06	5.51	0.00014	8e-04	6.97	2.63	15.7
path:hsa05031	Amphetamine addiction	68	6	7.33	5.79	0.00015	0.00081	8.5	2.91	20.4
path:hsa04961	Endocrine and other factor-regulated calcium reabsorption	47	5	8.84	5.95	0.00023	0.0012	10.3	3.11	27.2
path:hsa04918	Thyroid hormone synthesis	74	6	6.73	5.48	0.00024	0.0012	7.74	2.66	18.5
path:hsa04971	Gastric acid secretion	75	6	6.64	5.43	0.00026	0.0012	7.63	2.62	18.2
path:hsa04020	Calcium signaling pathway	181	9	4.13	4.71	3e-04	0.0013	4.71	2.03	9.66
path:hsa04072	Phospholipase D signaling pathway	145	8	4.58	4.81	0.00033	0.0014	5.21	2.12	11.1
path:hsa04726	Serotonergic synapse	112	7	5.19	4.94	0.00037	0.0015	5.89	2.24	13.2
path:hsa04723	Retrograde endocannabinoid signaling	148	8	4.49	4.74	0.00037	0.0015	5.1	2.08	10.9
path:hsa05130	Pathogenic Escherichia coli infection	55	5	7.55	5.38	0.00048	0.0017	8.68	2.63	22.5
path:hsa04390	Hippo signaling pathway	153	8	4.34	4.62	0.00047	0.0017	4.92	2.01	10.5
path:hsa04071	Sphingolipid signaling pathway	118	7	4.93	4.75	0.00051	0.0018	5.57	2.12	12.4
path:hsa05143	African trypanosomiasis	34	4	9.77	5.66	0.00069	0.0023	11.4	2.86	33.7
path:hsa04666	Fc gamma R-mediated phagocytosis	90	6	5.54	4.78	7e-04	0.0023	6.25	2.16	14.8
path:hsa04912	GnRH signaling pathway	92	6	5.42	4.71	0.00079	0.0025	6.1	2.11	14.5
path:hsa04728	Dopaminergic synapse	130	7	4.47	4.41	0.00091	0.0028	5.02	1.91	11.2
path:hsa04750	Inflammatory mediator regulation of TRP channels	97	6	5.14	4.53	0.001	0.0031	5.76	2	13.6
path:hsa04915	Estrogen signaling pathway	98	6	5.08	4.5	0.0011	0.0032	5.7	1.98	13.5
path:hsa04510	Focal adhesion	199	8	3.34	3.7	0.0026	0.0072	3.71	1.52	7.85
path:hsa05110	Vibrio cholerae infection	50	4	6.64	4.42	0.0029	0.008	7.45	1.9	21.2
path:hsa04270	Vascular smooth muscle contraction	121	6	4.12	3.82	0.0032	0.0086	4.54	1.58	10.7
path:hsa04010	MAPK signaling pathway	255	9	2.93	3.47	0.0034	0.0087	3.25	1.41	6.63
path:hsa04012	ErbB signaling pathway	86	5	4.83	3.94	0.0036	0.0092	5.33	1.64	13.5
path:hsa05223	Non-small cell lung cancer	58	4	5.73	3.99	0.0051	0.012	6.34	1.63	17.8
path:hsa04370	VEGF signaling pathway	59	4	5.63	3.94	0.0054	0.013	6.22	1.6	17.5
path:hsa04213	Longevity regulating pathway - multiple species	62	4	5.36	3.81	0.0064	0.014	5.9	1.52	16.5
path:hsa04070	Phosphatidylinositol signaling system	97	5	4.28	3.59	0.0061	0.014	4.69	1.45	11.8
path:hsa04371	Apelin signaling pathway	137	6	3.64	3.44	0.0059	0.014	3.98	1.39	9.32
path:hsa05214	Glioma	64	4	5.19	3.72	0.0072	0.015	5.7	1.47	16
path:hsa05231	Choline metabolism in cancer	99	5	4.19	3.54	0.0066	0.015	4.59	1.41	11.6
path:hsa04310	Wnt signaling pathway	142	6	3.51	3.34	0.007	0.015	3.83	1.34	8.96
path:hsa04130	SNARE interactions in vesicular transport	34	3	7.33	4.08	0.0077	0.016	8.2	1.57	27.2
path:hsa05131	Shigellosis	65	4	5.11	3.68	0.0076	0.016	5.61	1.44	15.7
path:hsa04960	Aldosterone-regulated sodium reabsorption	37	3	6.73	3.86	0.0097	0.019	7.48	1.44	24.6
path:hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	72	4	4.61	3.4	0.011	0.021	5.02	1.3	14
path:hsa05100	Bacterial invasion of epithelial cells	76	4	4.37	3.26	0.013	0.024	4.74	1.23	13.2
path:hsa04144	Endocytosis	260	8	2.56	2.82	0.013	0.024	2.78	1.14	5.87
path:hsa01521	EGFR tyrosine kinase inhibitor resistance	79	4	4.21	3.16	0.015	0.027	4.55	1.18	12.6
path:hsa04611	Platelet activation	123	5	3.38	2.94	0.016	0.029	3.64	1.13	9.12
path:hsa05410	Hypertrophic cardiomyopathy (HCM)	83	4	4	3.04	0.017	0.031	4.32	1.12	12
path:hsa04360	Axon guidance	175	6	2.85	2.73	0.018	0.032	3.07	1.08	7.14
path:hsa04650	Natural killer cell mediated cytotoxicity	132	5	3.15	2.75	0.021	0.036	3.38	1.05	8.44
path:hsa04211	Longevity regulating pathway	89	4	3.73	2.87	0.022	0.037	4.01	1.04	11.1
path:hsa04923	Regulation of lipolysis in adipocytes	54	3	4.61	2.94	0.027	0.043	4.97	0.972	15.9
path:hsa01522	Endocrine resistance	95	4	3.5	2.71	0.027	0.043	3.74	0.974	10.3
path:hsa05146	Amoebiasis	95	4	3.5	2.71	0.027	0.043	3.74	0.974	10.3
path:hsa05206	MicroRNAs in cancer	299	8	2.22	2.39	0.027	0.043	2.39	0.987	5.04
path:hsa04933	AGE-RAGE signaling pathway in diabetic complications	99	4	3.36	2.61	0.031	0.048	3.58	0.933	9.86
path:hsa04024	cAMP signaling pathway	198	6	2.52	2.39	0.031	0.048	2.69	0.945	6.25
path:hsa05416	Viral myocarditis	58	3	4.3	2.78	0.032	0.049	4.61	0.903	14.7
