name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-438064	Post NMDA receptor activation events	37	4	22.6	9.11	2.7e-05	0.00079	27.3	6.74	81.6
R-HSA-442755	Activation of NMDA receptor and postsynaptic events	41	4	20.4	8.62	4.1e-05	0.00079	24.3	6.05	72.2
R-HSA-112316	Neuronal System	356	9	5.27	5.7	4e-05	0.00079	6.39	2.7	13.6
R-HSA-442729	CREB phosphorylation through the activation of CaMKII	17	3	36.8	10.3	6.7e-05	0.00096	47.3	8.42	178
R-HSA-442982	Ras activation upon Ca2+ influx through NMDA receptor	19	3	32.9	9.67	9.5e-05	0.0011	41.3	7.46	152
R-HSA-442742	CREB phosphorylation through the activation of Ras	29	3	21.6	7.7	0.00035	0.0033	25.4	4.76	87.7
R-HSA-5683057	MAPK family signaling cascades	288	7	5.07	4.86	0.00041	0.0033	5.88	2.21	13.4
R-HSA-112315	Transmission across Chemical Synapses	224	6	5.59	4.82	0.00066	0.0047	6.38	2.19	15.3
R-HSA-112043	PLC beta mediated events	41	3	15.3	6.35	0.00097	0.0049	17.4	3.32	58.1
R-HSA-112040	G-protein mediated events	42	3	14.9	6.27	0.001	0.0049	16.9	3.23	56.5
R-HSA-112314	Neurotransmitter receptors and postsynaptic signal transmission	154	5	6.77	5.01	0.00081	0.0049	7.66	2.33	19.7
R-HSA-5673001	RAF/MAP kinase cascade	243	6	5.15	4.55	0.001	0.0049	5.86	2.02	14
R-HSA-5684996	MAPK1/MAPK3 signaling	249	6	5.03	4.47	0.0011	0.005	5.71	1.97	13.7
R-HSA-5576892	Phase 0 - rapid depolarisation	46	3	13.6	5.95	0.0014	0.0055	15.4	2.94	50.9
R-HSA-425393	Transport of inorganic cations/anions and amino acids/oligopeptides	108	4	7.73	4.88	0.0017	0.0066	8.61	2.21	24.3
R-HSA-5578775	Ion homeostasis	54	3	11.6	5.41	0.0022	0.0077	12.9	2.49	42.5
R-HSA-174824	Plasma lipoprotein assembly, remodeling, and clearance	63	3	9.93	4.94	0.0034	0.011	11	2.13	35.8
R-HSA-5576891	Cardiac conduction	139	4	6	4.12	0.0043	0.014	6.62	1.7	18.6
R-HSA-111885	Opioid Signalling	74	3	8.46	4.47	0.0053	0.015	9.28	1.8	30
R-HSA-425407	SLC-mediated transmembrane transport	241	5	4.33	3.63	0.0057	0.015	4.79	1.47	12.2
R-HSA-382551	Transport of small molecules	705	9	2.66	3.18	0.0056	0.015	3.07	1.3	6.48
R-HSA-71387	Metabolism of carbohydrates	263	5	3.97	3.38	0.0082	0.021	4.37	1.34	11.1
R-HSA-2187338	Visual phototransduction	96	3	6.52	3.77	0.011	0.027	7.07	1.38	22.7
R-HSA-1296071	Potassium Channels	99	3	6.32	3.69	0.012	0.028	6.85	1.34	21.9
R-HSA-8957275	Post-translational protein phosphorylation	108	3	5.79	3.48	0.015	0.034	6.26	1.22	20
R-HSA-397014	Muscle contraction	201	4	4.15	3.13	0.015	0.034	4.51	1.16	12.6
R-HSA-1630316	Glycosaminoglycan metabolism	122	3	5.13	3.19	0.021	0.043	5.51	1.08	17.6
R-HSA-114608	Platelet degranulation 	123	3	5.09	3.17	0.021	0.043	5.47	1.07	17.4
R-HSA-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	125	3	5.01	3.13	0.022	0.043	5.38	1.05	17.1
R-HSA-76005	Response to elevated platelet cytosolic Ca2+	128	3	4.89	3.07	0.023	0.044	5.25	1.03	16.7
R-HSA-109582	Hemostasis	608	7	2.4	2.47	0.025	0.045	2.66	1	6.02
