name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-193648	NRAGE signals death through JNK	55	5	25.3	10.8	1.4e-06	4.1e-05	31.9	9.32	87.7
R-HSA-204998	Cell death signalling via NRAGE, NRIF and NADE	74	5	18.8	9.23	6.1e-06	9.1e-05	23.1	6.82	62.5
R-HSA-416482	G alpha (12/13) signalling events	87	5	16	8.43	1.3e-05	0.00012	19.4	5.76	52.2
R-HSA-193704	p75 NTR receptor-mediated signalling	90	5	15.5	8.27	1.6e-05	0.00012	18.7	5.56	50.3
R-HSA-194840	Rho GTPase cycle	138	5	10.1	6.45	0.00012	0.00074	11.9	3.57	31.6
R-HSA-166520	Signalling by NGF	147	5	9.46	6.21	0.00017	0.00083	11.2	3.34	29.5
R-HSA-2682334	EPH-Ephrin signaling	81	3	10.3	5.05	0.003	0.013	11.5	2.22	37.9
R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	487	6	3.43	3.3	0.0072	0.027	3.95	1.34	9.7
R-HSA-1630316	Glycosaminoglycan metabolism	122	3	6.84	3.9	0.0094	0.031	7.53	1.46	24.5
R-HSA-3781865	Diseases of glycosylation	135	3	6.18	3.64	0.012	0.037	6.78	1.31	22
R-HSA-422475	Axon guidance	295	4	3.77	2.9	0.021	0.049	4.16	1.06	11.8
R-HSA-194315	Signaling by Rho GTPases	441	5	3.15	2.78	0.02	0.049	3.53	1.07	9.21
R-HSA-1643685	Disease	984	8	2.26	2.5	0.021	0.049	2.63	1.03	5.95
