name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
DOID:9779	bowel dysfunction	11	3	13.9	6.07	0.0011	0.041	19.2	3.24	80.8
DOID:2089	constipation	11	3	13.9	6.07	0.0011	0.041	19.2	3.24	80.8
DOID:4724	brain edema	11	3	13.9	6.07	0.0011	0.041	19.2	3.24	80.8
DOID:8544	chronic fatigue syndrome	20	4	10.2	5.83	0.00053	0.041	12.9	3.09	40.5
DOID:811	lipodystrophy	33	5	7.74	5.48	0.00041	0.041	9.23	2.74	24.8
DOID:10223	dermatomyositis	34	5	7.52	5.38	0.00047	0.041	8.92	2.65	23.8
DOID:10603	glucose intolerance	44	5	5.81	4.52	0.0016	0.041	6.62	2.01	17.2
DOID:1287	cardiovascular system disease	1292	42	1.66	3.72	0.00034	0.041	1.99	1.34	2.9
DOID:5295	intestinal disease	350	16	2.34	3.62	0.0013	0.041	2.58	1.42	4.43
DOID:16	integumentary system disease	595	23	1.98	3.51	0.0011	0.041	2.22	1.34	3.53
DOID:37	skin disease	571	22	1.97	3.41	0.0015	0.041	2.2	1.32	3.53
DOID:178	vascular disease	1088	35	1.64	3.26	0.0015	0.041	1.89	1.24	2.82
