name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
HP:0100022	Abnormality of movement	1159	98	1.46	4.76	2.5e-06	0.0044	1.98	1.47	2.65
HP:0001337	Tremor	377	43	1.97	4.95	5.4e-06	0.0048	2.39	1.64	3.44
HP:0001315	Reduced tendon reflexes	399	43	1.86	4.54	2.3e-05	0.012	2.23	1.52	3.2
HP:0001265	Hyporeflexia	280	33	2.04	4.48	4.2e-05	0.012	2.4	1.57	3.6
HP:0001276	Hypertonia	626	59	1.63	4.31	3.5e-05	0.012	1.98	1.42	2.74
HP:0002493	Upper motor neuron dysfunction	918	79	1.49	4.26	2.8e-05	0.012	1.87	1.38	2.53
HP:0002167	Neurological speech impairment	785	69	1.52	4.09	6.2e-05	0.014	1.86	1.36	2.54
HP:0011804	Abnormality of muscle physiology	1558	117	1.3	3.91	6.5e-05	0.014	1.76	1.31	2.38
HP:0001336	Myoclonus	199	25	2.17	4.22	0.00014	0.019	2.53	1.55	3.98
HP:0001260	Dysarthria	373	39	1.81	4.09	0.00012	0.019	2.12	1.43	3.08
HP:0001288	Gait disturbance	663	60	1.56	4	1e-04	0.019	1.88	1.35	2.6
HP:0011442	Abnormality of central motor function	1241	97	1.35	3.82	0.00012	0.019	1.73	1.29	2.32
HP:0003011	Abnormality of the musculature	1823	131	1.24	3.7	0.00013	0.019	1.74	1.28	2.37
HP:0001257	Spasticity	491	47	1.66	3.88	2e-04	0.024	1.94	1.35	2.75
HP:0004305	Involuntary movements	664	59	1.54	3.8	2e-04	0.024	1.83	1.31	2.53
HP:0001332	Dystonia	318	34	1.85	3.93	0.00023	0.026	2.14	1.41	3.18
HP:0001284	Areflexia	208	25	2.08	3.97	0.00029	0.03	2.4	1.47	3.77
HP:0003808	Abnormal muscle tone	1269	97	1.32	3.55	0.00031	0.03	1.67	1.24	2.24
HP:0001347	Hyperreflexia	560	51	1.57	3.67	0.00035	0.033	1.84	1.3	2.59
HP:0030186	Kinetic tremor	50	10	3.46	4.34	0.00045	0.038	4.23	1.86	8.77
HP:0002080	Intention tremor	50	10	3.46	4.34	0.00045	0.038	4.23	1.86	8.77
HP:0000605	Supranuclear gaze palsy	19	6	5.46	4.83	5e-04	0.039	7.71	2.38	22
HP:0002066	Gait ataxia	79	13	2.85	4.11	0.00049	0.039	3.36	1.67	6.28
HP:0100851	Abnormal emotion/affect behavior	484	45	1.61	3.57	0.00054	0.04	1.86	1.29	2.65
HP:0002345	Action tremor	112	16	2.47	3.92	0.00058	0.041	2.86	1.54	5.01
HP:0000275	Narrow face	102	15	2.54	3.92	0.00063	0.043	2.95	1.55	5.27
HP:0001272	Cerebellar atrophy	258	28	1.88	3.62	0.00069	0.045	2.14	1.35	3.29
HP:0011805	Abnormality of muscle morphology	1023	80	1.35	3.31	0.00079	0.05	1.63	1.2	2.2
