name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
path:hsa04024	cAMP signaling pathway	198	6	6.1	5.15	0.00037	0.0077	7.42	2.48	18.6
path:hsa04360	Axon guidance	175	5	5.75	4.5	0.0016	0.016	6.76	2.01	18
path:hsa05218	Melanoma	69	3	8.75	4.57	0.0047	0.02	9.91	1.89	33.1
path:hsa04810	Regulation of actin cytoskeleton	212	5	4.75	3.92	0.0036	0.02	5.52	1.65	14.7
path:hsa04014	Ras signaling pathway	227	5	4.43	3.72	0.0048	0.02	5.14	1.53	13.6
path:hsa01521	EGFR tyrosine kinase inhibitor resistance	79	3	7.65	4.2	0.0068	0.024	8.59	1.64	28.6
path:hsa05215	Prostate cancer	87	3	6.94	3.94	0.0089	0.026	7.76	1.49	25.7
path:hsa05167	Kaposi's sarcoma-associated herpesvirus infection	173	4	4.66	3.44	0.01	0.026	5.25	1.33	15.2
path:hsa05231	Choline metabolism in cancer	99	3	6.1	3.61	0.013	0.03	6.78	1.3	22.4
path:hsa04725	Cholinergic synapse	112	3	5.39	3.31	0.018	0.034	5.96	1.15	19.6
path:hsa05169	Epstein-Barr virus infection	199	4	4.05	3.08	0.016	0.034	4.54	1.15	13.1
path:hsa04140	Autophagy - animal	128	3	4.72	3	0.025	0.041	5.19	1	17
path:hsa04151	PI3K-Akt signaling pathway	341	5	2.95	2.61	0.025	0.041	3.33	0.999	8.82
path:hsa05418	Fluid shear stress and atherosclerosis	139	3	4.35	2.82	0.031	0.045	4.76	0.918	15.6
path:hsa05161	Hepatitis B	144	3	4.19	2.74	0.034	0.045	4.59	0.885	15
path:hsa04072	Phospholipase D signaling pathway	145	3	4.17	2.72	0.034	0.045	4.55	0.879	14.9
path:hsa05166	HTLV-I infection	256	4	3.15	2.47	0.037	0.045	3.48	0.882	10
