name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
MP:0001362	abnormal anxiety-related response	332	61	2.36	7.33	1.4e-10	3.8e-07	2.82	2.07	3.78
MP:0002065	abnormal fear/anxiety-related behavior	369	63	2.19	6.79	1.6e-09	2.1e-06	2.57	1.91	3.43
MP:0001364	decreased anxiety-related response	150	34	2.91	6.85	9.2e-09	5.4e-06	3.59	2.36	5.35
MP:0002063	abnormal learning/memory/conditioning	664	93	1.8	6.2	9.2e-09	5.4e-06	2.06	1.62	2.62
MP:0014114	abnormal cognition	665	93	1.79	6.18	9.9e-09	5.4e-06	2.06	1.61	2.61
MP:0002207	abnormal long term potentiation	237	45	2.44	6.51	1.4e-08	6.4e-06	2.89	2.02	4.06
MP:0003635	abnormal synaptic transmission	740	98	1.7	5.77	6.3e-08	2.4e-05	1.93	1.52	2.43
MP:0002739	abnormal olfactory bulb development	55	18	4.2	6.92	8.4e-08	2.8e-05	5.88	3.13	10.6
MP:0009745	abnormal behavioral response to xenobiotic	295	50	2.18	5.96	1e-07	2.9e-05	2.52	1.8	3.47
MP:0002572	abnormal emotion/affect behavior	619	85	1.76	5.71	1.1e-07	2.9e-05	2	1.55	2.56
MP:0009747	impaired behavioral response to xenobiotic	87	23	3.39	6.52	1.2e-07	3e-05	4.36	2.57	7.17
MP:0002886	abnormal glutamate-mediated receptor currents	63	19	3.87	6.65	1.6e-07	3.6e-05	5.22	2.86	9.18
MP:0002206	abnormal CNS synaptic transmission	653	87	1.71	5.47	2.9e-07	6.1e-05	1.93	1.5	2.46
MP:0002062	abnormal associative learning	290	48	2.12	5.65	4e-07	7.2e-05	2.44	1.74	3.38
MP:0003633	abnormal nervous system physiology	1903	202	1.36	5.15	4e-07	7.2e-05	1.56	1.31	1.86
MP:0001454	abnormal cued conditioning behavior	115	25	2.79	5.61	1.9e-06	0.00033	3.37	2.06	5.34
MP:0001399	hyperactivity	475	66	1.78	5.09	2.1e-06	0.00033	2	1.5	2.64
MP:0001475	reduced long term depression	43	14	4.18	6.07	2.5e-06	0.00037	5.8	2.82	11.4
MP:0001468	abnormal temporal memory	173	32	2.37	5.3	3.2e-06	0.00046	2.76	1.81	4.12
MP:0001473	reduced long term potentiation	156	29	2.39	5.07	8.4e-06	0.0011	2.77	1.77	4.21
MP:0006092	abnormal olfactory sensory neuron morphology	37	12	4.16	5.6	1.4e-05	0.0018	5.76	2.62	12
MP:0002067	abnormal sensory capabilities/reflexes/nociception	936	107	1.47	4.38	2e-05	0.0025	1.62	1.29	2.02
MP:0009750	impaired behavioral response to addictive substance	51	14	3.52	5.25	2.3e-05	0.0027	4.55	2.26	8.66
MP:0002741	small olfactory bulb	65	16	3.16	5.08	2.7e-05	0.0029	3.93	2.07	7.07
MP:0009748	abnormal behavioral response to addictive substance	101	21	2.67	4.9	2.6e-05	0.0029	3.17	1.85	5.21
MP:0000819	abnormal olfactory bulb morphology	159	28	2.26	4.66	3.4e-05	0.0035	2.59	1.65	3.95
MP:0001469	abnormal contextual conditioning behavior	144	26	2.32	4.63	4.1e-05	0.0041	2.67	1.66	4.14
MP:0009944	abnormal olfactory lobe morphology	178	30	2.16	4.55	4.3e-05	0.0041	2.46	1.59	3.69
MP:0004277	abnormal lateral ganglionic eminence morphology	19	8	5.4	5.59	4.6e-05	0.0042	8.69	3.02	23.8
MP:0002233	abnormal nose morphology	162	28	2.22	4.55	4.8e-05	0.0043	2.53	1.61	3.86
MP:0002888	abnormal NMDA-mediated synaptic currents	30	10	4.28	5.23	5.5e-05	0.0048	5.98	2.49	13.5
MP:0020158	abnormal behavioral response to cocaine	36	11	3.92	5.11	5.9e-05	0.0049	5.27	2.33	11.2
MP:0008789	abnormal olfactory epithelium morphology	62	15	3.11	4.83	6e-05	0.0049	3.83	1.98	7.02
MP:0000814	absent dentate gyrus	15	7	5.99	5.62	6.3e-05	0.005	10.4	3.21	33
MP:0009746	enhanced behavioral response to xenobiotic	77	17	2.83	4.7	6.9e-05	0.0053	3.41	1.85	5.96
MP:0003313	abnormal locomotor activation	1152	124	1.38	4.02	7e-05	0.0053	1.52	1.23	1.86
MP:0001001	abnormal chemoreceptor morphology	44	12	3.5	4.83	9.4e-05	0.0068	4.49	2.1	9.01
MP:0004994	abnormal brain wave pattern	72	16	2.85	4.59	1e-04	0.0073	3.43	1.83	6.11
MP:0006007	abnormal basal ganglion morphology	127	23	2.32	4.37	0.00011	0.0075	2.67	1.61	4.26
MP:0000104	abnormal sphenoid bone morphology	88	18	2.63	4.45	0.00012	0.0082	3.09	1.72	5.29
MP:0004274	abnormal embryonic/fetal subventricular zone morphology	59	14	3.05	4.58	0.00013	0.0086	3.73	1.88	6.97
MP:0004077	abnormal striatum morphology	91	18	2.54	4.29	0.00019	0.012	2.97	1.66	5.06
MP:0012317	impaired conditioning behavior	107	20	2.4	4.23	0.00019	0.012	2.77	1.6	4.57
MP:0001363	increased anxiety-related response	202	31	1.97	4.05	0.00019	0.012	2.2	1.44	3.26
MP:0000501	abnormal digestive secretion	35	10	3.67	4.59	0.00024	0.014	4.78	2.04	10.4
MP:0009754	enhanced behavioral response to cocaine	24	8	4.28	4.67	0.00031	0.018	5.97	2.2	14.8
MP:0005272	abnormal temporal bone morphology	59	13	2.83	4.09	0.00049	0.028	3.39	1.67	6.41
MP:0001458	abnormal object recognition memory	82	16	2.5	3.98	5e-04	0.028	2.91	1.56	5.12
MP:0004166	abnormal limbic system morphology	393	49	1.6	3.53	0.00063	0.035	1.74	1.25	2.37
MP:0001462	abnormal avoidance learning behavior	84	16	2.44	3.87	0.00066	0.036	2.82	1.52	4.95
MP:0004279	abnormal rostral migratory stream morphology	33	9	3.5	4.18	0.00071	0.037	4.48	1.83	10
MP:0001961	abnormal reflex	767	84	1.41	3.41	7e-04	0.037	1.52	1.18	1.93
MP:0005499	abnormal olfactory system morphology	77	15	2.5	3.84	0.00076	0.038	2.9	1.53	5.19
MP:0001392	abnormal locomotor behavior	1537	151	1.26	3.25	9e-04	0.045	1.37	1.12	1.65
