name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
MP:0003607	abnormal prostate gland physiology	23	4	43.6	12.9	1.8e-06	0.00046	58.6	13.8	190
MP:0013327	abnormal male reproductive gland physiology	51	5	24.6	10.7	1.6e-06	0.00046	31.2	9.07	85.5
MP:0004962	decreased prostate gland weight	11	3	68.4	14.2	9.4e-06	0.0016	101	16.6	449
MP:0004959	abnormal prostate gland size	40	4	25.1	9.66	1.8e-05	0.0018	30.9	7.57	93.8
MP:0005647	abnormal sex gland physiology	83	5	15.1	8.17	1.8e-05	0.0018	18.3	5.43	49.2
MP:0004958	enlarged prostate gland	19	3	39.6	10.7	5.4e-05	0.004	50.6	9.05	188
MP:0004960	abnormal prostate gland weight	19	3	39.6	10.7	5.4e-05	0.004	50.6	9.05	188
MP:0010363	increased fibrosarcoma incidence	20	3	37.6	10.4	6.4e-05	0.0041	47.7	8.57	176
MP:0002048	increased lung adenoma incidence	58	4	17.3	7.88	7.8e-05	0.0043	20.6	5.12	60.9
MP:0020190	abnormal lung adenoma incidence	59	4	17	7.8	8.3e-05	0.0043	20.2	5.03	59.7
MP:0010316	increased thyroid tumor incidence	25	3	30.1	9.22	0.00013	0.0059	36.9	6.75	132
MP:0002774	small prostate gland	27	3	27.9	8.84	0.00016	0.006	33.8	6.22	120
MP:0006262	increased testis tumor incidence	29	3	25.9	8.51	2e-04	0.006	31.2	5.77	109
MP:0008868	abnormal granulosa cell morphology	29	3	25.9	8.51	2e-04	0.006	31.2	5.77	109
MP:0009219	increased prostate intraepithelial neoplasia incidence	30	3	25.1	8.36	0.00022	0.006	30	5.57	105
MP:0009153	increased pancreas tumor incidence	31	3	24.3	8.21	0.00024	0.006	29	5.38	101
MP:0005181	decreased circulating estradiol level	32	3	23.5	8.07	0.00027	0.006	28	5.21	97.1
MP:0002176	increased brain weight	33	3	22.8	7.94	0.00029	0.006	27	5.04	93.6
MP:0010281	increased nervous system tumor incidence	75	4	13.4	6.81	0.00021	0.006	15.6	3.92	45.7
MP:0001158	abnormal prostate gland morphology	76	4	13.2	6.76	0.00022	0.006	15.4	3.87	45
MP:0003674	oxidative stress	133	5	9.43	6.19	0.00017	0.006	11.1	3.33	29.4
MP:0002032	increased sarcoma incidence	139	5	9.02	6.03	0.00021	0.006	10.6	3.18	28
MP:0003186	abnormal redox activity	149	5	8.42	5.77	0.00029	0.006	9.87	2.96	26
MP:0005215	abnormal pancreatic islet morphology	232	6	6.49	5.35	0.00028	0.006	7.72	2.61	19
MP:0009165	abnormal endocrine pancreas morphology	233	6	6.46	5.34	0.00028	0.006	7.68	2.59	18.9
MP:0003371	decreased circulating estrogen level	34	3	22.1	7.81	0.00032	0.0061	26.2	4.89	90.4
MP:0000753	paralysis	152	5	8.25	5.7	0.00032	0.0061	9.66	2.9	25.5
MP:0000420	ruffled hair	35	3	21.5	7.69	0.00035	0.0064	25.4	4.74	87.3
MP:0003507	abnormal ovary physiology	38	3	19.8	7.35	0.00045	0.0076	23.1	4.35	79.1
MP:0013326	abnormal female reproductive gland physiology	38	3	19.8	7.35	0.00045	0.0076	23.1	4.35	79.1
