name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
HP:0012253	Abnormal respiratory epithelium morphology	32	8	26.6	14.2	2.2e-10	5.1e-09	45.7	16.2	118
HP:0200073	Respiratory insufficiency due to defective ciliary clearance	32	8	26.6	14.2	2.2e-10	5.1e-09	45.7	16.2	118
HP:0005938	Abnormal respiratory motile cilium morphology	32	8	26.6	14.2	2.2e-10	5.1e-09	45.7	16.2	118
HP:0012255	Dynein arm defect of respiratory motile cilia	32	8	26.6	14.2	2.2e-10	5.1e-09	45.7	16.2	118
HP:0012258	Abnormal axonemal organization of respiratory motile cilia	32	8	26.6	14.2	2.2e-10	5.1e-09	45.7	16.2	118
HP:0012260	Abnormal central microtubular pair morphology of respiratory motile cilia	32	8	26.6	14.2	2.2e-10	5.1e-09	45.7	16.2	118
HP:0012267	Absent respiratory ciliary axoneme radial spokes	32	8	26.6	14.2	2.2e-10	5.1e-09	45.7	16.2	118
HP:0200106	Absent/shortened dynein arms	32	8	26.6	14.2	2.2e-10	5.1e-09	45.7	16.2	118
HP:0012256	Absent outer dynein arms	32	8	26.6	14.2	2.2e-10	5.1e-09	45.7	16.2	118
HP:0012257	Absent inner dynein arms	32	8	26.6	14.2	2.2e-10	5.1e-09	45.7	16.2	118
HP:0200108	Shortened outer dynein arms	32	8	26.6	14.2	2.2e-10	5.1e-09	45.7	16.2	118
HP:0012259	Absent inner and outer dynein arms	32	8	26.6	14.2	2.2e-10	5.1e-09	45.7	16.2	118
HP:0200109	Absent/shortened outer dynein arms	32	8	26.6	14.2	2.2e-10	5.1e-09	45.7	16.2	118
HP:0012265	Ciliary dyskinesia	33	8	25.8	13.9	2.9e-10	6.2e-09	43.8	15.6	113
HP:0002643	Neonatal respiratory distress	50	9	19.1	12.6	3.4e-10	6.8e-09	31.2	12	75.1
HP:0002257	Chronic rhinitis	36	8	23.6	13.3	6.2e-10	1.1e-08	39.2	14	99.5
HP:0012208	Nonmotile sperm	36	8	23.6	13.3	6.2e-10	1.1e-08	39.2	14	99.5
HP:0012206	Abnormal sperm motility	38	8	22.4	12.9	9.9e-10	1.6e-08	36.5	13.2	92.5
HP:0012207	Reduced sperm motility	38	8	22.4	12.9	9.9e-10	1.6e-08	36.5	13.2	92.5
HP:0012735	Cough	39	8	21.8	12.7	1.2e-09	1.7e-08	35.3	12.8	89.2
