query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection
1	1	TRUE	0.012	1660	685	87	0.127	0.052	GO:0009605	BP	21	response to external stimulus	1	EFNA2,TNFSF14,KIF5B,CAV1,NFIB,GPRC5B,FADS1,MAPKAPK2,HIST1H2BC,PLSCR3,SEMA6A,PELI1,MAPK9,PPM1D,POMC,HOXB9,STAT5B,TRAF3,DNAJC15,EDNRB,VDR,CD96,TBC1D23,FSTL1,AHSG,KNG1,CLIC5,C3,FOSL1,CCL20,CXCR2,PIK3C2B,ENG,PTX3,COL11A1,SFRP2,SEMA3A,LIAS,SPP1,DENND5B,CORO1A,CASK,F7,ANGPT2,CNGB1,PTGS2,PIK3R4,MST1,OAS3,CD59A,PTGDR2,OMA1,ARX,REEP6,SBNO2,HYAL3,LRRK2,SPON2,RARA,SERPINF2,CTSS,ISG20,TGFB2,IL22RA2,GBP7,RIPK2,OASL1,ISL1,HSD3B7,D1ERTD622E,FZD5,ADRB2,ADAMTS12,CCDC88B,CXCR5,CDK5R1,GP1BA,LAMB2,ADAMTS18,ADH7,S100A8,S100A9,SAA2,FGF18,TNFSF18,FOXD1,PGLYRP2
2	1	TRUE	0.0433	437	685	30	0.044	0.069	GO:0042330	BP	21	taxis	1	EFNA2,TNFSF14,KIF5B,NFIB,SEMA6A,HOXB9,EDNRB,CCL20,CXCR2,ENG,SEMA3A,SPP1,CORO1A,F7,ANGPT2,MST1,PTGDR2,ARX,TGFB2,ISL1,HSD3B7,CXCR5,CDK5R1,LAMB2,S100A8,S100A9,SAA2,FGF18,TNFSF18,FOXD1
3	1	TRUE	0.0409	435	685	30	0.044	0.069	GO:0006935	BP	21	chemotaxis	1	EFNA2,TNFSF14,KIF5B,NFIB,SEMA6A,HOXB9,EDNRB,CCL20,CXCR2,ENG,SEMA3A,SPP1,CORO1A,F7,ANGPT2,MST1,PTGDR2,ARX,TGFB2,ISL1,HSD3B7,CXCR5,CDK5R1,LAMB2,S100A8,S100A9,SAA2,FGF18,TNFSF18,FOXD1
4	1	TRUE	0.0377	10	685	4	0.006	0.4	GO:0009081	BP	37	branched-chain amino acid metabolic process	1	STAT5B,BCAT1,BCKDK,BCAT2
5	1	TRUE	0.000109	8122	685	348	0.508	0.043	GO:0008152	BP	22	metabolic process	1	GNAI3,TRIM25,SCPEP1,TBRG4,LCK,GALNT1,C1D,NSUN5,KCTD10,UHRF1,SMG5,TNK1,CRNKL1,MCM2,LIPE,TIMM50,BID,DNAJB11,ARID3B,AMPD3,TRH,HTRA1,APRT,VARS,CAV1,SNRPB2,CARHSP1,NFIB,GPRC5B,DQX1,UBE2G2,FADS1,PHLDA2,ALDH1A2,TRNT1,ENTPD2,MRPL32,NLRP5,QDPR,UBE2A,MAPKAPK2,MRPS18C,PIPOX,RAB5A,STK4,GPX3,RPAIN,TADA2A,IKZF1,NOXO1,FBXO5,HSF2,PELI1,ERLEC1,GFPT2,MAPK9,EIF4ENIF1,POLD2,RPS6KB1,GALNT10,PPM1D,SHMT1,POMC,GALK1,MED31,PLD2,HOXB9,STAT5B,L2HGDH,CCDC88C,FBLN5,TRAF3,TMEM14C,ECI3,ECI2,FARS2,SPTLC1,AAED1,RNF180,EAF1,SH3BP5,DNAJC15,EDNRB,NIPBL,ADCY4,ZFPM2,VDR,BFAR,ARL6,SENP2,CELA1,MOSPD1,RHEBL1,SULT1C1,CLIC5,CRYAA,CYP1B1,TWSG1,PIGF,C3,LUC7L,ELP2,WDR46,ERCC3,RPP21,PPP2R2B,RFK,PCGF5,PIP5K1B,MUS81,FOSL1,LCOR,PDCD11,PCGF6,SFR1,GSTO1,CASP7,PYCR1,MMS19,LIMD1,CAR5A,NAB2,CYP2E1,COX8B,USP16,JADE1,PRAMEL7,ALKBH8,TERF1,METTL21A,KDELC1,CCL20,CXCR2,DBI,PIK3C2B,SPTA1,PPP2R5A,ANGEL2,NMT2,MYOC,DNAJC1,ENG,GFI1B,TOR1A,BRD3,PTPRA,ZC3H8,FABP5,AHCY,SLC33A1,PTX3,HSD3B1,COL11A1,SFRP2,LMNA,SH3D19,ACP6,METTL14,CISD2,CYR61,UBE2J1,EXOSC3,USP1,PPCS,YBX1,GALE,PNRC2,ZFP593,MRPS15,TMUB1,ANAPC4,LIAS,POLR2B,SPP1,AREG,SNRNP35,SFSWAP,PAN3,MEPCE,ETV6,BCAT1,TTLL3,MRPL51,PLIN1,COQ7,LYVE1,RNF141,ADM,BCKDK,BCAT2,CASK,FTSJ1,F7,ERLIN2,GINS4,EDNRA,VPS4A,TEX12,HINFP,VPS11,UBE2Q2,CYP1A2,CSK,LACTB,RBPMS2,PTGS2,CEP63,ABHD5,PIK3R4,MST1,QARS,OAS3,CD59A,LMO2,CCDC88A,IDI2,PDS5B,UBE2F,RAMP1,TRMT5,UROC1,TEX16,CREB3L3,OMA1,NKX6-1,ARX,SBNO2,MRPS2,HYAL3,LMO1,LRRK2,PLXNB2,AMDHD2,LPAR3,APLN,TSPAN15,SETD7,WDHD1,CRP,RARA,SERPINF2,HOXA5,CCDC155,AKR1D1,CTSS,LEFTY1,ISG20,TGFB2,EXOSC2,DCXR,NCOA7,IL22RA2,ALKBH3,FMO1,PPP1R15A,CBLC,NRL,APOBEC2,HESX1,ESRP1,RFWD2,RFX3,WWP1,ZFP598,RIPK2,MUP4,TRAM2,DLX1,MAT2B,CSDC2,COX10,ISL1,AREL1,GRAP2,C1GALT1,NAA25,KRTCAP2,PLD6,KLHL15,ALKBH2,CAMSAP3,RASIP1,DND1,FZD5,ZFP560,ADRB2,MRPS12,SDPR,PLAUR,DUSP28,MC4R,EMC6,GPHN,ADAMTS12,MBD3L2,FBXO10,PSKH1,MLF1,TOB2,CDK5R1,MTERF2,TREX1,NSUN3,GP1BA,COA6,RNF133,YAP1,KLK1B26,GRWD1,TDRD9,ACTN4,ADH7,FBXO6,S100A8,S100A9,1810011O10RIK,ZFP53,ZFP317,ZFP119A,FGF18,FBXO18,NKX2-9,KLK1B9,HSPA2,ALOX5AP,SERPINA6,MAML3,SNRPA,LANCL2,DGKK,PPOX,CHIA1,UFC1,TNFSF18,FGFR1OP,EPC2,TMEM100,PTRH2,FOXD1,CNTD1,SLFN1,MED12,MARCH2,ZGLP1,UCKL1,CFB,RPS13,ZFP748
6	1	TRUE	0.000346	7428	685	318	0.464	0.043	GO:0044238	BP	22	primary metabolic process	2	GNAI3,TRIM25,SCPEP1,LCK,GALNT1,C1D,NSUN5,KCTD10,UHRF1,SMG5,TNK1,CRNKL1,MCM2,LIPE,TIMM50,BID,DNAJB11,ARID3B,AMPD3,HTRA1,APRT,VARS,CAV1,SNRPB2,CARHSP1,NFIB,GPRC5B,DQX1,UBE2G2,FADS1,PHLDA2,ALDH1A2,TRNT1,ENTPD2,MRPL32,NLRP5,UBE2A,MAPKAPK2,MRPS18C,PIPOX,STK4,RPAIN,TADA2A,IKZF1,FBXO5,HSF2,PELI1,ERLEC1,GFPT2,MAPK9,EIF4ENIF1,POLD2,RPS6KB1,GALNT10,PPM1D,SHMT1,POMC,GALK1,MED31,PLD2,HOXB9,STAT5B,L2HGDH,CCDC88C,TRAF3,ECI3,ECI2,FARS2,SPTLC1,RNF180,EAF1,SH3BP5,DNAJC15,EDNRB,NIPBL,ADCY4,ZFPM2,VDR,BFAR,ARL6,SENP2,CELA1,MOSPD1,RHEBL1,CRYAA,CYP1B1,TWSG1,PIGF,C3,LUC7L,ELP2,WDR46,ERCC3,RPP21,PPP2R2B,PCGF5,PIP5K1B,MUS81,FOSL1,LCOR,PDCD11,PCGF6,SFR1,GSTO1,CASP7,PYCR1,MMS19,LIMD1,CAR5A,NAB2,CYP2E1,COX8B,USP16,JADE1,PRAMEL7,ALKBH8,TERF1,METTL21A,KDELC1,CCL20,DBI,PIK3C2B,PPP2R5A,ANGEL2,NMT2,MYOC,DNAJC1,ENG,GFI1B,TOR1A,BRD3,PTPRA,ZC3H8,FABP5,AHCY,SLC33A1,PTX3,HSD3B1,COL11A1,SFRP2,LMNA,SH3D19,ACP6,METTL14,CYR61,UBE2J1,EXOSC3,USP1,PPCS,YBX1,GALE,PNRC2,ZFP593,MRPS15,TMUB1,ANAPC4,LIAS,POLR2B,SPP1,AREG,SNRNP35,SFSWAP,PAN3,MEPCE,ETV6,BCAT1,TTLL3,MRPL51,PLIN1,COQ7,RNF141,ADM,BCKDK,BCAT2,CASK,FTSJ1,F7,ERLIN2,GINS4,EDNRA,VPS4A,TEX12,HINFP,VPS11,UBE2Q2,CYP1A2,CSK,LACTB,RBPMS2,PTGS2,CEP63,ABHD5,PIK3R4,MST1,QARS,OAS3,CD59A,LMO2,CCDC88A,IDI2,PDS5B,UBE2F,RAMP1,TRMT5,UROC1,TEX16,CREB3L3,OMA1,NKX6-1,ARX,SBNO2,MRPS2,LMO1,LRRK2,PLXNB2,LPAR3,TSPAN15,SETD7,WDHD1,RARA,SERPINF2,HOXA5,CCDC155,AKR1D1,CTSS,LEFTY1,ISG20,TGFB2,EXOSC2,DCXR,NCOA7,IL22RA2,ALKBH3,FMO1,PPP1R15A,CBLC,NRL,APOBEC2,HESX1,ESRP1,RFWD2,RFX3,WWP1,ZFP598,RIPK2,MUP4,DLX1,CSDC2,COX10,ISL1,AREL1,GRAP2,C1GALT1,NAA25,KRTCAP2,PLD6,KLHL15,ALKBH2,DND1,FZD5,ZFP560,ADRB2,MRPS12,SDPR,PLAUR,DUSP28,MC4R,GPHN,ADAMTS12,MBD3L2,FBXO10,PSKH1,MLF1,CDK5R1,MTERF2,TREX1,NSUN3,GP1BA,COA6,RNF133,YAP1,KLK1B26,GRWD1,TDRD9,ACTN4,ADH7,FBXO6,S100A8,S100A9,1810011O10RIK,ZFP53,ZFP317,ZFP119A,FGF18,FBXO18,NKX2-9,KLK1B9,HSPA2,SERPINA6,MAML3,SNRPA,LANCL2,DGKK,UFC1,TNFSF18,FGFR1OP,EPC2,TMEM100,FOXD1,CNTD1,SLFN1,MED12,MARCH2,ZGLP1,UCKL1,CFB,RPS13,ZFP748
7	1	TRUE	0.00962	4160	685	187	0.273	0.045	GO:0009058	BP	22	biosynthetic process	2	TRIM25,GALNT1,C1D,UHRF1,SMG5,MCM2,LIPE,ARID3B,AMPD3,HTRA1,APRT,VARS,CAV1,NFIB,UBE2G2,FADS1,ALDH1A2,MRPL32,QDPR,MAPKAPK2,MRPS18C,RPAIN,TADA2A,IKZF1,HSF2,PELI1,GFPT2,EIF4ENIF1,POLD2,RPS6KB1,GALNT10,SHMT1,POMC,MED31,PLD2,HOXB9,STAT5B,TRAF3,TMEM14C,FARS2,SPTLC1,EAF1,EDNRB,NIPBL,ADCY4,ZFPM2,VDR,ARL6,SENP2,CELA1,MOSPD1,RHEBL1,CYP1B1,TWSG1,PIGF,C3,ELP2,ERCC3,PCGF5,PIP5K1B,MUS81,FOSL1,LCOR,PCGF6,SFR1,PYCR1,MMS19,LIMD1,CAR5A,NAB2,USP16,TERF1,PIK3C2B,SPTA1,NMT2,DNAJC1,ENG,BRD3,ZC3H8,FABP5,SLC33A1,PTX3,HSD3B1,SFRP2,LMNA,METTL14,CYR61,UBE2J1,PPCS,YBX1,ZFP593,MRPS15,LIAS,POLR2B,SPP1,AREG,MEPCE,ETV6,BCAT1,MRPL51,COQ7,RNF141,ADM,BCAT2,CASK,FTSJ1,ERLIN2,GINS4,EDNRA,TEX12,HINFP,CYP1A2,RBPMS2,PTGS2,ABHD5,MST1,QARS,LMO2,CCDC88A,IDI2,RAMP1,CREB3L3,NKX6-1,ARX,SBNO2,MRPS2,LMO1,RARA,SERPINF2,HOXA5,AKR1D1,LEFTY1,TGFB2,NCOA7,PPP1R15A,NRL,HESX1,RFX3,WWP1,ZFP598,RIPK2,MUP4,TRAM2,DLX1,MAT2B,COX10,ISL1,C1GALT1,KRTCAP2,PLD6,DND1,FZD5,ZFP560,ADRB2,MRPS12,SDPR,MC4R,GPHN,MBD3L2,MLF1,CDK5R1,MTERF2,NSUN3,YAP1,GRWD1,ACTN4,S100A9,1810011O10RIK,ZFP53,ZFP317,ZFP119A,FBXO18,NKX2-9,ALOX5AP,MAML3,LANCL2,PPOX,TNFSF18,EPC2,TMEM100,FOXD1,SLFN1,MED12,ZGLP1,UCKL1,RPS13,ZFP748
8	1	TRUE	0.000287	7052	685	306	0.447	0.043	GO:0006807	BP	22	nitrogen compound metabolic process	2	GNAI3,TRIM25,SCPEP1,LCK,GALNT1,C1D,NSUN5,KCTD10,UHRF1,SMG5,TNK1,CRNKL1,MCM2,LIPE,TIMM50,BID,DNAJB11,ARID3B,AMPD3,TRH,HTRA1,APRT,VARS,CAV1,SNRPB2,CARHSP1,NFIB,GPRC5B,DQX1,UBE2G2,TRNT1,ENTPD2,MRPL32,NLRP5,QDPR,UBE2A,MAPKAPK2,MRPS18C,PIPOX,STK4,RPAIN,TADA2A,IKZF1,FBXO5,HSF2,PELI1,ERLEC1,GFPT2,MAPK9,EIF4ENIF1,POLD2,RPS6KB1,GALNT10,PPM1D,SHMT1,POMC,GALK1,MED31,HOXB9,STAT5B,L2HGDH,CCDC88C,TRAF3,TMEM14C,FARS2,SPTLC1,RNF180,EAF1,SH3BP5,DNAJC15,EDNRB,NIPBL,ADCY4,ZFPM2,VDR,BFAR,ARL6,SENP2,CELA1,MOSPD1,RHEBL1,CRYAA,CYP1B1,TWSG1,PIGF,C3,LUC7L,ELP2,WDR46,ERCC3,RPP21,PPP2R2B,PCGF5,MUS81,FOSL1,LCOR,PDCD11,PCGF6,SFR1,GSTO1,CASP7,PYCR1,MMS19,LIMD1,NAB2,COX8B,USP16,JADE1,PRAMEL7,ALKBH8,TERF1,METTL21A,CCL20,DBI,SPTA1,PPP2R5A,ANGEL2,NMT2,MYOC,DNAJC1,ENG,GFI1B,TOR1A,BRD3,PTPRA,ZC3H8,FABP5,AHCY,SLC33A1,PTX3,COL11A1,SFRP2,LMNA,SH3D19,METTL14,CYR61,UBE2J1,EXOSC3,USP1,PPCS,YBX1,GALE,PNRC2,ZFP593,MRPS15,TMUB1,ANAPC4,LIAS,POLR2B,SPP1,AREG,SNRNP35,SFSWAP,PAN3,MEPCE,ETV6,BCAT1,TTLL3,MRPL51,COQ7,LYVE1,RNF141,ADM,BCKDK,BCAT2,CASK,FTSJ1,F7,ERLIN2,GINS4,EDNRA,VPS4A,TEX12,HINFP,VPS11,UBE2Q2,CYP1A2,CSK,LACTB,RBPMS2,PTGS2,CEP63,PIK3R4,MST1,QARS,OAS3,CD59A,LMO2,CCDC88A,PDS5B,UBE2F,RAMP1,TRMT5,UROC1,TEX16,CREB3L3,OMA1,NKX6-1,ARX,SBNO2,MRPS2,HYAL3,LMO1,LRRK2,PLXNB2,LPAR3,TSPAN15,SETD7,WDHD1,RARA,SERPINF2,HOXA5,CCDC155,CTSS,LEFTY1,ISG20,TGFB2,EXOSC2,DCXR,NCOA7,IL22RA2,ALKBH3,FMO1,PPP1R15A,CBLC,NRL,APOBEC2,HESX1,ESRP1,RFWD2,RFX3,WWP1,ZFP598,RIPK2,MUP4,DLX1,CSDC2,COX10,ISL1,AREL1,GRAP2,C1GALT1,NAA25,KRTCAP2,PLD6,KLHL15,ALKBH2,DND1,FZD5,ZFP560,ADRB2,MRPS12,SDPR,PLAUR,DUSP28,MC4R,GPHN,ADAMTS12,MBD3L2,FBXO10,PSKH1,MLF1,CDK5R1,MTERF2,TREX1,NSUN3,GP1BA,COA6,RNF133,YAP1,KLK1B26,GRWD1,TDRD9,ACTN4,FBXO6,S100A8,S100A9,1810011O10RIK,ZFP53,ZFP317,ZFP119A,FGF18,FBXO18,NKX2-9,KLK1B9,HSPA2,MAML3,SNRPA,LANCL2,PPOX,CHIA1,UFC1,TNFSF18,FGFR1OP,EPC2,TMEM100,FOXD1,CNTD1,SLFN1,MED12,MARCH2,ZGLP1,UCKL1,CFB,RPS13,ZFP748
9	1	TRUE	0.000216	7840	685	336	0.491	0.043	GO:0071704	BP	22	organic substance metabolic process	2	GNAI3,TRIM25,SCPEP1,LCK,GALNT1,C1D,NSUN5,KCTD10,UHRF1,SMG5,TNK1,CRNKL1,MCM2,LIPE,TIMM50,BID,DNAJB11,ARID3B,AMPD3,TRH,HTRA1,APRT,VARS,CAV1,SNRPB2,CARHSP1,NFIB,GPRC5B,DQX1,UBE2G2,FADS1,PHLDA2,ALDH1A2,TRNT1,ENTPD2,MRPL32,NLRP5,QDPR,UBE2A,MAPKAPK2,MRPS18C,PIPOX,RAB5A,STK4,RPAIN,TADA2A,IKZF1,FBXO5,HSF2,PELI1,ERLEC1,GFPT2,MAPK9,EIF4ENIF1,POLD2,RPS6KB1,GALNT10,PPM1D,SHMT1,POMC,GALK1,MED31,PLD2,HOXB9,STAT5B,L2HGDH,CCDC88C,TRAF3,TMEM14C,ECI3,ECI2,FARS2,SPTLC1,RNF180,EAF1,SH3BP5,DNAJC15,EDNRB,NIPBL,ADCY4,ZFPM2,VDR,BFAR,ARL6,SENP2,CELA1,MOSPD1,RHEBL1,CRYAA,CYP1B1,TWSG1,PIGF,C3,LUC7L,ELP2,WDR46,ERCC3,RPP21,PPP2R2B,PCGF5,PIP5K1B,MUS81,FOSL1,LCOR,PDCD11,PCGF6,SFR1,GSTO1,CASP7,PYCR1,MMS19,LIMD1,CAR5A,NAB2,CYP2E1,COX8B,USP16,JADE1,PRAMEL7,ALKBH8,TERF1,METTL21A,KDELC1,CCL20,CXCR2,DBI,PIK3C2B,SPTA1,PPP2R5A,ANGEL2,NMT2,MYOC,DNAJC1,ENG,GFI1B,TOR1A,BRD3,PTPRA,ZC3H8,FABP5,AHCY,SLC33A1,PTX3,HSD3B1,COL11A1,SFRP2,LMNA,SH3D19,ACP6,METTL14,CYR61,UBE2J1,EXOSC3,USP1,PPCS,YBX1,GALE,PNRC2,ZFP593,MRPS15,TMUB1,ANAPC4,LIAS,POLR2B,SPP1,AREG,SNRNP35,SFSWAP,PAN3,MEPCE,ETV6,BCAT1,TTLL3,MRPL51,PLIN1,COQ7,LYVE1,RNF141,ADM,BCKDK,BCAT2,CASK,FTSJ1,F7,ERLIN2,GINS4,EDNRA,VPS4A,TEX12,HINFP,VPS11,UBE2Q2,CYP1A2,CSK,LACTB,RBPMS2,PTGS2,CEP63,ABHD5,PIK3R4,MST1,QARS,OAS3,CD59A,LMO2,CCDC88A,IDI2,PDS5B,UBE2F,RAMP1,TRMT5,UROC1,TEX16,CREB3L3,OMA1,NKX6-1,ARX,SBNO2,MRPS2,HYAL3,LMO1,LRRK2,PLXNB2,AMDHD2,LPAR3,APLN,TSPAN15,SETD7,WDHD1,CRP,RARA,SERPINF2,HOXA5,CCDC155,AKR1D1,CTSS,LEFTY1,ISG20,TGFB2,EXOSC2,DCXR,NCOA7,IL22RA2,ALKBH3,FMO1,PPP1R15A,CBLC,NRL,APOBEC2,HESX1,ESRP1,RFWD2,RFX3,WWP1,ZFP598,RIPK2,MUP4,TRAM2,DLX1,MAT2B,CSDC2,COX10,ISL1,AREL1,GRAP2,C1GALT1,NAA25,KRTCAP2,PLD6,KLHL15,ALKBH2,DND1,FZD5,ZFP560,ADRB2,MRPS12,SDPR,PLAUR,DUSP28,MC4R,GPHN,ADAMTS12,MBD3L2,FBXO10,PSKH1,MLF1,TOB2,CDK5R1,MTERF2,TREX1,NSUN3,GP1BA,COA6,RNF133,YAP1,KLK1B26,GRWD1,TDRD9,ACTN4,ADH7,FBXO6,S100A8,S100A9,1810011O10RIK,ZFP53,ZFP317,ZFP119A,FGF18,FBXO18,NKX2-9,KLK1B9,HSPA2,ALOX5AP,SERPINA6,MAML3,SNRPA,LANCL2,DGKK,PPOX,CHIA1,UFC1,TNFSF18,FGFR1OP,EPC2,TMEM100,PTRH2,FOXD1,CNTD1,SLFN1,MED12,MARCH2,ZGLP1,UCKL1,CFB,RPS13,ZFP748
10	1	TRUE	0.00259	6654	685	284	0.415	0.043	GO:0043170	BP	22	macromolecule metabolic process	3	TRIM25,SCPEP1,LCK,GALNT1,C1D,NSUN5,KCTD10,UHRF1,SMG5,TNK1,CRNKL1,MCM2,LIPE,TIMM50,BID,DNAJB11,ARID3B,HTRA1,VARS,CAV1,SNRPB2,CARHSP1,NFIB,GPRC5B,DQX1,UBE2G2,PHLDA2,ALDH1A2,TRNT1,MRPL32,NLRP5,UBE2A,MAPKAPK2,MRPS18C,RAB5A,STK4,RPAIN,TADA2A,IKZF1,FBXO5,HSF2,PELI1,ERLEC1,GFPT2,MAPK9,EIF4ENIF1,POLD2,RPS6KB1,GALNT10,PPM1D,SHMT1,POMC,MED31,PLD2,HOXB9,STAT5B,L2HGDH,CCDC88C,TRAF3,FARS2,RNF180,EAF1,SH3BP5,EDNRB,NIPBL,ZFPM2,VDR,BFAR,ARL6,SENP2,CELA1,MOSPD1,RHEBL1,CRYAA,CYP1B1,TWSG1,PIGF,C3,LUC7L,ELP2,WDR46,ERCC3,RPP21,PPP2R2B,PCGF5,MUS81,FOSL1,LCOR,PDCD11,PCGF6,SFR1,CASP7,MMS19,LIMD1,NAB2,USP16,JADE1,PRAMEL7,ALKBH8,TERF1,METTL21A,CCL20,CXCR2,PPP2R5A,ANGEL2,NMT2,MYOC,DNAJC1,ENG,GFI1B,TOR1A,BRD3,PTPRA,ZC3H8,SLC33A1,PTX3,COL11A1,SFRP2,LMNA,SH3D19,METTL14,CYR61,UBE2J1,EXOSC3,USP1,YBX1,PNRC2,ZFP593,MRPS15,TMUB1,ANAPC4,LIAS,POLR2B,SPP1,AREG,SNRNP35,SFSWAP,PAN3,MEPCE,ETV6,TTLL3,MRPL51,COQ7,LYVE1,RNF141,ADM,CASK,FTSJ1,F7,ERLIN2,GINS4,VPS4A,TEX12,HINFP,VPS11,UBE2Q2,CYP1A2,CSK,LACTB,RBPMS2,PTGS2,CEP63,PIK3R4,MST1,QARS,OAS3,CD59A,LMO2,CCDC88A,PDS5B,UBE2F,RAMP1,TRMT5,TEX16,CREB3L3,OMA1,NKX6-1,ARX,SBNO2,MRPS2,HYAL3,LMO1,LRRK2,PLXNB2,LPAR3,APLN,TSPAN15,SETD7,WDHD1,CRP,RARA,SERPINF2,HOXA5,CCDC155,CTSS,LEFTY1,ISG20,TGFB2,EXOSC2,NCOA7,IL22RA2,ALKBH3,PPP1R15A,CBLC,NRL,APOBEC2,HESX1,ESRP1,RFWD2,RFX3,WWP1,ZFP598,RIPK2,MUP4,TRAM2,DLX1,CSDC2,COX10,ISL1,AREL1,GRAP2,C1GALT1,NAA25,KRTCAP2,PLD6,KLHL15,ALKBH2,DND1,FZD5,ZFP560,ADRB2,MRPS12,SDPR,PLAUR,DUSP28,GPHN,ADAMTS12,MBD3L2,FBXO10,PSKH1,MLF1,TOB2,CDK5R1,MTERF2,TREX1,NSUN3,GP1BA,RNF133,YAP1,KLK1B26,GRWD1,TDRD9,ACTN4,FBXO6,S100A8,S100A9,1810011O10RIK,ZFP53,ZFP317,ZFP119A,FGF18,FBXO18,NKX2-9,KLK1B9,HSPA2,MAML3,SNRPA,LANCL2,CHIA1,UFC1,TNFSF18,FGFR1OP,EPC2,TMEM100,PTRH2,FOXD1,CNTD1,SLFN1,MED12,MARCH2,ZGLP1,CFB,RPS13,ZFP748
