name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
DOID:10155	intestinal cancer	820	39	2.04	4.91	7.7e-06	0.0019	2.44	1.64	3.55
DOID:5672	large intestine cancer	812	38	2.01	4.73	1.5e-05	0.0019	2.38	1.6	3.48
DOID:9256	colorectal cancer	811	38	2.01	4.73	1.5e-05	0.0019	2.38	1.6	3.48
DOID:0060089	endocrine organ benign neoplasm	80	9	4.83	5.32	9.1e-05	0.0083	5.57	2.4	11.4
DOID:13001	carotid stenosis	14	4	12.3	6.52	0.00024	0.014	17.2	3.88	60.2
DOID:3829	pituitary adenoma	40	6	6.44	5.33	0.00029	0.014	7.64	2.58	18.8
DOID:0060085	organ system benign neoplasm	207	14	2.9	4.3	0.00031	0.014	3.23	1.69	5.73
DOID:1289	neurodegenerative disease	925	38	1.76	3.85	0.00026	0.014	2.04	1.37	2.98
DOID:14330	Parkinson's disease	164	12	3.14	4.29	0.00042	0.017	3.49	1.73	6.46
DOID:331	central nervous system disease	1234	46	1.6	3.59	0.00048	0.018	1.87	1.29	2.67
DOID:201	connective tissue cancer	358	19	2.28	3.84	0.00061	0.019	2.53	1.46	4.16
DOID:1612	breast cancer	571	26	1.96	3.68	0.00065	0.019	2.19	1.37	3.39
DOID:5093	thoracic cancer	572	26	1.95	3.67	0.00067	0.019	2.19	1.37	3.38
DOID:3407	carotid artery disease	19	4	9.04	5.42	0.00084	0.02	11.4	2.73	36.4
DOID:3355	fibrosarcoma	32	5	6.71	5	0.00078	0.02	7.98	2.37	21.4
DOID:3627	aortic aneurysm	50	6	5.15	4.55	0.00099	0.023	5.9	2.02	14.2
DOID:520	aortic disease	51	6	5.05	4.48	0.0011	0.024	5.77	1.98	13.8
DOID:1790	malignant mesothelioma	36	5	5.97	4.61	0.0014	0.028	6.94	2.08	18.3
DOID:5517	stomach carcinoma	95	8	3.62	3.96	0.0016	0.031	4	1.65	8.44
DOID:272	hepatic vascular disease	24	4	7.16	4.67	0.0021	0.032	8.57	2.11	26
DOID:10534	stomach cancer	97	8	3.54	3.89	0.0018	0.032	3.91	1.61	8.24
DOID:326	ischemia	196	12	2.63	3.57	0.002	0.032	2.87	1.43	5.29
DOID:0050890	synucleinopathy	196	12	2.63	3.57	0.002	0.032	2.87	1.43	5.29
DOID:3007	breast ductal carcinoma	196	12	2.63	3.57	0.002	0.032	2.87	1.43	5.29
DOID:1882	atrial heart septal defect	13	3	9.91	4.97	0.003	0.036	12.8	2.24	50.3
DOID:12571	phacogenic glaucoma	13	3	9.91	4.97	0.003	0.036	12.8	2.24	50.3
DOID:13641	exfoliation syndrome	13	3	9.91	4.97	0.003	0.036	12.8	2.24	50.3
DOID:7693	abdominal aortic aneurysm	43	5	4.99	4.06	0.003	0.036	5.66	1.72	14.7
DOID:332	amyotrophic lateral sclerosis	153	10	2.81	3.49	0.0029	0.036	3.06	1.41	5.94
DOID:0060119	pharynx cancer	201	12	2.56	3.47	0.0025	0.036	2.8	1.39	5.14
DOID:0060072	benign neoplasm	563	24	1.83	3.17	0.0026	0.036	2.02	1.24	3.16
DOID:3119	gastrointestinal system cancer	1536	51	1.43	2.92	0.0032	0.037	1.64	1.15	2.32
DOID:231	motor neuron disease	183	11	2.58	3.35	0.0035	0.039	2.8	1.35	5.29
DOID:3459	breast carcinoma	451	20	1.9	3.07	0.0039	0.042	2.08	1.22	3.37
DOID:3962	follicular thyroid carcinoma	48	5	4.47	3.73	0.0049	0.044	5	1.52	12.8
DOID:2007	degeneration of macula and posterior pole	68	6	3.79	3.57	0.0048	0.044	4.17	1.45	9.81
DOID:10871	age related macular degeneration	68	6	3.79	3.57	0.0048	0.044	4.17	1.45	9.81
DOID:6713	cerebrovascular disease	114	8	3.01	3.35	0.0049	0.044	3.28	1.36	6.86
DOID:229	female reproductive system disease	333	16	2.06	3.07	0.0045	0.044	2.24	1.23	3.82
DOID:657	adenoma	337	16	2.04	3.02	0.0051	0.044	2.21	1.22	3.77
DOID:0060100	musculoskeletal system cancer	427	19	1.91	3	0.0047	0.044	2.08	1.2	3.41
DOID:15	reproductive system disease	490	21	1.84	2.98	0.0046	0.044	2.01	1.19	3.22
DOID:6364	migraine	70	6	3.68	3.48	0.0056	0.046	4.04	1.41	9.49
DOID:3717	gastric adenocarcinoma	92	7	3.27	3.38	0.0054	0.046	3.56	1.37	7.84
DOID:824	periodontitis	117	8	2.94	3.26	0.0058	0.046	3.19	1.32	6.66
DOID:863	nervous system disease	1770	56	1.36	2.7	0.0056	0.046	1.56	1.11	2.19
DOID:10762	portal hypertension	17	3	7.58	4.19	0.0066	0.05	9.13	1.67	33.2
DOID:240	iris disease	17	3	7.58	4.19	0.0066	0.05	9.13	1.67	33.2
DOID:4448	macular degeneration	72	6	3.58	3.4	0.0064	0.05	3.92	1.37	9.19
