query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection
1	1	TRUE	0.0219	17	1088	5	0.005	0.294	GO:0000466	BP	171	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1	PES1,FTSJ3,RPSA,ABT1,RPS21
2	1	TRUE	0.0331	6	1088	3	0.003	0.5	GO:0000447	BP	171	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	2	RPSA,ABT1,RPS21
3	1	TRUE	0.0382	904	1088	69	0.063	0.076	GO:0022610	BP	240	biological adhesion	1	ESAM,DNAJA3,ARPC2,CDC42,PCDHA10,ZMIZ1,GATA3,TNR,CD34,AATF,XBP1,ZFP36L1,SEMA4D,PRELID1,AP3B1,GRHL2,EMP2,HES1,ALCAM,VEGFA,NRXN1,SOS1,LDB1,ACVR1,ABL1,EFNA1,VCAM1,EPHA7,PTPRD,MPDZ,CDK5,EPHB6,ADD2,AMELX,IDO1,CASP3,CX3CL1,CFDP1,CADM1,NPTN,MALT1,ITGA2B,CYLD,RBPJ,DUSP26,RC3H1,PIK3R1,SDK2,PCDHB14,PLEKHA7,PCDHB8,ADAMTS12,HES5,EFNA5,DSCAM,GP1BB,PCDHB9,PCDHB6,ACTN4,RND1,BCL2,LYPD3,FLOT2,ACTG1,ITGAD,PCDHGA10,PCDHA3,PCDHGA12,PCDHA8
4	1	TRUE	0.0304	892	1088	69	0.063	0.077	GO:0007155	BP	240	cell adhesion	2	ESAM,DNAJA3,ARPC2,CDC42,PCDHA10,ZMIZ1,GATA3,TNR,CD34,AATF,XBP1,ZFP36L1,SEMA4D,PRELID1,AP3B1,GRHL2,EMP2,HES1,ALCAM,VEGFA,NRXN1,SOS1,LDB1,ACVR1,ABL1,EFNA1,VCAM1,EPHA7,PTPRD,MPDZ,CDK5,EPHB6,ADD2,AMELX,IDO1,CASP3,CX3CL1,CFDP1,CADM1,NPTN,MALT1,ITGA2B,CYLD,RBPJ,DUSP26,RC3H1,PIK3R1,SDK2,PCDHB14,PLEKHA7,PCDHB8,ADAMTS12,HES5,EFNA5,DSCAM,GP1BB,PCDHB9,PCDHB6,ACTN4,RND1,BCL2,LYPD3,FLOT2,ACTG1,ITGAD,PCDHGA10,PCDHA3,PCDHGA12,PCDHA8
5	1	TRUE	0.0196	904	1088	71	0.065	0.079	GO:0009719	BP	375	response to endogenous stimulus	1	COL6A1,NKX2-1,GHRHR,NCOA2,HTRA1,NEURL1A,GABRB2,GATA3,MED24,NDEL1,YWHAH,AKT3,RWDD1,FYN,XBP1,MYOCD,NCOA1,VAMP2,ZFP36L1,AKR1C18,HES1,APP,CALCR,PDPK1,ANKRD1,RELA,PDCD4,ACVR1,ABL1,RAB14,ARHGEF2,PDE4B,GABRB1,ZCCHC18,SLIT2,FGF20,CASP3,SMAD1,ACSBG1,NPTN,MYD88,GABRB3,MED13,MYO5A,LEPROT,ADAMTSL2,PRKCI,CER1,RBPJ,PIK3R1,ATF4,THRAP3,MEGF8,ADAMTS12,HES5,KMT2D,EFNA5,GRM5,JUN,NDST1,EP300,NTRK2,BCL2,THRA,TRP53,GRB2,ARRB2,AKAP6,ERBB4,TMEM100,PTGES3
6	1	TRUE	0.0114	821	1088	67	0.062	0.082	GO:0071495	BP	375	cellular response to endogenous stimulus	2	COL6A1,NKX2-1,GHRHR,NCOA2,HTRA1,NEURL1A,GABRB2,GATA3,MED24,NDEL1,YWHAH,AKT3,RWDD1,FYN,XBP1,MYOCD,NCOA1,VAMP2,ZFP36L1,AKR1C18,HES1,APP,PDPK1,ANKRD1,RELA,PDCD4,ACVR1,ABL1,RAB14,ARHGEF2,PDE4B,GABRB1,ZCCHC18,SLIT2,FGF20,CASP3,SMAD1,NPTN,GABRB3,MED13,MYO5A,LEPROT,ADAMTSL2,PRKCI,CER1,RBPJ,PIK3R1,ATF4,THRAP3,MEGF8,ADAMTS12,HES5,KMT2D,EFNA5,GRM5,JUN,NDST1,EP300,NTRK2,THRA,TRP53,GRB2,ARRB2,AKAP6,ERBB4,TMEM100,PTGES3
7	1	TRUE	0.0331	6	1088	3	0.003	0.5	GO:0072282	BP	398	metanephric nephron tubule morphogenesis	1	HES1,SOX8,HES5
8	1	TRUE	0.0224	72	1088	11	0.01	0.153	GO:0006892	BP	429	post-Golgi vesicle-mediated transport	1	VAMP2,VPS52,RAB14,VPS29,EXOC4,CCDC22,MYO5A,EXOC1,CORO7,SORL1,EXOC5
9	1	TRUE	0.00637	19	1088	6	0.006	0.316	GO:0002320	BP	259	lymphoid progenitor cell differentiation	1	GATA3,HES1,SOS1,HES5,BCL2,SOX4
10	1	TRUE	0.0188	10	1088	4	0.004	0.4	GO:0002328	BP	259	pro-B cell differentiation	2	HES1,SOS1,HES5,SOX4
11	1	TRUE	0.0483	7	1088	3	0.003	0.429	GO:2000973	BP	259	regulation of pro-B cell differentiation	1	HES1,SOS1,HES5
12	1	TRUE	0.0331	6	1088	3	0.003	0.5	GO:0060319	BP	52	primitive erythrocyte differentiation	1	GATA2,VEGFA,LDB1
13	1	TRUE	0.0393	1999	1088	137	0.126	0.069	GO:0007166	BP	20	cell surface receptor signaling pathway	1	ACVR1B,EPN2,NKX2-1,TSPAN33,EMD,CACNB3,GRIK5,DLL3,DNAJA3,SST,GHRHR,HTRA1,NEURL1A,CDC42,ZMIZ1,GATA2,GATA3,MAPKAPK2,CACNB4,GABARAP,NDEL1,ZFYVE27,FYN,CYFIP2,JADE2,RTN4,RPS27A,XBP1,MYOCD,LGMN,SEMA4D,SUB1,SLA,CBY1,CSNK1E,EMP2,HES1,MAPK8IP2,APP,IFNAR1,DHH,LNPEP,VEGFA,NRXN1,PDPK1,SOS1,MBD2,RELA,RPS6KA4,PDCD4,ACSL5,TCTN3,GOT1,LDB1,LIMD1,NGEF,ACVR1,ABL1,RAB14,DAB2IP,NKX2-2,EDN3,EFNA1,CLCA3A2,EPHA7,PDE4B,STMN1,CDK5,UBE2K,WNT16,CNTN6,STX1B,IRAK1,ZCCHC18,ANKRD10,SLIT2,FGF20,CASP3,SMAD1,CX3CL1,ULK3,TSPAN3,NPTN,MYD88,MALT1,RAG2,GABRB3,TRAF3IP1,ITGA2B,UNC13A,TTC21B,NKX6-1,LEPROT,DCDC2A,ADAMTSL2,CYLD,CER1,IFT172,DGKI,RBPJ,CDH6,NPHP4,MAP3K10,RC3H1,PIK3R1,PPP2R3A,FZD5,MEGF8,LRTM1,PLAUR,ADAMTS12,HES5,GNG7,EFNA5,GRM5,FZD2,JUN,TCF4,NDST1,EP300,NTRK2,BCL2,BLOC1S2,ARHGAP35,CXCL2,THRA,NTRK3,TRP53,PTP4A3,GRB2,ARRB2,ERBB4,NUMBL,S1PR3,HTRA2,TMEM100,SOX4
