name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
HP:0004810	Congenital hypoplastic anemia	18	6	26.6	12.3	4.5e-08	2.3e-05	45.1	13.2	138
HP:0001908	Hypoplastic anemia	19	6	25.2	11.9	6.6e-08	2.3e-05	41.6	12.3	125
HP:0010486	Abnormality of the hypothenar eminence	15	5	26.6	11.2	6.7e-07	5.8e-05	44	11.3	149
HP:0030270	Elevated red cell adenosine deaminase activity	15	5	26.6	11.2	6.7e-07	5.8e-05	44	11.3	149
HP:0010487	Small hypothenar eminence	15	5	26.6	11.2	6.7e-07	5.8e-05	44	11.3	149
HP:0008437	Bifid thoracic vertebrae	15	5	26.6	11.2	6.7e-07	5.8e-05	44	11.3	149
HP:0008447	Hypoplastic coccygeal vertebrae	15	5	26.6	11.2	6.7e-07	5.8e-05	44	11.3	149
HP:0008475	Hypoplastic sacral vertebrae	15	5	26.6	11.2	6.7e-07	5.8e-05	44	11.3	149
HP:0030272	Abnormal erythrocyte enzyme activity	16	5	24.9	10.8	9.7e-07	6.7e-05	40	10.4	133
HP:0006368	Forearm reduction defects	16	5	24.9	10.8	9.7e-07	6.7e-05	40	10.4	133
HP:0025065	Abnormal erythrocyte volume	17	5	23.5	10.5	1.4e-06	7.2e-05	36.7	9.65	119
HP:0005518	Increased mean corpuscular volume	17	5	23.5	10.5	1.4e-06	7.2e-05	36.7	9.65	119
HP:0012133	Erythroid hypoplasia	17	5	23.5	10.5	1.4e-06	7.2e-05	36.7	9.65	119
HP:0004590	Hypoplastic sacrum	18	5	22.2	10.1	1.9e-06	9.2e-05	33.8	9.01	107
HP:0005321	Mandibulofacial dysostosis	19	5	21	9.84	2.5e-06	0.00011	31.4	8.44	98.2
HP:0001896	Reticulocytopenia	33	6	14.5	8.78	2.3e-06	0.00011	20	6.39	53.4
HP:0001895	Normochromic anemia	20	5	19.9	9.57	3.3e-06	0.00013	29.3	7.95	90.5
HP:0001897	Normocytic anemia	20	5	19.9	9.57	3.3e-06	0.00013	29.3	7.95	90.5
