name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
MP:0001731	abnormal postnatal growth	999	37	2.05	4.75	1.5e-05	0.014	2.39	1.6	3.49
MP:0001732	postnatal growth retardation	974	36	2.04	4.66	2.1e-05	0.014	2.38	1.59	3.48
MP:0003224	neuron degeneration	379	19	2.77	4.77	5.3e-05	0.019	3.1	1.79	5.08
MP:0002106	abnormal muscle physiology	954	34	1.97	4.29	7.9e-05	0.019	2.26	1.49	3.34
MP:0012322	decreased total tissue mass	1833	54	1.63	4.07	8.6e-05	0.019	1.95	1.38	2.73
MP:0001262	decreased body weight	1833	54	1.63	4.07	8.6e-05	0.019	1.95	1.38	2.73
MP:0004145	abnormal muscle electrophysiology	27	5	10.2	6.52	0.00011	0.02	12.7	3.7	34.8
MP:0005369	muscle phenotype	1401	44	1.73	4.05	0.00012	0.02	2.03	1.4	2.9
MP:0000454	abnormal jaw morphology	442	20	2.5	4.39	0.00014	0.021	2.78	1.63	4.51
MP:0005656	decreased aggression	51	6	6.5	5.35	3e-04	0.023	7.46	2.56	17.9
MP:0008489	slow postnatal weight gain	197	12	3.36	4.55	0.00023	0.023	3.71	1.84	6.82
MP:0002229	neurodegeneration	486	21	2.39	4.26	0.00018	0.023	2.66	1.58	4.26
MP:0000452	abnormal mouth morphology	529	22	2.3	4.17	0.00021	0.023	2.56	1.54	4.06
MP:0004087	abnormal muscle fiber morphology	429	19	2.45	4.16	0.00027	0.023	2.71	1.57	4.43
MP:0008946	abnormal neuron number	534	22	2.28	4.12	0.00024	0.023	2.53	1.52	4.02
MP:0002116	abnormal craniofacial bone morphology	693	26	2.07	3.98	0.00028	0.023	2.32	1.45	3.57
MP:0002082	postnatal lethality	1346	42	1.72	3.9	0.00021	0.023	2	1.37	2.87
MP:0002882	abnormal neuron morphology	1515	45	1.64	3.7	0.00036	0.027	1.9	1.31	2.71
MP:0008948	decreased neuron number	446	19	2.35	3.98	0.00044	0.028	2.59	1.5	4.24
MP:0003743	abnormal facial morphology	708	26	2.03	3.87	4e-04	0.028	2.26	1.42	3.48
MP:0000432	abnormal head morphology	875	30	1.89	3.77	0.00044	0.028	2.13	1.37	3.2
MP:0000438	abnormal cranium morphology	679	25	2.03	3.8	5e-04	0.03	2.26	1.4	3.5
MP:0004978	decreased B-1 B cell number	80	7	4.83	4.68	0.00059	0.034	5.38	2.06	11.9
MP:0008083	decreased single-positive T cell number	83	7	4.66	4.55	0.00074	0.038	5.17	1.98	11.4
MP:0001891	hydroencephaly	161	10	3.43	4.22	0.00067	0.038	3.75	1.73	7.28
MP:0005274	abnormal viscerocranium morphology	501	20	2.2	3.76	0.00071	0.038	2.42	1.43	3.92
MP:0002114	abnormal axial skeleton morphology	1303	39	1.65	3.45	0.00086	0.043	1.88	1.27	2.72
MP:0002442	abnormal leukocyte physiology	1401	41	1.62	3.4	0.00096	0.046	1.84	1.25	2.65
