name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	13	5.1	6.66	1.4e-06	2e-04	5.92	3	10.8
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	13	5.05	6.61	1.6e-06	2e-04	5.86	2.97	10.7
R-HSA-72689	Formation of a pool of free 40S subunits	101	12	5.17	6.46	3.2e-06	2e-04	5.99	2.94	11.2
R-HSA-72613	Eukaryotic Translation Initiation	119	13	4.76	6.32	3.2e-06	2e-04	5.47	2.77	9.95
R-HSA-72737	Cap-dependent Translation Initiation	119	13	4.76	6.32	3.2e-06	2e-04	5.47	2.77	9.95
R-HSA-199991	Membrane Trafficking	599	33	2.4	5.41	2.3e-06	2e-04	2.73	1.81	4
R-HSA-5653656	Vesicle-mediated transport	631	34	2.35	5.35	2.6e-06	2e-04	2.67	1.78	3.9
R-HSA-5610787	Hedgehog 'off' state	113	12	4.62	5.94	1e-05	0.00055	5.27	2.6	9.81
R-HSA-192823	Viral mRNA Translation	89	10	4.89	5.65	3.5e-05	0.0015	5.58	2.54	11
R-HSA-5358351	Signaling by Hedgehog	148	13	3.82	5.31	3.5e-05	0.0015	4.28	2.19	7.72
R-HSA-3769402	Deactivation of the beta-catenin transactivating complex	42	7	7.26	6.23	4.2e-05	0.0016	8.74	3.24	20.2
R-HSA-72649	Translation initiation complex formation	58	8	6	5.86	4.9e-05	0.0016	7.01	2.84	15.1
R-HSA-72702	Ribosomal scanning and start codon recognition	58	8	6	5.86	4.9e-05	0.0016	7.01	2.84	15.1
R-HSA-72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	59	8	5.9	5.79	5.5e-05	0.0016	6.87	2.78	14.8
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	10	4.68	5.47	5.1e-05	0.0016	5.31	2.42	10.4
R-HSA-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	78	9	5.02	5.47	7e-05	0.0016	5.73	2.48	11.7
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	10	4.58	5.38	6.2e-05	0.0016	5.18	2.37	10.2
R-HSA-5663205	Infectious disease	326	20	2.67	4.7	6e-05	0.0016	2.95	1.74	4.75
R-HSA-8953854	Metabolism of RNA	646	31	2.09	4.39	7.2e-05	0.0016	2.32	1.52	3.44
R-HSA-5626467	RHO GTPases activate IQGAPs	33	6	7.92	6.1	9.1e-05	0.0019	9.67	3.23	24.2
R-HSA-168255	Influenza Life Cycle	143	12	3.65	4.9	0.00011	0.0022	4.05	2.01	7.47
R-HSA-1643685	Disease	984	41	1.81	4.12	0.00011	0.0022	2.03	1.4	2.88
R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	487	25	2.23	4.28	0.00013	0.0025	2.46	1.54	3.78
R-HSA-209543	p75NTR recruits signalling complexes	13	4	13.4	6.86	0.00016	0.0026	19.2	4.29	69.4
R-HSA-72695	Formation of the ternary complex, and subsequently, the 43S complex	51	7	5.98	5.46	0.00015	0.0026	6.94	2.61	15.8
R-HSA-349425	Autodegradation of the E3 ubiquitin ligase COP1	52	7	5.86	5.39	0.00017	0.0026	6.79	2.55	15.4
R-HSA-2454202	Fc epsilon receptor (FCERI) signaling	126	11	3.8	4.85	0.00015	0.0026	4.22	2.02	7.99
R-HSA-162909	Host Interactions of HIV factors	128	11	3.74	4.79	0.00017	0.0026	4.15	1.99	7.84
R-HSA-418359	Reduction of cytosolic Ca++ levels	14	4	12.4	6.57	0.00023	0.0027	17.3	3.93	60.4
R-HSA-5696394	DNA Damage Recognition in GG-NER	38	6	6.87	5.56	0.00021	0.0027	8.16	2.76	20
R-HSA-180585	Vif-mediated degradation of APOBEC3G	54	7	5.64	5.25	0.00022	0.0027	6.5	2.45	14.7
R-HSA-4086400	PCP/CE pathway	89	9	4.4	4.94	2e-04	0.0027	4.94	2.15	10
R-HSA-193704	p75 NTR receptor-mediated signalling	90	9	4.35	4.9	0.00021	0.0027	4.88	2.12	9.89
R-HSA-983705	Signaling by the B Cell Receptor (BCR)	108	10	4.03	4.86	0.00018	0.0027	4.49	2.06	8.77
R-HSA-168254	Influenza Infection	154	12	3.39	4.59	0.00022	0.0027	3.74	1.86	6.87
R-HSA-1280218	Adaptive Immune System	746	33	1.93	4.03	2e-04	0.0027	2.13	1.42	3.12
R-HSA-168273	Influenza Viral RNA Transcription and Replication	133	11	3.6	4.63	0.00024	0.0028	3.98	1.91	7.51
R-HSA-177929	Signaling by EGFR	40	6	6.53	5.37	0.00027	0.0029	7.68	2.61	18.8
R-HSA-936837	Ion transport by P-type ATPases	56	7	5.44	5.11	0.00027	0.0029	6.23	2.36	14
R-HSA-5654738	Signaling by FGFR2	73	8	4.77	4.96	0.00025	0.0029	5.39	2.2	11.4
R-HSA-69541	Stabilization of p53	57	7	5.35	5.05	0.00031	0.003	6.11	2.31	13.7
