name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
path:hsa04068	FoxO signaling pathway	131	25	2.28	4.48	6.6e-05	0.012	2.66	1.63	4.19
path:hsa04070	Phosphatidylinositol signaling system	97	20	2.47	4.4	0.00012	0.012	2.92	1.68	4.87
path:hsa05220	Chronic myeloid leukemia	71	16	2.7	4.34	0.00019	0.013	3.26	1.73	5.81
path:hsa05213	Endometrial cancer	50	12	2.87	4.01	0.00065	0.014	3.52	1.66	6.93
path:hsa04140	Autophagy - animal	128	23	2.15	3.97	0.00033	0.014	2.46	1.48	3.94
path:hsa05222	Small cell lung cancer	84	17	2.42	3.96	0.00047	0.014	2.84	1.55	4.93
path:hsa05231	Choline metabolism in cancer	99	19	2.3	3.93	0.00045	0.014	2.66	1.51	4.47
path:hsa01521	EGFR tyrosine kinase inhibitor resistance	79	16	2.42	3.85	0.00068	0.014	2.84	1.52	5.02
path:hsa04012	ErbB signaling pathway	86	17	2.37	3.85	0.00063	0.014	2.76	1.51	4.78
path:hsa04062	Chemokine signaling pathway	185	29	1.88	3.65	0.00064	0.014	2.1	1.35	3.17
path:hsa05162	Measles	133	22	1.98	3.45	0.0014	0.022	2.22	1.33	3.57
path:hsa04360	Axon guidance	175	27	1.85	3.43	0.0012	0.022	2.05	1.3	3.14
path:hsa04810	Regulation of actin cytoskeleton	212	31	1.75	3.35	0.0014	0.022	1.93	1.26	2.87
path:hsa04213	Longevity regulating pathway - multiple species	62	13	2.51	3.61	0.0015	0.023	2.96	1.46	5.58
path:hsa04662	B cell receptor signaling pathway	70	14	2.39	3.54	0.0016	0.023	2.79	1.42	5.11
path:hsa04064	NF-kappa B signaling pathway	94	17	2.16	3.43	0.0018	0.023	2.47	1.36	4.25
path:hsa04722	Neurotrophin signaling pathway	119	20	2.01	3.36	0.0018	0.023	2.26	1.31	3.72
path:hsa04620	Toll-like receptor signaling pathway	104	18	2.07	3.33	0.0022	0.025	2.34	1.31	3.96
path:hsa04910	Insulin signaling pathway	138	22	1.91	3.26	0.0023	0.025	2.13	1.27	3.41
path:hsa01524	Platinum drug resistance	73	14	2.3	3.36	0.0025	0.026	2.64	1.35	4.83
path:hsa00310	Lysine degradation	59	12	2.43	3.34	0.003	0.03	2.84	1.36	5.48
path:hsa04933	AGE-RAGE signaling pathway in diabetic complications	99	17	2.06	3.19	0.0031	0.03	2.31	1.28	3.97
path:hsa04668	TNF signaling pathway	108	18	2	3.15	0.0034	0.031	2.23	1.26	3.77
path:hsa05221	Acute myeloid leukemia	55	11	2.39	3.13	0.005	0.039	2.78	1.29	5.51
path:hsa04917	Prolactin signaling pathway	70	13	2.22	3.11	0.0047	0.039	2.54	1.27	4.73
path:hsa01522	Endocrine resistance	95	16	2.02	3.01	0.005	0.039	2.26	1.22	3.93
path:hsa05146	Amoebiasis	95	16	2.02	3.01	0.005	0.039	2.26	1.22	3.93
path:hsa00562	Inositol phosphate metabolism	71	13	2.19	3.05	0.0053	0.04	2.49	1.25	4.64
path:hsa04150	mTOR signaling pathway	150	22	1.76	2.83	0.0063	0.046	1.92	1.15	3.07
path:hsa04320	Dorso-ventral axis formation	28	7	2.99	3.19	0.0069	0.047	3.69	1.32	9.06
path:hsa04931	Insulin resistance	107	17	1.9	2.84	0.0071	0.047	2.11	1.17	3.59
path:hsa04919	Thyroid hormone signaling pathway	116	18	1.86	2.81	0.0073	0.047	2.05	1.16	3.44
path:hsa04510	Focal adhesion	199	27	1.62	2.7	0.0078	0.049	1.76	1.12	2.68
