name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
path:hsa05016	Huntington's disease	193	130	1.9	9.39	6.7e-20	1.8e-17	3.91	2.86	5.4
path:hsa00190	Oxidative phosphorylation	133	97	2.05	9.12	7.3e-19	9.9e-17	5.06	3.41	7.67
path:hsa05010	Alzheimer's disease	171	113	1.86	8.47	1.7e-16	1.5e-14	3.67	2.64	5.15
path:hsa05012	Parkinson's disease	142	96	1.9	8.08	3.8e-15	2.5e-13	3.91	2.71	5.71
path:hsa04932	Non-alcoholic fatty liver disease (NAFLD)	149	99	1.87	7.99	7.9e-15	4.3e-13	3.71	2.61	5.35
path:hsa03015	mRNA surveillance pathway	91	63	1.95	6.77	4.6e-11	2.1e-09	4.17	2.63	6.79
path:hsa03013	RNA transport	171	100	1.65	6.36	4.7e-10	1.8e-08	2.63	1.91	3.63
path:hsa04140	Autophagy - animal	128	75	1.65	5.52	6.4e-08	2.2e-06	2.62	1.81	3.82
path:hsa04141	Protein processing in endoplasmic reticulum	165	91	1.55	5.34	1.4e-07	4.2e-06	2.28	1.65	3.16
path:hsa04150	mTOR signaling pathway	150	84	1.58	5.31	1.7e-07	4.7e-06	2.36	1.68	3.33
path:hsa04110	Cell cycle	124	72	1.64	5.3	1.9e-07	4.8e-06	2.56	1.76	3.75
path:hsa04144	Endocytosis	260	130	1.41	4.99	7e-07	1.6e-05	1.87	1.44	2.41
path:hsa04071	Sphingolipid signaling pathway	118	67	1.6	4.88	1.6e-06	3.3e-05	2.43	1.66	3.58
path:hsa03018	RNA degradation	77	47	1.72	4.71	3.9e-06	7e-05	2.88	1.78	4.74
path:hsa04910	Insulin signaling pathway	138	75	1.53	4.68	3.7e-06	7e-05	2.2	1.55	3.14
path:hsa05220	Chronic myeloid leukemia	71	44	1.75	4.69	4.5e-06	7.6e-05	3	1.81	5.05
path:hsa05131	Shigellosis	65	41	1.78	4.67	5e-06	7.9e-05	3.14	1.85	5.45
