name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-168256	Immune System	1970	70	4.34	15	9.3e-38	7.6e-36	24.6	13.2	50.1
R-HSA-168249	Innate Immune System	1035	43	5.07	12.6	1.3e-21	5.5e-20	9.93	6.25	15.8
R-HSA-909733	Interferon alpha/beta signaling	69	14	24.8	18	2.1e-16	5.7e-15	36.9	18.1	71.1
R-HSA-913531	Interferon Signaling	196	19	11.8	13.9	9.7e-16	2e-14	16.6	9.18	28.8
R-HSA-1280215	Cytokine Signaling in Immune system	678	30	5.4	10.8	3.4e-15	5.6e-14	8.26	5.05	13.3
R-HSA-6798695	Neutrophil degranulation	477	22	5.63	9.42	1.8e-11	2.5e-10	7.63	4.42	12.8
R-HSA-1280218	Adaptive Immune System	746	23	3.76	7.13	1.6e-08	1.9e-07	4.96	2.91	8.22
R-HSA-1236975	Antigen processing-Cross presentation	88	9	12.5	9.84	3.6e-08	3.7e-07	15.4	6.52	32.2
R-HSA-877300	Interferon gamma signaling	90	9	12.2	9.71	4.4e-08	4e-07	15	6.37	31.4
R-HSA-6783783	Interleukin-10 signaling	49	6	15	8.9	2.6e-06	2.2e-05	18.1	6.12	44.6
R-HSA-449147	Signaling by Interleukins	454	15	4.03	6.01	3.4e-06	2.5e-05	4.84	2.55	8.65
R-HSA-1236974	ER-Phagosome pathway	30	5	20.4	9.65	4e-06	2.7e-05	25.7	7.48	70.8
R-HSA-1169408	ISG15 antiviral mechanism	71	6	10.3	7.16	2.3e-05	0.00014	12	4.11	28.7
R-HSA-1169410	Antiviral mechanism by IFN-stimulated genes	71	6	10.3	7.16	2.3e-05	0.00014	12	4.11	28.7
R-HSA-983170	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	25	4	19.5	8.43	4.6e-05	0.00025	24.1	5.89	74
R-HSA-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	128	7	6.68	5.87	8.1e-05	0.00042	7.56	2.88	16.8
R-HSA-2424491	DAP12 signaling	30	4	16.3	7.62	9.7e-05	0.00047	19.5	4.83	58.2
R-HSA-166786	Creation of C4 and C2 activators	14	3	26.2	8.56	0.00018	0.00082	34.2	6.01	133
R-HSA-6785807	Interleukin-4 and 13 signaling	108	6	6.78	5.49	0.00025	0.0011	7.6	2.64	17.9
R-HSA-2172127	DAP12 interactions	42	4	11.6	6.27	0.00037	0.0015	13.3	3.38	38.4
R-HSA-168928	DDX58/IFIH1-mediated induction of interferon-alpha/beta	76	5	8.03	5.59	0.00038	0.0015	9.01	2.76	22.9
R-HSA-2029480	Fcgamma receptor (FCGR) dependent phagocytosis	81	5	7.54	5.37	0.00051	0.0019	8.41	2.58	21.4
R-HSA-380108	Chemokine receptors bind chemokines	48	4	10.2	5.79	0.00062	0.0022	11.5	2.93	32.8
R-HSA-202733	Cell surface interactions at the vascular wall	133	6	5.51	4.76	0.00075	0.0025	6.09	2.13	14.3
R-HSA-983169	Class I MHC mediated antigen processing & presentation	365	10	3.35	4.15	0.00076	0.0025	3.75	1.71	7.37
R-HSA-166663	Initial triggering of complement	23	3	15.9	6.51	0.00083	0.0026	18.8	3.51	65.2
R-HSA-912694	Regulation of IFNA signaling	24	3	15.3	6.36	0.00095	0.0029	17.9	3.35	61.6
R-HSA-936440	Negative regulators of DDX58/IFIH1 signaling	27	3	13.6	5.94	0.0013	0.0038	15.7	2.96	53.1
R-HSA-983695	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	27	3	13.6	5.94	0.0013	0.0038	15.7	2.96	53.1
R-HSA-168898	Toll-Like Receptors Cascades	153	6	4.79	4.29	0.0016	0.0042	5.25	1.84	12.2
R-HSA-983705	Signaling by the B Cell Receptor (BCR)	108	5	5.65	4.42	0.0019	0.005	6.19	1.92	15.5
R-HSA-1222556	ROS, RNS production in phagocytes	32	3	11.4	5.38	0.0022	0.0057	13	2.47	43.1
