name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-72649	Translation initiation complex formation	58	27	4.14	8.54	1.5e-11	3.4e-09	7.02	4.01	12.2
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	40	3.2	8.31	5.1e-12	3.4e-09	4.57	3.01	6.87
R-HSA-72613	Eukaryotic Translation Initiation	119	41	3.06	8.06	1.5e-11	3.4e-09	4.27	2.83	6.34
R-HSA-72737	Cap-dependent Translation Initiation	119	41	3.06	8.06	1.5e-11	3.4e-09	4.27	2.83	6.34
R-HSA-72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	59	27	4.07	8.42	2.4e-11	4.4e-09	6.8	3.9	11.8
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	39	3.1	7.94	3.2e-11	4.9e-09	4.33	2.84	6.51
R-HSA-1428517	The citric acid (TCA) cycle and respiratory electron transport	165	49	2.64	7.56	7.1e-11	9.4e-09	3.44	2.4	4.87
R-HSA-72689	Formation of a pool of free 40S subunits	101	36	3.17	7.8	8.6e-11	9.8e-09	4.48	2.88	6.87
R-HSA-72702	Ribosomal scanning and start codon recognition	58	26	3.99	8.12	1e-10	1e-08	6.54	3.73	11.4
R-HSA-72695	Formation of the ternary complex, and subsequently, the 43S complex	51	24	4.18	8.12	1.5e-10	1.4e-08	7.14	3.93	12.9
R-HSA-72766	Translation	258	65	2.24	7.18	1.7e-10	1.4e-08	2.76	2.04	3.7
R-HSA-192823	Viral mRNA Translation	89	31	3.1	7.07	3.3e-09	2.6e-07	4.31	2.68	6.81
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	32	3	6.96	4.8e-09	3.4e-07	4.1	2.58	6.4
R-HSA-2467813	Separation of Sister Chromatids	191	50	2.33	6.6	5.7e-09	3.7e-07	2.88	2.03	4.03
R-HSA-168255	Influenza Life Cycle	143	41	2.55	6.64	8.1e-09	4.9e-07	3.25	2.2	4.75
R-HSA-168273	Influenza Viral RNA Transcription and Replication	133	39	2.61	6.64	9.3e-09	5e-07	3.36	2.24	4.95
R-HSA-5663205	Infectious disease	326	72	1.96	6.3	9e-09	5e-07	2.32	1.75	3.05
R-HSA-2555396	Mitotic Metaphase and Anaphase	203	51	2.23	6.32	1.8e-08	9.1e-07	2.73	1.93	3.79
R-HSA-392499	Metabolism of proteins	1907	285	1.33	5.68	2.2e-08	1.1e-06	1.52	1.31	1.76
R-HSA-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	118	35	2.64	6.37	3.9e-08	1.8e-06	3.4	2.21	5.14
R-HSA-68882	Mitotic Anaphase	202	50	2.2	6.14	4.1e-08	1.8e-06	2.67	1.89	3.72
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	30	2.87	6.44	4.5e-08	1.9e-06	3.83	2.38	6.04
R-HSA-927802	Nonsense-Mediated Decay (NMD)	115	34	2.63	6.25	6.6e-08	2.5e-06	3.38	2.19	5.14
