query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection
1	1	TRUE	0.0235	49	1373	11	0.008	0.224	GO:2000573	BP	110	positive regulation of DNA biosynthetic process	1	CCT3,CCT4,FBXO4,RFC2,HSP90AB1,XRCC5,CCT7,DKC1,CCT2,TCP1,PTGES3
2	1	TRUE	0.0366	30	1373	8	0.006	0.267	GO:1904358	BP	110	positive regulation of telomere maintenance via telomere lengthening	1	CCT3,CCT4,FBXO4,XRCC5,CCT7,DKC1,CCT2,TCP1
3	1	TRUE	0.0295	29	1373	8	0.006	0.276	GO:0032212	BP	110	positive regulation of telomere maintenance via telomerase	2	CCT3,CCT4,FBXO4,XRCC5,CCT7,DKC1,CCT2,TCP1
4	1	TRUE	0.0175	10	1373	5	0.004	0.5	GO:0035337	BP	451	fatty-acyl-CoA metabolic process	1	HSD17B4,THEM5,DGAT2,ACSM2,ACAT1
5	1	TRUE	0.016	54	1373	12	0.009	0.222	GO:0061077	BP	174	chaperone-mediated protein folding	1	CCT3,PEX19,CCT4,FKBP3,PPID,DNAJB6,CCT7,CCT2,BBS12,TCP1,PTGES3,HSPE1
6	1	TRUE	0.0235	256	1373	33	0.024	0.129	GO:0006605	BP	170	protein targeting	1	PEX19,PEX3,TIMM22,YWHAE,TIMM9,SPCS1,MIPEP,MIS18A,MFF,MTERF4,SRP9,HNMT,SNX16,SEC62,CTSK,ARL6IP1,UQCRC2,CHCHD4,SPCS2,MGARP,VPS41,RHOD,IMMP1L,GM9803,LONP2,VAMP7,SAE1,SEC61B,NCOA4,PPP1R3C,YWHAQ,PRNP,GM10320
7	1	TRUE	0.00173	36	1373	11	0.008	0.306	GO:0070972	BP	347	protein localization to endoplasmic reticulum	1	BCAP31,BCAP29,SPCS1,VAPA,SRP9,HSPA5,SEC62,SPCS2,RAB3GAP1,SEC61B,GM10320
8	1	TRUE	0.0257	22	1373	7	0.005	0.318	GO:0072599	BP	347	establishment of protein localization to endoplasmic reticulum	2	SPCS1,SRP9,SEC62,SPCS2,RAB3GAP1,SEC61B,GM10320
9	1	TRUE	0.0395	2051	1373	178	0.13	0.087	GO:0051641	BP	223	cellular localization	1	CHMP1A,FASL,IL4,CCL3,ITGB7,VPS50,CCT3,RAC1,BCAP31,PRKD1,CSE1L,YKT6,STARD3NL,PEX19,CHMP2B,HNRNPA2B1,BLOC1S6,CDC42,CCT4,RALA,FAF1,TCTEX1D2,TMEM27,FNTA,KPNA2,DERL2,PEX3,HEBP2,GOPC,ZWINT,NEDD1,HSP90B1,VPS26A,RAB21,RAB1A,UBE2B,PNPT1,DYNLL2,XBP1,BCAP29,TIMM22,YWHAE,NEMF,TRAPPC6B,TIMM9,FBLN5,AKR1C18,ID4,PDCD6,SLF1,SPCS1,MIPEP,GDNF,FBXO4,DERL1,MIS18A,TMBIM6,NUS1,TULP2,HSP90AB1,VAPA,SYT4,HSPA9,TOLLIP,CSNK1D,WDR45B,SUMO1,MFF,MTERF4,ACTR3,SRP9,CENPF,VAMP4,HSPA5,HNMT,DYNC1I2,SNX5,TBC1D20,SNX16,ECT2,SEC62,PFN2,PLRG1,CTSK,PPP3CA,ASPH,CCNE2,GEM,EXOSC3,NR4A3,CHMP5,VCP,IFT74,SCP2,PRDX1,STX12,RER1,DNAJB6,RUFY3,RAN,CCT7,ARL8B,OGG1,CSRP3,ARL6IP1,UQCRC2,DKC1,ARL2BP,RDX,POLR2M,AP4B1,CCT2,EXOC3,CHMP7,CHCHD4,SEC22A,CXCL10,SPCS2,SLC25A21,FTHL17A,MLC1,RAB3GAP1,SKP1A,CALM2,KDM1A,MGARP,HGSNAT,EGR2,PLN,SIX3,BLOC1S5,EXOSC2,PRPF18,TAX1BP3,MIS12,OAZ2,NUP88,VPS41,CCNB1,SYTL3,RHOD,GNL3,IMMP1L,APLNR,GM9803,SLC25A51,RAB2A,LONP2,TOR1AIP2,VAMP7,BBS12,NUP107,SAE1,CHMP3,SEC61B,MAPK14,THOC7,NUDCD3,NCOA4,NXF3,RIT2,BLOC1S2,ARL1,PPP1R3C,TCP1,TMEM167B,RRAGA,GPR27,AP1AR,ARFIP1,GM813,YWHAQ,SARNP,MUP20,PRNP,RAB9,IER3IP1,GM10320
10	1	TRUE	0.0254	1325	1373	123	0.09	0.093	GO:0070727	BP	223	cellular macromolecule localization	1	ITGB7,CCT3,RAC1,BCAP31,PRKD1,CSE1L,PEX19,HNRNPA2B1,CDC42,CCT4,FAF1,TCTEX1D2,FNTA,KPNA2,DERL2,PEX3,GOPC,NEDD1,HSP90B1,VPS26A,RAB1A,XBP1,BCAP29,TIMM22,YWHAE,TIMM9,FBLN5,AKR1C18,ID4,PDCD6,SLF1,SPCS1,MIPEP,FBXO4,DERL1,MIS18A,TULP2,HSP90AB1,VAPA,HSPA9,TOLLIP,CSNK1D,WDR45B,SUMO1,MFF,MTERF4,SRP9,VAMP4,HSPA5,HNMT,SNX16,ECT2,SEC62,PLRG1,CTSK,PPP3CA,ASPH,CCNE2,EXOSC3,VCP,IFT74,SCP2,PRDX1,STX12,RER1,DNAJB6,RUFY3,RAN,CCT7,OGG1,CSRP3,ARL6IP1,UQCRC2,DKC1,ARL2BP,RDX,AP4B1,CCT2,EXOC3,CHMP7,CHCHD4,SPCS2,RAB3GAP1,SKP1A,KDM1A,MGARP,EGR2,SIX3,EXOSC2,PRPF18,TAX1BP3,MIS12,OAZ2,NUP88,VPS41,RHOD,GNL3,IMMP1L,GM9803,RAB2A,LONP2,TOR1AIP2,VAMP7,BBS12,NUP107,SAE1,SEC61B,MAPK14,THOC7,NUDCD3,NCOA4,NXF3,RIT2,ARL1,PPP1R3C,TCP1,RRAGA,AP1AR,ARFIP1,YWHAQ,SARNP,PRNP,GM10320
