name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
DOID:0050736	autosomal dominant disease	331	204	1.44	7.12	1.1e-12	7.6e-10	2.24	1.77	2.83
DOID:5683	hereditary breast ovarian cancer	220	145	1.54	7.06	1.7e-12	7.6e-10	2.67	2	3.59
DOID:4645	retinal cancer	115	78	1.59	5.48	3.9e-08	1.2e-05	2.87	1.91	4.38
DOID:771	retinal cell cancer	113	76	1.57	5.31	1e-07	1.8e-05	2.8	1.86	4.28
DOID:768	retinoblastoma	113	76	1.57	5.31	1e-07	1.8e-05	2.8	1.86	4.28
DOID:0060116	sensory system cancer	118	78	1.55	5.17	2.1e-07	2.7e-05	2.66	1.79	4
DOID:2174	ocular cancer	118	78	1.55	5.17	2.1e-07	2.7e-05	2.66	1.79	4
DOID:0050177	monogenic disease	637	327	1.2	4.6	2.9e-06	0.00032	1.46	1.24	1.73
DOID:0050739	autosomal genetic disease	608	313	1.2	4.56	3.5e-06	0.00034	1.47	1.24	1.74
DOID:5688	Werner syndrome	12	12	2.34	4.01	3.7e-05	0.0033	Inf	3.73	Inf
DOID:3119	gastrointestinal system cancer	1536	723	1.1	3.89	6e-05	0.0048	1.25	1.12	1.41
DOID:630	genetic disease	745	367	1.15	3.81	8.7e-05	0.0064	1.34	1.15	1.57
DOID:3093	nervous system cancer	523	261	1.17	3.44	0.00036	0.024	1.37	1.14	1.64
DOID:3347	osteosarcoma	214	116	1.27	3.44	4e-04	0.025	1.61	1.21	2.14
DOID:0050427	xeroderma pigmentosum	15	13	2.03	3.44	6e-04	0.034	8.74	1.98	79.8
DOID:154	mixed cell type cancer	12	11	2.14	3.43	0.00063	0.034	14.8	2.15	635
DOID:201	connective tissue cancer	358	183	1.2	3.29	0.00064	0.034	1.43	1.15	1.78
DOID:3571	liver cancer	883	422	1.12	3.25	0.00068	0.034	1.26	1.09	1.46
DOID:1115	sarcoma	190	103	1.27	3.24	0.00082	0.035	1.61	1.19	2.17
DOID:686	liver carcinoma	882	421	1.12	3.21	0.00078	0.035	1.26	1.09	1.46
DOID:684	hepatocellular carcinoma	882	421	1.12	3.21	0.00078	0.035	1.26	1.09	1.46
DOID:0060100	musculoskeletal system cancer	427	214	1.17	3.18	0.00091	0.037	1.37	1.12	1.68
