name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-77075	RNA Pol II CTD phosphorylation and interaction with CE	27	4	10.9	6.05	0.00045	0.046	13	3.22	38.7
R-HSA-72086	mRNA Capping	29	4	10.2	5.79	0.00059	0.046	11.9	2.98	35.3
R-HSA-113418	Formation of the Early Elongation Complex	33	4	8.92	5.35	0.00098	0.047	10.3	2.59	29.9
R-HSA-162599	Late Phase of HIV Life Cycle	88	6	5.02	4.44	0.0012	0.047	5.51	1.93	12.8
R-HSA-167169	HIV Transcription Elongation	23	3	9.6	4.85	0.0036	0.05	11.1	2.09	38.1
R-HSA-167172	Transcription of the HIV genome	23	3	9.6	4.85	0.0036	0.05	11.1	2.09	38.1
R-HSA-167200	Formation of HIV-1 elongation complex containing HIV-1 Tat	23	3	9.6	4.85	0.0036	0.05	11.1	2.09	38.1
R-HSA-167246	Tat-mediated elongation of the HIV-1 transcript	23	3	9.6	4.85	0.0036	0.05	11.1	2.09	38.1
R-HSA-1632852	Macroautophagy	68	5	5.41	4.29	0.0023	0.05	5.94	1.84	15
R-HSA-162587	HIV Life Cycle	101	6	4.37	4	0.0025	0.05	4.75	1.67	11
R-HSA-8953854	Metabolism of RNA	646	18	2.05	3.24	0.0028	0.05	2.25	1.28	3.74
