query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection
1	1	TRUE	0.0491	7913	742	345	0.465	0.044	GO:0071704	BP	84	organic substance metabolic process	1	GNAI3,CDC45,ARAF,UHRF1,SMG5,GLMP,NRIP2,GSTT1,PWP1,UNC119,VRK3,SMG9,IRF9,ABHD3,RELB,BTBD2,TIMM50,INMT,GYS1,FAM162A,CRABP2,WDR83,MLXIPL,MTHFD2,TFAP4,TRH,CDKAL1,PKNOX1,HMGCLL1,TLE1,CARHSP1,RPL10,DQX1,UBE2G2,KCNQ1,VPS4B,ALDH3A2,HYAL1,BNIP2,MOGAT1,ELOF1,CERS2,QDPR,FNTA,CTSZ,CMAH,TMPRSS6,PIPOX,ATAD5,PIGT,IFT52,STK4,NOL11,RPAIN,ACADVL,NARS2,PDK4,HBS1L,CRY1,PCBD1,HMG20B,POFUT2,PEX13,TPGS1,MGAT1,MED7,FABP6,RNF185,EIF4ENIF1,MTIF2,SEPT4,GALNT10,ADI1,GRHL1,POMC,NLE1,MAP3K3,GALK1,MED31,AURKB,TOP2A,SGPP1,TRIM27,TMEM14C,DEK,FARS2,CDK20,THBS4,RNF180,TDH,MRPL57,ZDHHC20,PBK,ESCO2,CIDEB,AMACR,FBXO32,ZHX1,ADCY8,DEPTOR,NAGA,TRP63,ZFP263,PLA2G10,BFAR,USP25,RFC4,WNT1,TMBIM6,SLC11A2,CELA1,RHEBL1,RIOK2,FGD2,GLO1,MEIOB,LUC7L,C2,ERCC3,PSAT1,TLE4,SCGB1A1,TM7SF2,IL33,ADRBK1,PIP5K1B,SMC5,ALDH18A1,CBR2,WDR45B,HOGA1,LIMD1,ALAS2,DNASE1L3,NABP2,INHBC,GLI1,FUOM,ADAM8,CYP2E1,SIRT3,CCT8,JADE1,PRAMEL7,GSTA3,METTL21A,LCT,DBI,SLC45A3,SPTA1,MARC1,PPP2R5A,BMI1,TOR1A,PHF19,WDR5,ARRDC1,ATF2,EIF3M,ELL3,MKKS,HDC,SPPL2A,TGM3,DTD1,ACSS1,ANGPT4,CHRNA4,HELZ2,SERP1,EIF2A,DCLRE1B,HSD3B1,RNPC3,PLRG1,PLA2G12A,PITX2,RPF1,CYR61,EPHA7,ZDHHC21,USP1,ORC1,SCP2,PPCS,EPHB2,EYA3,YRDC,NPPB,LIAS,POLR2B,PRKAB1,AIMP2,HYAL4,EPO,MEPCE,AKR1B8,HIBADH,MAD2L1,ANXA4,KLF15,DERA,CHRNA7,LAT,KDM8,RNF141,RRP8,THUMPD1,RBMX2,FTSJ1,VPS36,ERLIN2,SFRP1,IRF2,GPT2,ANKRD49,CAPN9,ZPR1,LDLR,CYP1A2,CSRNP1,ABHD5,PIK3R4,CD59A,UGT8A,GUCA2B,LSS,CHST2,PUS7L,MCEE,FUK,MND1,CCND3,UBE2F,RAMP1,GCSH,ZXDC,DHRS11,PLA2G3,CREB3L3,CCL7,MRPS2,UGT2A3,PALM,ASCL3,LMO1,METAP2,ZDHHC23,SIAH2,PHPT1,RBM42,PML,APLN,FOXA2,NODAL,CHST7,GCH1,RARA,USP38,HIGD1A,ABHD17C,CTSS,LEFTY1,PDK2,RBPJ,DAGLB,DSE,NUP133,RXRB,STK32A,YTHDF2,NPNT,RAMP3,WWP1,RIPK2,NKX6-2,TSPO,CCDC115,COX10,CMKLR1,CCNO,C1GALT1,SELK,OTUD1,KLHL15,FMN1,FZD5,ZFP423,MRPS12,TAF9B,ZFP286,GPHN,CD3EAP,FOXI1,ZBTB33,PSKH1,ZDHHC22,ZBTB5,CRH,PRKAA1,LIN28A,RPUSD3,RGS14,EZR,CNTN2,FANK1,GRWD1,TDRD9,TCEAL5,NT5C1A,FBXO6,1810011O10RIK,ZFP119A,TRIM31,EGLN2,SUV420H2,ZFP422,CHPT1,ALOX5AP,HIPK2,SNRPA,SOX21,RBAK,DGKK,CAV3,PPOX,KLHL24,ZFP938,PARP10,STK24,SLC22A21,VRK2,TCF15,EPC2,FBP1,LMBRD1,ADH1,PTAR1,PRL2C2,4930402F06RIK,NEU2,MARCH2,RPS13,CDKN2D,BCL2A1D
2	1	TRUE	0.0044	156	742	19	0.026	0.122	GO:0051188	BP	49	cofactor biosynthetic process	1	MLXIPL,QDPR,PDK4,GALK1,TMEM14C,SLC11A2,ALAS2,SPTA1,ACSS1,PPCS,LIAS,CYP1A2,GCH1,PDK2,COX10,GPHN,PRKAA1,PPOX,FBP1
3	1	TRUE	0.0199	27	742	7	0.009	0.259	GO:0006778	BP	49	porphyrin-containing compound metabolic process	1	TMEM14C,SLC11A2,ALAS2,SPTA1,CYP1A2,COX10,PPOX
4	1	TRUE	0.0156	18	742	6	0.008	0.333	GO:0033014	BP	49	tetrapyrrole biosynthetic process	1	TMEM14C,SLC11A2,ALAS2,SPTA1,COX10,PPOX
5	1	TRUE	0.0132	17	742	6	0.008	0.353	GO:0006779	BP	49	porphyrin-containing compound biosynthetic process	2	TMEM14C,SLC11A2,ALAS2,SPTA1,COX10,PPOX
6	1	TRUE	0.0446	14	742	5	0.007	0.357	GO:0006783	BP	49	heme biosynthetic process	1	TMEM14C,SLC11A2,ALAS2,COX10,PPOX
7	1	TRUE	0.0498	331	742	27	0.036	0.082	GO:0001525	BP	92	angiogenesis	1	PKNOX1,HYAL1,STARD13,STK4,GNA13,CELA1,ADAM8,ANGPT4,PITX2,CYR61,EPHB2,EPO,CHRNA7,TNMD,ANGPT2,MCAM,CD59A,RAMP1,PML,NODAL,CLIC4,RBPJ,C1GALT1,RASIP1,FZD5,HIPK2,PRL2C2
8	1	TRUE	0.0156	7565	742	336	0.453	0.044	GO:0044237	BP	58	cellular metabolic process	1	GNAI3,CDC45,TBRG4,BTN1A1,ARAF,UHRF1,SMG5,GLMP,NRIP2,GSTT1,PWP1,UNC119,VRK3,SMG9,ABHD3,RELB,BTBD2,TIMM50,GYS1,FAM162A,CRABP2,WDR83,MLXIPL,MTHFD2,TFAP4,SQRDL,TRH,CDKAL1,PKNOX1,HMGCLL1,TLE1,CARHSP1,RPL10,DQX1,UBE2G2,KCNQ1,VPS4B,ALDH3A2,HYAL1,BNIP2,MOGAT1,ELOF1,CERS2,QDPR,FNTA,CTSZ,CMAH,TMPRSS6,PIPOX,ATAD5,PIGT,STK4,NOL11,RPAIN,ACADVL,NARS2,NOXO1,PDK4,HBS1L,CRY1,PCBD1,HMG20B,POFUT2,PEX13,TPGS1,MGAT1,MED7,FABP6,RNF185,EIF4ENIF1,MTIF2,SEPT4,GALNT10,ARSG,ADI1,GRHL1,POMC,NLE1,MAP3K3,GALK1,MED31,AURKB,TOP2A,SGPP1,TRIM27,TMEM14C,DEK,FARS2,CDK20,THBS4,RNF180,TDH,MRPL57,ZDHHC20,PBK,ESCO2,CIDEB,AMACR,FBXO32,ZHX1,ADCY8,DEPTOR,NAGA,TRP63,ZFP263,PLA2G10,BFAR,USP25,RFC4,WNT1,TMBIM6,SLC11A2,CELA1,RHEBL1,RIOK2,FGD2,GLO1,MEIOB,LUC7L,ERCC3,PSAT1,TLE4,SCGB1A1,IL33,ADRBK1,PIP5K1B,SMC5,ALDH18A1,CBR2,WDR45B,HOGA1,LIMD1,ALAS2,DNASE1L3,NABP2,INHBC,GLI1,ADAM8,CYP2E1,SIRT3,CCT8,JADE1,PRAMEL7,GSTA3,METTL21A,DBI,SLC45A3,SPTA1,MARC1,PPP2R5A,BMI1,TOR1A,PHF19,WDR5,ARRDC1,ATF2,EIF3M,ELL3,HDC,TGM3,DTD1,ACSS1,ANGPT4,CHRNA4,HELZ2,SERP1,EIF2A,DCLRE1B,RNPC3,PLRG1,PITX2,RPF1,CYR61,EPHA7,ZDHHC21,USP1,ORC1,SCP2,PPCS,EPHB2,EYA3,YRDC,NPPB,LIAS,POLR2B,PRKAB1,AIMP2,HYAL4,EPO,MEPCE,AKR1B8,HIBADH,MAD2L1,ANXA4,KLF15,DERA,CHRNA7,KDM8,RNF141,RRP8,THUMPD1,RBMX2,FTSJ1,VPS36,ERLIN2,SFRP1,IRF2,GPT2,ANKRD49,ZPR1,LDLR,CYP1A2,CSRNP1,ABHD5,PIK3R4,CD59A,UGT8A,GUCA2B,CHST2,PUS7L,MCEE,FUK,MND1,CCND3,UBE2F,RAMP1,GCSH,ZXDC,PLA2G3,CREB3L3,CCL7,MYO1D,MRPS2,UGT2A3,PALM,ASCL3,LMO1,METAP2,ZDHHC23,SIAH2,PHPT1,RBM42,PML,APLN,FOXA2,NODAL,CHST7,GCH1,RARA,USP38,HIGD1A,ABHD17C,CTSS,LEFTY1,PDK2,RBPJ,DAGLB,DSE,NUP133,RXRB,STK32A,YTHDF2,NPNT,RAMP3,WWP1,RIPK2,NKX6-2,TSPO,CCDC115,COX10,CMKLR1,CCNO,C1GALT1,SELK,OTUD1,KLHL15,RASIP1,FZD5,ZFP423,MRPS12,TAF9B,ZFP286,GPHN,CD3EAP,LIX1,FOXI1,ZBTB33,PSKH1,ZDHHC22,ZBTB5,PRKAA1,LIN28A,RPUSD3,RGS14,EZR,CNTN2,FANK1,GRWD1,TDRD9,TCEAL5,NT5C1A,FBXO6,1810011O10RIK,ZFP119A,TRIM31,EGLN2,SUV420H2,ZFP422,CHPT1,ALOX5AP,HIPK2,SNRPA,SOX21,RBAK,DGKK,CAV3,PPOX,KLHL24,ZFP938,PARP10,STK24,SLC22A21,VRK2,TCF15,EPC2,FBP1,LMBRD1,ADH1,PTAR1,PRL2C2,4930402F06RIK,NEU2,MARCH2,RPS13,CDKN2D,BCL2A1D
9	1	TRUE	0.00017	10342	742	457	0.616	0.044	GO:0043226	CC	23	organelle	1	GNAI3,CDC45,GLRA1,TBRG4,ARAF,LMAN2L,UHRF1,SMG5,GLMP,NRIP2,UBL3,PWP1,ZDHHC4,UNC119,ACP2,VRK3,RELB,BTBD2,CD79A,TIMM50,PEX19,FAM162A,SGCE,CHMP2B,CRABP2,WDR83,MLXIPL,MTHFD2,TFAP4,SQRDL,TRH,CDKAL1,MED8,PKNOX1,KIF5B,HMGCLL1,TLE1,CARHSP1,RPL10,DQX1,UBE2G2,KCNQ1,VPS4B,ALDH3A2,IFRD2,HYAL1,GLTP,BNIP2,MOGAT1,ENKD1,ELOF1,UBE2Z,GZMB,CERS2,QDPR,FNTA,CTSZ,NDUFA1,PIPOX,PIGT,ZSWIM1,MYO1C,IFT52,HIST1H2BC,STK4,ZKSCAN6,NOL11,RPAIN,ACADVL,SLC25A35,NARS2,PDK4,HBS1L,CRY1,MYPN,PCBD1,HMG20B,ALDH1L2,POFUT2,PEX13,TPGS1,MGAT1,MED7,RNF185,EIF4ENIF1,MTIF2,SEPT4,SKA2,ARSG,GNA13,ADI1,GRHL1,POMC,NLE1,GALK1,MED31,AURKB,TOP2A,CTAGE5,SGPP1,TRIM27,TMEM14C,DEK,FARS2,CDK20,POC5,THBS4,RNF180,PTPN20,TDH,MRPL57,PBK,ESCO2,XPO7,RCBTB2,EMC9,CIDEB,AMACR,RAI14,BRIX1,FBXO32,ZHX1,NAGA,TRP63,BFAR,FSTL1,USP25,RFC4,WNT1,TMBIM6,SLC11A2,RIOK2,CLIC5,FGD2,GLO1,RSPH1,MYL12A,YIPF4,LUC7L,BNIP1,C2,ERCC3,PSAT1,TLE4,SCGB1A1,TM7SF2,MLANA,IL33,DPF2,ADRBK1,SMC5,ALDH18A1,CBR2,HOGA1,LIMD1,ALAS2,DNASE1L3,ESYT1,NABP2,INHBC,GLI1,ADAM8,CYP2E1,SIRT3,CCT8,JADE1,NOP16,GSTA3,CRYGC,PPIL3,SGOL2A,CYP27A1,DBI,CSRP1,TMEM63A,SPTA1,MARC1,PPP2R5A,NUF2,BMI1,TOR1A,PHF19,WDR5,ARRDC1,ATF2,KIF18A,CD82,ELL3,MKKS,SPPL2A,MAL,TGM3,DTD1,ACSS1,TBC1D20,ZBP1,HELZ2,1110008F13RIK,SERP1,EIF2A,DCLRE1B,SYT6,HSD3B1,SASS6,RNPC3,PLRG1,PLA2G12A,PITX2,RPF1,1700009N14RIK,ZDHHC21,SIT1,USP1,ORC1,SCP2,PPCS,EPHB2,TSPAN1,PDZK1IP1,GNAT3,CD164L2,EYA3,RCC1,CENPA,LIAS,POLR2B,IBSP,PRKAB1,AIMP2,AKR1B8,HIBADH,MAD2L1,RAB19,ANXA4,KLF15,CCDC77,DERA,IFT122,NIPA2,RHCG,SIPA1L3,RAB30,PLEKHB1,CORO1A,LAT,KDM8,ARHGAP17,ABCC6,RRP8,MKI67,SASH3,RBMX2,GPC4,CAR5B,VPS36,ERLIN2,SFRP1,IRF2,GPT2,CNGB1,SRPR,ZPR1,LDLR,CYP1A2,COL12A1,PLSCR4,CSRNP1,MOBP,ABHD5,PIK3R4,BET1,UGT8A,RANGRF,ODF4,AP4B1,GUCA2B,MICALL1,DHRS7C,LSS,CHST2,TRIM69,MCEE,IGF2BP2,REEP4,MND1,CCND3,SLC26A2,GCSH,PLA2G3,NXNL1,CREB3L3,ZC4H2,EVA1A,PMCH,MYO1D,THYN1,PLK5,REEP6,MRPS2,UGT2A3,KRT25,PALM,ASCL3,LMO1,SIAH2,PHPT1,ANLN,ELAC1,PML,FOXA2,CLIC4,HGSNAT,GALNT6,FAM53A,GCH1,CLDN11,RARA,CDKN2AIP,HIGD1A,ABHD17C,PPTC7,CTSS,MAPKAP1,PRC1,PDK2,NEXN,RBPJ,DAGLB,PRSS23,DSE,NUP133,STAU1,RXRB,LAP3,RHBDD2,GINM1,YTHDF2,GTPBP10,PLEKHG1,1700123O20RIK,NPNT,RAMP3,WWP1,RIPK2,NKX6-2,HSPB8,PCCA,TSPO,GPR155,PHLDA3,LMAN1,CCDC115,VWA1,COX10,ARMC5,NXT2,OSBPL6,CCNO,SELK,KLHL15,FMN1,EML6,ARF6,RASIP1,RASSF9,SSTR3,FZD5,ZFP423,CDC42EP2,MRPS12,STARD5,RNASE2A,TAF9B,GPHN,CD3EAP,YIPF6,CDCA4,FOXI1,RELL1,KRT35,ZBTB33,PSKH1,CKAP2L,ARXES1,ZDHHC22,SLC17A5,ZBTB5,RASD1,CCDC137,1600012H06RIK,OPALIN,PRKAA1,CLRN3,LIN28A,RGS13,RPUSD3,RGS14,EZR,ISOC2B,FANK1,GRWD1,TDRD9,TCEAL5,C1RA,FBXO6,ATP10B,LAIR1,KRT28,NCOA4,1810011O10RIK,FOXB2,ZFP119A,ZSCAN5B,EGLN2,SUV420H2,ZFP422,CHPT1,ALOX5AP,HIPK2,NOL10,SNRPA,SOX21,RBAK,UGT2B38,TUBB4A,CAV3,PPOX,ZFP938,KLK1B8,PARP10,STK24,SLC22A21,VRK2,SERPINA3C,OAS1G,TCF15,EPC2,FBP1,ARHGEF10,TIMM8A2,LMBRD1,KRTDAP,ADH1,KIZ,RANBP6,KRT26,PLEKHN1,PRL2C2,4930402F06RIK,NEU2,MARCH2,IER3IP1,RPS13,CDKN2D,BCL2A1D,ACE3,LDHAL6B
10	1	TRUE	0.00148	9587	742	422	0.569	0.044	GO:0043227	CC	23	membrane-bounded organelle	2	GNAI3,CDC45,GLRA1,TBRG4,ARAF,LMAN2L,UHRF1,SMG5,GLMP,NRIP2,UBL3,PWP1,ZDHHC4,ACP2,VRK3,RELB,CD79A,TIMM50,PEX19,FAM162A,SGCE,CHMP2B,CRABP2,WDR83,MLXIPL,MTHFD2,TFAP4,SQRDL,TRH,CDKAL1,MED8,PKNOX1,KIF5B,HMGCLL1,TLE1,CARHSP1,RPL10,DQX1,UBE2G2,KCNQ1,VPS4B,ALDH3A2,IFRD2,HYAL1,GLTP,BNIP2,MOGAT1,ELOF1,UBE2Z,GZMB,CERS2,QDPR,CTSZ,NDUFA1,PIPOX,PIGT,ZSWIM1,MYO1C,HIST1H2BC,STK4,ZKSCAN6,NOL11,RPAIN,ACADVL,SLC25A35,NARS2,PDK4,HBS1L,CRY1,PCBD1,HMG20B,ALDH1L2,POFUT2,PEX13,MGAT1,MED7,RNF185,EIF4ENIF1,MTIF2,SEPT4,ARSG,GNA13,ADI1,GRHL1,POMC,NLE1,GALK1,MED31,AURKB,TOP2A,CTAGE5,SGPP1,TRIM27,TMEM14C,DEK,FARS2,CDK20,THBS4,RNF180,TDH,MRPL57,PBK,ESCO2,XPO7,RCBTB2,EMC9,AMACR,RAI14,BRIX1,FBXO32,ZHX1,NAGA,TRP63,BFAR,FSTL1,USP25,RFC4,WNT1,TMBIM6,SLC11A2,RIOK2,CLIC5,FGD2,GLO1,RSPH1,MYL12A,YIPF4,LUC7L,BNIP1,C2,ERCC3,PSAT1,TLE4,SCGB1A1,TM7SF2,MLANA,IL33,DPF2,SMC5,ALDH18A1,CBR2,HOGA1,LIMD1,ALAS2,DNASE1L3,ESYT1,NABP2,INHBC,GLI1,ADAM8,CYP2E1,SIRT3,CCT8,JADE1,NOP16,GSTA3,CRYGC,PPIL3,SGOL2A,CYP27A1,DBI,CSRP1,TMEM63A,MARC1,NUF2,BMI1,TOR1A,PHF19,WDR5,ARRDC1,ATF2,KIF18A,CD82,ELL3,MKKS,SPPL2A,MAL,TGM3,DTD1,ACSS1,TBC1D20,ZBP1,HELZ2,1110008F13RIK,SERP1,DCLRE1B,SYT6,HSD3B1,RNPC3,PLRG1,PLA2G12A,PITX2,RPF1,1700009N14RIK,ZDHHC21,SIT1,USP1,ORC1,SCP2,PPCS,EPHB2,TSPAN1,PDZK1IP1,CD164L2,EYA3,RCC1,CENPA,LIAS,POLR2B,IBSP,PRKAB1,AIMP2,AKR1B8,HIBADH,MAD2L1,RAB19,ANXA4,KLF15,DERA,IFT122,NIPA2,RHCG,RAB30,CORO1A,LAT,KDM8,ARHGAP17,ABCC6,RRP8,MKI67,SASH3,RBMX2,GPC4,CAR5B,VPS36,ERLIN2,SFRP1,IRF2,GPT2,SRPR,ZPR1,LDLR,CYP1A2,COL12A1,PLSCR4,CSRNP1,MOBP,PIK3R4,BET1,UGT8A,RANGRF,AP4B1,GUCA2B,MICALL1,DHRS7C,CHST2,TRIM69,MCEE,IGF2BP2,REEP4,MND1,CCND3,SLC26A2,GCSH,NXNL1,CREB3L3,ZC4H2,EVA1A,PMCH,MYO1D,THYN1,PLK5,REEP6,MRPS2,UGT2A3,KRT25,PALM,ASCL3,LMO1,SIAH2,PHPT1,ANLN,ELAC1,PML,FOXA2,CLIC4,HGSNAT,GALNT6,FAM53A,GCH1,CLDN11,RARA,CDKN2AIP,HIGD1A,PPTC7,CTSS,MAPKAP1,PRC1,PDK2,RBPJ,DAGLB,PRSS23,DSE,NUP133,STAU1,RXRB,LAP3,RHBDD2,GINM1,YTHDF2,GTPBP10,PLEKHG1,1700123O20RIK,NPNT,RAMP3,WWP1,RIPK2,NKX6-2,HSPB8,PCCA,TSPO,GPR155,PHLDA3,LMAN1,CCDC115,VWA1,COX10,ARMC5,NXT2,OSBPL6,CCNO,SELK,KLHL15,FMN1,ARF6,RASIP1,RASSF9,SSTR3,FZD5,ZFP423,MRPS12,STARD5,RNASE2A,TAF9B,CD3EAP,YIPF6,CDCA4,FOXI1,KRT35,ZBTB33,PSKH1,ARXES1,ZDHHC22,SLC17A5,ZBTB5,RASD1,CCDC137,1600012H06RIK,OPALIN,PRKAA1,CLRN3,LIN28A,RGS13,RPUSD3,RGS14,EZR,ISOC2B,FANK1,GRWD1,TDRD9,TCEAL5,C1RA,FBXO6,ATP10B,LAIR1,KRT28,NCOA4,1810011O10RIK,FOXB2,ZFP119A,ZSCAN5B,EGLN2,SUV420H2,ZFP422,CHPT1,ALOX5AP,HIPK2,NOL10,SNRPA,SOX21,RBAK,UGT2B38,TUBB4A,CAV3,PPOX,ZFP938,KLK1B8,PARP10,STK24,SLC22A21,VRK2,SERPINA3C,OAS1G,TCF15,EPC2,FBP1,TIMM8A2,LMBRD1,KRTDAP,ADH1,RANBP6,KRT26,PRL2C2,4930402F06RIK,NEU2,MARCH2,IER3IP1,RPS13,CDKN2D,BCL2A1D,ACE3,LDHAL6B
