name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-112316	Neuronal System	356	19	3.24	5.57	6e-06	0.00087	3.67	2.12	6.03
R-HSA-1502540	Signaling by Activin	13	3	14	6.07	0.0011	0.024	18.2	3.19	71.6
R-HSA-421270	Cell-cell junction organization	43	5	7.06	5.15	0.00066	0.024	8.06	2.44	20.9
R-HSA-446728	Cell junction organization	70	6	5.2	4.57	0.001	0.024	5.77	2.01	13.5
R-HSA-6794362	Protein-protein interactions at synapses	70	6	5.2	4.57	0.001	0.024	5.77	2.01	13.5
R-HSA-112315	Transmission across Chemical Synapses	224	11	2.98	3.88	0.0012	0.024	3.23	1.56	6.06
R-HSA-422475	Axon guidance	295	13	2.67	3.78	0.0012	0.024	2.9	1.49	5.19
R-HSA-418359	Reduction of cytosolic Ca++ levels	14	3	13	5.82	0.0014	0.025	16.5	2.94	63.4
R-HSA-418990	Adherens junctions interactions	33	4	7.36	4.73	0.002	0.032	8.41	2.12	24.3
R-HSA-8849932	Synaptic adhesion-like molecules	21	3	8.67	4.55	0.0047	0.046	10.1	1.89	35.1
R-HSA-5689896	Ovarian tumor domain proteases	38	4	6.39	4.31	0.0034	0.046	7.17	1.83	20.4
R-HSA-1500931	Cell-Cell communication	92	6	3.96	3.69	0.0041	0.046	4.28	1.51	9.91
R-HSA-4420097	VEGFA-VEGFR2 Pathway	95	6	3.83	3.59	0.0047	0.046	4.14	1.46	9.56
R-HSA-9006936	Signaling by TGF-beta family members	95	6	3.83	3.59	0.0047	0.046	4.14	1.46	9.56
R-HSA-112314	Neurotransmitter receptors and postsynaptic signal transmission	154	8	3.15	3.48	0.0039	0.046	3.39	1.41	7.01
R-HSA-1296072	Voltage gated Potassium channels	43	4	5.65	3.95	0.0053	0.048	6.25	1.6	17.6
R-HSA-1266738	Developmental Biology	659	20	1.84	2.89	0.0058	0.05	1.99	1.17	3.21
