name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
MP:0003635	abnormal synaptic transmission	740	24	2.95	5.83	1e-06	0.00069	3.64	2.19	5.85
MP:0001393	ataxia	320	14	3.98	5.72	9.7e-06	0.0017	4.61	2.39	8.27
MP:0002206	abnormal CNS synaptic transmission	653	21	2.93	5.38	6.5e-06	0.0017	3.5	2.04	5.77
MP:0003312	abnormal locomotor coordination	672	21	2.84	5.23	1e-05	0.0017	3.39	1.98	5.58
MP:0001516	abnormal motor coordination/ balance	833	23	2.51	4.82	2.7e-05	0.0035	3.01	1.79	4.87
MP:0003633	abnormal nervous system physiology	1903	38	1.82	4.21	6.7e-05	0.0074	2.33	1.51	3.54
MP:0002882	abnormal neuron morphology	1515	32	1.92	4.13	0.00012	0.011	2.37	1.5	3.67
MP:0005404	abnormal axon morphology	219	10	4.15	4.98	0.00014	0.012	4.66	2.13	9.14
MP:0001406	abnormal gait	437	14	2.91	4.32	0.00028	0.021	3.29	1.71	5.88
MP:0003894	abnormal Purkinje cell innervation	13	3	21	7.6	0.00034	0.023	27.7	4.83	110
MP:0001405	impaired coordination	454	14	2.81	4.16	0.00042	0.025	3.16	1.65	5.64
MP:0000745	tremors	313	11	3.2	4.17	0.00062	0.034	3.55	1.69	6.75
MP:0005405	axon degeneration	98	6	5.57	4.79	0.00071	0.036	6.17	2.15	14.4
MP:0002229	neurodegeneration	486	14	2.62	3.87	0.00082	0.039	2.93	1.53	5.24
MP:0009435	abnormal miniature inhibitory postsynaptic currents	41	4	8.88	5.33	0.001	0.043	10.1	2.56	28.8
MP:0001524	impaired limb coordination	71	5	6.41	4.82	0.0011	0.043	7.11	2.19	18
MP:0009538	abnormal synapse morphology	189	8	3.85	4.17	0.0011	0.043	4.23	1.75	8.86
MP:0002272	abnormal nervous system electrophysiology	339	11	2.95	3.86	0.0012	0.044	3.26	1.56	6.19
