name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
HP:0010818	Generalized tonic seizures	27	5	12.5	7.36	3.7e-05	0.0079	16.6	4.7	47.5
HP:0200134	Epileptic encephalopathy	64	7	7.38	6.32	3.4e-05	0.0079	9.26	3.38	21.9
HP:0000717	Autism	175	11	4.24	5.4	3.5e-05	0.0079	5.38	2.45	10.9
HP:0000729	Autistic behavior	225	12	3.6	4.94	7.5e-05	0.012	4.57	2.15	9.04
HP:0006813	Hemiclonic seizures	10	3	20.2	7.47	0.00034	0.031	30	4.87	136
HP:0011153	Focal motor seizures	12	3	16.9	6.75	0.00061	0.031	23.3	3.95	97.4
HP:0002266	Focal clonic seizures	12	3	16.9	6.75	0.00061	0.031	23.3	3.95	97.4
HP:0010851	EEG with burst suppression	24	4	11.2	6.18	0.00037	0.031	14.3	3.42	44.9
HP:0007105	Infantile encephalopathy	28	4	9.64	5.63	0.00067	0.031	11.9	2.89	36.5
HP:0002133	Status epilepticus	62	6	6.53	5.39	0.00026	0.031	7.91	2.65	19.6
HP:0012433	Abnormal social behavior	73	6	5.55	4.81	0.00063	0.031	6.59	2.22	16.2
HP:0002069	Generalized tonic-clonic seizures	100	7	4.73	4.63	0.00058	0.031	5.62	2.08	13
HP:0012443	Abnormality of brain morphology	1687	37	1.48	3.36	0.00058	0.031	2.7	1.44	5.32
HP:0002011	Morphological abnormality of the central nervous system	1825	39	1.44	3.34	0.00053	0.031	2.81	1.46	5.75
HP:0001151	Impaired horizontal smooth pursuit	31	4	8.71	5.29	0.001	0.043	10.6	2.59	32
