name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
MP:0002420	abnormal adaptive immunity	1459	164	1.66	7.43	2.4e-12	3.8e-09	2.01	1.66	2.43
MP:0002421	abnormal cell-mediated immunity	1439	162	1.67	7.4	3e-12	3.8e-09	2.01	1.66	2.44
MP:0001819	abnormal immune cell physiology	1428	160	1.66	7.28	6.5e-12	4.7e-09	2	1.64	2.42
MP:0012382	abnormal blood cell physiology	1515	167	1.63	7.23	7.5e-12	4.7e-09	1.97	1.62	2.38
MP:0002442	abnormal leukocyte physiology	1401	157	1.66	7.2	1.1e-11	5.5e-09	1.99	1.63	2.41
MP:0001828	abnormal T cell activation	384	63	2.43	7.69	2.3e-11	9e-09	2.9	2.15	3.86
MP:0002444	abnormal T cell physiology	665	91	2.03	7.39	2.5e-11	9e-09	2.39	1.86	3.04
MP:0001545	abnormal hematopoietic system physiology	1616	172	1.58	6.85	6.5e-11	2e-08	1.89	1.56	2.27
MP:0003945	abnormal lymphocyte physiology	1033	123	1.76	6.99	7.6e-11	2.1e-08	2.08	1.67	2.57
MP:0000716	abnormal immune system cell morphology	1949	198	1.5	6.73	8.6e-11	2.2e-08	1.82	1.52	2.18
MP:0008246	abnormal leukocyte morphology	1929	193	1.48	6.39	6.7e-10	1.5e-07	1.77	1.48	2.12
MP:0008247	abnormal mononuclear cell morphology	1680	173	1.52	6.39	8.5e-10	1.8e-07	1.81	1.49	2.18
MP:0005094	abnormal T cell proliferation	345	55	2.36	6.93	1.4e-09	2.6e-07	2.77	2.01	3.76
MP:0000217	abnormal leukocyte cell number	1718	174	1.5	6.17	2.8e-09	5e-07	1.77	1.46	2.13
MP:0011182	decreased hematopoietic cell number	1508	156	1.53	6.06	6e-09	1e-06	1.79	1.47	2.17
MP:0002619	abnormal lymphocyte morphology	1368	142	1.54	5.78	3e-08	4.7e-06	1.77	1.45	2.16
MP:0000221	decreased leukocyte cell number	1275	134	1.56	5.75	3.9e-08	5.7e-06	1.79	1.45	2.19
MP:0002452	abnormal professional antigen presenting cell physiology	967	108	1.65	5.77	5.1e-08	7e-06	1.89	1.5	2.36
MP:0002123	abnormal definitive hematopoiesis	946	106	1.66	5.75	5.8e-08	7.3e-06	1.89	1.5	2.37
MP:0011180	abnormal hematopoietic cell number	1969	188	1.41	5.56	5.7e-08	7.3e-06	1.65	1.37	1.98
MP:0003850	abnormal thymocyte activation	28	12	6.34	7.62	9.1e-08	1e-05	10.5	4.52	23.8
MP:0005095	decreased T cell proliferation	214	37	2.56	6.21	9.1e-08	1e-05	3	2.03	4.35
MP:0000717	abnormal lymphocyte cell number	1270	132	1.54	5.56	1e-07	1.1e-05	1.76	1.43	2.16
MP:0003009	abnormal cytokine secretion	661	80	1.79	5.68	1.3e-07	1.3e-05	2.03	1.56	2.61
MP:0013693	abnormal hemopoiesis	973	107	1.63	5.57	1.3e-07	1.3e-05	1.85	1.47	2.31
MP:0002458	abnormal B cell number	609	75	1.82	5.65	1.7e-07	1.6e-05	2.07	1.58	2.68
MP:0008171	abnormal mature B cell morphology	612	75	1.81	5.61	2.1e-07	1.9e-05	2.05	1.57	2.66
MP:0000218	increased leukocyte cell number	1080	115	1.58	5.42	2.4e-07	2.1e-05	1.79	1.43	2.22
MP:0013657	abnormal blood cell morphology	1813	173	1.41	5.27	2.7e-07	2.3e-05	1.63	1.35	1.96
MP:0005013	increased lymphocyte cell number	744	86	1.71	5.44	3.4e-07	2.8e-05	1.93	1.5	2.46
MP:0004939	abnormal B cell morphology	677	80	1.75	5.45	3.7e-07	3e-05	1.97	1.52	2.54
MP:0002429	abnormal blood cell morphology/development	1106	116	1.55	5.27	4.6e-07	3.6e-05	1.76	1.41	2.18
MP:0008037	abnormal T cell morphology	980	105	1.59	5.22	6.6e-07	5e-05	1.79	1.42	2.24
MP:0002723	abnormal immune serum protein physiology	1067	112	1.55	5.17	7.3e-07	5.4e-05	1.75	1.4	2.18
MP:0002435	abnormal effector T cell morphology	710	81	1.69	5.14	1.3e-06	9.2e-05	1.89	1.46	2.43
MP:0005016	decreased lymphocyte cell number	1006	106	1.56	5.06	1.3e-06	9.2e-05	1.75	1.39	2.19
MP:0008195	abnormal professional antigen presenting cell morphology	998	105	1.56	5.01	1.6e-06	0.00011	1.75	1.39	2.19
MP:0011181	increased hematopoietic cell number	1247	125	1.48	4.94	1.8e-06	0.00011	1.67	1.35	2.06
MP:0008077	abnormal CD8-positive, alpha-beta T cell number	386	51	1.96	5.16	2.4e-06	0.00014	2.2	1.58	3
MP:0005010	abnormal CD8-positive, alpha beta T cell morphology	417	54	1.92	5.15	2.3e-06	0.00014	2.15	1.57	2.91
MP:0008073	abnormal CD4-positive, alpha beta T cell number	440	56	1.88	5.11	2.5e-06	0.00014	2.11	1.55	2.84
MP:0002459	abnormal B cell physiology	638	74	1.72	5.05	2.2e-06	0.00014	1.92	1.46	2.49
MP:0012763	abnormal alpha-beta T cell number	595	70	1.74	5.03	2.5e-06	0.00014	1.95	1.47	2.54
MP:0002221	abnormal lymph organ size	993	104	1.55	4.94	2.2e-06	0.00014	1.74	1.38	2.17
MP:0006387	abnormal T cell number	911	97	1.58	4.93	2.5e-06	0.00014	1.76	1.39	2.22
MP:0005460	abnormal leukopoiesis	737	82	1.65	4.92	3.1e-06	0.00017	1.84	1.42	2.35
MP:0002401	abnormal lymphopoiesis	637	73	1.7	4.9	4e-06	0.00021	1.89	1.44	2.45
MP:0002432	abnormal CD4-positive, alpha beta T cell morphology	504	61	1.79	4.92	4.7e-06	0.00024	2	1.48	2.65
MP:0000701	abnormal lymph node size	275	39	2.1	4.98	7.3e-06	0.00036	2.36	1.62	3.37
MP:0012762	abnormal alpha-beta T cell morphology	753	82	1.61	4.71	7.2e-06	0.00036	1.79	1.38	2.29
MP:0002224	abnormal spleen size	754	82	1.61	4.7	7.5e-06	0.00037	1.79	1.38	2.29
