name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
path:hsa00190	Oxidative phosphorylation	133	102	3.26	14.6	5.3e-39	1.4e-36	11.3	7.49	17.6
path:hsa05012	Parkinson's disease	142	96	2.87	12.5	2.5e-29	3.3e-27	7.15	4.95	10.4
path:hsa05016	Huntington's disease	193	111	2.44	11.3	9e-25	8e-23	4.65	3.44	6.3
path:hsa04932	Non-alcoholic fatty liver disease (NAFLD)	149	85	2.42	9.74	6.9e-19	4.6e-17	4.5	3.2	6.36
path:hsa05010	Alzheimer's disease	171	92	2.28	9.44	5e-18	2.6e-16	3.95	2.88	5.44
path:hsa00240	Pyrimidine metabolism	101	44	1.85	4.77	6.3e-06	0.00028	2.55	1.67	3.86
path:hsa00020	Citrate cycle (TCA cycle)	30	17	2.41	4.28	9.5e-05	0.0033	4.28	1.95	9.6
path:hsa00010	Glycolysis / Gluconeogenesis	67	30	1.9	4.11	1e-04	0.0033	2.66	1.58	4.45
path:hsa05110	Vibrio cholerae infection	50	24	2.04	4.09	0.00013	0.0035	3.03	1.66	5.5
path:hsa04723	Retrograde endocannabinoid signaling	148	55	1.58	3.94	0.00012	0.0035	1.95	1.37	2.77
path:hsa00630	Glyoxylate and dicarboxylate metabolism	28	15	2.27	3.75	0.00056	0.012	3.77	1.67	8.63
path:hsa00620	Pyruvate metabolism	39	19	2.07	3.71	0.00051	0.012	3.11	1.56	6.15
path:hsa00380	Tryptophan metabolism	40	19	2.02	3.58	0.00077	0.016	2.96	1.5	5.8
path:hsa04260	Cardiac muscle contraction	78	31	1.69	3.39	0.001	0.019	2.16	1.32	3.49
path:hsa00520	Amino sugar and nucleotide sugar metabolism	47	21	1.9	3.42	0.0011	0.02	2.64	1.41	4.9
path:hsa04146	Peroxisome	83	32	1.64	3.24	0.0015	0.025	2.06	1.27	3.28
path:hsa00640	Propanoate metabolism	32	15	1.99	3.12	0.0032	0.045	2.88	1.34	6.15
path:hsa04136	Autophagy - other	32	15	1.99	3.12	0.0032	0.045	2.88	1.34	6.15
path:hsa04721	Synaptic vesicle cycle	63	25	1.68	3.03	0.003	0.045	2.15	1.24	3.67
path:hsa03013	RNA transport	171	56	1.39	2.87	0.0035	0.047	1.6	1.14	2.24
path:hsa05014	Amyotrophic lateral sclerosis (ALS)	51	21	1.75	2.98	0.0038	0.048	2.29	1.24	4.15
