name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-112315	Transmission across Chemical Synapses	224	37	2.52	6.09	1.5e-07	0.00011	2.93	1.98	4.23
R-HSA-8953854	Metabolism of RNA	646	74	1.75	5.19	1.2e-06	0.00045	1.95	1.49	2.53
R-HSA-112308	Presynaptic depolarization and calcium channel opening	12	7	8.89	7.25	3e-06	0.00074	20.1	5.48	80.5
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	182	29	2.43	5.15	6.9e-06	0.00085	2.78	1.78	4.19
R-HSA-72312	rRNA processing	201	31	2.35	5.13	6.7e-06	0.00085	2.68	1.75	3.98
R-HSA-112316	Neuronal System	356	46	1.97	4.93	6.7e-06	0.00085	2.2	1.56	3.04
R-HSA-8868773	rRNA processing in the nucleus and cytosol	191	29	2.31	4.86	1.8e-05	0.0019	2.62	1.69	3.95
R-HSA-5620916	VxPx cargo-targeting to cilium	21	8	5.81	5.84	3.1e-05	0.0029	8.86	3.17	23.1
R-HSA-192823	Viral mRNA Translation	89	17	2.91	4.8	5.5e-05	0.0045	3.42	1.88	5.91
R-HSA-1912408	Pre-NOTCH Transcription and Translation	30	9	4.57	5.19	8.7e-05	0.0059	6.17	2.48	14.1
R-HSA-5663205	Infectious disease	326	40	1.87	4.23	8.7e-05	0.0059	2.06	1.42	2.9
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	19	2.61	4.52	9.9e-05	0.0061	3	1.72	4.99
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	19	2.59	4.47	0.00011	0.0064	2.97	1.7	4.93
R-HSA-1912422	Pre-NOTCH Expression and Processing	32	9	4.29	4.93	0.00015	0.0066	5.63	2.28	12.7
R-HSA-5576892	Phase 0 - rapid depolarisation	46	11	3.64	4.76	0.00014	0.0066	4.53	2.07	9.18
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	17	2.73	4.48	0.00013	0.0066	3.16	1.74	5.43
R-HSA-927802	Nonsense-Mediated Decay (NMD)	115	19	2.52	4.34	0.00016	0.0066	2.87	1.65	4.77
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	115	19	2.52	4.34	0.00016	0.0066	2.87	1.65	4.77
R-HSA-422475	Axon guidance	295	36	1.86	3.97	0.00022	0.0084	2.04	1.38	2.92
R-HSA-72613	Eukaryotic Translation Initiation	119	19	2.43	4.17	0.00025	0.0089	2.76	1.58	4.57
R-HSA-72737	Cap-dependent Translation Initiation	119	19	2.43	4.17	0.00025	0.0089	2.76	1.58	4.57
R-HSA-72689	Formation of a pool of free 40S subunits	101	17	2.57	4.19	0.00028	0.0094	2.93	1.62	5.01
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	16	2.62	4.16	0.00032	0.01	3.01	1.63	5.24
R-HSA-193639	p75NTR signals via NF-kB	16	6	5.72	5	0.00035	0.011	8.61	2.56	26.2
R-HSA-5663213	RHO GTPases Activate WASPs and WAVEs	36	9	3.81	4.48	4e-04	0.011	4.8	1.98	10.6
R-HSA-168273	Influenza Viral RNA Transcription and Replication	133	20	2.29	3.97	4e-04	0.011	2.57	1.5	4.19
