name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-500792	GPCR ligand binding	419	14	5.58	7.43	1.2e-07	4.5e-06	7.17	3.61	13.4
R-HSA-375276	Peptide ligand-binding receptors	187	9	8.03	7.54	1.5e-06	2.7e-05	9.68	4.13	20.3
R-HSA-373076	Class A/1 (Rhodopsin-like receptors)	320	10	5.22	5.95	1.8e-05	0.00022	6.22	2.79	12.6
R-HSA-202040	G-protein activation	28	3	17.9	6.94	6e-04	0.0041	20.9	3.92	71.4
R-HSA-373080	Class B/2 (Secretin family receptors)	61	4	10.9	6.05	0.00047	0.0041	12.4	3.16	35.3
R-HSA-372790	Signaling by GPCR	1118	16	2.39	3.82	0.00067	0.0041	2.92	1.53	5.3
R-HSA-420092	Glucagon-type ligand receptors	33	3	15.2	6.33	0.00098	0.0052	17.4	3.3	58.5
R-HSA-416476	G alpha (q) signalling events	207	6	4.84	4.33	0.0014	0.0066	5.39	1.87	12.7
R-HSA-388396	GPCR downstream signalling	1091	14	2.14	3.1	0.0043	0.018	2.51	1.27	4.66
R-HSA-418594	G alpha (i) signalling events	362	7	3.23	3.35	0.0057	0.021	3.57	1.36	7.96
R-HSA-111885	Opioid Signalling	74	3	6.77	3.86	0.0098	0.033	7.32	1.43	23.4
