name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-112316	Neuronal System	356	47	3.69	9.96	3.9e-15	1.2e-12	4.57	3.22	6.37
R-HSA-1296071	Potassium Channels	99	20	5.65	8.95	2.2e-10	3.4e-08	7.17	4.11	12
R-HSA-977444	GABA B receptor activation	39	10	7.17	7.44	7.6e-07	3.8e-05	9.53	4.11	20.3
R-HSA-991365	Activation of GABAB receptors	39	10	7.17	7.44	7.6e-07	3.8e-05	9.53	4.11	20.3
R-HSA-112314	Neurotransmitter receptors and postsynaptic signal transmission	154	20	3.63	6.34	5.5e-07	3.8e-05	4.2	2.46	6.86
R-HSA-112315	Transmission across Chemical Synapses	224	25	3.12	6.18	4.1e-07	3.8e-05	3.57	2.22	5.51
R-HSA-1296041	Activation of G protein gated Potassium channels	25	8	8.95	7.66	1.6e-06	5.3e-05	13	4.8	31.9
R-HSA-1296059	G protein gated Potassium channels	25	8	8.95	7.66	1.6e-06	5.3e-05	13	4.8	31.9
R-HSA-997272	Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits	25	8	8.95	7.66	1.6e-06	5.3e-05	13	4.8	31.9
R-HSA-977443	GABA receptor activation	55	11	5.59	6.58	3e-06	9.2e-05	6.92	3.2	13.8
R-HSA-1296065	Inwardly rectifying K+ channels	31	8	7.22	6.68	9.5e-06	0.00026	9.57	3.67	22.3
R-HSA-1296072	Voltage gated Potassium channels	43	9	5.85	6.14	1.7e-05	0.00042	7.29	3.05	15.7
R-HSA-382551	Transport of small molecules	705	46	1.82	4.37	4.7e-05	0.0011	2.01	1.43	2.78
R-HSA-5576891	Cardiac conduction	139	15	3.02	4.61	0.00013	0.0028	3.36	1.81	5.84
R-HSA-6794362	Protein-protein interactions at synapses	70	10	4	4.84	0.00018	0.0036	4.59	2.08	9.14
R-HSA-983712	Ion channel transport	183	17	2.6	4.2	0.00029	0.0055	2.85	1.6	4.77
R-HSA-397014	Muscle contraction	201	18	2.5	4.15	0.00031	0.0055	2.74	1.57	4.52
R-HSA-428157	Sphingolipid metabolism	90	11	3.42	4.44	0.00035	0.0058	3.84	1.83	7.34
R-HSA-373755	Semaphorin interactions	52	8	4.3	4.6	0.00047	0.0075	4.99	2.01	10.8
R-HSA-388844	Receptor-type tyrosine-protein phosphatases	20	5	6.99	5.17	0.00057	0.0086	9.1	2.57	26.5
R-HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	96	11	3.2	4.18	0.00061	0.0087	3.57	1.7	6.79
R-HSA-2219530	Constitutive Signaling by Aberrant PI3K in Cancer	68	9	3.7	4.3	0.00066	0.0091	4.19	1.81	8.6
R-HSA-5654695	PI-3K cascade:FGFR2	23	5	6.08	4.7	0.0011	0.014	7.58	2.19	21.3
R-HSA-199418	Negative regulation of the PI3K/AKT network	103	11	2.99	3.9	0.0011	0.014	3.29	1.57	6.25
R-HSA-194840	Rho GTPase cycle	138	13	2.63	3.72	0.0013	0.016	2.87	1.47	5.16
R-HSA-975576	N-glycan antennae elongation in the medial/trans-Golgi	26	5	5.38	4.3	0.002	0.023	6.5	1.9	17.8
R-HSA-422475	Axon guidance	295	21	1.99	3.33	0.0021	0.023	2.13	1.28	3.38
R-HSA-164378	PKA activation in glucagon signalling	17	4	6.58	4.43	0.0026	0.024	8.38	1.98	27.3
R-HSA-1839126	FGFR2 mutant receptor activation	17	4	6.58	4.43	0.0026	0.024	8.38	1.98	27.3
R-HSA-2033519	Activated point mutants of FGFR2	17	4	6.58	4.43	0.0026	0.024	8.38	1.98	27.3
R-HSA-438066	Unblocking of NMDA receptor, glutamate binding and activation	17	4	6.58	4.43	0.0026	0.024	8.38	1.98	27.3
R-HSA-5655253	Signaling by FGFR2 in disease	27	5	5.18	4.19	0.0024	0.024	6.2	1.82	16.9
R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	487	30	1.72	3.15	0.0025	0.024	1.84	1.21	2.72
R-HSA-5654221	Phospholipase C-mediated cascade; FGFR2	18	4	6.22	4.26	0.0033	0.026	7.78	1.85	24.9
R-HSA-5654710	PI-3K cascade:FGFR3	18	4	6.22	4.26	0.0033	0.026	7.78	1.85	24.9
R-HSA-109704	PI3K Cascade	41	6	4.09	3.82	0.0031	0.026	4.68	1.6	11.4
R-HSA-442755	Activation of NMDA receptor and postsynaptic events	41	6	4.09	3.82	0.0031	0.026	4.68	1.6	11.4
R-HSA-5578775	Ion homeostasis	54	7	3.63	3.73	0.0029	0.026	4.08	1.54	9.16
R-HSA-112399	IRS-mediated signalling	42	6	4	3.75	0.0035	0.027	4.55	1.56	11
R-HSA-936837	Ion transport by P-type ATPases	56	7	3.5	3.61	0.0036	0.027	3.91	1.48	8.76
R-HSA-5654696	Downstream signaling of activated FGFR2	30	5	4.66	3.87	0.0039	0.028	5.45	1.62	14.6
R-HSA-432040	Vasopressin regulates renal water homeostasis via Aquaporins	43	6	3.9	3.67	0.004	0.028	4.43	1.52	10.7
R-HSA-416482	G alpha (12/13) signalling events	87	9	2.89	3.42	0.0038	0.028	3.17	1.38	6.39
