name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-69278	Cell Cycle, Mitotic	531	13	4.54	6.17	3.4e-06	0.00011	5.78	2.82	11.1
R-HSA-1640170	Cell Cycle	607	14	4.28	6.13	2.6e-06	0.00011	5.53	2.76	10.4
R-HSA-174411	Polymerase switching on the C-strand of the telomere	14	3	39.7	10.7	5.2e-05	0.00059	53	9.22	209
R-HSA-69091	Polymerase switching	14	3	39.7	10.7	5.2e-05	0.00059	53	9.22	209
R-HSA-69109	Leading Strand Synthesis	14	3	39.7	10.7	5.2e-05	0.00059	53	9.22	209
R-HSA-69166	Removal of the Flap Intermediate	14	3	39.7	10.7	5.2e-05	0.00059	53	9.22	209
R-HSA-69183	Processive synthesis on the lagging strand	15	3	37.1	10.3	6.4e-05	0.00063	48.6	8.55	187
R-HSA-68877	Mitotic Prometaphase	199	7	6.52	5.79	8.8e-05	0.00075	7.57	2.85	17.1
R-HSA-69186	Lagging Strand Synthesis	20	3	27.8	8.84	0.00016	0.0012	34.3	6.25	124
R-HSA-174417	Telomere C-strand (Lagging Strand) Synthesis	24	3	23.2	8.01	0.00028	0.0017	27.8	5.15	97.4
R-HSA-69190	DNA strand elongation	24	3	23.2	8.01	0.00028	0.0017	27.8	5.15	97.4
R-HSA-180786	Extension of Telomeres	30	3	18.5	7.09	0.00054	0.0031	21.6	4.07	73.8
R-HSA-5663220	RHO GTPases Activate Formins	141	5	6.58	4.91	0.00094	0.0049	7.37	2.26	18.8
R-HSA-68886	M Phase	391	8	3.79	4.15	0.0011	0.0053	4.35	1.76	9.39
R-HSA-141424	Amplification of signal from the kinetochores	96	4	7.73	4.88	0.0017	0.0074	8.57	2.2	24.1
R-HSA-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	96	4	7.73	4.88	0.0017	0.0074	8.57	2.2	24.1
R-HSA-69239	Synthesis of DNA	99	4	7.49	4.78	0.0019	0.0078	8.3	2.13	23.3
R-HSA-69306	DNA Replication	108	4	6.87	4.51	0.0027	0.0099	7.58	1.95	21.2
R-HSA-73886	Chromosome Maintenance	109	4	6.8	4.49	0.0028	0.0099	7.5	1.93	21
R-HSA-69618	Mitotic Spindle Checkpoint	112	4	6.62	4.41	0.0031	0.01	7.29	1.88	20.4
R-HSA-69206	G1/S Transition	124	4	5.98	4.11	0.0044	0.014	6.56	1.69	18.3
R-HSA-2500257	Resolution of Sister Chromatid Cohesion	127	4	5.84	4.04	0.0048	0.014	6.39	1.65	17.8
R-HSA-69620	Cell Cycle Checkpoints	292	6	3.81	3.59	0.0047	0.014	4.23	1.47	10
R-HSA-6782135	Dual incision in TC-NER	66	3	8.43	4.46	0.0053	0.015	9.23	1.8	29.8
R-HSA-69242	S Phase	138	4	5.37	3.81	0.0064	0.017	5.86	1.52	16.3
R-HSA-453279	Mitotic G1-G1/S phases	143	4	5.19	3.71	0.0073	0.019	5.65	1.46	15.7
R-HSA-6781827	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	79	3	7.04	3.97	0.0088	0.022	7.64	1.49	24.5
R-HSA-157579	Telomere Maintenance	81	3	6.87	3.9	0.0094	0.023	7.45	1.46	23.8
R-HSA-2565942	Regulation of PLK1 Activity at G2/M Transition	87	3	6.39	3.72	0.011	0.027	6.91	1.35	22.1
R-HSA-72163	mRNA Splicing - Major Pathway	183	4	4.05	3.07	0.017	0.038	4.37	1.13	12.1
R-HSA-5696398	Nucleotide Excision Repair	111	3	5.01	3.13	0.022	0.041	5.36	1.05	17
R-HSA-2467813	Separation of Sister Chromatids	191	4	3.88	2.96	0.019	0.041	4.18	1.09	11.6
R-HSA-72172	mRNA Splicing	191	4	3.88	2.96	0.019	0.041	4.18	1.09	11.6
R-HSA-69275	G2/M Transition	195	4	3.8	2.91	0.021	0.041	4.09	1.06	11.3
R-HSA-453274	Mitotic G2-G2/M phases	197	4	3.76	2.89	0.021	0.041	4.05	1.05	11.2
R-HSA-6811442	Intra-Golgi and retrograde Golgi-to-ER traffic	200	4	3.71	2.85	0.022	0.041	3.98	1.03	11
R-HSA-68882	Mitotic Anaphase	202	4	3.67	2.82	0.023	0.041	3.94	1.02	10.9
R-HSA-2555396	Mitotic Metaphase and Anaphase	203	4	3.65	2.81	0.024	0.041	3.92	1.02	10.8
R-HSA-8953854	Metabolism of RNA	646	8	2.3	2.51	0.021	0.041	2.54	1.03	5.47
R-HSA-3108232	SUMO E3 ligases SUMOylate target proteins	121	3	4.6	2.93	0.027	0.043	4.9	0.965	15.5
R-HSA-195258	RHO GTPase Effectors	313	5	2.96	2.6	0.026	0.043	3.2	0.987	8.06
R-HSA-73894	DNA Repair	315	5	2.94	2.58	0.027	0.043	3.18	0.981	8
R-HSA-597592	Post-translational protein modification	1353	13	1.78	2.28	0.025	0.043	2.04	1	3.89
R-HSA-2990846	SUMOylation	127	3	4.38	2.82	0.031	0.047	4.66	0.919	14.7
R-HSA-194315	Signaling by Rho GTPases	441	6	2.52	2.41	0.031	0.047	2.74	0.952	6.45
