name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-72689	Formation of a pool of free 40S subunits	101	80	17.9	36.7	4.6e-91	2.4e-88	99.7	60.2	172
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	82	16.7	35.7	7.5e-89	1.9e-86	74.4	47.5	120
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	81	16.3	35.1	1.9e-86	3.2e-84	68.5	44.1	108
R-HSA-192823	Viral mRNA Translation	89	73	18.5	35.7	3.9e-85	5e-83	117	66.9	217
R-HSA-72613	Eukaryotic Translation Initiation	119	82	15.5	34.4	1.1e-84	9.7e-83	58.3	38.4	89.6
R-HSA-72737	Cap-dependent Translation Initiation	119	82	15.5	34.4	1.1e-84	9.7e-83	58.3	38.4	89.6
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	74	17.6	34.9	4.2e-83	3.1e-81	90.7	54.6	157
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	73	17.7	34.9	2e-82	1.3e-80	93.7	55.8	163
R-HSA-927802	Nonsense-Mediated Decay (NMD)	115	74	14.5	31.4	8.6e-73	4.4e-71	46.4	30.8	70.7
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	115	74	14.5	31.4	8.6e-73	4.4e-71	46.4	30.8	70.7
R-HSA-168273	Influenza Viral RNA Transcription and Replication	133	73	12.4	28.5	1.7e-64	7.9e-63	31.1	21.5	45.3
R-HSA-168255	Influenza Life Cycle	143	74	11.7	27.7	7.7e-63	3.3e-61	27.5	19.2	39.4
R-HSA-168254	Influenza Infection	154	74	10.8	26.5	9.8e-60	3.8e-58	23.7	16.7	33.5
R-HSA-72766	Translation	258	90	7.87	24.1	5.2e-58	1.9e-56	14.2	10.6	18.9
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	182	75	9.29	24.3	2.2e-54	7.5e-53	18	12.9	24.8
R-HSA-8868773	rRNA processing in the nucleus and cytosol	191	76	8.97	24	9.5e-54	3e-52	17	12.3	23.3
R-HSA-5663205	Infectious disease	326	95	6.57	22	2.8e-53	8.4e-52	11	8.37	14.4
R-HSA-72312	rRNA processing	201	76	8.53	23.2	8.7e-52	2.5e-50	15.6	11.3	21.3
R-HSA-72695	Formation of the ternary complex, and subsequently, the 43S complex	51	37	16.4	23.7	1.4e-39	3.7e-38	61.9	32.4	125
R-HSA-72649	Translation initiation complex formation	58	39	15.2	23.3	1.4e-39	3.7e-38	48.3	27	89.4
R-HSA-72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	59	39	14.9	23.1	4e-39	9.8e-38	45.9	25.9	83.9
R-HSA-72702	Ribosomal scanning and start codon recognition	58	38	14.8	22.7	6.6e-38	1.5e-36	44.6	25	81.7
R-HSA-8953854	Metabolism of RNA	646	100	3.49	14.1	4.7e-30	1e-28	4.8	3.74	6.12
R-HSA-1643685	Disease	984	112	2.57	11.1	5.4e-22	1.2e-20	3.36	2.66	4.23
R-HSA-392499	Metabolism of proteins	1907	168	1.99	10.3	2.2e-21	4.5e-20	2.74	2.23	3.36
R-HSA-69278	Cell Cycle, Mitotic	531	63	2.68	8.55	3.7e-13	7.3e-12	3.21	2.38	4.28
R-HSA-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	78	22	6.36	10.2	1.4e-12	2.7e-11	8.85	5.1	14.9
R-HSA-453279	Mitotic G1-G1/S phases	143	29	4.57	9.27	3.7e-12	6.7e-11	5.79	3.67	8.89
R-HSA-2555396	Mitotic Metaphase and Anaphase	203	34	3.78	8.61	1.4e-11	2.5e-10	4.61	3.05	6.8
R-HSA-1640170	Cell Cycle	607	65	2.41	7.75	1.6e-11	2.8e-10	2.86	2.13	3.78
R-HSA-69206	G1/S Transition	124	26	4.73	9	2.2e-11	3.7e-10	6.01	3.7	9.46
R-HSA-69306	DNA Replication	108	24	5.01	9.03	3.7e-11	5.9e-10	6.45	3.88	10.4
R-HSA-69242	S Phase	138	27	4.41	8.69	5e-11	7.8e-10	5.51	3.44	8.57
R-HSA-68867	Assembly of the pre-replicative complex	68	19	6.3	9.45	6e-11	8.4e-10	8.68	4.78	15.2
