name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
MP:0002406	increased susceptibility to infection	443	150	1.87	8.82	2.9e-16	1.1e-12	2.44	1.98	3.01
MP:0001793	altered susceptibility to infection	534	171	1.77	8.59	8.8e-16	1.7e-12	2.26	1.85	2.74
MP:0005025	abnormal response to infection	572	179	1.73	8.45	2.1e-15	2.7e-12	2.18	1.8	2.64
MP:0002419	abnormal innate immunity	616	188	1.68	8.27	6.1e-15	4.8e-12	2.11	1.75	2.53
MP:0002420	abnormal adaptive immunity	1459	373	1.41	8.05	5.5e-15	4.8e-12	1.71	1.49	1.95
MP:0002421	abnormal cell-mediated immunity	1439	367	1.41	7.92	1.5e-14	9.5e-12	1.7	1.48	1.94
MP:0001819	abnormal immune cell physiology	1428	364	1.41	7.87	2.1e-14	1.2e-11	1.7	1.48	1.94
MP:0002442	abnormal leukocyte physiology	1401	357	1.41	7.77	4.4e-14	2.1e-11	1.69	1.48	1.94
MP:0003009	abnormal cytokine secretion	661	194	1.62	7.78	1.5e-13	6.6e-11	1.99	1.66	2.38
MP:0012382	abnormal blood cell physiology	1515	378	1.38	7.55	1.8e-13	7e-11	1.65	1.44	1.88
MP:0001545	abnormal hematopoietic system physiology	1616	396	1.35	7.34	7e-13	2.5e-10	1.61	1.41	1.83
MP:0002452	abnormal professional antigen presenting cell physiology	967	259	1.48	7.39	1e-12	3.4e-10	1.77	1.51	2.07
MP:0020186	altered susceptibility to bacterial infection	331	112	1.87	7.56	2.2e-12	6.6e-10	2.4	1.89	3.05
MP:0002723	abnormal immune serum protein physiology	1067	277	1.43	7.07	7.3e-12	2e-09	1.7	1.46	1.98
MP:0002444	abnormal T cell physiology	665	188	1.56	7.06	1.6e-11	4e-09	1.88	1.56	2.25
MP:0003945	abnormal lymphocyte physiology	1033	268	1.43	6.93	1.9e-11	4.5e-09	1.69	1.45	1.97
MP:0008568	abnormal interleukin secretion	492	148	1.66	7.08	2.1e-11	4.8e-09	2.04	1.65	2.5
MP:0002451	abnormal macrophage physiology	427	132	1.71	7.03	3.5e-11	7.6e-09	2.11	1.69	2.62
MP:0002412	increased susceptibility to bacterial infection	261	90	1.9	6.96	1.1e-10	2.2e-08	2.46	1.87	3.21
MP:0010210	abnormal circulating cytokine level	317	104	1.81	6.91	1.1e-10	2.2e-08	2.29	1.78	2.92
MP:0008713	abnormal cytokine level	415	126	1.68	6.63	3.7e-10	6.9e-08	2.05	1.64	2.55
MP:0002498	abnormal acute inflammation	328	105	1.77	6.65	4.5e-10	7.9e-08	2.2	1.72	2.81
MP:0002463	abnormal neutrophil physiology	177	66	2.06	6.69	9.3e-10	1.6e-07	2.76	1.99	3.79
MP:0008588	abnormal circulating interleukin level	245	83	1.87	6.49	1.6e-09	2.5e-07	2.38	1.8	3.14
MP:0001876	decreased inflammatory response	273	90	1.82	6.47	1.6e-09	2.5e-07	2.29	1.75	2.98
MP:0008555	abnormal interferon secretion	320	101	1.74	6.36	2.3e-09	3.3e-07	2.15	1.67	2.76
MP:0008835	abnormal intercellular signaling peptide or protein level	426	126	1.63	6.29	2.3e-09	3.3e-07	1.97	1.58	2.45
MP:0005351	decreased susceptibility to autoimmune disorder	192	69	1.98	6.48	2.4e-09	3.4e-07	2.6	1.9	3.54
MP:0002462	abnormal granulocyte physiology	260	86	1.83	6.35	3e-09	4.1e-07	2.3	1.75	3.01
MP:0020185	altered susceptibility to viral infection	167	62	2.05	6.44	3.7e-09	4.8e-07	2.73	1.95	3.79
MP:0008751	abnormal interleukin level	286	92	1.78	6.27	4.2e-09	5.3e-07	2.21	1.69	2.86
MP:0002418	increased susceptibility to viral infection	127	50	2.17	6.26	1.3e-08	1.6e-06	2.99	2.05	4.35
MP:0008595	abnormal circulating interleukin-6 level	143	54	2.08	6.15	1.9e-08	2.2e-06	2.8	1.95	3.99
MP:0020184	altered susceptibility to parasitic infection	127	49	2.13	6.03	3.9e-08	4.4e-06	2.89	1.97	4.21
MP:0001800	abnormal humoral immune response	561	151	1.49	5.58	6.8e-08	7.5e-06	1.73	1.41	2.11
MP:0002339	abnormal lymph node morphology	392	113	1.59	5.63	7.5e-08	8.1e-06	1.89	1.5	2.38
MP:0002459	abnormal B cell physiology	638	167	1.44	5.48	1e-07	1.1e-05	1.67	1.38	2.01
MP:0005463	abnormal CD4-positive, alpha-beta T cell physiology	173	60	1.91	5.71	1.2e-07	1.2e-05	2.45	1.75	3.4
MP:0002148	abnormal hypersensitivity reaction	170	59	1.92	5.67	1.4e-07	1.4e-05	2.45	1.75	3.41
MP:0009785	altered susceptibility to infection induced morbidity/mortality	170	59	1.92	5.67	1.4e-07	1.4e-05	2.45	1.75	3.41
MP:0008559	abnormal interferon-gamma secretion	280	86	1.7	5.56	1.4e-07	1.4e-05	2.06	1.57	2.68
MP:0002425	altered susceptibility to autoimmune disorder	320	95	1.64	5.47	1.9e-07	1.7e-05	1.96	1.52	2.52
MP:0002490	abnormal immunoglobulin level	519	140	1.49	5.39	1.8e-07	1.7e-05	1.73	1.4	2.12
MP:0001844	autoimmune response	404	113	1.54	5.26	4.2e-07	3.6e-05	1.81	1.43	2.27
MP:0001845	abnormal inflammatory response	1235	288	1.29	5.1	4.2e-07	3.6e-05	1.45	1.25	1.68
MP:0008567	decreased interferon-gamma secretion	175	59	1.86	5.41	4.5e-07	3.8e-05	2.35	1.68	3.25
MP:0005087	decreased acute inflammation	196	64	1.8	5.34	5.4e-07	4.4e-05	2.24	1.63	3.06
