name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-72766	Translation	258	144	4.13	20.1	9.8e-60	8.7e-57	8.93	6.88	11.6
R-HSA-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	118	79	4.95	17.1	3.7e-41	1.6e-38	13.7	9.18	20.8
R-HSA-1428517	The citric acid (TCA) cycle and respiratory electron transport	165	91	4.08	15.8	3e-37	8.9e-35	8.36	6.05	11.6
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	66	5.25	16.3	5.2e-37	1.1e-34	16.4	10.3	26.8
R-HSA-72689	Formation of a pool of free 40S subunits	101	69	5.06	16.2	6.1e-37	1.1e-34	14.5	9.35	22.9
R-HSA-192823	Viral mRNA Translation	89	64	5.32	16.2	1.7e-36	2.5e-34	17.1	10.6	28.5
R-HSA-72613	Eukaryotic Translation Initiation	119	75	4.66	15.9	2.2e-36	2.5e-34	11.5	7.77	17.2
R-HSA-72737	Cap-dependent Translation Initiation	119	75	4.66	15.9	2.2e-36	2.5e-34	11.5	7.77	17.2
R-HSA-611105	Respiratory electron transport	95	66	5.14	16	4.3e-36	4.2e-34	15.3	9.68	24.6
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	71	4.73	15.6	4.1e-35	3.7e-33	11.9	7.95	18.1
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	71	4.69	15.5	9.9e-35	7.9e-33	11.6	7.78	17.6
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	64	4.99	15.4	9e-34	6.6e-32	13.8	8.82	22
R-HSA-5663205	Infectious disease	326	129	2.93	14	7.1e-33	4.8e-31	4.53	3.57	5.73
R-HSA-72312	rRNA processing	201	95	3.5	14.1	1.2e-31	7.4e-30	6.09	4.54	8.17
R-HSA-8953854	Metabolism of RNA	646	196	2.25	12.9	5.8e-31	3.4e-29	3.09	2.57	3.71
R-HSA-168273	Influenza Viral RNA Transcription and Replication	133	74	4.12	14.3	8.6e-31	4.7e-29	8.43	5.88	12.1
R-HSA-8868773	rRNA processing in the nucleus and cytosol	191	90	3.49	13.7	6.6e-30	3.4e-28	6.04	4.46	8.15
R-HSA-168255	Influenza Life Cycle	143	76	3.93	14	8.3e-30	4.1e-28	7.63	5.39	10.8
R-HSA-927802	Nonsense-Mediated Decay (NMD)	115	67	4.31	14.1	1.3e-29	5.5e-28	9.34	6.32	13.9
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	115	67	4.31	14.1	1.3e-29	5.5e-28	9.34	6.32	13.9
R-HSA-5389840	Mitochondrial translation elongation	84	56	4.93	14.3	2.5e-29	1.1e-27	13.3	8.27	21.8
R-HSA-5419276	Mitochondrial translation termination	86	56	4.82	14.1	1.6e-28	6.5e-27	12.4	7.8	20.1
R-HSA-5368287	Mitochondrial translation	87	56	4.76	13.9	4e-28	1.5e-26	12	7.58	19.3
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	182	85	3.46	13.2	6e-28	2.2e-26	5.92	4.34	8.05
R-HSA-168254	Influenza Infection	154	76	3.65	13.1	4.8e-27	1.7e-25	6.55	4.68	9.15
R-HSA-6799198	Complex I biogenesis	55	40	5.38	12.9	1.5e-23	5.3e-22	17.5	9.45	34.3
R-HSA-392499	Metabolism of proteins	1907	388	1.51	9.7	1.1e-20	3.7e-19	1.89	1.65	2.16
R-HSA-1430728	Metabolism	1899	377	1.47	8.98	4.8e-18	1.5e-16	1.81	1.58	2.07
R-HSA-72695	Formation of the ternary complex, and subsequently, the 43S complex	51	30	4.35	9.49	4.1e-14	1.2e-12	9.32	5.15	17.2
R-HSA-72649	Translation initiation complex formation	58	32	4.08	9.31	6.9e-14	2e-12	8.04	4.63	14.1
R-HSA-72702	Ribosomal scanning and start codon recognition	58	32	4.08	9.31	6.9e-14	2e-12	8.04	4.63	14.1
R-HSA-72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	59	32	4.01	9.18	1.3e-13	3.6e-12	7.74	4.48	13.5
R-HSA-162906	HIV Infection	184	61	2.45	7.87	4.9e-12	1.3e-10	3.28	2.36	4.52
R-HSA-174084	Autodegradation of Cdh1 by Cdh1:APC/C	63	31	3.64	8.31	9.5e-12	2.5e-10	6.32	3.72	10.7
R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	72	33	3.39	8.05	2.4e-11	6e-10	5.52	3.35	9.05
R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	73	33	3.35	7.95	3.8e-11	9.4e-10	5.39	3.28	8.8
R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	67	31	3.42	7.87	7.2e-11	1.7e-09	5.62	3.35	9.37
R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	75	33	3.26	7.75	9.4e-11	2.2e-09	5.13	3.14	8.32
R-HSA-180585	Vif-mediated degradation of APOBEC3G	54	27	3.7	7.86	1.3e-10	3e-09	6.51	3.66	11.6
R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	76	33	3.21	7.66	1.4e-10	3.2e-09	5.01	3.07	8.1
R-HSA-69229	Ubiquitin-dependent degradation of Cyclin D1	51	26	3.77	7.85	1.7e-10	3.5e-09	6.77	3.74	12.3
R-HSA-75815	Ubiquitin-dependent degradation of Cyclin D	51	26	3.77	7.85	1.7e-10	3.5e-09	6.77	3.74	12.3
R-HSA-69601	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	52	26	3.7	7.72	2.9e-10	5.7e-09	6.5	3.62	11.7
R-HSA-69610	p53-Independent DNA Damage Response	52	26	3.7	7.72	2.9e-10	5.7e-09	6.5	3.62	11.7
R-HSA-69613	p53-Independent G1/S DNA damage checkpoint	52	26	3.7	7.72	2.9e-10	5.7e-09	6.5	3.62	11.7
R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	60	28	3.45	7.53	4.7e-10	8.9e-09	5.7	3.29	9.8
R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	72	31	3.19	7.36	6.7e-10	1.3e-08	4.93	2.98	8.08
R-HSA-5678895	Defective CFTR causes cystic fibrosis	61	28	3.4	7.42	7.5e-10	1.4e-08	5.52	3.2	9.46
R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	80	33	3.05	7.29	7.4e-10	1.4e-08	4.58	2.83	7.33
R-HSA-8854050	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	54	26	3.56	7.47	8.3e-10	1.5e-08	6.04	3.39	10.7
R-HSA-350562	Regulation of ornithine decarboxylase (ODC)	51	25	3.63	7.44	1.1e-09	1.8e-08	6.25	3.45	11.3
R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6	51	25	3.63	7.44	1.1e-09	1.8e-08	6.25	3.45	11.3
R-HSA-1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	66	29	3.25	7.25	1.3e-09	2.2e-08	5.1	3.02	8.56
R-HSA-5676590	NIK-->noncanonical NF-kB signaling	59	27	3.39	7.27	1.6e-09	2.6e-08	5.49	3.15	9.49
R-HSA-68827	CDT1 association with the CDC6:ORC:origin complex	59	27	3.39	7.27	1.6e-09	2.6e-08	5.49	3.15	9.49
R-HSA-8939902	Regulation of RUNX2 expression and activity	59	27	3.39	7.27	1.6e-09	2.6e-08	5.49	3.15	9.49
R-HSA-180534	Vpu mediated degradation of CD4	52	25	3.56	7.31	1.8e-09	2.8e-08	6.02	3.34	10.8
R-HSA-349425	Autodegradation of the E3 ubiquitin ligase COP1	52	25	3.56	7.31	1.8e-09	2.8e-08	6.02	3.34	10.8
R-HSA-450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	56	26	3.44	7.23	2.2e-09	3.4e-08	5.63	3.19	9.89
R-HSA-5607761	Dectin-1 mediated noncanonical NF-kB signaling	60	27	3.33	7.16	2.6e-09	3.8e-08	5.32	3.07	9.16
R-HSA-4641258	Degradation of DVL	57	26	3.38	7.11	3.6e-09	5e-08	5.45	3.1	9.52
R-HSA-5610780	Degradation of GLI1 by the proteasome	57	26	3.38	7.11	3.6e-09	5e-08	5.45	3.1	9.52
R-HSA-69541	Stabilization of p53	57	26	3.38	7.11	3.6e-09	5e-08	5.45	3.1	9.52
R-HSA-4086400	PCP/CE pathway	89	34	2.83	6.84	4.5e-09	6.2e-08	4.03	2.54	6.32
R-HSA-8948751	Regulation of PTEN stability and activity	69	29	3.11	6.95	4.7e-09	6.4e-08	4.72	2.81	7.83
