name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-5655291	Signaling by FGFR4 in disease	11	6	6.64	5.6	9.8e-05	0.034	13.5	3.42	56.1
R-HSA-8853659	RET signaling	41	12	3.56	4.92	7.4e-05	0.034	4.67	2.16	9.49
R-HSA-5654741	Signaling by FGFR3	40	11	3.35	4.45	0.00027	0.04	4.28	1.92	8.86
R-HSA-5654743	Signaling by FGFR4	41	11	3.26	4.35	0.00034	0.04	4.14	1.86	8.53
R-HSA-5633007	Regulation of TP53 Activity	160	27	2.05	4.02	0.00024	0.04	2.31	1.46	3.54
R-HSA-556833	Metabolism of lipids	696	83	1.45	3.69	0.00029	0.04	1.57	1.22	2
R-HSA-8853334	Signaling by FGFR3 fusions in cancer	10	5	6.08	4.81	0.00066	0.046	11.2	2.58	48.8
R-HSA-5637810	Constitutive Signaling by EGFRvIII	15	6	4.87	4.48	0.00079	0.046	7.49	2.19	23.6
R-HSA-5637812	Signaling by EGFRvIII in Cancer	15	6	4.87	4.48	0.00079	0.046	7.49	2.19	23.6
R-HSA-5654736	Signaling by FGFR1	50	12	2.92	4.07	0.00057	0.046	3.56	1.69	7
R-HSA-8957322	Metabolism of steroids	142	24	2.06	3.79	0.00052	0.046	2.31	1.41	3.63
R-HSA-1852241	Organelle biogenesis and maintenance	269	38	1.72	3.58	0.00066	0.046	1.88	1.29	2.68
