name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
path:hsa00190	Oxidative phosphorylation	133	63	2.09	6.87	2.2e-10	5.1e-08	3.16	2.2	4.53
path:hsa05010	Alzheimer's disease	171	75	1.93	6.71	3.9e-10	5.1e-08	2.75	2	3.78
path:hsa05012	Parkinson's disease	142	64	1.99	6.45	2e-09	1.8e-07	2.88	2.02	4.08
path:hsa04932	Non-alcoholic fatty liver disease (NAFLD)	149	64	1.89	5.98	2.1e-08	1.4e-06	2.64	1.87	3.71
path:hsa04144	Endocytosis	260	95	1.61	5.45	1.7e-07	8.8e-06	2.03	1.55	2.65
path:hsa04070	Phosphatidylinositol signaling system	97	43	1.96	5.13	1.6e-06	6.1e-05	2.77	1.8	4.23
path:hsa04722	Neurotrophin signaling pathway	119	50	1.85	5.09	1.6e-06	6.1e-05	2.52	1.71	3.7
path:hsa05016	Huntington's disease	193	72	1.65	4.93	2.2e-06	7.4e-05	2.08	1.52	2.83
path:hsa04723	Retrograde endocannabinoid signaling	148	58	1.73	4.85	3.7e-06	0.00011	2.25	1.58	3.18
path:hsa05120	Epithelial cell signaling in Helicobacter pylori infection	68	32	2.08	4.83	7.4e-06	0.00018	3.08	1.84	5.11
path:hsa00562	Inositol phosphate metabolism	71	33	2.05	4.82	7.5e-06	0.00018	3.01	1.82	4.94
path:hsa04141	Protein processing in endoplasmic reticulum	165	61	1.63	4.44	1.8e-05	4e-04	2.04	1.46	2.85
path:hsa04024	cAMP signaling pathway	198	69	1.54	4.16	5e-05	0.001	1.86	1.36	2.53
path:hsa05100	Bacterial invasion of epithelial cells	76	32	1.86	4.07	0.00011	0.0022	2.51	1.54	4.07
path:hsa05211	Renal cell carcinoma	65	28	1.9	3.95	0.00019	0.0033	2.61	1.53	4.4
path:hsa00020	Citrate cycle (TCA cycle)	30	16	2.35	4.02	0.00024	0.004	3.93	1.79	8.72
path:hsa05169	Epstein-Barr virus infection	199	66	1.46	3.59	0.00037	0.0058	1.72	1.26	2.35
path:hsa04010	MAPK signaling pathway	255	81	1.4	3.54	0.00041	0.006	1.62	1.22	2.14
path:hsa05131	Shigellosis	65	27	1.83	3.65	5e-04	0.0069	2.45	1.43	4.13
path:hsa04961	Endocrine and other factor-regulated calcium reabsorption	47	21	1.97	3.62	0.00066	0.0075	2.78	1.48	5.15
path:hsa05110	Vibrio cholerae infection	50	22	1.94	3.62	0.00064	0.0075	2.71	1.47	4.92
path:hsa04066	HIF-1 signaling pathway	99	37	1.65	3.52	0.00062	0.0075	2.06	1.33	3.16
path:hsa04728	Dopaminergic synapse	130	46	1.56	3.5	6e-04	0.0075	1.9	1.29	2.76
path:hsa04910	Insulin signaling pathway	138	48	1.53	3.44	0.00071	0.0078	1.85	1.27	2.66
path:hsa04750	Inflammatory mediator regulation of TRP channels	97	36	1.64	3.42	0.00085	0.0089	2.04	1.31	3.14
path:hsa05221	Acute myeloid leukemia	55	23	1.84	3.41	0.0011	0.012	2.47	1.38	4.38
path:hsa05213	Endometrial cancer	50	21	1.85	3.28	0.0017	0.016	2.49	1.35	4.54
path:hsa04962	Vasopressin-regulated water reabsorption	44	19	1.91	3.26	0.0019	0.016	2.61	1.36	4.96
path:hsa04721	Synaptic vesicle cycle	63	25	1.75	3.24	0.0017	0.016	2.27	1.31	3.87
path:hsa05210	Colorectal cancer	60	24	1.76	3.22	0.0019	0.016	2.29	1.31	3.97
path:hsa00010	Glycolysis / Gluconeogenesis	67	26	1.71	3.17	0.0021	0.016	2.18	1.28	3.67
path:hsa05212	Pancreatic cancer	64	25	1.72	3.15	0.0022	0.016	2.21	1.28	3.75
path:hsa03015	mRNA surveillance pathway	91	33	1.6	3.12	0.0021	0.016	1.96	1.23	3.07
path:hsa04727	GABAergic synapse	88	32	1.6	3.09	0.0024	0.016	1.97	1.23	3.11
path:hsa04922	Glucagon signaling pathway	102	36	1.56	3.07	0.0024	0.016	1.88	1.21	2.88
path:hsa05205	Proteoglycans in cancer	203	64	1.39	3.06	0.002	0.016	1.6	1.16	2.17
path:hsa05200	Pathways in cancer	395	114	1.27	3.03	0.0019	0.016	1.42	1.12	1.78
path:hsa04014	Ras signaling pathway	227	70	1.36	2.99	0.0024	0.016	1.55	1.14	2.08
path:hsa05130	Pathogenic Escherichia coli infection	55	22	1.76	3.08	0.0029	0.017	2.29	1.27	4.07
path:hsa04912	GnRH signaling pathway	92	33	1.58	3.05	0.0026	0.017	1.93	1.21	3.02
path:hsa05231	Choline metabolism in cancer	99	35	1.56	3.04	0.0026	0.017	1.89	1.21	2.9
path:hsa04914	Progesterone-mediated oocyte maturation	96	34	1.56	3.01	0.0029	0.017	1.89	1.2	2.93
path:hsa04140	Autophagy - animal	128	43	1.48	2.98	0.0028	0.017	1.75	1.18	2.56
path:hsa04150	mTOR signaling pathway	150	49	1.44	2.96	0.0029	0.017	1.68	1.16	2.39
path:hsa04071	Sphingolipid signaling pathway	118	40	1.5	2.94	0.0033	0.019	1.77	1.17	2.64
path:hsa04662	B cell receptor signaling pathway	70	26	1.64	2.91	0.0042	0.024	2.03	1.2	3.39
path:hsa00564	Glycerophospholipid metabolism	95	33	1.53	2.83	0.0047	0.026	1.83	1.16	2.85
path:hsa04310	Wnt signaling pathway	142	46	1.43	2.8	0.0046	0.026	1.65	1.13	2.39
path:hsa04713	Circadian entrainment	96	33	1.52	2.76	0.0056	0.03	1.8	1.14	2.8
path:hsa04724	Glutamatergic synapse	114	38	1.47	2.74	0.0056	0.03	1.72	1.13	2.59
path:hsa04261	Adrenergic signaling in cardiomyocytes	144	46	1.41	2.69	0.0061	0.032	1.62	1.11	2.33
path:hsa04666	Fc gamma R-mediated phagocytosis	90	31	1.52	2.69	0.0069	0.035	1.81	1.13	2.85
path:hsa05215	Prostate cancer	87	30	1.52	2.65	0.0077	0.038	1.81	1.12	2.88
path:hsa04510	Focal adhesion	199	60	1.33	2.56	0.008	0.039	1.49	1.08	2.05
path:hsa04114	Oocyte meiosis	124	40	1.42	2.57	0.0085	0.041	1.64	1.09	2.43
path:hsa05418	Fluid shear stress and atherosclerosis	139	44	1.4	2.56	0.0086	0.041	1.6	1.09	2.32
