name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
path:hsa04722	Neurotrophin signaling pathway	119	22	3.37	6.28	3.8e-07	7.5e-05	4.09	2.42	6.64
path:hsa04010	MAPK signaling pathway	255	33	2.36	5.32	3e-06	0.00029	2.71	1.79	4
path:hsa04728	Dopaminergic synapse	130	20	2.8	5	2.4e-05	0.0016	3.25	1.89	5.34
path:hsa04261	Adrenergic signaling in cardiomyocytes	144	21	2.65	4.84	3.4e-05	0.0017	3.05	1.8	4.95
path:hsa04724	Glutamatergic synapse	114	17	2.71	4.45	0.00014	0.0057	3.11	1.72	5.32
path:hsa04260	Cardiac muscle contraction	78	13	3.03	4.36	0.00028	0.0062	3.53	1.77	6.54
path:hsa04727	GABAergic synapse	88	14	2.9	4.32	0.00028	0.0062	3.34	1.73	6.04
path:hsa05414	Dilated cardiomyopathy	89	14	2.86	4.27	0.00031	0.0062	3.3	1.7	5.96
path:hsa04066	HIF-1 signaling pathway	99	15	2.76	4.25	0.00029	0.0062	3.16	1.68	5.59
path:hsa04014	Ras signaling pathway	227	26	2.08	4.01	0.00027	0.0062	2.32	1.46	3.56
path:hsa05010	Alzheimer's disease	171	20	2.13	3.61	0.001	0.019	2.35	1.38	3.82
path:hsa04912	GnRH signaling pathway	92	13	2.57	3.66	0.0014	0.024	2.9	1.46	5.31
path:hsa04921	Oxytocin signaling pathway	152	18	2.16	3.47	0.0016	0.024	2.38	1.35	3.96
path:hsa04713	Circadian entrainment	96	13	2.46	3.49	0.0021	0.03	2.76	1.39	5.04
path:hsa05214	Glioma	64	10	2.84	3.57	0.0023	0.031	3.25	1.46	6.51
path:hsa05130	Pathogenic Escherichia coli infection	55	9	2.98	3.55	0.0028	0.034	3.42	1.46	7.15
path:hsa04920	Adipocytokine signaling pathway	69	10	2.64	3.3	0.0041	0.045	2.97	1.34	5.92
path:hsa05032	Morphine addiction	91	12	2.4	3.24	0.0039	0.045	2.67	1.31	4.98
path:hsa04919	Thyroid hormone signaling pathway	116	14	2.2	3.14	0.0043	0.045	2.41	1.26	4.3
path:hsa05012	Parkinson's disease	142	16	2.05	3.05	0.0047	0.046	2.24	1.23	3.83
