name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
path:hsa04261	Adrenergic signaling in cardiomyocytes	144	23	2.73	5.23	8.7e-06	0.0016	3.18	1.92	5.08
path:hsa04921	Oxytocin signaling pathway	152	23	2.58	4.93	2.2e-05	0.002	2.98	1.8	4.74
path:hsa04015	Rap1 signaling pathway	210	28	2.28	4.69	3.2e-05	0.002	2.59	1.65	3.93
path:hsa04020	Calcium signaling pathway	181	24	2.26	4.3	0.00013	0.006	2.55	1.57	4
path:hsa04010	MAPK signaling pathway	255	30	2.01	4.1	0.00018	0.0066	2.24	1.45	3.34
path:hsa05410	Hypertrophic cardiomyopathy (HCM)	83	14	2.88	4.3	0.00028	0.0089	3.35	1.72	6.07
path:hsa04371	Apelin signaling pathway	137	19	2.37	4.04	0.00036	0.0096	2.67	1.53	4.42
path:hsa05414	Dilated cardiomyopathy	89	14	2.69	3.99	6e-04	0.011	3.08	1.59	5.55
path:hsa04728	Dopaminergic synapse	130	18	2.36	3.92	0.00052	0.011	2.66	1.5	4.46
path:hsa04390	Hippo signaling pathway	153	20	2.23	3.85	0.00056	0.011	2.49	1.46	4.07
path:hsa04912	GnRH signaling pathway	92	14	2.6	3.85	0.00084	0.013	2.96	1.53	5.32
path:hsa04725	Cholinergic synapse	112	16	2.44	3.83	0.00075	0.013	2.75	1.5	4.76
path:hsa04724	Glutamatergic synapse	114	16	2.4	3.75	0.00091	0.013	2.69	1.47	4.66
path:hsa04720	Long-term potentiation	67	11	2.8	3.7	0.0016	0.021	3.22	1.51	6.28
path:hsa04260	Cardiac muscle contraction	78	12	2.63	3.61	0.0018	0.022	2.98	1.45	5.63
path:hsa04024	cAMP signaling pathway	198	22	1.9	3.2	0.0027	0.031	2.07	1.25	3.28
path:hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	72	11	2.61	3.42	0.0029	0.032	2.95	1.39	5.73
path:hsa04713	Circadian entrainment	96	13	2.31	3.23	0.0037	0.035	2.57	1.3	4.69
path:hsa04071	Sphingolipid signaling pathway	118	15	2.17	3.2	0.0035	0.035	2.4	1.28	4.19
path:hsa04014	Ras signaling pathway	227	24	1.81	3.08	0.0034	0.035	1.96	1.21	3.05
path:hsa04012	ErbB signaling pathway	86	12	2.38	3.22	0.0041	0.036	2.66	1.3	4.98
path:hsa04080	Neuroactive ligand-receptor interaction	277	27	1.66	2.82	0.0059	0.05	1.79	1.14	2.71
