name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-354194	GRB2:SOS provides linkage to MAPK signaling for Integrins 	15	3	17.1	6.79	0.00064	0.028	21.6	3.87	81.7
R-HSA-372708	p130Cas linkage to MAPK signaling for integrins	15	3	17.1	6.79	0.00064	0.028	21.6	3.87	81.7
R-HSA-5686938	Regulation of TLR by endogenous ligand	19	3	13.5	5.94	0.0013	0.028	16.2	2.99	57.7
R-HSA-140875	Common Pathway of Fibrin Clot Formation	22	3	11.7	5.45	0.002	0.028	13.7	2.55	47.4
R-HSA-5260271	Diseases of Immune System	25	3	10.3	5.05	0.003	0.028	11.8	2.23	40.1
R-HSA-5602358	Diseases associated with the TLR signaling cascade	25	3	10.3	5.05	0.003	0.028	11.8	2.23	40.1
R-HSA-8979227	Triglyceride metabolism	26	3	9.87	4.93	0.0033	0.028	11.3	2.14	38.1
R-HSA-354192	Integrin alphaIIb beta3 signaling	27	3	9.51	4.81	0.0037	0.028	10.8	2.06	36.4
R-HSA-9006921	Integrin signaling	27	3	9.51	4.81	0.0037	0.028	10.8	2.06	36.4
R-HSA-8957275	Post-translational protein phosphorylation	108	6	4.75	4.27	0.0016	0.028	5.19	1.82	12
R-HSA-216083	Integrin cell surface interactions	81	5	5.28	4.21	0.0025	0.028	5.77	1.79	14.4
R-HSA-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	125	6	4.11	3.8	0.0034	0.028	4.44	1.56	10.3
R-HSA-418594	G alpha (i) signalling events	362	11	2.6	3.37	0.0033	0.028	2.82	1.35	5.32
R-HSA-500792	GPCR ligand binding	419	12	2.45	3.3	0.0035	0.028	2.66	1.32	4.9
R-HSA-6802952	Signaling by BRAF and RAF fusions	60	4	5.71	3.97	0.0052	0.037	6.22	1.61	17.3
