name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
path:hsa00190	Oxidative phosphorylation	133	32	3.03	6.94	7.5e-09	1.7e-06	3.84	2.47	5.84
path:hsa05012	Parkinson's disease	142	30	2.66	5.87	4.9e-07	5.5e-05	3.23	2.06	4.93
path:hsa05010	Alzheimer's disease	171	32	2.35	5.27	3.4e-06	0.00026	2.77	1.81	4.15
path:hsa00020	Citrate cycle (TCA cycle)	30	11	4.61	5.83	9.7e-06	0.00055	6.82	2.92	15.2
path:hsa05016	Huntington's disease	193	33	2.15	4.77	1.8e-05	8e-04	2.48	1.63	3.67
path:hsa04932	Non-alcoholic fatty liver disease (NAFLD)	149	27	2.28	4.64	3.7e-05	0.0014	2.65	1.66	4.09
path:hsa04721	Synaptic vesicle cycle	63	14	2.8	4.21	0.00033	0.011	3.37	1.71	6.26
path:hsa05110	Vibrio cholerae infection	50	12	3.02	4.21	0.00041	0.012	3.72	1.76	7.32
path:hsa05100	Bacterial invasion of epithelial cells	76	15	2.48	3.82	0.00079	0.02	2.9	1.52	5.21
path:hsa00562	Inositol phosphate metabolism	71	14	2.48	3.69	0.0012	0.026	2.89	1.48	5.31
