name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
path:hsa04750	Inflammatory mediator regulation of TRP channels	97	4	5.96	4.11	0.0044	0.049	6.66	1.7	18.9
path:hsa04916	Melanogenesis	101	4	5.72	3.99	0.005	0.049	6.38	1.63	18.1
path:hsa04925	Aldosterone synthesis and secretion	82	3	5.28	3.26	0.019	0.049	5.75	1.12	18.6
path:hsa04742	Taste transduction	83	3	5.22	3.23	0.019	0.049	5.68	1.1	18.3
path:hsa04911	Insulin secretion	85	3	5.1	3.17	0.021	0.049	5.54	1.08	17.9
path:hsa04024	cAMP signaling pathway	198	5	3.65	3.16	0.011	0.049	4.05	1.23	10.4
path:hsa04727	GABAergic synapse	88	3	4.92	3.09	0.023	0.049	5.34	1.04	17.2
path:hsa04970	Salivary secretion	90	3	4.81	3.04	0.024	0.049	5.22	1.02	16.8
path:hsa04080	Neuroactive ligand-receptor interaction	277	6	3.13	3.02	0.011	0.049	3.5	1.2	8.41
path:hsa05032	Morphine addiction	91	3	4.76	3.02	0.025	0.049	5.16	1	16.6
path:hsa01522	Endocrine resistance	95	3	4.56	2.92	0.028	0.049	4.93	0.961	15.9
path:hsa04915	Estrogen signaling pathway	98	3	4.42	2.85	0.03	0.049	4.77	0.931	15.3
path:hsa04022	cGMP-PKG signaling pathway	163	4	3.54	2.75	0.026	0.049	3.86	0.992	10.8
path:hsa05200	Pathways in cancer	395	7	2.56	2.67	0.018	0.049	2.87	1.08	6.55
path:hsa05166	HTLV-I infection	256	5	2.82	2.48	0.031	0.049	3.08	0.943	7.89
