name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
MP:0001545	abnormal hematopoietic system physiology	1616	107	1.68	6.12	7.5e-09	1.3e-05	2.04	1.6	2.58
MP:0003077	abnormal cell cycle	301	34	2.87	6.68	2.4e-08	2.1e-05	3.33	2.22	4.86
MP:0013693	abnormal hemopoiesis	973	72	1.88	5.88	6.3e-08	2.8e-05	2.19	1.65	2.87
MP:0002429	abnormal blood cell morphology/development	1106	79	1.82	5.85	5.7e-08	2.8e-05	2.12	1.62	2.76
MP:0005013	increased lymphocyte cell number	744	59	2.02	5.85	1.2e-07	3.5e-05	2.32	1.7	3.11
MP:0002458	abnormal B cell number	609	51	2.13	5.83	1.8e-07	3.5e-05	2.43	1.75	3.32
MP:0012382	abnormal blood cell physiology	1515	98	1.64	5.55	1.4e-07	3.5e-05	1.94	1.51	2.47
MP:0002420	abnormal adaptive immunity	1459	95	1.66	5.52	1.7e-07	3.5e-05	1.95	1.51	2.49
MP:0002421	abnormal cell-mediated immunity	1439	94	1.66	5.52	1.7e-07	3.5e-05	1.95	1.52	2.5
MP:0008180	abnormal marginal zone B cell morphology	134	20	3.79	6.59	2.5e-07	3.6e-05	4.47	2.6	7.34
MP:0005015	increased T cell number	509	45	2.25	5.86	2.2e-07	3.6e-05	2.56	1.81	3.56
MP:0008171	abnormal mature B cell morphology	612	51	2.12	5.79	2.1e-07	3.6e-05	2.42	1.74	3.3
MP:0008172	abnormal follicular B cell morphology	101	17	4.28	6.7	3.5e-07	4.5e-05	5.13	2.82	8.83
MP:0008195	abnormal professional antigen presenting cell morphology	998	71	1.81	5.47	3.7e-07	4.5e-05	2.08	1.57	2.73
MP:0002442	abnormal leukocyte physiology	1401	91	1.65	5.35	3.8e-07	4.5e-05	1.93	1.49	2.47
MP:0002123	abnormal definitive hematopoiesis	946	68	1.83	5.43	4.8e-07	4.9e-05	2.1	1.57	2.76
MP:0001819	abnormal immune cell physiology	1428	92	1.64	5.3	4.7e-07	4.9e-05	1.91	1.48	2.45
MP:0002357	abnormal spleen white pulp morphology	348	34	2.48	5.71	8e-07	7.8e-05	2.81	1.88	4.09
MP:0000218	increased leukocyte cell number	1080	74	1.74	5.25	8.7e-07	8.1e-05	2	1.51	2.61
MP:0013657	abnormal blood cell morphology	1813	109	1.53	5.08	9.4e-07	8.3e-05	1.8	1.42	2.28
MP:0011180	abnormal hematopoietic cell number	1969	116	1.5	5.03	1e-06	8.6e-05	1.78	1.4	2.24
MP:0000717	abnormal lymphocyte cell number	1270	83	1.66	5.13	1.2e-06	9.2e-05	1.92	1.47	2.48
MP:0004939	abnormal B cell morphology	677	52	1.95	5.21	1.9e-06	0.00015	2.2	1.59	3
MP:0005017	decreased B cell number	468	40	2.17	5.27	2.6e-06	0.00019	2.44	1.69	3.45
MP:0008247	abnormal mononuclear cell morphology	1680	101	1.53	4.84	2.9e-06	2e-04	1.78	1.39	2.26
MP:0002362	abnormal spleen marginal zone morphology	157	20	3.24	5.72	3.2e-06	0.00022	3.71	2.17	6.05
MP:0000702	enlarged lymph nodes	214	24	2.85	5.54	3.4e-06	0.00022	3.23	1.99	5.04
MP:0001860	liver inflammation	159	20	3.2	5.66	3.9e-06	0.00024	3.66	2.14	5.96
MP:0011181	increased hematopoietic cell number	1247	80	1.63	4.85	4e-06	0.00024	1.86	1.42	2.42
MP:0002339	abnormal lymph node morphology	392	35	2.27	5.2	4.4e-06	0.00025	2.54	1.71	3.67
MP:0002452	abnormal professional antigen presenting cell physiology	967	66	1.74	4.89	4.5e-06	0.00025	1.96	1.47	2.6
MP:0000217	abnormal leukocyte cell number	1718	102	1.51	4.73	4.5e-06	0.00025	1.75	1.37	2.22
MP:0006387	abnormal T cell number	911	63	1.76	4.88	5e-06	0.00027	1.98	1.47	2.64
MP:0002006	neoplasm	897	62	1.76	4.83	6.2e-06	0.00032	1.98	1.47	2.64
