name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-174084	Autodegradation of Cdh1 by Cdh1:APC/C	63	3	12.2	5.59	0.0018	0.026	13.8	2.64	45.5
R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	67	3	11.5	5.39	0.0022	0.026	12.9	2.48	42.5
R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	72	3	10.7	5.16	0.0027	0.026	12	2.3	39.3
R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	72	3	10.7	5.16	0.0027	0.026	12	2.3	39.3
R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	73	3	10.6	5.12	0.0028	0.026	11.8	2.27	38.7
R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	75	3	10.3	5.04	0.003	0.026	11.4	2.21	37.6
R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	76	3	10.1	5	0.0032	0.026	11.3	2.18	37
R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	80	3	9.63	4.84	0.0036	0.026	10.7	2.06	35
R-HSA-174143	APC/C-mediated degradation of cell cycle proteins	86	3	8.96	4.63	0.0045	0.026	9.92	1.92	32.4
R-HSA-453276	Regulation of mitotic cell cycle	86	3	8.96	4.63	0.0045	0.026	9.92	1.92	32.4
