name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-72689	Formation of a pool of free 40S subunits	101	6	6.61	5.4	0.00028	0.01	7.39	2.57	17.3
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	6	6.01	5.06	0.00047	0.01	6.68	2.33	15.6
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	6	5.96	5.03	5e-04	0.01	6.61	2.31	15.5
R-HSA-72613	Eukaryotic Translation Initiation	119	6	5.61	4.82	0.00069	0.01	6.2	2.17	14.5
R-HSA-72737	Cap-dependent Translation Initiation	119	6	5.61	4.82	0.00069	0.01	6.2	2.17	14.5
R-HSA-72766	Translation	258	9	3.88	4.46	5e-04	0.01	4.32	1.88	8.74
R-HSA-5663205	Infectious disease	326	10	3.41	4.22	0.00066	0.01	3.8	1.74	7.45
R-HSA-192823	Viral mRNA Translation	89	5	6.25	4.74	0.0012	0.016	6.89	2.13	17.3
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	5	5.98	4.6	0.0015	0.017	6.57	2.03	16.5
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	5	5.86	4.53	0.0016	0.017	6.42	1.99	16.1
R-HSA-927802	Nonsense-Mediated Decay (NMD)	115	5	4.84	3.94	0.0037	0.033	5.25	1.63	13.1
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	115	5	4.84	3.94	0.0037	0.033	5.25	1.63	13.1
R-HSA-3769402	Deactivation of the beta-catenin transactivating complex	42	3	7.95	4.3	0.0063	0.044	8.73	1.69	28.3
R-HSA-168273	Influenza Viral RNA Transcription and Replication	133	5	4.18	3.52	0.0068	0.044	4.5	1.4	11.2
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	182	6	3.67	3.46	0.0059	0.044	3.95	1.39	9.15
R-HSA-8868773	rRNA processing in the nucleus and cytosol	191	6	3.49	3.32	0.0074	0.044	3.76	1.32	8.68
R-HSA-195721	Signaling by WNT	314	8	2.83	3.15	0.0071	0.044	3.07	1.27	6.4
R-HSA-199991	Membrane Trafficking	599	12	2.23	2.95	0.0071	0.044	2.45	1.21	4.55
R-HSA-1483249	Inositol phosphate metabolism	48	3	6.95	3.94	0.0091	0.046	7.57	1.48	24.3
R-HSA-4086400	PCP/CE pathway	89	4	5	3.61	0.0083	0.046	5.38	1.4	14.8
R-HSA-168255	Influenza Life Cycle	143	5	3.89	3.31	0.0092	0.046	4.17	1.3	10.4
R-HSA-72312	rRNA processing	201	6	3.32	3.17	0.0094	0.046	3.56	1.26	8.22
R-HSA-72695	Formation of the ternary complex, and subsequently, the 43S complex	51	3	6.54	3.78	0.011	0.048	7.09	1.39	22.7
R-HSA-5653656	Vesicle-mediated transport	631	12	2.12	2.76	0.011	0.048	2.31	1.14	4.3
