name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-8953854	Metabolism of RNA	646	52	1.9	4.96	5.1e-06	0.0023	2.11	1.53	2.86
R-HSA-72766	Translation	258	27	2.47	5.02	1.3e-05	0.0029	2.75	1.75	4.16
R-HSA-72312	rRNA processing	201	21	2.46	4.41	0.00012	0.018	2.72	1.62	4.34
R-HSA-72689	Formation of a pool of free 40S subunits	101	13	3.03	4.32	0.00033	0.028	3.41	1.73	6.19
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	182	19	2.46	4.18	0.00026	0.028	2.71	1.57	4.42
R-HSA-72613	Eukaryotic Translation Initiation	119	14	2.77	4.09	5e-04	0.028	3.08	1.61	5.45
R-HSA-72737	Cap-dependent Translation Initiation	119	14	2.77	4.09	5e-04	0.028	3.08	1.61	5.45
R-HSA-8868773	rRNA processing in the nucleus and cytosol	191	19	2.34	3.95	0.00048	0.028	2.56	1.49	4.18
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	12	2.98	4.07	0.00065	0.032	3.33	1.64	6.19
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	13	2.76	3.92	0.00082	0.036	3.05	1.56	5.53
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	13	2.73	3.89	0.00089	0.036	3.02	1.54	5.47
R-HSA-927802	Nonsense-Mediated Decay (NMD)	115	13	2.66	3.78	0.0011	0.039	2.93	1.5	5.3
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	115	13	2.66	3.78	0.0011	0.039	2.93	1.5	5.3
R-HSA-192823	Viral mRNA Translation	89	11	2.91	3.81	0.0013	0.04	3.24	1.54	6.18
R-HSA-112315	Transmission across Chemical Synapses	224	20	2.1	3.52	0.0013	0.04	2.27	1.34	3.65
R-HSA-168273	Influenza Viral RNA Transcription and Replication	133	14	2.48	3.62	0.0015	0.041	2.71	1.43	4.78
R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	243	21	2.04	3.44	0.0016	0.041	2.19	1.32	3.48
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	11	2.79	3.64	0.0019	0.046	3.08	1.47	5.86
