name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
HP:0002307	Drooling	60	7	8.03	6.67	1.9e-05	0.0095	10.2	3.71	24.3
HP:0001833	Long foot	46	6	8.98	6.61	4.2e-05	0.0095	11.4	3.75	28.9
HP:0003781	Excessive salivation	65	7	7.41	6.33	3.3e-05	0.0095	9.31	3.39	22
HP:0001763	Pes planus	200	11	3.79	4.92	9.9e-05	0.015	4.75	2.16	9.63
HP:0000436	Abnormality of the nasal tip	202	11	3.75	4.88	0.00011	0.015	4.7	2.14	9.52
HP:0000053	Macroorchidism	38	5	9.06	6.06	0.00019	0.018	11.3	3.28	30.9
HP:0100755	Abnormality of salivation	84	7	5.74	5.33	0.00017	0.018	6.98	2.57	16.3
HP:0000729	Autistic behavior	225	11	3.36	4.45	0.00028	0.021	4.17	1.9	8.42
HP:0100886	Abnormality of globe location	744	22	2.04	3.86	0.00031	0.021	2.87	1.56	5.22
HP:0000240	Abnormality of skull size	968	26	1.85	3.77	3e-04	0.021	2.78	1.53	5.04
HP:0008734	Decreased testicular size	140	8	3.93	4.3	0.00078	0.023	4.69	1.86	10.3
HP:0000582	Upslanted palpebral fissure	171	9	3.62	4.27	0.00065	0.023	4.36	1.83	9.28
HP:0000268	Dolichocephaly	203	10	3.39	4.26	0.00053	0.023	4.12	1.81	8.53
HP:0000581	Blepharophimosis	203	10	3.39	4.26	0.00053	0.023	4.12	1.81	8.53
HP:0001518	Small for gestational age	172	9	3.6	4.25	0.00068	0.023	4.33	1.82	9.22
HP:0000717	Autism	175	9	3.54	4.18	0.00077	0.023	4.25	1.79	9.04
HP:0000178	Abnormality of lower lip	242	11	3.13	4.17	0.00054	0.023	3.84	1.75	7.75
HP:0000752	Hyperactivity	248	11	3.05	4.07	0.00066	0.023	3.74	1.71	7.54
HP:0002648	Abnormality of calvarial morphology	609	19	2.15	3.78	0.00051	0.023	2.89	1.53	5.29
HP:0000035	Abnormality of the testis	665	20	2.07	3.72	0.00056	0.023	2.81	1.51	5.13
HP:0000356	Abnormality of the outer ear	776	22	1.95	3.64	0.00059	0.023	2.72	1.48	4.94
HP:0001252	Muscular hypotonia	1058	27	1.76	3.57	0.00051	0.023	2.65	1.46	4.82
HP:0003808	Abnormal muscle tone	1269	30	1.63	3.39	0.00075	0.023	2.56	1.41	4.72
HP:0009909	Uplifted earlobe	31	4	8.88	5.35	0.00093	0.024	10.8	2.64	32.8
HP:0002898	Embryonal neoplasm	54	5	6.37	4.83	0.00098	0.024	7.55	2.25	20.1
HP:0010786	Urinary tract neoplasm	113	7	4.26	4.28	0.0011	0.024	5.03	1.87	11.6
HP:0000232	Everted lower lip vermilion	114	7	4.23	4.25	0.0011	0.024	4.98	1.85	11.5
HP:0012472	Eclabion	116	7	4.15	4.19	0.0012	0.024	4.88	1.81	11.3
HP:0001344	Absent speech	148	8	3.72	4.11	0.0011	0.024	4.41	1.76	9.72
HP:0010468	Aplasia/Hypoplasia of the testes	149	8	3.7	4.08	0.0012	0.024	4.37	1.74	9.64
HP:0000400	Macrotia	186	9	3.33	3.96	0.0012	0.024	3.97	1.67	8.44
HP:0000233	Thin vermilion border	257	11	2.95	3.93	0.00089	0.024	3.59	1.64	7.24
HP:0000377	Abnormality of the pinna	540	17	2.17	3.58	0.001	0.024	2.81	1.46	5.21
HP:0002683	Abnormality of the calvaria	691	20	1.99	3.53	0.00093	0.024	2.68	1.44	4.89
HP:0000277	Abnormality of the mandible	705	20	1.95	3.43	0.0012	0.024	2.61	1.4	4.76
HP:0000925	Abnormality of the vertebral column	935	24	1.77	3.32	0.0013	0.024	2.49	1.37	4.5
HP:0010674	Abnormality of the curvature of the vertebral column	714	20	1.93	3.37	0.0014	0.026	2.57	1.38	4.69
HP:0003220	Abnormality of chromosome stability	36	4	7.65	4.87	0.0017	0.027	9.1	2.25	27.2
HP:0000414	Bulbous nose	92	6	4.49	4.12	0.0019	0.027	5.22	1.77	12.7
HP:0045058	Abnormality of the testis size	157	8	3.51	3.9	0.0017	0.027	4.13	1.65	9.1
HP:0000303	Mandibular prognathia	198	9	3.13	3.74	0.0019	0.027	3.7	1.56	7.87
HP:0011338	Abnormality of mouth shape	235	10	2.93	3.72	0.0017	0.027	3.5	1.54	7.23
HP:0000750	Delayed speech and language development	460	15	2.24	3.48	0.0016	0.027	2.82	1.42	5.33
HP:0000032	Abnormality of male external genitalia	773	21	1.87	3.32	0.0015	0.027	2.52	1.36	4.58
HP:0030791	Abnormal jaw morphology	724	20	1.9	3.3	0.0017	0.027	2.52	1.35	4.6
HP:0040195	Decreased head circumference	731	20	1.88	3.26	0.0019	0.027	2.49	1.34	4.55
HP:0000252	Microcephaly	731	20	1.88	3.26	0.0019	0.027	2.49	1.34	4.55
HP:0001249	Intellectual disability	1135	27	1.64	3.17	0.0017	0.027	2.39	1.32	4.34
HP:0012758	Neurodevelopmental delay	1201	28	1.6	3.14	0.0018	0.027	2.37	1.31	4.33
HP:0000219	Thin upper lip vermilion	164	8	3.36	3.75	0.0022	0.028	3.94	1.57	8.66
HP:0010936	Abnormality of the lower urinary tract	474	15	2.18	3.35	0.0022	0.028	2.72	1.37	5.15
HP:0000811	Abnormal external genitalia	795	21	1.82	3.18	0.0022	0.028	2.43	1.31	4.41
HP:0002977	Aplasia/Hypoplasia involving the central nervous system	1085	26	1.65	3.12	0.002	0.028	2.36	1.3	4.28
HP:0010461	Abnormality of the male genitalia	797	21	1.81	3.17	0.0023	0.029	2.42	1.31	4.4
HP:0000179	Thick lower lip vermilion	168	8	3.28	3.67	0.0025	0.031	3.83	1.53	8.43
HP:0200007	Abnormal size of the palpebral fissures	248	10	2.78	3.52	0.0025	0.031	3.3	1.46	6.8
HP:0000719	Inappropriate behavior	41	4	6.71	4.47	0.0027	0.032	7.86	1.96	23.2
HP:0002667	Nephroblastoma	42	4	6.55	4.4	0.0029	0.034	7.65	1.91	22.5
HP:0000194	Open mouth	135	7	3.57	3.7	0.003	0.034	4.14	1.54	9.5
HP:0000290	Abnormality of the forehead	647	18	1.91	3.13	0.003	0.034	2.45	1.29	4.52
HP:0011794	Embryonal renal neoplasm	43	4	6.4	4.33	0.0032	0.035	7.45	1.86	21.9
HP:0000664	Synophrys	137	7	3.52	3.65	0.0033	0.035	4.07	1.52	9.35
HP:0002664	Neoplasm	706	19	1.85	3.08	0.0033	0.035	2.4	1.27	4.39
HP:0010804	Tented upper lip vermilion	104	6	3.97	3.73	0.0036	0.038	4.57	1.56	11.1
HP:0000736	Short attention span	179	8	3.08	3.46	0.0038	0.038	3.58	1.43	7.85
HP:0000009	Functional abnormality of the bladder	219	9	2.83	3.39	0.0037	0.038	3.31	1.4	7.03
HP:0002650	Scoliosis	657	18	1.89	3.06	0.0036	0.038	2.41	1.27	4.43
HP:0000577	Exotropia	46	4	5.98	4.13	0.0041	0.04	6.91	1.73	20.2
HP:0000028	Cryptorchidism	505	15	2.04	3.08	0.0041	0.04	2.52	1.27	4.77
HP:0000316	Hypertelorism	506	15	2.04	3.07	0.0042	0.04	2.52	1.27	4.76
HP:0009726	Renal neoplasm	109	6	3.79	3.59	0.0045	0.041	4.34	1.48	10.5
HP:0000739	Anxiety	109	6	3.79	3.59	0.0045	0.041	4.34	1.48	10.5
HP:0000306	Abnormality of the chin	269	10	2.56	3.23	0.0045	0.041	3.01	1.33	6.2
HP:0011793	Neoplasm by anatomical site	669	18	1.85	2.97	0.0044	0.041	2.35	1.24	4.33
