name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
DOID:48	male reproductive system disease	126	11	5.51	6.48	4.3e-06	0.0012	6.48	3.05	12.5
DOID:26	pancreas disease	173	12	4.37	5.7	1.7e-05	0.0016	5.06	2.48	9.49
DOID:5223	infertility	205	13	4	5.53	1.9e-05	0.0016	4.63	2.34	8.47
DOID:15	reproductive system disease	490	21	2.7	4.96	2.2e-05	0.0016	3.19	1.87	5.24
DOID:12336	male infertility	104	9	5.46	5.81	3.6e-05	0.0021	6.31	2.72	13
DOID:9741	biliary tract disease	84	8	6.01	5.86	5e-05	0.0024	6.96	2.83	14.9
DOID:28	endocrine system disease	358	16	2.82	4.48	0.00015	0.0061	3.22	1.75	5.58
DOID:77	gastrointestinal system disease	1039	31	1.88	3.91	0.00025	0.0089	2.26	1.44	3.48
DOID:10754	otitis media	21	4	12	6.42	0.00029	0.0092	15.1	3.63	47.3
DOID:4138	bile duct disease	83	7	5.32	5.02	0.00032	0.0092	6.03	2.29	13.5
DOID:5100	middle ear disease	23	4	11	6.08	0.00042	0.011	13.5	3.28	41.6
DOID:4989	pancreatitis	115	8	4.39	4.65	0.00045	0.011	4.92	2.02	10.4
DOID:4676	uremia	11	3	17.2	6.83	0.00058	0.012	23.8	4.02	101
DOID:1428	endocrine pancreas disease	68	6	5.57	4.8	0.00068	0.012	6.29	2.17	14.9
DOID:2742	auditory system disease	94	7	4.7	4.58	0.00069	0.012	5.26	2.01	11.7
DOID:854	collagen disease	181	10	3.48	4.3	0.00056	0.012	3.89	1.78	7.62
DOID:9351	diabetes mellitus	818	25	1.93	3.58	0.00082	0.014	2.23	1.36	3.55
DOID:9446	cholangitis	28	4	9.01	5.39	0.00091	0.015	10.7	2.65	31.9
DOID:1395	schistosomiasis	14	3	13.5	5.95	0.0012	0.016	17.3	3.06	67
DOID:1680	chronic cystitis	15	3	12.6	5.72	0.0015	0.016	15.9	2.84	60
DOID:14268	sclerosing cholangitis	15	3	12.6	5.72	0.0015	0.016	15.9	2.84	60
DOID:1575	rheumatic disease	169	9	3.36	3.94	0.0014	0.016	3.71	1.62	7.5
DOID:419	scleroderma	169	9	3.36	3.94	0.0014	0.016	3.71	1.62	7.5
DOID:418	systemic scleroderma	169	9	3.36	3.94	0.0014	0.016	3.71	1.62	7.5
DOID:2320	obstructive lung disease	205	10	3.08	3.83	0.0015	0.016	3.4	1.56	6.64
DOID:3083	chronic obstructive pulmonary disease	205	10	3.08	3.83	0.0015	0.016	3.4	1.56	6.64
DOID:5295	intestinal disease	350	14	2.52	3.71	0.0012	0.016	2.81	1.47	5.02
DOID:0050013	carbohydrate metabolism disease	858	25	1.84	3.32	0.0016	0.016	2.11	1.29	3.36
DOID:4194	glucose metabolism disease	858	25	1.84	3.32	0.0016	0.016	2.11	1.29	3.36
DOID:1679	cystitis	16	3	11.8	5.5	0.0019	0.017	14.7	2.64	54.4
DOID:9993	hypoglycemia	34	4	7.42	4.76	0.0019	0.017	8.54	2.15	24.9
DOID:4251	conjunctival disease	34	4	7.42	4.76	0.0019	0.017	8.54	2.15	24.9
DOID:365	bladder disease	18	3	10.5	5.13	0.0027	0.02	12.7	2.33	45.8
DOID:5113	nutritional deficiency disease	18	3	10.5	5.13	0.0027	0.02	12.7	2.33	45.8
DOID:0050338	primary bacterial infectious disease	220	10	2.87	3.57	0.0025	0.02	3.15	1.44	6.15
DOID:0050589	inflammatory bowel disease	295	12	2.57	3.49	0.0024	0.02	2.83	1.4	5.24
DOID:1579	respiratory system disease	691	21	1.92	3.22	0.0025	0.02	2.17	1.27	3.54
DOID:0060158	acquired metabolic disease	1078	29	1.7	3.16	0.0023	0.02	1.97	1.24	3.06
DOID:974	upper respiratory tract disease	123	7	3.59	3.68	0.0033	0.024	3.93	1.51	8.64
DOID:850	lung disease	435	15	2.17	3.21	0.0034	0.025	2.41	1.29	4.22
DOID:0014667	disease of metabolism	1280	32	1.58	2.9	0.0041	0.029	1.83	1.17	2.81
DOID:3952	adrenal cortex disease	45	4	5.61	3.93	0.0054	0.036	6.24	1.6	17.7
DOID:8689	anorexia nervosa	45	4	5.61	3.93	0.0054	0.036	6.24	1.6	17.7
DOID:1485	cystic fibrosis	135	7	3.27	3.38	0.0055	0.036	3.55	1.37	7.8
DOID:9553	adrenal gland disease	46	4	5.48	3.87	0.0059	0.037	6.09	1.56	17.2
DOID:2018	hyperinsulinism	46	4	5.48	3.87	0.0059	0.037	6.09	1.56	17.2
